charedby	character
3636	2078
24027	18668
40182	29818
26410	20318
17149	13673
39278	29227
31128	318
27221	20889
39706	29509
13805	11171
17791	14105
11445	765
3744	3357
2019	1899
40594	30077
17040	13594
29608	22592
29791	6770
6459	5622
285	282
3892	3498
3129	2861
5834	5134
21907	5674
36097	26987
26369	1671
661	649
38687	28785
11196	9206
24043	18674
26792	6909
6084	5346
4854	806
12557	10248
2463	2298
4470	3995
32072	24255
10972	1625
29112	22254
7101	6095
18110	9451
11576	4671
8722	3037
6621	5753
12932	10538
20508	16160
29714	1960
7355	6282
16914	13495
41258	30547
10841	8926
12545	10236
21547	16890
6322	4532
12756	10408
37839	501
31727	24023
36792	27490
30325	23073
25750	19874
39815	29574
19926	186
2062	1940
41599	4387
36269	27126
18152	14387
40380	29943
33171	25033
7399	6313
17539	13942
8128	6880
31390	23795
18751	12467
5902	5187
10506	8703
6151	1706
17784	7420
10116	6930
38184	28407
10179	8455
38047	28323
32277	3721
30907	496
15482	2025
22929	17858
8659	7323
10769	8887
38232	28450
14591	11755
31869	24118
3441	3110
34899	26187
29556	22543
23900	18563
37041	27661
14742	11870
22293	17411
20987	13
24871	1632
2866	2644
37050	27669
38931	28965
7472	6366
17741	3317
22712	17709
21996	17198
4285	3836
5182	4583
4401	3929
14018	11334
26982	20718
27003	20733
2272	2133
16065	12849
6753	5858
23658	8479
5540	2601
14251	11508
41282	30563
31906	24137
12836	10466
5621	4958
23540	18312
6238	5452
6189	5411
14153	497
22043	709
30439	23154
20376	16054
3987	3581
24054	18677
25568	102
10486	8689
33428	4670
32142	24306
1646	1575
24585	19025
16604	13252
21986	2096
25776	19887
29843	22755
17060	13612
31424	23820
26512	20386
13950	11287
41398	30646
32402	24489
38813	28882
35126	26337
27538	12379
31719	1629
23903	18565
13370	10862
20392	16067
13244	10762
33096	24966
9143	7678
19914	15731
7744	6585
31754	24046
5829	858
36892	452
42102	1878
35596	26648
37764	28131
32078	1111
2704	1815
13377	5934
37721	28092
28085	21531
14757	11882
15852	12692
2459	2294
15697	12590
30960	23499
2925	2695
12560	496
23150	3541
6341	5540
39795	29556
584	577
3119	2853
35575	26633
16743	13363
9658	8053
22068	17249
35491	26575
19216	15189
33921	25561
40166	29808
11494	9442
6016	1815
11912	1270
33703	25399
12215	9971
37763	28130
37249	27792
15541	12472
9871	8212
34084	25670
20793	2439
40853	30260
15271	12291
20930	16450
41199	30512
5382	4757
13034	10619
3015	2773
42459	99
34100	25676
14882	11982
26722	577
4422	3949
19956	15761
38512	28662
25286	11560
10865	1841
20499	16156
32651	24638
41756	3920
30697	23322
40147	29796
22049	16686
21248	16675
39874	29612
34818	555
2165	2034
1397	1340
3664	3290
4955	4398
30978	23515
18413	14579
7094	6091
384	380
14703	11841
16407	13096
1047	1013
9435	7899
35278	26442
28459	21797
32374	3632
10624	8783
33928	25565
24710	19129
41439	30678
4830	4305
29915	22804
4226	3784
29118	19
14645	11800
41673	30853
27693	21249
6377	607
8441	7138
41919	31013
23342	16573
15410	915
39144	29134
21081	16553
32375	4617
26490	20373
9410	4242
543	537
1538	1476
30350	23090
33207	25059
15480	12436
35165	26364
39937	5976
20084	15845
36919	27574
28553	4370
18422	14586
14253	11510
25640	2197
35007	3129
22653	17666
6222	5440
1499	1437
10259	8511
23539	18311
7217	6179
33930	25567
17124	13655
28962	22135
39935	29657
35808	26792
22093	17269
10490	8693
419	415
25927	515
7871	797
5526	4876
22136	17304
18374	14551
4053	3630
38429	28599
20158	349
17841	1545
3131	2863
29090	3180
42485	3791
9017	800
3241	2952
21857	690
1693	1619
30209	23002
8710	7359
29229	98
35825	26803
1082	1047
10023	8326
19843	15668
2342	669
30958	20656
22087	17265
7216	4339
4421	2196
8083	6844
40346	29915
26947	20695
28564	774
2642	2453
16239	12962
27491	21086
1616	1549
31670	23973
11112	9136
21671	16981
2259	2120
5202	4603
18670	14784
21398	16782
3978	3573
37544	27221
17493	13913
12241	9988
21177	16625
3493	3153
29617	22601
917	886
13599	11027
26240	7062
8687	7344
16299	13015
24351	18853
38440	28607
9440	7902
34924	26207
16112	12872
6421	5594
4172	3736
34777	2816
13748	5003
19202	15175
27696	21251
5127	4535
37416	27874
29024	22187
15621	12532
14993	12079
38076	28347
25184	19469
18102	14346
8232	1384
6473	5634
37885	2254
26180	1084
27577	21143
17125	3688
4839	4314
27138	20830
11951	3791
29032	22193
16810	13412
24319	12100
13100	143
22246	17380
38118	28376
1680	1606
3550	3197
5374	4749
15155	12200
35386	10224
35440	6696
5699	5028
6143	2501
38318	28510
17510	5057
26499	20379
5857	1136
5554	4899
6187	84
15732	12616
42109	31155
246	244
19954	15759
21415	16795
17511	13925
28693	21931
9827	8174
14759	11884
4376	3909
36706	17541
30869	23432
9473	5378
18382	5
9557	4016
9256	7767
21285	857
13765	11148
9727	4815
23109	690
15872	12709
4901	4362
8418	7120
39673	29485
27735	21283
33640	18669
2260	2121
22135	17303
37422	27878
33572	25299
15532	12039
22758	9131
24735	19148
10824	8917
12616	10294
40944	19117
31624	23940
9112	6780
27959	2950
2857	119
6316	2638
13967	11300
30372	3454
22160	17321
39411	2385
14222	11484
23943	18595
10893	806
3133	2865
42430	31368
4048	146
13795	11163
19937	15747
21551	16893
1049	1015
18278	14484
28180	772
209	207
32225	24366
21502	16857
27066	20778
2288	2145
12763	10414
8913	7513
23880	5119
28442	5054
27564	21131
24660	19087
14798	11922
12135	9903
21739	17028
33233	25083
6118	5373
16378	3084
34586	25974
5078	4494
15154	12199
29911	22801
17241	13745
18652	14767
35439	26528
39337	29263
2195	2062
12887	10508
35190	26381
40617	30097
3548	3195
18366	14546
3192	2912
24929	19288
32195	24343
27414	1074
5530	4880
12477	10183
19816	15649
39041	1111
17830	2445
27453	21057
25699	19842
15671	12571
5844	806
12844	10474
22928	5391
2110	1980
14314	11549
17099	12281
28089	3690
20014	15800
39819	29576
37124	86
18874	14935
32003	19770
3530	3180
4853	4328
342	339
39760	3854
13862	1238
21711	17008
23322	690
39817	18498
11648	9559
22728	17723
12594	1868
21876	17109
31759	24050
11165	13
3648	3278
29347	16781
22168	17328
25473	19682
25023	19344
10870	8947
30710	8242
8536	7213
39796	29557
17132	2096
2389	1767
18006	14271
31983	11531
36208	2230
6573	5709
15196	12236
24687	19111
17012	11479
33595	25315
28842	22042
38267	3920
12499	10204
1625	1556
35444	26532
4201	3763
13715	11113
33368	3412
23754	18475
18039	14302
32266	24401
25738	19867
20599	16220
36869	27540
11318	9302
35397	26501
11089	9118
11778	3431
41674	30854
27829	4339
27745	21289
15516	12459
8828	7449
24874	19249
13367	10859
653	643
32949	8468
1892	501
16443	13123
31627	14671
12796	5678
21380	16764
33611	25330
33672	25379
32563	19146
8675	7337
40848	30256
19285	15255
22964	8868
38448	28614
5706	5035
32327	18666
41134	3879
12027	9821
20663	3066
26679	9244
33807	25482
21822	5173
29295	2757
1535	1473
12195	9955
16701	13329
2958	2724
31113	23611
4166	2385
9927	8253
20299	16015
10462	806
40918	30309
31029	23556
5501	4854
7621	6497
20057	15825
15765	12637
13246	309
17380	13848
6562	4224
17393	13859
108	106
40156	2299
9108	7657
32107	24280
18469	14629
7791	6619
12583	10268
5916	5200
37038	27659
23440	18232
35473	26560
12944	10549
26335	20275
23	23
28337	21699
23463	18252
19001	15032
35243	13335
18879	14938
35322	26463
19107	15111
20727	16314
35172	26369
32474	24527
30410	23141
7863	6667
19556	15462
41696	30872
28910	22101
1580	727
19196	15172
24906	19271
34974	26233
7328	6267
29491	1546
32025	1395
21503	16858
32820	24776
13855	11213
19989	768
33180	25041
3523	3176
378	375
33659	25370
12386	10104
13910	11257
2955	2721
28677	683
7006	6024
17042	13596
7147	6130
23044	9195
37794	28155
4790	4267
18368	14548
30287	23050
16918	13499
19923	9750
23059	17949
24995	5380
15043	12116
2609	2425
7275	6222
10463	806
16668	13304
369	366
19569	15471
41900	30997
10680	8821
32815	24772
35862	26827
14796	11920
3335	3029
40701	6738
38930	28964
28299	21671
2598	2416
41386	30640
34319	25826
3004	2762
12020	9814
17529	1885
472	468
4096	3669
10842	8927
18606	14736
39897	1772
8112	6869
23339	18157
34832	26138
4377	3910
24182	18763
31972	1493
5984	5259
22581	17620
7468	6362
12346	10073
40463	29995
33457	25222
2125	1995
3799	3408
6959	915
12858	10485
12868	10494
21800	17056
4727	4211
41228	349
24888	15811
18744	384
20238	15972
41582	30792
40531	5754
8420	7122
37238	27786
11538	9476
19601	15499
38438	10927
12131	9899
3230	2942
33127	24990
8183	5165
15644	12547
18695	14804
36632	27375
30405	5754
25552	19740
18561	14700
34033	7987
35266	26430
12542	10233
40295	29884
23575	18339
42010	31085
8752	584
33526	25265
32917	24839
29536	22528
10467	8676
23967	18617
2362	2206
26411	20319
16541	13200
1863	1772
12921	924
21308	3021
34334	10210
23058	515
40968	30349
32233	24374
21316	16719
8113	1756
30002	22870
2055	1933
41606	30805
12907	10522
10654	11
5008	246
27623	21186
41359	30621
38244	28461
28912	22103
2868	2646
20843	16382
33618	3627
16425	13111
36355	713
16444	13124
37420	7547
27429	3202
40365	29929
35213	26397
35048	2338
36945	27592
17200	13710
21313	949
42451	31382
38811	17609
36948	27594
37612	28004
10297	8547
9698	8086
31854	24110
11989	9792
28612	21868
11019	9070
32571	24590
30942	23483
5142	4548
18577	14713
23864	1087
38355	28532
9666	8060
22237	17373
20928	16448
12625	10303
16653	13292
22410	17504
35419	26514
8198	6926
32311	24430
19240	15211
31701	24001
40601	30084
11999	9797
30802	21289
27435	21041
12283	10023
10435	42
1649	1578
33386	20372
5310	4692
30070	22909
3384	483
38557	258
9129	69
36865	27536
28661	21907
28353	21710
12084	9866
42363	31334
30518	1353
6659	5783
10159	8438
37641	28029
31246	23690
11708	9600
11495	9263
28643	21893
12903	10519
39472	29344
37382	1084
9959	8278
19641	708
3488	3148
32762	24732
2541	2365
41402	30650
26167	1279
4039	3621
15353	12351
5243	4638
28251	21642
19053	15067
15276	12296
15300	12312
18913	14958
12290	10028
8634	7300
38841	1134
14201	11473
30779	2274
19738	5236
13121	10691
41038	13588
33146	25009
39330	29258
6103	5363
37682	28066
25809	19915
33088	24959
7969	6749
34864	26161
42364	2591
35334	1262
33780	25461
24736	19149
3626	3259
31695	3216
23107	17980
20800	1084
2254	2115
3376	3061
21543	16886
21743	1954
41668	30849
4603	4102
37572	27983
31647	23955
17907	14190
35931	1706
23455	18244
914	883
4793	4270
34114	1706
20517	16165
24055	1886
33866	25521
26458	20354
30289	10225
21023	16515
4218	3777
12738	10392
3454	3121
35481	2985
22109	17282
11335	9319
31007	23538
40012	29710
37685	28069
30116	7813
22497	17572
684	671
9124	2836
7322	6262
5219	3705
33108	1957
6257	5471
29518	12278
23032	17928
37909	28230
32099	496
22133	17301
21063	16541
36117	27006
30469	32
1365	1308
21603	16934
14768	11893
12465	10171
31471	23851
29551	22541
34614	25995
32682	24665
22837	17790
17289	13783
29409	17142
31228	158
38770	727
33325	1957
25051	19369
23667	18407
23561	18329
1893	1797
135	133
34981	26238
26534	20404
1709	806
9162	107
19108	15112
38853	7696
18653	6751
22560	9038
14461	11662
24199	18772
41961	6248
24992	19325
40276	29872
33744	25430
39547	29396
32756	24729
2940	2707
2416	2256
39235	29195
38013	28299
19355	15313
6055	5319
21465	16831
38451	28617
38466	28626
22085	17264
22981	17894
41580	30790
7548	6430
722	107
19668	2908
7017	3197
11839	1577
27892	21404
32454	24514
6197	4810
17161	334
1502	1440
29587	5075
41914	18178
7908	6702
37767	28133
8129	6881
14879	11979
13733	11128
20876	16410
37816	28174
2141	2011
22138	17306
6085	5347
21647	16962
16698	13326
54	53
31483	23859
21150	16603
16796	520
37560	27971
29938	3687
10140	8420
13446	10912
32703	24684
27342	20978
26366	5874
11762	9626
39566	29411
34164	25712
32177	24329
39740	2222
32522	24561
11574	1061
33342	25153
33651	25363
8153	6899
7584	6465
14319	11554
21148	16601
27556	21126
8744	7383
31761	2078
14105	1611
13216	10746
18544	14686
25404	19625
15494	12444
41744	30912
30877	16318
17407	5534
10836	8922
16125	12881
25464	19675
27673	21230
6252	5466
2229	2092
3209	493
4200	3128
17251	13754
24672	158
6397	5578
28881	22077
17891	3144
32239	24380
15928	12746
15822	12674
27170	14681
14276	11524
36067	26967
15685	12580
15126	12174
20632	16247
24963	19303
37578	708
35015	26257
23488	18272
23941	18593
39385	29289
38617	28739
39237	29196
35870	26834
18536	14678
32352	24458
41232	3171
19810	15645
10169	8447
4116	3689
30105	22933
33159	25022
41822	14885
37720	28091
33830	25496
2826	2614
17852	2537
37042	1562
27614	21178
29377	22427
37860	28196
31939	24168
10037	8340
39061	13251
28697	1191
39599	3716
1620	158
7892	6688
24437	18929
39589	22238
20060	15827
41875	30986
35021	26260
586	579
34989	26243
29850	22758
31155	12166
11308	727
30437	1286
32635	24625
34354	21475
26245	737
39782	1224
3972	1878
35332	5787
37233	27783
35426	4070
1488	1426
9829	2670
32728	24707
30074	22913
27753	21295
21753	5890
20834	16379
39802	29562
16814	13416
15903	1136
15497	12446
30911	23461
9467	7921
15757	12634
17231	13738
28431	1136
15510	12455
18138	14373
23357	18165
12365	10090
3507	3164
15169	12212
31714	24013
24403	496
9075	7631
3965	3562
12301	4133
18247	14459
22997	17906
37759	28126
19229	15201
5463	2163
18187	14410
13461	10924
24341	18870
37658	28046
8215	6942
3173	2900
18243	14456
31232	11019
23361	18168
29979	22852
28649	21898
3325	3021
14000	1771
11156	9172
2344	2192
22255	17387
37417	27875
30873	23436
10296	8546
4137	3707
38379	28554
8632	7298
15927	921
20028	15809
9639	72
34075	3164
2152	2022
27009	20736
12959	3602
31122	1047
2485	2319
27246	1611
2118	1988
40586	30071
13673	1925
17645	14006
32650	24637
40974	30353
7916	6709
21181	915
8300	7016
17194	4794
30576	23247
5091	57
37719	28090
24605	1659
32292	24417
991	959
4414	3942
31766	24053
2837	2622
23682	18421
16549	13208
13314	10817
13753	11139
30262	1397
12103	9879
23229	18080
34712	26068
25999	20041
1660	1589
3459	3125
37798	28159
8296	7012
15837	12684
21900	17123
40537	3089
7739	5447
3475	2005
35003	4075
29014	855
5220	4618
21637	16954
33263	1917
10543	1546
12501	250
17684	3197
20488	16149
21110	1883
26015	20054
26166	20162
1961	1854
30723	23340
20579	16211
39928	29652
39984	29689
37588	27992
38946	5924
36904	27566
29481	22494
33205	25057
3592	3230
13413	3171
38148	28391
3249	2959
11162	9178
35871	26835
35402	10244
12562	31
9707	8090
24838	10585
3357	3048
25537	19731
38271	28477
16889	13470
25848	19939
11463	9418
8769	7403
10618	8778
25381	4842
11256	765
24009	18657
10636	8792
13719	11117
20839	16381
9471	7924
4194	3757
35372	10211
34093	25674
18550	14691
20031	15810
28688	683
7957	6745
36861	723
32444	24509
26558	20420
7512	6402
39909	29639
34140	5890
161	159
27047	7674
17977	14247
20513	16163
33310	25124
11074	9108
39003	29023
870	845
22091	17268
5048	4467
37268	27799
35773	26765
33479	25236
6600	5734
4067	3643
20668	16271
29198	22305
10709	8842
20906	16429
38586	28714
5562	4907
37335	27825
4639	4135
35203	26392
2713	2516
19529	15439
32844	24797
32948	24862
22788	17766
13833	11194
11773	5684
21397	16781
22422	17515
12214	9970
5046	4466
25258	19519
34154	16821
30093	22922
26200	20187
6094	5355
10153	8433
40088	29745
9329	7820
19780	15622
6288	5499
38979	775
1796	1713
11547	9485
2920	2691
29999	16710
25406	19626
5703	5032
29185	22294
20983	1052
36258	27118
33973	25599
26316	4842
26554	11943
2758	2554
25475	19684
24097	18702
38840	28901
32693	24675
679	666
26753	20558
29072	4681
7181	6158
42165	31195
39166	1200
35592	26647
41757	30920
14115	11413
9247	7761
21759	3023
1461	1401
25365	19597
7590	6471
2923	2693
41821	30956
40060	29734
2701	2507
5348	4727
367	364
22760	17744
30355	23095
12540	10231
37240	2853
41581	30791
38056	1910
22956	1835
41615	30809
13209	10741
36471	27262
10952	9015
554	548
2791	2583
34081	25667
14761	11886
23305	6578
36812	27509
3506	3163
7954	4070
1248	751
39453	29331
24253	5542
36247	27110
31440	23828
2682	2490
17755	1052
34594	4861
2058	1936
20597	16218
22607	17639
25014	16318
34212	102
21874	17107
5377	4752
32808	24769
31327	23747
22050	16687
29819	22740
27190	20871
22393	17487
32131	24300
4564	3122
28837	22037
1816	935
26212	20194
8212	6939
28783	22001
15446	12414
10119	8403
34062	25657
3185	2615
23598	18361
26485	20370
36517	27300
31455	23839
16159	12906
12013	6578
38717	14375
26032	20061
11088	211
7248	496
7623	6499
20495	16153
26113	20125
41913	31008
31809	24079
40159	7319
35771	26763
14683	11828
22572	17613
20666	1002
34251	25774
11602	9524
1143	1105
35695	26704
35406	6564
28382	21737
17377	13845
27774	21308
37364	27844
13918	11264
19981	496
24023	2842
14806	11929
14342	11571
33772	25454
42008	31083
14381	11607
37007	27638
39940	29661
36371	27194
33658	25369
26937	3239
19953	4826
7452	989
35051	26283
25777	439
28238	99
24782	4571
18928	8406
23879	7023
8780	7412
24046	3239
24018	18664
5155	4559
32520	13755
20493	16152
23989	18639
15754	2732
21345	16741
9339	7828
26061	20079
27568	21135
31503	23868
33926	25564
40036	29728
22028	17226
17666	14020
17403	13865
36975	9921
5889	5176
34428	384
37905	28226
25031	19351
13175	10724
17059	1910
12522	10214
14663	11814
31368	23777
28268	21653
9155	7687
759	742
20048	2645
24561	12653
34002	4381
2255	2116
168	166
31898	24134
5466	4824
23352	16449
41288	30568
13252	10768
27800	21330
4030	3614
5389	4764
20345	768
35232	1868
8735	493
430	426
989	957
34689	26050
33784	25465
9354	7838
19676	15551
39812	29571
23385	18187
36890	4794
19900	10845
31256	23696
7374	6293
18468	14628
40523	5754
35597	26649
1374	1317
38219	28438
33522	25261
7332	6270
6620	5752
1970	1861
17341	13821
41726	30898
11216	9225
1628	1559
37167	27744
28177	21592
2001	1884
7698	6550
14743	3305
39233	29193
36880	27548
21442	16812
35747	26745
13559	19
38371	28546
41378	30632
30219	3235
7564	6445
16344	13052
28798	22014
28506	9118
5401	4775
40921	30310
31932	168
22167	17327
33147	25010
24656	19083
15750	12630
38888	28933
7070	5195
32551	24582
29011	22176
3878	3484
7249	1868
35447	26535
39194	29161
34751	26083
33800	25480
7732	6575
40204	3627
1637	1567
4289	3840
7775	6607
20001	15792
22427	17520
3543	2078
40453	29986
35768	26761
27590	21155
18124	14361
41061	30405
35519	6656
22833	17788
1348	1292
42186	31210
6583	924
18746	14841
26280	7468
12009	9806
41056	1395
41110	30443
2513	2342
6542	5685
3913	2385
7979	6755
30632	740
26986	20721
20475	16139
5696	5025
39204	29171
11316	9300
10237	8494
4988	4426
22558	3604
35925	26873
14824	11936
35313	26456
38221	28439
2247	2109
22378	16916
40328	2218
1328	1273
40600	30083
36982	27623
40152	4800
33865	25520
11248	9246
34717	893
9114	7660
40223	1394
1738	1657
2117	1987
32396	4285
39258	29211
26967	1797
24674	19098
23660	18401
41009	5594
9374	7854
978	946
26157	20158
34960	94
2079	1953
17943	14220
32524	2082
14751	11876
35279	26443
1212	1170
27031	20754
20002	1878
8518	7195
40941	30326
10264	8516
8118	6872
5622	4959
11924	9736
34078	3231
26348	20286
41998	12251
30055	22897
28339	21700
35703	26709
21164	16616
42238	31237
16873	10057
13585	11017
16016	9338
32372	1408
11909	9726
7428	4703
34993	26246
25492	19700
42061	31124
27286	11531
8618	7286
32554	24584
9331	4301
5266	4656
16999	13571
6653	5778
23720	18448
23486	18270
31829	24091
3958	3556
5464	4822
32409	9467
25149	19445
17901	14185
12136	9904
22628	17652
16054	12838
27019	20744
4733	4217
14826	11938
15873	9414
4787	4264
15263	12287
21331	16732
42398	31350
41694	3066
37842	28186
2719	2522
5432	4803
3066	143
37586	8817
32067	142
29102	1163
19985	15781
20605	16226
19484	15411
1534	1472
4656	4151
10859	8941
33353	25163
26093	20111
6577	5713
28619	1629
23165	18027
53	52
19264	15234
39893	29628
36608	27359
9900	8237
22498	17573
32112	24285
30829	23404
37875	2531
23274	18109
13609	11036
18703	14811
39511	29375
41683	30860
22718	17714
41361	30622
34590	25977
14021	11337
19062	15073
39179	2241
24114	3901
30931	806
33643	25356
15904	12734
26311	20260
8023	6786
21811	5162
28980	22149
38962	8486
7119	6108
14948	12043
32669	24653
1120	1084
40565	27567
4455	3981
37360	27841
5172	4575
5647	4977
17814	14126
25983	20027
8409	7111
5791	5097
7536	6423
25452	19668
38189	28412
16888	13469
15761	842
20836	8845
38435	28604
28193	21602
25505	19709
2394	2234
9686	8075
16520	13180
18149	14384
13351	10847
33571	25298
26981	20717
9857	8198
40696	96
39942	29662
276	273
30516	23211
11307	9293
20474	16138
33422	5012
40559	6303
33548	25280
8174	1876
19784	15626
4771	4250
33344	25155
10162	1815
3933	3531
1066	1032
41609	30807
41360	456
33122	24985
27517	21101
38910	28948
32639	24629
16988	13562
37594	27996
6342	143
23124	168
4292	1126
15270	9152
40323	10832
1080	921
16442	2836
30951	8402
7610	6486
14541	11719
24226	18782
39997	5909
37602	2946
9786	8142
22206	17352
21534	16878
33885	765
5460	3857
39145	7359
31248	4470
37424	27880
1604	496
35983	4976
11659	9568
21215	104
26592	20441
20842	5793
37331	27821
24402	2229
12318	10049
3214	2929
2929	2697
9675	24
28903	5272
12206	9962
11168	8845
22309	2911
9804	8157
2873	2651
11132	9152
8601	7274
4597	4096
1335	1280
20607	16228
35524	26599
33087	24958
88	86
28994	22161
10832	6414
40620	1878
39816	5391
29733	22690
1558	1496
23600	18362
21069	16545
30536	2905
40009	29708
19313	15274
9236	7751
5437	4806
2335	2185
1396	1339
6844	3151
30921	7023
1216	1174
18155	14390
27324	20964
1259	1214
31609	23926
41695	30871
28658	4339
30771	23372
33910	25552
32528	24562
33510	555
15057	1085
21793	17051
4759	4239
3884	3490
17195	703
26100	501
36928	27580
38199	22201
20604	16225
2145	2015
10701	8837
23554	18323
12235	9984
10646	8801
12425	10136
37219	501
36692	27420
23335	18153
11182	9194
12385	10103
37750	22600
9246	7760
11481	9432
36399	8363
22279	3066
12697	10361
13391	10878
38295	16296
8074	6835
22887	1136
5419	4791
26638	5448
41561	30778
25637	19803
42182	31207
38685	28783
25580	19760
23703	18439
21618	16942
20123	15880
30326	17844
28234	4381
29634	22617
1187	33
9845	8191
24431	18923
36793	27491
29948	22821
15519	1856
39675	29487
33465	25226
32422	3320
18923	14964
34137	25699
6563	5701
4178	3742
5019	4370
38294	28491
24388	835
14947	12042
18829	14903
35455	26542
9892	3040
35616	26659
25908	19983
1070	1036
12586	10270
28570	2792
36769	27476
10742	8869
37855	28192
34091	3278
40335	29908
36477	69
555	549
35161	24084
28129	6943
40882	2423
5439	4808
41743	30911
6307	5516
12919	10529
20881	722
10331	8574
18481	14638
26048	20070
37338	3066
3967	3564
5108	4519
38802	27119
20812	16369
22856	17807
15955	9
11766	1126
37843	9389
31864	24115
15658	12559
37047	27666
19085	15093
7227	6189
40759	33
40862	30266
11505	9450
33627	25343
10887	8964
21758	4524
4040	1286
5862	3164
8594	7267
27401	21023
26224	2999
23228	18079
17805	14117
38834	28895
28795	22012
8790	7419
656	645
21983	17188
13507	10957
38094	18728
29445	22471
22328	17439
34738	26076
22044	17240
2793	2584
36683	27415
26951	1769
40047	15796
37072	27681
11273	9266
27937	4032
5265	4655
30347	23088
6009	3696
39079	29085
21694	17000
18036	14299
15429	142
38727	28816
29428	22459
6762	5864
12797	10439
19680	15554
30630	1759
36271	1136
18242	806
11828	9674
37912	4381
29897	11024
26662	20487
27726	21278
1054	1020
42360	31332
345	342
15478	12434
13411	10892
2888	2663
40706	1772
36809	27507
14946	12041
31200	496
39035	29054
176	174
12434	10145
17842	14145
27613	21177
19453	15389
15597	12511
17046	13599
26267	20230
35682	26693
7552	6433
39251	29206
40432	84
28066	21520
24804	19203
30758	23363
36784	250
1883	142
9859	8200
36328	27170
33391	493
27535	21113
7491	6385
40771	11792
2912	2684
29698	151
13976	11305
7921	6713
2432	2271
18051	14310
31577	3854
10933	9000
6952	92
5908	5192
15084	2391
35977	496
10126	8408
37210	27775
24725	14877
41349	5106
1010	978
34806	9166
14226	11488
32356	24461
6626	5757
10721	4571
8691	7346
13158	2911
25918	19991
37291	10233
33254	25097
2904	1141
2156	2025
14547	8765
32294	18461
32987	24885
28838	22038
25118	16318
21505	16860
13736	1612
1400	1343
3826	3435
36055	26958
4394	869
863	838
23347	15772
37545	1867
32558	107
41105	30439
26990	2995
533	527
32577	3081
15181	12223
21427	151
40582	30070
10208	13
35254	8556
29089	84
9762	921
2453	2289
691	678
37195	7605
14700	11838
27254	9037
13026	10613
36501	27288
6705	5816
39291	29236
10441	8660
34300	2385
40765	30191
33033	7148
25573	19754
6082	5344
2150	2020
12496	10201
14020	11336
6790	3718
4933	23
18391	14559
29129	22259
19853	15678
39133	29125
1134	515
23942	18594
27809	21336
26176	5458
15571	12494
5229	107
39679	29491
6517	5668
32257	24395
34110	25682
10344	8586
22337	17447
33949	25584
22058	17243
11262	9257
19333	15293
25070	19386
13319	10821
39767	29544
25345	17517
15445	12413
30652	10605
25002	19333
12050	9835
30957	23497
33697	2564
22742	17732
15289	7422
39142	29132
25315	17514
3549	3196
6821	5909
4530	4051
35876	835
27372	20999
22311	765
28781	1862
38987	29008
20874	16408
3696	3317
30555	23235
26837	8874
32733	24710
30839	6239
16597	13247
24891	1055
30977	23514
28493	21811
19683	5754
22636	17656
33864	25519
27574	21141
30140	2995
7782	6613
29919	22807
42353	96
37832	472
26762	138
9599	8006
15222	12259
32021	14
26664	20489
13137	10703
38866	3122
28276	21660
26259	20223
15533	5003
14497	11686
38242	28459
26806	20599
16938	13519
35868	26833
29204	22310
26239	2792
41751	6813
5835	5135
30612	3037
24853	19235
27816	21340
30834	23409
5249	4643
7728	6573
547	541
6293	5503
36713	27435
24369	18887
24445	18935
29329	22396
25006	19337
21684	6779
28985	22153
7309	6251
33192	4234
28938	22122
36080	26980
7509	6399
16161	12908
11065	9099
1825	1739
8693	7347
28036	21499
10099	8389
22681	439
4646	4142
9073	7629
2348	1876
11556	9491
18955	14990
18299	14497
7456	6351
23800	153
30409	23140
3569	3211
38123	28380
5329	4709
22793	17770
26344	20283
22844	17797
1909	1808
16532	13191
41977	3692
15886	1878
13999	11322
35374	26491
15560	12485
16416	13103
39465	29341
21643	16958
28067	21521
11806	9656
15293	1533
9717	8092
10751	617
26217	20199
32673	12173
19938	15748
20380	16058
41269	30555
40284	29876
36937	496
8130	6882
1527	1465
40006	29705
4190	3753
30166	22973
28529	21826
11677	9580
15816	12669
27193	3084
42472	31398
28917	22108
14507	11694
27633	7062
9657	8052
26250	20217
16818	2522
9723	713
23114	17985
34763	8387
34097	25675
15942	12757
37162	27740
15215	12252
30263	23037
11245	4070
42019	31094
8915	7515
10539	8719
402	398
21788	17049
6954	683
41127	472
38247	472
16135	12890
17540	13943
38374	28549
19499	2806
10659	8466
6158	2950
18952	14987
16027	1950
12957	10559
31818	727
18755	14845
34457	2564
21060	16539
35162	472
25733	14250
4149	3717
14260	974
1514	1452
8997	7574
37486	27920
32136	24303
22458	2817
34557	151
5935	5216
24480	18960
33416	25196
21658	16972
31788	2905
38670	28769
15901	12732
177	175
31602	550
13660	6653
8367	7075
25759	19878
17307	12597
29705	22668
40717	3084
10401	5657
36595	27348
35365	26488
5842	5141
17467	1961
42479	31401
20563	16198
1190	1149
19599	15497
3994	3585
13850	11209
23557	18325
34592	25979
12426	10137
40151	29799
3503	3161
26808	20601
7700	6552
41950	31038
32523	4724
4009	136
16198	12931
11100	9128
21925	17142
32364	24467
31318	23741
1888	1793
15180	12222
19632	806
10276	8528
23858	13838
6426	5597
38560	26801
36052	856
26394	2659
20415	16087
20844	8874
24191	18770
11349	9330
21283	16702
27392	837
1690	1616
25905	19980
28322	1760
38361	28537
2369	2213
41433	30672
11925	1795
9034	6655
13654	11066
38900	28940
