charedby	movie
34019	3289
24404	2343
29844	2890
40790	3990
30834	2974
36902	3607
27338	2656
3885	315
34139	3304
13206	1251
5505	459
5636	472
1778	141
38564	3768
33283	3211
26842	2609
4840	395
33221	3205
3884	315
5783	486
35287	3437
8146	736
3631	287
24405	2343
30185	2922
35364	3451
40791	3990
36903	3607
30835	2974
5635	472
1777	141
5506	459
13205	1251
3567	277
38563	3768
26843	2609
33282	3211
34848	3385
37860	3701
35288	3437
3568	277
5784	486
1973	149
3883	315
30832	2974
7649	689
32611	3152
36904	3607
30186	2922
35363	3451
5127	425
38070	3718
5638	472
15001	1447
2330	169
33285	3211
13208	1251
4842	395
5503	459
34137	3304
38779	3783
40984	4002
34847	3385
26844	2609
7648	689
36208	3531
3634	287
38566	3768
37861	3701
3569	277
8148	736
30833	2974
3882	315
5785	486
1972	149
23390	2260
35289	3437
32610	3152
36905	3607
30187	2922
24403	2343
35362	3451
5128	425
22539	2190
10713	1010
1779	141
5637	472
15000	1447
5504	459
40983	4002
13207	1251
34138	3304
33284	3211
36209	3531
34846	3385
4841	395
7647	689
2331	169
38565	3768
8149	736
3633	287
36057	3514
28455	2756
10712	1010
23891	2302
13882	1326
34845	3385
19516	1890
23391	2260
27111	2630
23285	2253
30680	2953
28762	2781
7555	681
13202	1251
15003	1447
27805	2695
1774	141
34190	3315
30838	2974
21528	2107
15004	1447
34015	3289
27110	2630
5786	486
34844	3385
23892	2302
32032	3098
24840	2389
25130	2418
13201	1251
19515	1890
38770	3783
28456	2756
13881	1326
41003	4004
23392	2260
7556	681
23284	2253
30681	2953
15002	1447
1773	141
34191	3315
30839	2974
21527	2107
27806	2695
34016	3289
28763	2781
41002	4004
34843	3385
32033	3098
24841	2389
23893	2302
23283	2253
33281	3211
19518	1890
23393	2260
13880	1326
1776	141
15951	1546
13204	1251
28760	2781
7557	681
23741	2293
17312	1657
34192	3315
30836	2974
12597	1186
27807	2695
34017	3289
27610	2675
32034	3098
28089	2716
34842	3385
2804	202
33280	3211
23394	2260
19517	1890
28454	2756
23282	2253
20820	2025
23890	2302
23740	2293
13203	1251
15950	1546
28761	2781
17313	1657
7558	681
27808	2695
7559	681
34193	3315
30837	2974
12596	1186
15005	1447
34018	3289
32035	3098
1775	141
21529	2107
27611	2675
28088	2716
17314	1657
23743	2293
4848	395
27800	2695
23395	2260
9313	864
2336	169
27189	2635
13886	1326
38773	3783
23281	2253
28087	2716
34011	3289
23896	2302
35981	3504
24844	2389
4890	404
37630	3689
28459	2756
27612	2675
17088	1639
15954	1546
1770	141
34194	3315
17315	1657
23742	2293
4847	395
15952	1546
27801	2695
27188	2635
23396	2260
38774	3783
2337	169
19519	1890
13885	1326
28086	2716
34012	3289
27613	2675
23897	2302
35982	3504
15953	1546
34195	3315
27802	2695
9315	864
13884	1326
23745	2293
5630	472
17316	1657
2338	169
38771	3783
36055	3514
28457	2756
13200	1251
23397	2260
21058	2054
24842	2389
7717	698
23894	2302
34196	3315
27614	2675
2339	169
41001	4004
28085	2716
2978	215
34013	3289
27803	2695
1772	141
15956	1546
4849	395
7554	681
23744	2293
17317	1657
9314	864
36056	3514
13883	1326
23398	2260
38772	3783
28458	2756
17089	1639
23895	2302
24843	2389
21059	2054
27615	2675
35980	3504
34197	3315
41000	4004
34014	3289
28084	2716
1771	141
15955	1546
27804	2695
4893	404
14901	1438
28759	2781
15945	1546
27394	2663
2216	164
21057	2054
35974	3504
11583	1115
18015	1738
27605	2675
17580	1682
39428	3842
27606	2675
33240	3207
23734	2293
13496	1294
41024	4008
7560	681
40707	3984
27184	2635
23388	2260
32541	3144
20818	2025
35998	3506
531	42
4894	404
15946	1546
27395	2663
14900	1438
28758	2781
35973	3504
18014	1738
21056	2054
21520	2107
27604	2675
11582	1115
2077	157
13497	1294
33241	3207
23735	2293
39429	3842
23387	2260
27185	2635
41025	4008
32542	3144
29252	2834
532	42
35997	3506
20819	2025
28757	2781
15140	1457
6659	583
15947	1546
27392	2663
24594	2364
35972	3504
17582	1682
21521	2107
11581	1115
18017	1738
34010	3289
4891	404
37631	3689
14903	1438
21055	2054
27186	2635
27116	2630
27608	2675
2076	157
23736	2293
11797	1139
7562	681
14902	1438
28756	2781
15948	1546
27393	2663
4892	404
17581	1682
21522	2107
24595	2364
18016	1738
2215	164
27117	2630
7561	681
21054	2054
27187	2635
2075	157
23737	2293
27607	2675
35999	3506
11798	1139
20817	2025
530	42
19510	1890
23389	2260
15142	1457
21523	2107
13491	1294
36668	3583
15801	1524
31895	3084
12598	1186
24592	2364
11587	1115
18019	1738
28755	2781
15949	1546
4897	404
10230	960
23288	2253
19511	1890
27180	2635
11799	1139
27114	2630
2074	157
35994	3506
34027	3291
35979	3504
23738	2293
15800	1524
21524	2107
15141	1457
31894	3084
18018	1738
12599	1186
13492	1294
17583	1682
28754	2781
24593	2364
1159	89
27809	2695
11586	1115
38479	3756
27181	2635
13890	1326
23289	2253
20124	1958
27609	2675
37063	3624
34028	3291
17584	1682
2073	157
30010	2906
35978	3504
27115	2630
39425	3842
19512	1890
23739	2293
13493	1294
35976	3504
21525	2107
32031	3098
15144	1457
6230	534
41152	4021
28753	2781
4895	404
11585	1115
35996	3506
34029	3291
23286	2253
20125	1958
27182	2635
33389	3228
19513	1890
35977	3504
39426	3842
13494	1294
27112	2630
36669	3583
32030	3098
41153	4021
15143	1457
35975	3504
21526	2107
39740	3876
4896	404
11584	1115
28752	2781
20126	1958
23287	2253
27183	2635
39427	3842
19514	1890
35995	3506
27113	2630
13495	1294
7645	689
13998	1332
21025	2045
21670	2117
33387	3228
539	42
23843	2300
5627	472
21585	2111
37432	3668
5514	459
36496	3562
10234	960
36497	3562
5126	425
40121	3919
30181	2922
3880	315
15146	1457
14909	1438
7646	689
37859	3701
13999	1332
33388	3228
23844	2300
21024	2045
5628	472
36495	3562
10233	960
37433	3668
5513	459
40120	3919
5629	472
5125	425
30180	2922
3881	315
15145	1457
14809	1431
14908	1438
7643	689
537	42
23841	2300
5512	459
21027	2045
33385	3228
37430	3668
10232	960
21587	2111
40123	3919
1158	89
5124	425
36499	3562
15148	1457
23840	2300
40789	3990
30183	2922
538	42
23842	2300
33386	3228
7644	689
35229	3431
38562	3768
5511	459
21026	2045
4850	395
37431	3668
21586	2111
10231	960
40122	3919
1157	89
5123	425
17090	1639
36498	3562
32950	3185
13490	1294
15147	1457
40788	3990
30182	2922
27398	2663
22532	2190
33383	3228
535	42
23847	2300
37856	3701
5510	459
21029	2045
10238	960
40989	4002
18010	1738
7641	689
21589	2111
40787	3990
1978	149
14905	1438
18011	1738
32951	3185
5122	425
18140	1752
22533	2190
22768	2211
27399	2663
21588	2111
5120	425
33384	3228
10237	960
15149	1457
21028	2045
536	42
37855	3701
7642	689
1979	149
40786	3990
14904	1438
5986	500
5121	425
32952	3185
10236	960
22767	2211
37434	3668
26534	2581
533	42
23845	2300
37858	3701
14907	1438
40785	3990
33381	3228
18013	1738
34141	3304
27396	2663
5987	500
22531	2190
22766	2211
10235	960
7640	689
26535	2581
534	42
23846	2300
37857	3701
33382	3228
40784	3990
18012	1738
14906	1438
34140	3304
27397	2663
5988	500
5119	425
1173	89
30840	2974
21030	2045
33889	3283
3899	315
4712	385
40780	3990
35169	3418
11459	1101
34044	3293
33277	3211
22547	2190
25129	2418
11448	1097
21667	2117
19682	1914
4834	395
34308	3329
13876	1326
38763	3783
28017	2711
10227	960
2322	169
82	15
36216	3531
9622	889
1174	89
21031	2045
30841	2974
40781	3990
3898	315
21590	2111
4711	385
11447	1097
25128	2418
34045	3293
22546	2190
4833	395
33276	3211
21668	2117
28016	2711
38764	3783
19681	1914
34307	3329
10228	960
13875	1326
36217	3531
9621	889
2323	169
20109	1956
34305	3329
40782	3990
30842	2974
6229	534
23888	2302
1171	89
13878	1326
11572	1113
33887	3283
4710	385
24839	2388
11457	1101
32779	3175
32028	3098
28015	2711
25127	2418
4832	395
40129	3919
34046	3293
33275	3211
26630	2595
7849	704
36218	3531
9624	889
2320	169
15129	1457
10229	960
34306	3329
21664	2116
38765	3783
33888	3283
30843	2974
6228	534
13877	1326
22052	2148
40783	3990
34304	3329
1172	89
11571	1113
11458	1101
11449	1097
23889	2302
32029	3098
34047	3293
28014	2711
38766	3783
1769	141
4831	395
19683	1914
25126	2418
21666	2117
26631	2595
38579	3768
2321	169
11570	1113
36219	3531
9623	889
21665	2116
30091	2915
11455	1101
19901	1936
40105	3914
32777	3175
34009	3289
30198	2922
37872	3701
33885	3283
3895	315
30844	2974
34303	3329
20106	1956
41352	4037
26832	2609
4830	395
1296	99
4726	388
34289	3327
255	28
21034	2045
40127	3919
38578	3768
17320	1657
1768	141
38767	3783
34048	3293
11444	1097
19900	1936
30092	2915
30845	2974
11456	1101
32778	3175
37873	3701
33886	3283
34302	3329
1170	89
41353	4037
7459	667
3894	315
13879	1326
1295	99
20105	1956
26833	2609
38577	3768
34288	3327
21035	2045
17321	1657
40128	3919
256	28
38768	3783
11443	1097
34049	3293
4727	388
34007	3289
30196	2922
40124	3919
40103	3914
30846	2974
11453	1101
3897	315
26830	2609
7639	689
37870	3701
21032	2045
34301	3329
33882	3283
38576	3768
9620	889
28019	2711
1298	99
19680	1914
20108	1956
38769	3783
40994	4002
11446	1097
257	28
40125	3919
32776	3175
34008	3289
40104	3914
30197	2922
4713	385
3896	315
13141	1240
11454	1101
33884	3283
34300	3329
37871	3701
21033	2045
38575	3768
33883	3283
28018	2711
20107	1956
26831	2609
1297	99
40993	4002
13140	1240
40126	3919
258	28
11445	1097
33760	3269
18038	1741
6225	533
17355	1658
7569	681
23753	2293
40992	4002
17324	1657
20102	1956
25121	2418
3202	246
251	28
9323	864
33399	3230
33174	3203
18417	1793
29170	2821
26836	2609
32022	3098
28077	2716
14574	1399
38481	3756
14619	1406
34005	3289
30039	2910
13142	1240
5776	486
4357	357
21518	2107
39902	3890
17354	1658
6224	533
40991	4002
20101	1956
17325	1657
23752	2293
9322	864
25120	2418
3201	246
26837	2609
252	28
33881	3283
29171	2821
33173	3203
32023	3098
38480	3756
19500	1888
14618	1406
14575	1399
28076	2716
11577	1113
9629	889
4358	357
13143	1240
5777	486
39903	3890
34006	3289
16090	1553
21517	2107
20104	1956
28750	2781
7567	681
3200	246
4728	388
11442	1097
40990	4002
17322	1657
23751	2293
13870	1326
9321	864
40424	3952
253	28
13744	1313
33176	3203
26834	2609
2329	169
36210	3531
32020	3098
19501	1888
28079	2716
39904	3890
6227	533
4355	357
21516	2107
34003	3289
13144	1240
11441	1097
28751	2781
17323	1657
7568	681
4729	388
20103	1956
23750	2293
17356	1658
26835	2609
9320	864
254	28
33175	3203
13743	1313
37345	3657
36211	3531
14573	1399
28078	2716
21515	2107
32021	3098
6226	533
4356	357
10441	977
30090	2915
34004	3289
16332	1577
23757	2293
2326	169
41023	4008
17328	1657
13872	1326
4838	395
7565	681
4353	357
41005	4005
25125	2418
6221	533
28073	2716
4839	395
15944	1546
32026	3098
36212	3531
11574	1113
9626	889
14578	1399
14615	1406
12219	1161
17565	1679
34001	3289
27602	2675
40409	3947
41022	4008
2327	169
17329	1657
23756	2293
13871	1326
12217	1161
38760	3783
4837	395
7566	681
6220	533
41004	4005
25124	2418
34002	3289
28072	2716
32027	3098
4354	357
15943	1546
12218	1161
14579	1399
20264	1969
36213	3531
11573	1113
9625	889
16333	1577
27603	2675
2328	169
38761	3783
12216	1161
26838	2609
33172	3203
2324	169
41021	4008
5640	472
13874	1326
16330	1577
25123	2418
17326	1657
21669	2117
23755	2293
6223	533
20100	1956
4836	395
7563	681
15942	1546
32024	3098
5778	486
14617	1406
19509	1890
28075	2716
11576	1113
14576	1399
27600	2675
36214	3531
9628	889
33171	3203
25122	2418
17327	1657
38762	3783
41020	4008
13873	1326
9324	864
2325	169
250	28
16331	1577
23754	2293
4835	395
18039	1741
7564	681
6222	533
26839	2609
32025	3098
21519	2107
30038	2910
5779	486
28074	2716
11575	1113
34000	3289
14616	1406
36215	3531
9627	889
27601	2675
14577	1399
29167	2821
18134	1752
3209	246
28745	2781
32945	3185
30044	2910
14622	1406
541	42
7574	681
34763	3379
27104	2630
1353	105
22103	2161
23748	2293
18135	1752
21510	2107
22101	2161
30043	2910
14623	1406
32946	3185
29580	2858
28744	2781
542	42
7573	681
27105	2630
1352	105
23749	2293
29166	2821
22102	2161
14624	1406
35251	3433
19708	1917
32943	3185
30046	2910
17564	1679
28747	2781
34290	3327
543	42
6850	609
17319	1657
22105	2161
23746	2293
29165	2821
27106	2630
7572	681
34761	3379
26644	2597
3207	246
32609	3152
14625	1406
19709	1917
23030	2233
32944	3185
30045	2910
35252	3433
28746	2781
23399	2260
34291	3327
23747	2293
29164	2821
26643	2597
18040	1741
6851	609
544	42
17318	1657
22104	2161
3208	246
34762	3379
27107	2630
7571	681
35253	3433
15550	1496
19706	1917
16329	1577
36463	3556
30040	2910
15132	1457
41019	4008
21513	2107
27690	2684
3205	246
7570	681
29163	2821
38708	3779
27100	2630
12221	1161
18139	1752
33763	3269
17350	1658
32949	3185
5991	500
35254	3433
5992	500
19707	1917
16328	1577
21514	2107
15131	1457
29162	2821
3206	246
27101	2630
12222	1161
17351	1658
33764	3269
34760	3379
39901	3890
19704	1917
14620	1406
32947	3185
4885	404
15552	1496
35255	3433
36461	3556
30042	2910
15130	1457
4899	405
16327	1577
18136	1752
21511	2107
22100	2161
27102	2630
3203	246
27692	2684
33761	3269
17352	1658
4359	357
39900	3890
35256	3433
6219	533
14621	1406
32948	3185
4886	404
15551	1496
16326	1577
21512	2107
36462	3556
30041	2910
4898	405
18137	1752
19705	1917
18138	1752
3204	246
27103	2630
27691	2684
5990	500
33762	3269
12220	1161
540	42
17353	1658
1291	99
17624	1690
34134	3304
117	22
40136	3919
28020	2711
33397	3228
18020	1738
549	42
30900	2979
38573	3768
27694	2684
5500	459
4707	385
15136	1457
7843	704
3890	315
25915	2518
30195	2922
40777	3990
8786	793
40135	3919
4887	404
5995	500
15554	1496
19702	1917
1292	99
17625	1690
34133	3304
4889	404
38759	3783
118	22
38574	3768
27693	2684
41977	4114
7842	704
15135	1457
4708	385
25916	2518
8785	793
30194	2922
40776	3990
3891	315
36908	3607
40134	3919
4888	404
5996	500
1169	89
19703	1917
15553	1496
5639	472
1293	99
5502	459
17626	1690
34136	3304
10222	960
119	22
22540	2190
38571	3768
37550	3684
27696	2684
21061	2054
31635	3054
40779	3990
29172	2822
30193	2922
8788	793
7841	704
3892	315
4705	385
41355	4037
15134	1457
41976	4114
36907	3607
19700	1917
40133	3919
34050	3293
1168	89
5993	500
34135	3304
10221	960
844	65
22541	2190
1294	99
38572	3768
27695	2684
5501	459
38709	3779
21060	2054
21036	2045
40778	3990
15133	1457
30192	2922
37551	3684
3893	315
4706	385
41354	4037
8787	793
7840	704
19701	1917
36906	3607
1167	89
40132	3919
5994	500
7848	704
22107	2161
33393	3228
545	42
22542	2190
34292	3327
10224	960
27698	2684
21294	2083
27108	2630
34053	3293
1166	89
34052	3293
5999	500
40131	3919
32941	3185
40773	3990
37552	3684
30191	2922
30088	2915
18025	1738
28749	2781
7847	704
15528	1491
22106	2161
15139	1457
37869	3701
33394	3228
546	42
38570	3768
27697	2684
34293	3327
10223	960
22543	2190
27109	2630
34051	3293
28748	2781
1165	89
40130	3919
32942	3185
30190	2922
37553	3684
40772	3990
7846	704
30087	2915
18024	1738
37868	3701
34309	3329
547	42
35170	3418
33395	3228
10226	960
15138	1457
22109	2161
33278	3211
17622	1690
34055	3293
22544	2190
14301	1360
34294	3327
5997	500
40775	3990
7845	704
1164	89
18023	1738
4709	385
37554	3684
29169	2821
33396	3228
34295	3327
30901	2979
37867	3701
548	42
22108	2161
18021	1738
34054	3293
33279	3211
22545	2190
1290	99
17623	1690
14300	1360
27699	2684
10225	960
5998	500
37555	3684
30089	2915
1163	89
18022	1738
7844	704
29168	2821
40774	3990
15137	1457
1082	84
38757	3783
32994	3189
33769	3270
19979	1942
40137	3919
26622	2595
14308	1360
26165	2542
7730	698
28007	2711
4736	388
14580	1399
1995	149
34313	3329
3079	233
10300	966
29425	2850
25908	2516
21928	2141
21152	2062
4702	385
30594	2944
38758	3783
32995	3189
26623	2595
40138	3919
19978	1942
26164	2542
14309	1360
40606	3972
1993	149
14581	1399
28006	2711
4737	388
32900	3183
3078	233
13541	1298
19380	1881
40605	3972
1994	149
29426	2850
519	42
34312	3329
21153	2062
25907	2516
21927	2141
1083	84
4701	385
7184	642
34399	3338
40139	3919
14306	1360
26620	2595
19977	1942
15971	1546
4738	388
38755	3783
32996	3189
28009	2711
14582	1399
518	42
7732	698
26167	2542
10302	966
29423	2850
34315	3329
40648	3975
1997	149
13540	1298
4704	385
21926	2141
21154	2062
19976	1942
26621	2595
38756	3783
32997	3189
15970	1546
4739	388
38370	3749
28008	2711
7731	698
26166	2542
23489	2268
14307	1360
517	42
10301	966
3579	278
29424	2850
40649	3975
1996	149
34314	3329
6849	609
25909	2516
4703	385
21925	2141
21155	2062
4732	388
38753	3783
34318	3329
32903	3183
33765	3270
34058	3293
28003	2711
32998	3189
31175	3000
14304	1360
35225	3429
10001	922
7187	642
26941	2618
40602	3972
40646	3975
1999	149
39925	3892
15307	1472
25904	2516
4733	388
34317	3329
38754	3783
25877	2514
28002	2711
34059	3293
33766	3270
32904	3183
40323	3938
31176	3000
32999	3189
14305	1360
35226	3429
26942	2618
34316	3329
10002	922
7188	642
25903	2516
40647	3975
40601	3972
39926	3892
1998	149
38751	3783
4734	388
25878	2514
40324	3938
34056	3293
31177	3000
28005	2711
27689	2684
14302	1360
32901	3183
33767	3270
7185	642
21150	2062
25906	2516
4700	385
39927	3892
40644	3975
30879	2978
40604	3972
4348	355
25879	2514
5320	440
34319	3329
4735	388
38752	3783
12692	1199
14303	1360
40325	3938
34057	3293
33768	3270
32902	3183
28004	2711
7186	642
21151	2062
35224	3429
25905	2516
21929	2141
40645	3975
40603	3972
26940	2618
25900	2516
17664	1697
3574	278
14629	1406
7739	698
9478	881
21508	2107
1794	141
38237	3738
13136	1240
15978	1546
41064	4011
7575	681
41365	4039
6843	609
13299	1264
10308	966
5321	440
29579	2858
3573	278
14628	1406
7738	698
9477	881
13137	1240
15977	1546
41419	4045
32729	3169
21507	2107
38238	3738
30169	2922
27951	2708
1793	141
27950	2708
41063	4011
7576	681
41364	4039
10307	966
6842	609
5322	440
17924	1729
38750	3783
29578	2858
9476	881
25902	2516
40600	3972
7189	642
14627	1406
17666	1697
3572	278
38239	3738
1796	141
38710	3779
13134	1240
31392	3028
38711	3779
7577	681
13297	1264
41062	4011
26628	2595
17923	1729
41363	4039
6841	609
5323	440
13479	1294
14626	1406
25901	2516
17665	1697
21509	2107
10000	922
15979	1546
3571	278
9475	881
1795	141
13135	1240
38712	3779
7578	681
26629	2595
41061	4011
10309	966
6840	609
13298	1264
13478	1294
41362	4039
5324	440
17922	1729
11869	1146
9474	881
20909	2033
21156	2062
34396	3338
6848	609
21504	2107
38233	3738
20970	2036
3578	278
26626	2595
10304	966
5325	440
7734	698
24213	2327
1990	149
19584	1896
41369	4039
7579	681
29575	2858
41068	4011
1798	141
15973	1546
17921	1729
1797	141
38234	3738
9473	881
35259	3433
13133	1240
26168	2542
10303	966
3577	278
6847	609
21503	2107
7733	698
26627	2595
12223	1161
29574	2858
41368	4039
17920	1729
41067	4011
15972	1546
18437	1797
35258	3433
34398	3338
38235	3738
15976	1546
20907	2033
21506	2107
7737	698
6846	609
34311	3329
31880	3084
3576	278
1992	149
26624	2595
10306	966
41367	4039
29577	2858
41066	4011
34397	3338
35257	3433
38236	3738
20908	2033
21505	2107
15975	1546
31881	3084
6893	617
6845	609
34310	3329
7736	698
3575	278
1991	149
7735	698
26625	2595
10305	966
6844	609
1799	141
15974	1546
41366	4039
41065	4011
29576	2858
5318	440
29570	2858
14812	1434
7580	681
31871	3084
6895	617
14553	1395
20089	1955
41127	4019
35267	3433
14632	1406
18679	1822
29571	2858
5317	440
22944	2226
6894	617
20088	1955
41128	4019
35268	3433
14633	1406
18678	1822
20917	2033
29572	2858
41069	4011
37348	3657
31873	3084
7851	704
14555	1395
20916	2033
14630	1406
35265	3433
30880	2978
32138	3108
41129	4019
5319	440
29573	2858
7581	681
37347	3657
37346	3657
20915	2033
21502	2107
6896	617
14554	1395
41388	4042
31872	3084
35266	3433
14631	1406
7850	704
41360	4039
38714	3779
7661	689
38368	3749
5141	425
15869	1536
15969	1546
2708	195
18675	1822
3581	278
35263	3433
122	22
20914	2033
14636	1406
3048	228
14557	1395
31875	3084
19379	1881
41361	4039
7662	689
38367	3749
38713	3779
5140	425
32137	3108
1790	141
18274	1771
3582	278
2707	195
15868	1536
18674	1822
123	22
35264	3433
14556	1395
20913	2033
41124	4019
31874	3084
24681	2370
19378	1881
466	38
31877	3084
18677	1822
1791	141
120	22
20912	2033
41125	4019
14634	1406
13139	1240
35261	3433
9479	881
24680	2370
3080	233
19377	1881
467	38
38715	3779
38369	3749
7660	689
121	22
3580	278
2709	195
18676	1822
41126	4019
1792	141
20911	2033
31876	3084
14558	1395
35262	3433
13138	1240
14635	1406
34042	3291
24683	2370
26946	2618
7857	704
6897	618
30886	2978
20910	2033
40141	3919
19981	1942
41725	4083
5146	425
40643	3975
3848	314
28010	2711
127	22
38364	3749
2704	195
14313	1360
15865	1536
21930	2141
27688	2684
468	38
31879	3084
7665	689
12694	1199
39921	3892
3081	233
35260	3433
26945	2618
7856	704
3083	233
41724	4083
5145	425
40140	3919
30885	2978
19982	1942
40642	3975
28011	2711
128	22
27687	2684
2703	195
15864	1536
21931	2141
14312	1360
4352	356
31878	3084
3082	233
39920	3892
24682	2370
38363	3749
12693	1199
7666	689
14819	1434
30888	2978
4350	356
38580	3768
26944	2618
3084	233
39924	3892
24685	2370
31174	3000
124	22
40641	3975
40143	3919
18273	1771
5144	425
36392	3553
2706	195
18673	1822
15867	1536
14311	1360
11871	1146
28012	2711
38366	3749
29222	2829
39923	3892
14818	1434
4731	388
7663	689
38581	3768
27686	2684
4351	356
30887	2978
26943	2618
3085	233
24684	2370
18272	1771
34063	3293
31173	3000
125	22
19980	1942
5143	425
40142	3919
5142	425
28013	2711
14310	1360
2705	195
15866	1536
18672	1822
38365	3749
126	22
29223	2829
29036	2801
7664	689
4730	388
39922	3892
14817	1434
38582	3768
11870	1146
30882	2978
21935	2141
40145	3919
34062	3293
19985	1942
7192	642
11125	1063
3086	233
774	55
24687	2370
7853	704
30591	2944
14816	1434
38360	3749
515	42
2700	195
10004	924
15861	1536
21936	2141
40144	3919
34061	3293
31358	3022
29429	2850
5149	425
19986	1942
30881	2978
7191	642
24686	2370
11124	1063
30590	2944
34759	3379
7852	704
3087	233
14815	1434
516	42
19987	1942
10005	924
38749	3783
7190	642
5148	425
29428	2850
34060	3293
31359	3022
19983	1942
30884	2978
30593	2944
3088	233
6899	618
7855	704
776	55
27949	2708
20087	1955
34040	3291
38362	3749
513	42
14814	1434
21932	2141
2702	195
38748	3783
129	22
15863	1536
22943	2226
19984	1942
29427	2850
41726	4083
5147	425
21934	2141
30883	2978
30592	2944
7854	704
3089	233
6898	618
24688	2370
775	55
27948	2708
34041	3291
38361	3749
514	42
14813	1434
38747	3783
21933	2141
2701	195
15862	1536
22942	2226
7720	698
38743	3783
14807	1431
32001	3094
9305	863
14318	1360
36399	3553
19989	1942
41342	4035
16365	1579
5626	472
41359	4039
32984	3189
5515	459
29834	2890
30174	2922
40923	3996
21142	2062
5139	425
38243	3738
10314	966
39919	3892
32002	3094
1985	149
14808	1431
7659	689
9304	863
529	42
5625	472
19988	1942
41358	4039
5516	459
38744	3783
32985	3189
29835	2890
21143	2062
40922	3996
30175	2922
10313	966
38244	3738
32003	3094
1984	149
8929	810
18887	1835
9307	863
1982	149
38745	3783
5624	472
29832	2890
36397	3553
2340	169
5517	459
16367	1579
40925	3996
21916	2141
17092	1639
21140	2062
1983	149
39917	3892
13530	1298
38241	3738
30172	2922
10312	966
18886	1835
32000	3094
9306	863
1981	149
4851	395
38380	3749
38746	3783
5623	472
1789	141
16366	1579
36398	3553
5518	459
40924	3996
29833	2890
21915	2141
17091	1639
21141	2062
39918	3892
6839	609
10311	966
38242	3738
30173	2922
14314	1360
32988	3189
5519	459
36395	3553
5622	472
9309	863
5302	436
32006	3094
39915	3892
1989	149
10310	966
26877	2614
30178	2922
31840	3078
3849	314
21918	2141
29455	2853
14315	1360
32989	3189
29831	2890
36396	3553
5621	472
39307	3823
5301	436
20090	1955
38740	3783
9308	863
39916	3892
1988	149
38240	3738
30179	2922
29456	2853
21917	2141
32986	3189
14316	1360
39912	3892
5620	472
38741	3783
1481	114
5300	436
1482	114
32004	3094
1987	149
39913	3892
5910	496
40921	3996
30176	2922
31842	3078
29457	2853
36393	3553
28460	2756
36394	3553
32987	3189
14317	1360
38742	3783
1480	114
1986	149
32005	3094
26878	2614
26930	2618
39914	3892
30177	2922
21919	2141
31841	3078
15968	1546
13536	1298
1784	141
24365	2338
7729	698
5521	460
35991	3504
3584	278
29569	2858
17911	1729
8923	810
18881	1835
35359	3451
23733	2293
35358	3451
3583	278
1783	141
13535	1298
15967	1546
25913	2516
7728	698
5522	460
24364	2338
29568	2858
26617	2595
17910	1729
8924	810
13538	1298
15966	1546
1782	141
3586	278
25912	2516
7727	698
13210	1251
13489	1294
17913	1729
29567	2858
26618	2595
10044	931
21149	2062
29454	2853
13537	1298
15965	1546
1781	141
3585	278
25911	2516
7726	698
13488	1294
17912	1729
26619	2595
10319	966
29566	2858
8922	810
7725	698
34323	3329
31892	3084
13532	1298
25910	2516
26049	2535
15964	1546
21147	2062
11842	1142
9301	863
7973	721
1788	141
15963	1546
29565	2858
11295	1087
1980	149
16369	1579
7724	698
18885	1835
10318	966
8927	810
13531	1298
34322	3329
31893	3084
3587	278
35269	3433
9300	863
1787	141
15962	1546
16368	1579
21148	2062
7972	721
29564	2858
11296	1087
10317	966
7723	698
18884	1835
8928	810
38918	3792
34321	3329
13534	1298
31890	3084
1786	141
38245	3738
21144	2062
35357	3451
29563	2858
18883	1835
8925	810
15961	1546
41357	4039
7722	698
10316	966
9303	863
31891	3084
13533	1298
34320	3329
21145	2062
1785	141
35990	3504
11294	1087
11843	1142
29562	2858
15960	1546
21146	2062
18882	1835
8926	810
10315	966
9302	863
7721	698
19527	1890
4749	392
19525	1890
35989	3504
5907	496
8103	732
17918	1729
41420	4045
7499	671
27194	2635
22631	2196
10240	960
6191	527
29560	2858
27766	2690
27957	2708
14911	1438
23453	2266
31885	3084
13481	1294
26046	2535
20904	2033
31839	3078
35988	3504
33231	3207
19526	1890
26939	2618
8104	732
5908	496
13483	1294
41421	4045
7498	671
29561	2858
6192	527
27195	2635
22630	2196
14910	1438
27956	2708
31884	3084
13482	1294
23452	2266
17919	1729
26045	2535
35987	3504
20903	2033
25169	2423
34039	3291
5909	496
19523	1890
33232	3207
4349	356
27192	2635
22633	2196
10242	960
7974	721
27549	2672
41422	4045
3851	314
130	22
20906	2033
26048	2535
31883	3084
23455	2266
33233	3207
19524	1890
8579	772
27193	2635
22632	2196
10241	960
41423	4045
39347	3830
6190	527
27548	2672
7975	721
3850	314
131	22
20905	2033
31882	3084
26047	2535
13480	1294
23454	2266
27501	2667
41424	4045
19521	1890
27198	2635
17914	1729
34037	3291
13486	1294
23837	2300
31889	3084
20900	2033
35984	3504
26023	2528
11222	1076
132	22
13539	1298
27953	2708
15959	1546
23838	2300
41425	4045
19522	1890
8100	732
27199	2635
13487	1294
31888	3084
34038	3291
4746	392
17915	1729
35983	3504
18688	1822
133	22
1780	141
27952	2708
11221	1076
23839	2300
7497	671
8101	732
13484	1294
17916	1729
4747	392
34035	3291
27196	2635
35986	3504
20902	2033
31887	3084
7718	698
34020	3289
15957	1546
11224	1076
18687	1822
