starring	character
37692	27074
31892	23284
13337	10326
31806	23229
21959	16517
15579	11949
14018	10836
15243	11691
4476	3756
16044	12310
29554	21722
37446	496
25773	19111
3290	2817
5950	4945
20472	15500
31291	22900
27119	20046
17137	8249
31796	23225
35543	25702
30661	806
19354	5978
30997	22716
21716	1084
19660	14884
30166	22140
13683	10596
16786	12812
21994	16538
32988	23988
43782	31161
12763	2618
3358	2871
17440	2066
35553	2034
35854	25902
19024	14410
8227	5604
31494	6583
35399	4381
12138	9443
17130	13057
31221	35
7383	3959
1123	1018
3594	3049
36827	10217
1830	1383
41406	29589
27184	20087
32394	23611
7084	5786
9706	6303
17443	2066
29400	21617
25812	19140
21227	16030
19579	402
21265	16049
43294	30844
14006	10826
39006	27926
42317	445
24895	278
17442	2066
41370	29559
4047	3398
41621	6738
27059	20008
7510	5189
18561	1395
20342	400
23753	17737
24896	3317
8736	6979
36202	84
25903	19212
2533	2197
21116	493
9556	7612
28139	20723
15156	2278
25892	19205
37429	768
15762	12105
10905	8561
15175	11649
42874	12720
12998	722
40214	28768
33260	24172
24105	17962
25022	18618
18713	14173
22989	17207
42004	29960
29778	21849
43465	30962
29470	21664
17445	2066
26921	4815
5904	4904
7620	6153
3921	3289
31906	149
645	574
23599	876
42104	30029
2106	1856
36867	26515
16328	12495
17529	13357
22450	4071
32954	23963
26420	19566
11522	1047
1975	1752
27374	20209
12911	9986
6239	5173
36039	916
24669	18382
9955	7903
9231	7382
18708	14169
36214	7687
41509	29654
31425	7640
33224	24141
17447	2066
28967	21324
43971	31295
29590	21751
16729	835
17940	11923
14157	3226
19113	14481
35848	25897
10320	1706
39373	28190
4167	3497
40848	29232
35126	25419
6745	5546
41517	29659
13046	10093
43300	30850
12739	9858
30770	22542
28209	6407
25459	18896
11041	8660
16482	12603
18174	13833
13933	10767
13997	10818
11808	1130
34063	24696
3983	3339
17448	2066
36173	703
30876	22634
6226	5161
10935	8587
15382	11799
25717	11157
11412	1202
131	127
39919	28556
29952	21982
37541	26961
11693	9109
9626	7662
12095	9412
2255	1974
18677	14149
32759	15682
17446	13297
20153	469
41757	806
26175	19382
35430	25631
4709	3947
21016	11661
31821	833
13751	10650
37088	26675
31902	149
40184	749
39606	28346
32282	23534
18459	14004
39754	28440
33841	24546
21822	16420
38958	27900
34142	24757
16501	12620
35484	25670
42839	30526
18873	14299
1024	930
31210	22856
10609	8346
16923	12895
4615	3867
5975	4964
33834	24540
43339	30881
11454	974
2166	1896
41518	29660
12434	3031
13196	10211
25962	13073
4642	3888
12861	9949
4950	4146
15530	11916
32965	23969
27319	349
37714	27092
9452	7551
1712	1521
3828	3227
2445	156
37884	27207
392	371
32120	20152
5999	4984
5168	4324
21316	16091
30151	765
24862	18523
11357	8873
36308	26174
37909	27224
9188	2732
36246	17357
16921	12894
26738	19800
14188	5947
43732	31128
6119	5082
18358	13946
23052	930
24916	17350
26109	2282
26336	8925
30955	22692
8362	6687
33277	24184
4871	4072
40548	29015
13656	10572
30203	22172
25819	19146
32647	23770
5403	4492
8378	6701
36336	26196
20464	15494
22731	9059
16381	12535
19340	14655
31228	22869
33233	24150
21757	6943
42588	30348
1825	1620
27372	20209
16701	12752
19073	14450
19021	84
14395	11094
40087	28681
27982	20625
16111	12355
19750	1493
19758	11661
11778	9172
26879	19885
601	557
38673	27745
5091	4252
4230	3547
3941	3306
11588	9035
42451	30240
12992	722
31747	23192
8571	6857
19049	14431
27834	20512
29873	21920
11010	935
7870	6330
4256	3571
30373	21289
27389	20225
4398	3689
17243	13143
5146	4302
18967	14367
37371	26857
38012	27300
36760	26456
36035	26004
10940	8591
23580	840
21588	16278
17585	13395
3334	2851
22373	2662
35601	25738
28395	20904
9129	7310
15567	11940
16867	471
38782	27803
28831	21224
2780	2410
17589	13399
11874	9240
9742	7745
41487	29639
22677	3136
15423	11829
22329	16773
7690	6199
29041	21379
35955	25954
12312	9020
37596	27001
8012	6438
17535	13361
15926	12225
22222	1760
42146	17782
36659	20263
27794	20481
30057	16281
7317	5950
26586	19693
40490	28971
15486	11872
956	866
37335	26836
6548	2950
30353	22272
10528	8281
32559	23707
9297	775
14284	11022
40466	28938
10166	8041
4118	3458
5223	720
5945	4940
7638	6163
19331	14648
32331	23570
13757	10656
12484	9672
19211	5447
23605	17636
9076	7267
31056	22749
5261	4384
8285	6640
24501	18257
33520	24345
12032	9367
2587	2241
37586	26992
43309	30858
2557	2214
23681	1609
22164	16654
24219	1325
14961	11490
39540	28295
22698	17028
40840	29227
13273	2339
34088	24718
31944	1383
42230	30102
5142	4299
12368	1085
13663	5236
14282	11021
29802	5514
20424	15462
42436	30229
23128	17306
1454	1289
22765	17060
22984	7025
35621	25751
36817	26490
17900	12281
11869	9237
4127	3464
37959	27258
831	759
40019	28632
14360	6653
44071	31355
18993	14391
1977	1754
25751	19090
9211	7367
8970	1126
6129	1812
21586	16276
21005	15885
43078	30686
43119	30723
3803	3205
26366	19529
21615	2082
2519	2187
16072	12328
8765	7005
38802	10237
23754	17738
43951	31275
1633	1448
31058	22750
41270	29505
18450	13998
15577	11947
31049	22745
27704	20424
26561	19672
13664	10579
30931	22671
6478	5349
41519	29661
25362	18837
4743	3979
2522	723
569	528
15495	11881
40277	28820
19335	14648
40680	29114
21271	16054
2936	835
24409	18184
14910	11459
21208	6318
43264	30822
33441	24293
21611	2883
5124	4281
33440	24292
2991	2585
31011	22723
7222	1500
22782	5173
13810	10695
18760	14202
20606	15592
36609	3241
36615	26368
1040	946
9069	806
20887	15799
11907	9265
43458	30959
23279	17403
11647	6892
41089	29382
29184	1925
12143	9447
31535	10221
31430	15808
12081	9405
26554	19668
11817	9200
3255	2807
33882	24570
9233	7384
33619	24418
32113	23413
39841	28502
38282	768
42235	30102
16422	12565
8742	6985
16368	12525
29531	21703
11499	8965
1001	907
24454	18219
34874	1835
1802	1599
38887	27851
12144	9448
35933	2196
2157	1890
24791	18474
40699	29128
17655	13448
1719	1527
43805	31176
40965	29302
34247	24827
31819	23235
9529	3080
16144	12374
30989	22714
19014	3214
28032	20653
30041	22044
39350	28180
38519	5080
358	342
34559	170
13928	309
18394	5954
39108	4080
22436	1047
8460	6761
24232	18060
35183	25469
15879	12182
34056	24689
16435	262
17438	2066
20245	15336
5492	4567
33103	103
35737	21459
23024	17239
36681	23708
9217	7372
8006	143
17802	1074
30672	22481
9422	142
16280	788
26011	19284
22161	16651
33722	24478
12666	9801
661	604
15871	5642
22837	17106
11673	9091
14441	11129
20587	15581
7062	5769
11348	6846
12629	9773
12669	9804
15865	12170
25727	19058
29203	21493
16010	8765
21884	16467
21042	15915
36335	26195
30865	13722
27752	20458
5238	4224
24277	18096
33719	3814
35771	1084
194	185
39829	28493
22257	16720
9999	7932
35718	25825
33906	24585
18711	14171
32915	23937
38352	4060
28603	21047
27051	20003
4834	3715
23289	17410
3620	3067
29665	493
25769	19107
11453	8927
24545	4524
37854	25662
39197	28062
4253	1878
38796	27807
40851	29234
8215	1706
21605	16290
38067	27333
35342	25580
1031	937
17439	2066
23918	17839
11159	1163
20003	1611
33888	2345
20965	15849
23193	2545
38612	27705
15862	12167
18229	13870
31433	15808
23034	15524
21622	16296
11359	8875
21863	16451
43463	30961
2676	2323
2952	2552
8033	6459
4500	3776
35778	1084
28117	2905
26837	19862
18360	9020
17805	1074
2719	1831
17484	13321
37309	26823
11770	9167
7173	51
41049	29353
13009	334
42871	30539
30173	22146
532	492
25349	18825
1120	1015
21928	704
24303	13692
30505	2829
18121	13806
35178	25465
24700	18402
2950	2545
14782	11373
35779	1084
36295	26164
31298	22904
3641	3080
16224	12428
43966	31290
40883	1049
34889	25247
36462	5890
43651	31070
7784	2950
32691	18801
7503	6063
22694	17025
36311	1109
22304	16755
16758	12795
12579	9731
14668	11292
43162	30762
16308	1051
211	200
5596	4657
38102	27358
16656	12723
35783	25852
10525	1379
18715	14171
19299	14621
43039	30658
14841	11416
25087	1849
10396	8187
2745	2379
5491	4566
3	3
2188	1917
12367	9602
15700	12053
22255	151
995	901
35605	25741
21207	3061
11667	9089
8545	6833
3766	749
7174	5843
10494	1084
12148	9451
30280	22236
6053	5034
31667	1126
2945	1594
37424	26897
31613	23102
5579	4645
33885	24573
11378	8886
1152	921
40330	28856
23723	17716
23595	143
34	34
17300	13182
11051	7484
23021	17236
30707	704
17869	13620
43683	31097
40375	28889
38099	27355
23352	17460
590	547
37338	1868
31611	23100
38434	27584
9306	7440
29250	21525
3137	2703
13180	158
34943	25286
14292	168
42279	30127
39056	27959
9847	7824
21324	16098
18981	14379
14457	11137
26212	19426
5653	4706
17431	2066
39252	28103
36602	26006
24444	10478
42776	30471
24208	18041
6403	5302
18963	14363
21712	16358
33987	2591
15286	8765
36254	3788
25393	12100
17703	13488
35149	25439
35	35
5389	4478
12150	9453
4860	4070
26958	9152
35748	10228
23785	10
13449	10419
42098	30024
17713	13498
20036	4081
35048	25368
6523	1795
5060	4226
37085	4717
31363	22949
23346	17454
28729	21132
22249	16715
40696	7319
19457	9037
5838	4847
38832	27817
20186	15288
30112	22106
15895	11045
39751	28438
4486	3765
42958	30603
34186	24792
18227	10589
2241	1960
27334	20194
26823	19851
2156	1889
20999	15879
32228	23492
26426	19570
23771	4800
29867	21918
14491	11158
10965	8605
38200	1548
19844	15020
10567	8310
9868	7838
41776	628
28415	20917
842	770
16137	12369
2529	921
23026	709
18297	13907
15169	4375
38009	27297
28280	9625
31672	1803
40878	29251
3973	3330
12691	9822
39782	12611
20881	1697
35503	4075
32711	23815
19219	277
22640	16994
33114	24073
29820	21878
3494	2842
28633	21071
36066	2236
18475	14015
31371	15147
26634	5057
8855	7080
29063	21398
2259	1978
4796	4023
21296	16074
6470	846
17433	2066
8649	1876
34458	24973
39458	28241
30369	2955
43836	31200
2954	2554
39235	9253
9316	7448
22253	949
16329	12496
1994	32
21940	16500
29431	21638
44154	31404
17767	13548
35261	25520
15209	11668
8171	6554
17156	3084
27940	20592
17921	746
35240	25505
14547	11198
4561	3825
9561	7617
19704	5749
16450	12582
32003	23346
4963	4158
17434	2066
32696	23803
11364	8877
492	448
10144	3028
38307	27508
13317	10311
32021	23359
15497	11883
39728	28419
28282	20818
38119	26477
28893	21264
29025	21366
8636	6905
39914	28552
658	574
9426	7531
33859	24556
27926	20580
13444	10415
3756	1924
22967	7025
4374	3665
25341	18820
40763	29169
33963	24619
10810	1878
33861	11157
16398	12546
9857	7831
7582	2859
43904	31238
22854	5657
29425	21634
7658	6173
24075	17945
909	832
28016	1239
41299	3319
8437	5106
40672	29107
24169	18007
29543	21712
4649	3895
36179	2128
15365	11783
1275	1153
3486	2965
40908	1158
24941	16590
2521	2189
18177	13835
38075	3189
3720	3141
15611	11973
27986	20628
21921	5054
25821	19148
16204	1835
21294	16072
27215	2829
5753	4783
32562	1239
17362	13235
11016	8641
6867	5625
34622	15970
14645	3089
11672	158
28999	21348
22165	16655
27381	20209
11681	9098
7875	1854
10812	1878
36798	26477
24887	18539
11956	9304
42595	30353
34515	25020
26842	19865
3964	3324
13042	10091
41115	29398
34640	11682
27105	20033
132	128
42992	2338
5857	4864
11653	9084
22626	1047
40739	2423
37412	26887
28496	20973
5387	4477
19022	14408
30846	22610
17716	13501
6464	5340
33944	24604
18919	14331
5259	4382
4838	4057
16738	12781
27364	20212
18038	6779
22966	7025
23345	17453
955	69
1248	1133
8286	6641
4388	3679
5883	4887
20793	15737
13093	7467
29433	21639
13668	10583
21258	9451
11951	9299
20479	15507
9375	7490
17057	12999
5671	277
21032	15907
43199	30780
5766	4796
42785	30480
37515	26946
1848	1637
29421	21634
33398	24261
5633	4688
22713	17034
13582	10518
34485	24994
4496	3774
1506	1337
39820	6738
869	795
8125	6527
42833	30520
38547	27663
18320	13921
39465	12173
2620	2273
31676	10294
37254	26789
43821	31188
15035	11536
5035	4211
29285	21545
27581	17157
14978	11504
7663	6178
3687	3114
25283	18777
40512	28989
34482	24992
4676	2034
7366	5973
43533	30998
36495	515
13642	10562
22348	98
31362	22948
20543	15548
43748	31139
7688	6197
20704	15659
42457	30245
30713	2732
7555	5220
24694	18398
20382	15428
40439	28936
43274	30830
30721	1546
5388	2618
341	325
10815	1878
9766	7765
17653	13446
34000	24641
10483	8252
18719	14176
39977	28603
37372	26858
32396	23613
8026	6452
43988	31309
27070	20014
42944	30593
30788	22554
36670	26401
25321	18805
40852	29235
36840	26498
5843	4852
15487	11873
36639	3068
20623	153
38730	27781
2143	1881
16244	12441
16706	12756
25933	19230
750	687
33017	24014
6577	84
24387	18167
1867	1655
25104	10050
26677	19756
2615	2268
29671	717
33920	12206
14078	7081
4562	3826
37592	26997
29055	21392
28384	20893
31649	23133
26610	19712
25243	18760
28677	5657
18446	13994
22482	3700
19352	5722
704	644
26526	1894
27802	20487
3774	3183
8763	7003
35624	25753
33524	24348
32694	23801
2154	1887
24289	18102
42751	472
18945	2809
4427	469
17403	13270
11639	9074
688	629
23349	17457
15618	11978
10760	8459
24094	17954
13651	1279
41650	28978
17004	12953
28855	21246
6483	5354
22724	17039
22102	16614
4340	3636
12293	9551
14274	11015
17441	13295
14829	2276
40795	29194
14373	11081
36675	84
23534	4838
41949	29926
40044	28652
21238	16037
21531	6578
22614	16978
42996	1058
34020	24657
16641	1207
13691	493
7583	6121
5927	4923
17586	13396
40500	28980
29327	20373
25928	19225
25080	833
19508	14780
23429	17522
37430	26901
17042	12986
19933	15084
35995	2034
17204	6554
32071	23389
19847	15022
1845	1634
43717	31121
8514	6804
1782	1583
30322	3278
33036	24029
39934	6554
42888	30550
26782	19827
37565	26981
42432	30225
40960	29298
34456	24971
39952	28582
10718	8427
1818	1613
15866	12171
31226	16710
26535	19651
43138	30742
29230	21505
4783	4011
12956	10023
31414	22975
43539	30998
10787	8478
10286	8110
27604	9263
12307	9561
18058	13757
29586	21748
42514	4913
37173	16925
21972	16528
38790	10229
31881	3627
15298	793
32652	915
35675	25793
1108	1004
6593	5424
25994	19270
32626	23754
7276	5918
23239	2738
11054	2012
13104	10139
666	583
21513	16227
32664	23780
6619	5446
10972	8611
36696	26415
37977	27271
522	483
922	839
39630	7887
40122	28707
24054	17927
37577	2790
30886	855
1764	1566
16416	12560
41652	28979
35134	25426
43233	30803
42767	645
32059	439
26800	19840
41535	29673
34061	24694
32913	23935
25366	18839
35422	8125
37426	26899
29732	21835
12052	9383
39294	28139
36404	26232
36832	26496
24247	18072
21017	15894
34926	729
37986	1084
28991	21340
27558	20324
22157	16647
35165	25453
36728	26444
454	422
29344	18942
9732	7737
44094	31367
1912	1698
18291	757
43631	3692
11702	9115
1088	987
20321	15394
31034	3847
8114	3615
35530	25695
10454	8233
15218	2034
21858	16448
24560	18303
42677	30401
5321	4431
28880	21267
8390	4070
17428	2066
39537	28292
9908	7869
36784	26469
32581	23720
27804	20489
33129	24085
8731	1867
25276	1500
10848	8522
34976	20656
21121	13419
26263	1759
16720	12768
20646	8418
43292	30842
6060	5041
14201	10961
30172	22145
485	448
29574	21741
32086	23397
17798	6721
10171	3080
25761	19099
24717	18419
14650	11278
34879	25242
23131	2644
41839	29856
26884	17017
3935	1704
36256	26136
12784	9890
40390	28903
43855	31212
42979	30616
10986	7490
22353	4717
14683	11303
24215	18048
38959	9244
13262	1051
19203	14286
1163	1055
12598	9744
35516	25687
30445	22334
30294	22243
34109	24732
16594	3136
37480	26927
5409	4498
217	206
5743	4775
13673	10588
11446	8921
7310	5943
7146	5
4684	869
32586	23725
38599	215
7847	6310
17112	13043
34719	25162
23651	17662
38034	4717
11737	9141
17761	13542
43188	8505
30388	22297
37672	27057
14652	11280
32511	5642
15279	1281
13896	6531
15971	12265
6085	5060
41325	29537
20155	15261
27489	20288
33726	3814
22702	1954
32146	23435
41532	29670
9613	7635
9108	7291
7795	2950
9657	7681
37319	26823
12280	9540
10882	8544
25483	2203
42966	30609
8562	6849
29002	21350
2542	2197
16160	12386
33728	3814
37728	27105
20083	842
20925	926
43187	30776
2150	1876
16552	2385
26466	19596
27792	20479
5891	4891
17272	13161
38916	2732
31197	22843
9066	7259
30102	22097
11914	9271
15644	12004
10002	7934
39423	28222
41626	142
26924	7052
24779	18464
16548	12649
20843	15772
8248	6611
20480	8129
1828	472
13957	10789
30909	3197
14475	11150
2730	2367
1477	1310
33064	1576
27698	20420
43015	17624
10878	8541
14974	3518
42219	30095
16654	12721
25472	18905
13531	10480
20118	15229
42306	9009
25921	3627
19746	3791
297	283
17429	2066
1078	979
10691	8404
15201	11663
7285	866
22487	16887
21512	16230
22251	16717
35047	25367
18218	13865
14197	10957
551	510
23080	17273
39650	28377
25946	19240
3780	3188
9130	7311
15741	12087
11706	9118
38003	27291
14127	3171
3018	2604
4581	1126
19393	14692
34136	1339
27963	20612
7989	6421
22918	17165
36886	26528
43166	10184
37455	26911
19108	2445
28951	21312
11019	8644
13814	10699
22192	262
13572	143
14371	11079
32880	5177
935	849
30827	22591
19490	14764
43452	30956
31110	22781
36498	26288
31860	23261
18393	13967
4054	2078
42351	30166
4983	4175
42824	30512
553	512
497	459
15234	11685
12463	9656
32031	23364
24831	18502
34995	25324
31969	23324
24256	18080
27432	20247
5801	4818
36016	2196
13855	7954
26402	19556
31992	2316
33311	7818
4055	2078
21278	806
39233	28086
30325	1052
29786	21856
12346	222
32107	23409
29515	21690
37801	27156
36033	26002
17660	5971
19846	15021
33938	24601
27049	4069
9917	7878
24097	9459
36533	235
32476	23666
4493	3771
44144	1878
8634	6904
1727	1535
4056	2078
43404	1528
4117	3457
6753	5551
4552	3816
26888	19891
27519	1397
27474	20276
40789	2564
7246	1406
19789	14971
14331	11052
35491	3278
35487	3857
35343	25581
12596	9742
20857	2989
181	173
42653	12169
34126	24745
16693	921
2669	2317
17591	520
7309	5942
37138	26698
25760	19098
9753	7756
27853	20524
29326	21577
14767	11360
24836	2102
5970	3295
26143	19371
14068	1854
11849	9227
7494	5168
30944	22681
39064	1867
21323	16097
5961	1126
38250	27467
34107	24731
14293	11028
31682	23152
11362	617
7066	2737
4058	2078
19600	9382
40509	28986
36698	2693
34961	8484
30478	22361
16810	12827
20210	15310
22166	16656
16143	12369
6472	5344
5589	4651
9696	4907
18200	13852
28233	20765
25409	309
10773	8468
39361	493
27260	20143
2809	2434
960	869
18386	3317
41214	29471
11551	9003
105	101
4059	2078
40773	29179
15557	1383
28780	21180
38024	729
3194	2750
41974	29948
27999	20635
15693	12048
17708	13493
35354	25588
506	468
38101	27357
5108	4267
28716	21123
17538	13363
3333	2850
38536	27654
36991	26612
35691	25806
34609	25091
29902	21940
7249	5076
28313	20844
20193	15294
8897	7118
8376	6699
42538	2809
19444	14732
28881	21264
42100	30026
11665	192
1253	1136
39604	28344
18988	14386
14795	10026
35431	23931
28699	493
22486	16886
23098	1084
22130	943
23653	17664
23825	17781
21509	16227
39541	28296
11666	192
40895	29260
1028	934
39169	28038
38049	27317
9756	7758
23209	21
106	102
19410	14707
2472	2148
33952	24610
19518	14788
25303	18791
38960	27901
26378	19537
3769	751
37221	26762
12096	9413
9119	7301
42445	30237
40613	29073
33901	143
100	96
24133	17982
3112	2683
4499	19
42891	30552
31883	23278
19842	15018
796	727
31757	23199
10114	7999
1224	1113
24350	12729
20989	15871
37557	26973
32695	23802
43160	10184
37910	1504
27233	8903
24884	18538
21838	16431
11963	9311
1781	1582
10713	8422
20338	4214
40467	28951
15372	11790
17847	13599
37532	26949
5634	4689
43245	30809
27980	8874
24479	4571
38903	4816
7118	5804
3455	158
604	560
15090	11579
8936	7149
22548	16935
25716	19067
4869	1854
27328	20190
4971	4165
43513	2529
3015	2604
6136	5094
15020	444
24885	18538
34720	25163
13585	7863
21591	16281
42753	493
42253	30118
40344	28870
34749	3413
20806	3626
41460	29619
13308	10306
14727	10910
39984	28607
43007	30634
33680	1609
36799	26478
15815	12133
605	561
22787	17077
40449	28940
39685	12249
2742	2378
33737	3814
1706	1516
40412	28915
40369	495
17791	13564
36809	26486
33829	24536
7443	6017
40014	28629
17299	13181
2942	2546
24981	18582
27356	20209
36213	26108
16662	3317
31438	22990
11401	3959
22204	806
5186	974
13903	10750
11018	8643
24034	17914
25756	19095
3012	2604
43482	30972
35858	25903
32128	2282
34029	24666
31446	22995
40897	29262
13366	10352
4762	3996
31764	23204
215	204
39716	28407
10098	7987
27512	1397
26458	19570
32793	9195
26705	5594
15126	11613
15547	472
37958	102
10445	8228
13435	10408
19129	14493
330	315
36718	26435
13229	10242
34405	24931
32953	2078
36951	26584
12351	9593
32833	23896
19830	15006
21982	84
22423	16841
31379	19195
36045	6533
11605	9050
2491	2165
36241	1767
20221	15319
42954	6201
6142	5096
17965	13684
10062	7965
41529	29667
2924	2531
1200	1090
16442	12577
17560	13379
25151	18694
4874	4075
10446	8228
4099	3440
21981	84
13955	10787
18125	13809
33406	24268
6349	5262
6579	5411
21445	16184
5552	4621
13204	10218
34227	6424
1923	1709
26612	19714
4759	3994
28819	21212
27835	20513
24833	18504
29566	21733
26749	19807
24142	12773
30918	151
25090	14038
17160	800
29387	21607
35908	25925
9543	7603
26628	19722
21474	16205
34791	25194
4999	2102
26142	19370
5032	4209
11975	9321
16125	49
30495	22373
21026	15903
6144	5096
21543	16252
26954	1287
520	481
27695	5104
8553	6841
41898	29891
43267	30825
5170	4326
13244	10254
22409	3055
9959	7906
17954	13676
41496	29647
22412	16833
6452	5334
12359	9596
3279	104
39816	28487
1752	1555
9629	7664
25335	18814
7852	6315
19775	14962
13650	4165
22200	16685
4998	2102
34940	25284
5844	4853
11644	9078
967	875
32683	23795
30723	22511
32300	23550
38495	27629
7637	6162
43157	30759
8208	6581
22339	16783
22657	806
29847	3129
866	792
5156	4312
2276	1994
37279	26804
32260	1002
32048	23377
3653	3089
13736	10636
8146	6537
43213	30793
35297	750
26864	19877
37905	19180
33712	24473
22867	17126
35662	25784
1866	1654
15827	2391
6524	5381
24460	18224
39779	472
25774	19112
25083	18670
38486	27624
24773	18458
1844	1159
4720	3956
25114	99
7825	6293
9446	84
4996	2102
26959	19939
1378	1224
41583	29702
38826	27814
12477	9666
8311	501
1094	992
12718	9837
7686	6195
37478	26925
691	632
41206	29465
1720	1528
14344	11060
16276	12462
4995	2102
26518	19636
25135	18689
24121	1924
38902	286
9685	7701
21696	4913
8863	7087
21967	5671
2667	2315
30690	22494
11531	2670
31212	915
28617	21059
11560	9011
9703	7714
8865	7089
1241	1128
90	86
20444	15476
9406	7517
32611	3715
32189	4800
3691	3118
19784	8406
42527	30299
6368	429
3637	515
8308	6655
20212	2548
29634	21786
2139	1879
22182	16670
30986	22712
7833	6300
16797	12819
22024	16558
40454	28944
7838	555
24135	482
26903	19903
19010	170
44139	1878
27413	20234
1026	932
17078	13018
31450	22998
5072	4236
18532	14051
14357	11069
10764	7946
26938	19926
20050	4090
36290	11176
23546	702
31300	22906
31253	22885
953	864
17385	13254
30456	22344
34631	25099
34073	24705
12069	9397
32484	915
3158	2723
5706	4749
3609	1706
41048	29352
32326	23567
13278	10281
27026	19988
9415	7525
44039	7468
41573	16362
8929	6750
27007	19972
43223	6176
4526	3794
12727	9846
32970	1759
44115	6034
7733	6229
3487	2966
33239	24156
14882	11437
35712	25819
22078	16595
32959	2078
34869	25240
21257	2238
29226	2389
26597	19701
13487	10446
26202	19421
15397	752
1531	1358
42398	2617
22875	17131
41822	29845
24546	18290
15362	11780
20733	15686
28925	21297
37595	27000
4	4
25884	19197
37908	515
39215	28076
26935	19926
23678	17680
41712	29782
19317	14636
9936	7888
28525	2974
6181	5131
4246	3562
33488	24321
29540	2734
20104	15215
14214	10967
22780	17071
30180	22152
23888	17819
3971	3328
1675	1485
32362	5754
26409	19558
9420	7527
11909	9266
43508	30987
13969	10798
40532	29004
26206	10381
10101	7989
10906	8562
17432	13291
29687	1784
12404	9619
43064	30676
15435	11835
8195	855
23048	17246
18682	2537
37260	26792
43852	31211
29214	13044
25008	18605
37819	27171
135	131
39568	28314
18276	13899
38289	27492
12015	281
20277	15361
34098	24726
16682	2317
10517	1397
1132	1026
41218	29475
41293	520
37961	1047
31164	22818
39155	28024
6514	908
12047	9378
11685	9102
2653	2302
34814	15419
875	800
9032	7226
38430	1200
3134	2700
2604	2258
28706	170
24222	9
20905	15810
27817	20499
4831	4052
18778	14218
39017	27937
37450	26911
39523	28281
27635	20376
22860	17119
8072	6489
21252	2238
24801	1084
3163	2727
4209	3528
4515	3786
18538	14057
40306	2910
28502	5107
16753	11745
19423	14717
30987	472
14273	11014
21665	16331
11819	9201
15464	11857
25656	19019
8169	927
19301	14623
11659	192
38172	27409
29976	21998
23074	17268
5602	4662
5770	4799
22951	17183
10064	7971
8548	6836
26028	10294
22415	16835
1354	1205
3934	3301
5683	765
23304	797
4911	4110
39272	28121
23219	17361
7413	6000
3101	1397
7937	6378
1513	1344
4527	3795
29256	5348
8684	6935
1198	1089
33225	24142
33507	496
43757	31146
1100	997
4097	3438
13534	10482
38627	86
34783	25189
24340	18140
5380	4470
16079	12334
28191	20764
31636	23121
15048	1946
17866	13617
16095	5787
44107	31375
34280	24853
3401	2251
20351	4811
13953	10785
17135	2843
31424	22983
13294	10294
18534	14053
15409	11817
19442	13950
36825	10215
30866	22627
10251	2156
32726	23824
30016	22028
29575	21742
33119	24077
562	521
508	470
32867	23913
3151	2717
6081	1518
27434	20249
43987	31308
39981	28606
2848	2465
4728	3964
43411	149
37738	27112
5638	4692
44140	31399
1911	1697
20363	15413
52	51
4321	1286
41222	29477
26731	19794
1888	1675
23392	17488
39913	1084
19433	14724
4023	3375
43412	15197
39188	28056
38368	27540
35013	25339
33616	24416
21249	16041
3116	2687
32881	23920
35916	25929
28672	1052
28541	21005
27375	20216
25888	19201
35613	25748
30916	9687
23611	3875
25745	19087
638	588
3618	1706
34244	6371
5539	4611
12208	1068
11057	1856
42646	30390
9640	7670
36673	3881
20897	15806
24180	84
40308	28841
37847	1058
19797	14978
44079	1224
41586	29705
8550	6838
27889	20553
5565	4633
42237	30107
2989	69
15851	12159
329	314
18571	149
6521	5379
14129	10910
7752	6246
2737	2373
14076	10878
114	110
16317	12487
31604	23094
10627	84
8780	7017
36162	26075
16356	12513
19687	7128
32594	23730
29643	21791
28788	21187
19783	14966
24812	5678
22923	9196
13115	10149
22212	2732
4279	3588
36838	26497
10103	7990
2504	2177
18652	14133
39973	28599
23690	3090
5312	4424
27019	19981
1438	1274
5778	713
11026	8651
257	246
21084	15948
22628	16987
38975	12076
16300	12476
37538	26958
814	744
34185	24791
11978	9323
9579	7631
20663	15633
6631	5454
34001	24642
37137	8899
30898	3627
26877	19884
41672	29747
39107	27992
31924	23297
22907	7025
28549	21013
10999	5657
22013	1047
31062	12182
30114	22108
20445	15477
33091	24060
3369	2711
19001	14396
37196	26743
38473	27613
27591	20350
39830	28494
32785	9195
10822	8502
29432	18090
9545	7605
43154	30757
76	73
41483	7696
26578	19685
22143	16640
40040	28648
33551	24367
9425	7530
924	841
35815	1052
20106	15217
21006	3317
18553	14066
39525	28283
12627	9771
6138	5096
23082	15397
9194	1055
2462	2139
16504	12623
41919	29903
38869	27841
9984	7923
20358	3089
29486	21671
1106	1002
42919	30572
28906	17402
42385	30191
35583	25726
28481	20962
7630	1632
26949	19935
10796	8483
36011	25986
24419	18193
2694	2337
10135	8016
29119	21440
10482	8251
41252	29494
24774	18459
36245	7774
3086	2661
21607	5448
31418	10380
377	338
15259	11705
41329	29540
1660	1473
24418	18193
12275	3463
10376	8170
5028	4205
25868	4571
14821	11407
10049	7965
31647	23131
41361	29552
30287	84
11284	8818
22648	16995
34211	24810
6315	5236
27122	20048
27368	20209
40371	12405
39039	27952
6779	5568
27273	20154
6572	3620
24161	5248
14267	11010
41844	29861
30486	22355
42460	30248
40218	28772
15356	11774
30612	22441
11840	9219
30710	22504
32782	152
13952	10784
27367	20209
54	53
15781	12114
18029	13734
