actedby	movie
32288	3071
19035	1824
32410	3091
35309	3384
6166	497
6167	497
35308	3384
25712	2436
38642	3725
81	14
27058	2593
21733	2096
4166	324
33499	3193
32411	3091
31056	2942
19034	1824
21930	2109
42479	4112
6694	560
32287	3071
6165	497
38643	3725
25711	2436
35307	3384
27057	2593
80	14
33498	3193
21732	2096
9249	829
4165	324
32286	3071
19033	1824
21789	2101
19301	1847
41032	3966
42478	4112
38640	3725
39380	3789
35306	3384
25710	2436
6169	497
9248	829
21735	2096
13440	1235
4164	324
83	14
32285	3071
17740	1669
21788	2101
19032	1824
31672	2998
41031	3966
33850	3224
42477	4112
38641	3725
35305	3384
6168	497
9247	829
82	14
13441	1235
4163	324
21734	2096
25716	2436
31671	2998
42476	4112
7370	638
19039	1824
31059	2942
21787	2101
6691	560
20647	1973
4162	324
39259	3783
21822	2104
42168	4077
27054	2593
4925	391
37279	3596
25461	2412
42475	4112
31670	2998
25715	2436
19038	1824
21413	2051
33830	3220
31999	3040
21786	2101
6690	560
38440	3705
20646	1973
11101	1014
4161	324
8339	732
42169	4077
27053	2593
21736	2096
21823	2104
25460	2412
39258	3783
42474	4112
7372	638
25714	2436
6693	560
38441	3705
19037	1824
31057	2942
26529	2538
21931	2109
21785	2101
27056	2593
24930	2352
21820	2104
11102	1014
4160	324
21412	2051
42473	4112
25713	2436
7371	638
28580	2718
20648	1973
21784	2101
6692	560
7719	670
31058	2942
19036	1824
21932	2109
21821	2104
27055	2593
20649	1973
11103	1014
24333	2302
21411	2051
32960	3136
22497	2161
25777	2446
9267	829
5727	463
19064	1824
19328	1847
42308	4093
23375	2229
41325	3992
35122	3364
24937	2353
39395	3789
12864	1182
15215	1435
39992	3851
25915	2463
24938	2353
11377	1056
9632	871
8612	745
8480	740
7707	669
21829	2104
17952	1692
38244	3696
26533	2538
3516	258
31604	2991
5103	406
40680	3928
9268	829
22498	2161
25778	2446
19329	1847
23374	2229
5728	463
19065	1824
41326	3992
42307	4093
39396	3789
12865	1182
35121	3364
25916	2463
8613	745
15214	1435
25730	2436
9633	871
39659	3812
21828	2104
7706	669
26532	2538
3515	258
31605	2991
38243	3696
25775	2446
2779	193
5729	463
19066	1824
19326	1847
40681	3928
23373	2229
17338	1633
5101	406
22499	2161
9630	871
12866	1182
39393	3789
42306	4093
34624	3304
3518	258
39658	3812
15217	1435
25731	2436
31971	3038
8614	745
21895	2108
8482	740
35124	3364
26535	2538
9269	829
38246	3696
7709	669
31602	2991
17337	1633
40682	3928
2778	193
19327	1847
12867	1182
23372	2229
25776	2446
19067	1824
34625	3304
32251	3062
41324	3992
39394	3789
25732	2436
7708	669
39657	3812
3517	258
35123	3364
32200	3059
9631	871
24939	2353
8481	740
8615	745
31970	3038
15216	1435
5102	406
31603	2991
26534	2538
38245	3696
12860	1182
23379	2229
34626	3304
15659	1473
41329	3992
15210	1435
26538	2538
37544	3618
24649	2328
5723	463
32250	3062
9263	829
31600	2991
22492	2161
26537	2538
35126	3364
21461	2061
7703	669
21825	2104
9636	871
12861	1182
23378	2229
15658	1473
34627	3304
37543	3618
5100	406
5724	463
9264	829
26140	2487
17339	1633
19060	1824
31601	2991
25570	2420
26536	2538
24648	2328
22493	2161
21824	2104
7702	669
35125	3364
3519	258
9637	871
6800	576
41327	3992
25918	2463
39397	3789
7175	624
15212	1435
34628	3304
42471	4112
12862	1182
23377	2229
8450	738
26141	2487
870	66
10070	905
9265	829
32108	3051
25779	2446
5725	463
10820	984
24647	2328
38242	3696
22494	2161
25571	2420
19061	1824
8610	745
7705	669
9634	871
42470	4112
21827	2104
25917	2463
15213	1435
42472	4112
34629	3304
12863	1182
39398	3789
15211	1435
41328	3992
25919	2463
12219	1146
26142	2487
5726	463
19063	1824
42309	4093
23376	2229
32109	3051
26539	2538
21729	2096
9266	829
22496	2161
24646	2328
21460	2061
22495	2161
11660	1089
19062	1824
560	42
9635	871
8611	745
39399	3789
7704	669
21826	2104
12090	1133
23469	2236
6803	576
4341	339
12217	1146
14397	1338
21857	2105
561	42
35775	3437
33107	3156
8488	740
37748	3647
15655	1473
38470	3708
37093	3577
12218	1146
4504	353
39280	3783
6804	576
12091	1133
12216	1146
39999	3851
14398	1338
562	42
25289	2394
21858	2105
33106	3156
8487	740
35776	3437
38471	3708
15654	1473
8451	738
37094	3577
3209	231
26828	2564
9260	829
39281	3783
4503	353
6801	576
35700	3426
4343	339
12092	1133
7877	688
33109	3156
39998	3851
35777	3437
34902	3338
5721	463
25288	2394
14399	1338
21859	2105
563	42
22490	2161
32627	3114
37095	3577
9261	829
27720	2646
27372	2618
18079	1713
15657	1473
12573	1161
35701	3426
26827	2564
564	42
6802	576
12093	1133
4342	339
7876	688
34901	3338
27722	2646
39997	3851
33108	3156
32628	3114
25287	2394
17539	1651
22491	2161
37096	3577
9262	829
37749	3647
15656	1473
27721	2646
5722	463
26826	2564
25152	2378
33103	3156
32629	3114
39996	3851
6807	576
35643	3416
7875	688
39284	3783
31608	2991
8484	740
12094	1133
565	42
15219	1435
12575	1161
3206	231
37806	3650
38248	3696
32964	3136
38247	3696
33102	3156
25151	2378
39995	3851
6808	576
8483	740
8330	732
39285	3783
31609	2991
12095	1133
7874	688
15218	1435
566	42
3205	231
12574	1161
37805	3650
37090	3577
32963	3136
33101	3156
31606	2991
8486	740
33105	3156
26531	2538
567	42
25150	2378
7873	688
39994	3851
6805	576
39282	3783
10890	989
3208	231
12577	1161
32962	3136
15653	1473
37091	3577
35644	3416
8485	740
26530	2538
42737	4131
33104	3156
7872	688
31607	2991
568	42
39993	3851
6806	576
39283	3783
3207	231
12576	1161
38249	3696
32961	3136
37092	3577
12401	1151
6792	574
15714	1477
12578	1161
12579	1161
39289	3783
11658	1089
24505	2316
11941	1117
25281	2394
8322	732
30025	2857
19964	1906
25155	2378
12220	1146
42469	4112
21861	2105
6793	574
15713	1477
19966	1906
26139	2487
10880	989
24504	2316
39288	3783
30024	2857
12221	1146
19965	1906
569	42
8321	732
2599	181
11940	1117
11657	1089
25282	2394
25156	2378
37089	3577
6794	574
37807	3650
27324	2614
10881	989
30027	2857
19967	1906
26415	2524
39287	3783
8320	732
24507	2316
33864	3224
25153	2378
41459	3997
11943	1117
37808	3650
15715	1477
10882	989
27323	2614
3204	231
30026	2857
39286	3783
38635	3725
3203	231
11659	1089
33865	3224
24506	2316
25154	2378
41458	3997
11942	1117
32959	3136
10883	989
2780	193
26413	2524
37970	3673
4739	372
25285	2394
41457	3997
4263	334
8479	740
4914	389
8326	732
30021	2857
35843	3450
38636	3725
24509	2316
2781	193
40679	3928
25729	2436
26825	2564
10884	989
31513	2988
2799	195
4738	372
26414	2524
4262	334
41456	3997
25286	2394
30020	2857
8325	732
38637	3725
24508	2316
35844	3450
32957	3136
2798	195
10885	989
31514	2988
4261	334
38638	3725
25283	2394
25157	2378
30023	2857
19962	1906
41455	3997
8324	732
37971	3673
31515	2988
10886	989
20801	1981
32958	3136
26412	2524
25159	2378
4260	334
25158	2378
38639	3725
25284	2394
30022	2857
19963	1906
8323	732
42310	4093
21832	2104
24656	2328
41156	3974
11949	1117
8609	745
33031	3145
13804	1291
19333	1847
32107	3051
4267	334
2784	193
10887	989
42462	4112
42311	4093
25726	2436
9212	823
41040	3966
40676	3928
23386	2230
39652	3812
24657	2328
19332	1847
8608	745
21833	2104
8329	732
11948	1117
32106	3051
10888	989
4266	334
2785	193
13805	1291
42312	4093
9213	823
25725	2436
40675	3928
23385	2230
24654	2328
8328	732
9639	871
21834	2104
4265	334
19331	1847
10889	989
13806	1291
32105	3051
13507	1251
42910	4152
42464	4112
2782	193
40678	3928
23388	2230
25728	2436
7700	669
31244	2964
21835	2104
7701	669
38250	3696
9638	871
30698	2923
24655	2328
8327	732
4264	334
3510	258
19330	1847
2783	193
13807	1291
30699	2923
40677	3928
23387	2230
25727	2436
15220	1435
42463	4112
20089	1928
3511	258
15710	1477
11945	1117
34123	3250
24501	2316
24652	2328
25722	2436
6769	572
39655	3812
31972	3038
30029	2857
42466	4112
42315	4093
39392	3789
33861	3224
25774	2446
13800	1291
2788	193
19069	1824
23370	2229
12857	1182
11944	1117
3512	258
9259	829
34124	3250
24653	2328
24500	2316
25721	2436
39656	3812
33863	3224
9910	893
31973	3038
6768	572
30028	2857
42465	4112
39391	3789
33862	3224
25773	2446
2789	193
13801	1291
23371	2229
12856	1182
19068	1824
3513	258
11947	1117
21830	2104
868	65
24503	2316
39653	3812
11378	1056
6767	572
11656	1089
9911	893
31974	3038
24650	2328
23384	2230
25724	2436
42313	4093
41042	3966
12859	1182
21860	2105
2786	193
15712	1477
4269	334
39390	3789
34120	3250
25772	2446
42468	4112
13802	1291
24502	2316
11946	1117
34122	3250
3514	258
21831	2104
39654	3812
11655	1089
25723	2436
24651	2328
42467	4112
33860	3224
41041	3966
42314	4093
4268	334
15711	1477
12858	1182
2787	193
13803	1291
34121	3250
32210	3059
12854	1182
7183	624
17943	1692
18477	1754
32240	3062
33000	3141
19054	1824
5621	450
22487	2161
25787	2446
24639	2328
19314	1847
34126	3250
31614	2991
24605	2323
26547	2538
41847	4034
10738	976
25925	2463
15205	1435
35112	3364
32211	3059
9642	871
30690	2923
35111	3364
12855	1182
17944	1692
7182	624
18476	1754
5620	450
41849	4034
19055	1824
19315	1847
25788	2446
24638	2328
39159	3774
22488	2161
40149	3868
42717	4128
30691	2923
26546	2538
31615	2991
24606	2323
34125	3250
41848	4034
3529	258
32212	3059
9643	871
15204	1435
25926	2463
10737	976
32242	3062
7181	624
18479	1754
38794	3743
35110	3364
33002	3141
12852	1182
22485	2161
25789	2446
24608	2323
5739	463
19316	1847
40148	3868
19052	1824
31980	3040
19051	1824
41845	4034
29067	2770
24607	2323
30692	2923
26545	2538
34128	3250
31616	2991
22484	2161
10736	976
25927	2463
15203	1435
3528	258
17940	1692
33001	3141
7180	624
18478	1754
32241	3062
17942	1692
12853	1182
24948	2353
15201	1435
25929	2463
24609	2323
22486	2161
19053	1824
19317	1847
22703	2175
26544	2538
3527	258
41846	4034
31981	3040
22704	2175
30693	2923
31617	2991
34127	3250
29066	2770
24949	2353
15202	1435
25928	2463
10735	976
17941	1692
5737	463
19318	1847
29497	2802
39156	3774
24947	2353
15200	1435
17947	1692
21770	2101
15993	1508
21839	2104
35116	3364
7187	624
41843	4034
22482	2161
30694	2923
24635	2328
31610	2991
31982	3040
11671	1089
24601	2323
3780	287
5738	463
31984	3040
12580	1161
17948	1692
24946	2353
7186	624
15994	1508
21771	2101
12851	1182
19319	1847
3781	287
35115	3364
21838	2104
34129	3250
24634	2328
22483	2161
41844	4034
11672	1089
31983	3040
31611	2991
24602	2323
30695	2923
19050	1824
5735	463
39158	3774
31985	3040
13508	1251
17945	1692
7185	624
15995	1508
24945	2353
21837	2104
35114	3364
30696	2923
24603	2323
42718	4128
31612	2991
22480	2161
1811	136
24637	2328
6669	560
39157	3774
13509	1251
26549	2538
5736	463
31986	3040
5622	450
23983	2276
24944	2353
7184	624
15996	1508
17946	1692
35113	3364
21836	2104
10739	976
31613	2991
30697	2923
11670	1089
24604	2323
26548	2538
24636	2328
22481	2161
1810	136
22709	2175
551	42
34736	3324
7431	644
36275	3484
12227	1146
3784	287
32249	3062
31519	2988
15998	1508
15997	1508
24079	2283
32954	3136
23369	2229
39056	3763
36726	3531
9273	829
5733	463
24709	2330
36276	3484
25299	2394
21417	2054
552	42
35119	3364
12226	1146
15999	1508
31518	2988
869	66
32248	3062
35787	3441
32247	3062
23368	2229
36725	3531
32953	3136
35300	3383
39055	3763
5734	463
34738	3324
5731	463
4521	356
18471	1754
36277	3484
35118	3364
3782	287
37969	3673
9271	829
32956	3136
15709	1477
36728	3531
17949	1692
31517	2988
5034	397
39054	3763
35301	3383
34739	3324
15047	1418
34737	3324
550	42
24600	2323
32806	3122
5732	463
4520	356
18470	1754
36278	3484
35117	3364
12228	1146
3783	287
35302	3383
12229	1146
32955	3136
20931	1992
31516	2988
10545	961
24708	2330
39053	3763
9272	829
36727	3531
20702	1975
28189	2686
555	42
15209	1435
18473	1754
12223	1146
10734	976
31618	2991
27713	2646
39051	3763
36271	3484
5530	447
26543	2538
29204	2780
7559	655
22705	2175
20701	1975
39052	3763
33004	3141
10546	961
39270	3783
32244	3062
10733	976
37967	3673
37290	3596
35303	3383
18472	1754
37968	3673
15208	1435
556	42
31619	2991
12222	1146
39050	3763
36272	3484
37890	3663
5730	463
27714	2646
26542	2538
22706	2175
29203	2780
20700	1975
34818	3331
39271	3783
10732	976
33003	3141
5035	397
32243	3062
37291	3596
10547	961
35304	3383
9270	829
15207	1435
18475	1754
12225	1146
553	42
253	29
36273	3484
29202	2780
22707	2175
26541	2538
5532	447
37756	3647
27711	2646
27710	2646
36883	3545
32952	3136
37965	3673
37292	3596
10731	976
9640	871
39272	3783
32246	3062
33006	3141
12224	1146
39273	3783
554	42
254	29
29201	2780
18474	1754
26540	2538
15206	1435
36274	3484
22708	2175
27712	2646
5531	447
37755	3647
36884	3545
37966	3673
9641	871
32245	3062
37293	3596
33005	3141
3955	310
37964	3673
31522	2988
37295	3596
37687	3636
14392	1338
5488	437
38465	3708
15704	1477
27718	2646
37753	3647
38466	3708
12230	1146
13511	1251
25291	2394
3214	231
39275	3783
24519	2316
28198	2686
17153	1616
25676	2433
31523	2988
3954	310
37294	3596
37963	3673
15703	1477
37688	3636
5487	437
14391	1338
38464	3708
29063	2769
17154	1616
27717	2646
34855	3335
13510	1251
37754	3647
12231	1146
28197	2686
25675	2433
559	42
39274	3783
25292	2394
24518	2316
37962	3673
3953	310
10891	989
31520	2988
37685	3636
21769	2101
5486	437
15702	1477
14390	1338
25293	2394
37751	3647
38468	3708
4271	334
32110	3051
27716	2646
17155	1616
39277	3783
24517	2316
8310	732
37297	3596
12232	1146
558	42
3212	231
37961	3673
3952	310
31521	2988
10892	989
26100	2483
21768	2101
37686	3636
5485	437
15701	1477
36720	3531
25294	2394
38467	3708
4270	334
37752	3647
27715	2646
25677	2433
11669	1089
24516	2316
28199	2686
557	42
39276	3783
12233	1146
37296	3596
3213	231
38461	3708
36721	3531
14396	1338
5484	437
31898	3026
6771	572
15708	1477
2790	193
3951	310
37960	3673
31526	2988
3127	220
34858	3335
37299	3596
35774	3437
25672	2433
13756	1284
3210	231
4840	382
39279	3783
8312	732
25145	2378
25295	2394
28194	2686
4273	334
36722	3531
38460	3708
4748	372
5483	437
14395	1338
15707	1477
31897	3026
6770	572
31527	2988
2791	193
34859	3335
37298	3596
3211	231
8311	732
39278	3783
4841	382
13755	1284
15585	1459
37750	3647
4272	334
25146	2378
25296	2394
28193	2686
25671	2433
15706	1477
39057	3763
38463	3708
14394	1338
25148	2378
36723	3531
37689	3636
2792	193
31524	2988
6773	572
5970	486
30292	2885
8314	732
13754	1284
40087	3860
28196	2686
25674	2433
4275	334
25147	2378
34856	3335
7430	644
21419	2054
31968	3038
25297	2394
36724	3531
14393	1338
38462	3708
15705	1477
25149	2378
31899	3026
31525	2988
2793	193
41646	4018
6772	572
27719	2646
8313	732
25673	2433
34857	3335
21418	2054
28195	2686
4274	334
25298	2394
32209	3059
31969	3038
37097	3577
30294	2885
8316	732
24511	2316
28190	2686
32208	3059
24642	2328
30687	2923
3521	258
28736	2735
11664	1089
7178	624
37908	3665
31966	3038
6775	572
25780	2446
24942	2353
8133	712
41647	4018
15152	1433
38799	3743
2794	193
11939	1117
30688	2923
4745	372
32117	3051
13519	1251
30686	2923
11938	1117
31967	3038
30293	2885
24643	2328
11663	1089
4276	334
3522	258
24510	2316
7179	624
8315	732
6774	572
32207	3059
8134	712
24943	2353
37909	3665
2795	193
4744	372
32116	3051
13518	1251
11662	1089
21844	2104
19321	1847
28192	2686
24644	2328
8318	732
25920	2463
11937	1117
32206	3059
31964	3038
6777	572
7176	624
8131	712
25782	2446
24819	2343
18239	1730
40688	3928
22599	2167
34130	3250
24940	2353
13517	1251
32119	3051
31978	3040
2796	193
6454	535
4747	372
24645	2328
19320	1847
11661	1089
21845	2104
3520	258
28191	2686
11936	1117
8317	732
32205	3059
31965	3038
6776	572
7177	624
3126	220
8132	712
40687	3928
24941	2353
22598	2167
25781	2446
34131	3250
30689	2923
4746	372
13516	1251
32118	3051
11668	1089
31962	3038
6779	572
25922	2463
24515	2316
32204	3059
17951	1692
11935	1117
34133	3250
3525	258
4741	372
13515	1251
32112	3051
24080	2283
35049	3354
14083	1312
21842	2104
15700	1477
19323	1847
19059	1824
41237	3986
6452	535
6671	560
34132	3250
25784	2446
40686	3928
22597	2167
24710	2330
38795	3743
28139	2684
6778	572
11667	1089
32203	3059
3959	310
31963	3038
17950	1692
25921	2463
8319	732
3526	258
4740	372
24514	2316
38469	3708
13514	1251
34134	3250
32111	3051
11934	1117
21843	2104
14082	1312
6670	560
31979	3040
6453	535
19058	1824
19322	1847
25783	2446
25735	2436
40685	3928
22596	2167
38796	3743
35120	3364
25734	2436
24640	2328
25924	2463
3958	310
11666	1089
32202	3059
31960	3038
3523	258
13513	1251
21840	2104
24513	2316
32115	3051
29064	2769
25786	2446
4743	372
40684	3928
6673	560
20109	1931
38797	3743
19325	1847
19057	1824
22595	2167
3957	310
25923	2463
25733	2436
32201	3059
31961	3038
25290	2394
11665	1089
32113	3051
24641	2328
14084	1312
3524	258
4742	372
24512	2316
13512	1251
21841	2104
40683	3928
41236	3986
32114	3051
29065	2769
25785	2446
6672	560
6451	535
22489	2161
19056	1824
19324	1847
38798	3743
5489	437
3956	310
34927	3341
11869	1108
19588	1873
41133	3973
7834	682
5053	401
3990	312
17064	1601
11698	1090
37660	3632
14973	1406
11385	1058
12558	1158
1333	98
4203	328
21326	2036
7833	682
11868	1108
19589	1873
3991	312
37661	3632
11383	1058
14974	1406
17065	1601
11697	1090
5052	401
15981	1501
1334	98
11384	1058
27834	2659
21327	2036
41134	3973
4204	328
34926	3341
12557	1158
37530	3616
7832	682
40338	3887
17062	1601
14975	1406
4803	378
37662	3632
31910	3030
39730	3818
3992	312
11696	1090
27833	2659
4201	328
1331	98
17341	1633
26068	2481
16091	1517
21324	2036
34925	3341
41135	3973
7831	682
19587	1873
4802	378
14976	1406
17063	1601
11695	1090
37663	3632
3993	312
4202	328
17340	1633
27832	2659
1332	98
12559	1158
34924	3341
16090	1517
26069	2481
41136	3973
21325	2036
36001	3462
11694	1090
29688	2830
13957	1302
14977	1406
4801	378
31541	2988
7830	682
23532	2243
28638	2723
5057	401
3461	252
4207	328
34923	3341
12554	1158
1221	89
1337	98
38068	3685
26066	2481
29462	2800
11389	1058
17343	1633
14163	1322
14978	1406
4800	378
5056	401
31920	3034
11693	1090
1338	98
29689	2830
13958	1302
31540	2988
23533	2243
41130	3973
12553	1158
3460	252
4208	328
26067	2481
38067	3685
1220	89
14164	1322
11692	1090
13676	1268
29461	2800
11388	1058
17342	1633
40877	3944
13959	1302
31921	3034
5055	401
14979	1406
14160	1322
41131	3973
31543	2988
23530	2243
12556	1158
4205	328
40878	3944
5980	487
21328	2036
14161	1322
11691	1090
29460	2800
38066	3685
26064	2481
42808	4141
11387	1058
1335	98
17345	1633
31922	3034
31542	2988
5054	401
15129	1429
41132	3973
23531	2243
12555	1158
4206	328
40879	3944
38065	3685
14162	1322
21329	2036
11690	1090
11386	1058
17344	1633
24050	2280
26065	2481
1336	98
16857	1595
14167	1322
34102	3244
37668	3632
18972	1821
18887	1807
12550	1158
29260	2788
27329	2615
4588	363
32973	3137
9202	818
32808	3123
31545	2988
38804	3744
23536	2243
19657	1876
38839	3747
8081	702
42805	4141
37669	3632
34103	3244
42807	4141
12868	1183
14168	1322
18971	1821
18886	1807
29261	2788
27328	2615
4589	363
32974	3137
9203	818
38805	3744
31544	2988
32809	3123
23537	2243
37389	3606
19658	1876
38838	3747
8082	702
42806	4141
34104	3244
11189	1026
14165	1322
13285	1220
4209	328
32975	3137
18889	1807
30720	2924
12552	1158
37387	3606
27327	2615
18970	1821
38806	3744
37388	3606
19659	1876
35210	3369
31547	2988
18530	1761
23534	2243
24969	2356
42803	4141
1339	98
38837	3747
30349	2894
18888	1807
11188	1026
13286	1220
14166	1322
38069	3685
34105	3244
32976	3137
27326	2615
37386	3606
30721	2924
12551	1158
38807	3744
24968	2356
23535	2243
18531	1761
32977	3137
31546	2988
42804	4141
30348	2894
8080	702
35211	3369
41137	3973
19653	1876
27325	2615
21322	2036
26450	2529
18883	1807
11187	1026
37664	3632
42801	4141
13506	1250
31549	2988
19654	1876
32970	3137
41138	3973
38800	3744
21323	2036
34980	3346
11186	1026
37665	3632
42802	4141
31548	2988
34981	3346
38801	3744
41139	3973
14169	1322
11867	1108
19655	1876
32971	3137
18885	1807
37666	3632
34100	3244
11185	1026
12869	1183
8719	757
11184	1026
20403	1954
23538	2243
38802	3744
34929	3341
9201	818
21321	2036
34982	3346
32972	3137
11866	1108
34101	3244
37667	3632
18884	1807
42800	4141
23539	2243
19656	1876
34928	3341
14972	1406
32807	3123
21320	2036
38803	3744
8108	706
12294	1148
1939	144
26449	2529
17887	1684
35217	3369
38173	3690
20402	1954
22870	2185
14439	1340
42371	4102
23164	2212
27332	2615
16097	1519
34984	3346
30428	2899
18538	1761
6559	542
18536	1761
12295	1148
29269	2788
8109	706
1938	144
31306	2971
35216	3369
17886	1684
20401	1954
38172	3690
22871	2185
9041	795
14438	1340
41676	4021
27333	2615
15120	1429
3940	308
37371	3603
34983	3346
16098	1519
30427	2899
18537	1761
35047	3353
29268	2788
1937	144
3458	252
12296	1148
20400	1954
8106	706
22872	2185
38171	3690
17889	1684
29459	2800
9178	811
41677	4021
20468	1964
14437	1340
27330	2615
16099	1519
9042	795
18585	1771
34986	3346
1218	89
37372	3603
35048	3353
29267	2788
8107	706
1936	144
34645	3307
1219	89
12297	1148
3459	252
26448	2529
17888	1684
38321	3698
9043	795
35218	3369
22873	2185
38170	3690
27331	2615
20469	1964
14436	1340
18584	1771
9177	811
18539	1761
30429	2899
34985	3346
29266	2788
12290	1148
34631	3304
22874	2185
21001	2003
35213	3369
6001	489
18533	1761
38177	3690
34646	3307
1935	144
7778	678
30424	2899
3943	308
4585	363
29265	2788
34647	3307
16093	1519
34988	3346
3024	211
23168	2212
20466	1964
34630	3304
12291	1148
22875	2185
6000	489
35212	3369
38176	3690
1934	144
18532	1761
30423	2899
29264	2788
34987	3346
3025	211
34648	3307
16094	1519
23167	2212
18586	1771
3944	308
20467	1964
40301	3880
35215	3369
22876	2185
21003	2003
12292	1148
17885	1684
10360	936
31305	2971
1933	144
6003	489
18535	1761
38175	3690
4587	363
30426	2899
29263	2788
3941	308
16095	1519
23166	2212
23955	2274
35214	3369
38174	3690
40300	3880
21002	2003
17884	1684
34632	3304
31304	2971
7779	678
22877	2185
12293	1148
1932	144
34989	3346
6002	489
18534	1761
29262	2788
4586	363
16096	1519
31303	2971
30425	2899
3942	308
23956	2274
23165	2212
23957	2274
13953	1302
16859	1595
26075	2481
17346	1633
36903	3552
3947	308
24453	2307
1212	89
14431	1340
3452	252
6891	587
1931	144
28635	2723
40303	3880
37535	3616
33343	3181
22878	2185
3999	312
6005	489
31924	3034
40642	3919
27211	2604
13954	1302
15127	1429
29453	2800
13952	1302
26074	2481
23958	2274
3948	308
16858	1595
17347	1633
36904	3552
6890	587
3453	252
1213	89
6879	584
1930	144
14430	1340
3998	312
6004	489
37536	3616
22879	2185
33344	3181
17348	1633
31923	3034
27210	2604
28634	2723
15128	1429
40302	3880
29454	2800
40643	3919
1210	89
3945	308
29451	2800
15125	1429
26073	2481
23959	2274
3450	252
24451	2307
37538	3616
30422	2899
15398	1452
31926	3034
41140	3973
37537	3616
40305	3880
28637	2723
27213	2604
5058	401
13956	1302
40644	3919
30421	2899
3946	308
15126	1429
26072	2481
3451	252
1211	89
15399	1452
37539	3616
24452	2307
31925	3034
40304	3880
38178	3690
5059	401
28636	2723
29452	2800
27212	2604
13955	1302
40645	3919
14964	1403
33347	3181
15396	1452
38071	3685
1216	89
4200	328
26071	2481
1330	98
15123	1429
12549	1158
40881	3944
14435	1340
29457	2800
18699	1788
28631	2723
26070	2481
39438	3793
37531	3616
27215	2604
40339	3887
30812	2930
3995	312
12298	1148
30350	2894
3456	252
24970	2356
36900	3552
33348	3181
14434	1340
15397	1452
8761	767
38072	3685
24450	2307
1217	89
15124	1429
28630	2723
18698	1788
40880	3944
29458	2800
3994	312
39439	3793
37532	3616
27214	2604
12299	1148
8762	767
34108	3246
31927	3034
3457	252
30351	2894
3454	252
36901	3552
1214	89
14433	1340
15121	1429
18697	1788
15394	1452
13951	1302
30810	2930
29455	2800
7835	682
40640	3919
28633	2723
11699	1090
18969	1821
2199	160
33345	3181
3997	312
37533	3616
1215	89
38070	3685
14432	1340
36902	3552
15395	1452
18696	1788
15122	1429
9242	828
13950	1302
40641	3919
15980	1501
28632	2723
29456	2800
3455	252
33346	3181
8079	702
37534	3616
30811	2930
3996	312
27216	2604
14987	1406
30353	2894
1393	103
15972	1501
37650	3632
32814	3123
2196	160
13602	1258
13580	1257
13244	1217
42564	4115
31879	3022
41147	3973
38074	3685
1343	98
42235	4080
10078	906
36490	3505
12548	1158
14881	1390
18893	1807
1394	103
15971	1501
18891	1807
14988	1406
37651	3632
1399	104
32815	3123
2195	160
13603	1258
13243	1217
30352	2894
21313	2036
38810	3744
41148	3973
6179	499
38073	3685
1344	98
42234	4080
12547	1158
18892	1807
42563	4115
14880	1390
1395	103
32812	3123
10075	906
21035	2004
30355	2894
12870	1183
15970	1501
18890	1807
13949	1302
14985	1406
2198	160
13600	1258
41145	3973
7189	624
21314	2036
13242	1217
42566	4115
2718	186
12546	1158
1396	103
6178	499
1345	98
15250	1438
10076	906
39403	3790
8720	757
38076	3685
12871	1183
21036	2004
9280	830
30354	2894
14986	1406
2197	160
3535	259
13601	1258
32813	3123
7188	624
41146	3973
21315	2036
42565	4115
2719	186
12545	1158
13241	1217
1346	98
14882	1390
15251	1438
1397	103
38075	3685
42236	4080
10077	906
8721	757
41143	3973
32968	3137
28628	2723
9303	831
43028	4159
13947	1302
31531	2988
32810	3123
9281	830
12872	1183
30357	2894
8722	757
33007	3142
38078	3685
26076	2481
1347	98
15977	1501
2716	186
12544	1158
2191	160
42568	4115
21316	2036
41144	3973
9282	830
50	10
40345	3887
32969	3137
28629	2723
9304	831
19344	1849
31530	2988
43029	4159
30356	2894
13948	1302
32811	3123
12873	1183
39402	3790
33008	3142
14150	1322
26077	2481
15976	1501
38077	3685
1348	98
19345	1849
2717	186
12543	1158
42567	4115
2190	160
21317	2036
18506	1757
43026	4159
19343	1849
19649	1876
23520	2243
32966	3137
41141	3973
28626	2723
9283	830
2194	160
1398	104
12874	1183
30359	2894
1300	95
13945	1302
14989	1406
9305	831
1349	98
2714	186
15975	1501
26078	2481
41014	3964
29450	2800
14151	1322
21318	2036
12875	1183
12542	1158
40344	3887
32965	3137
43027	4159
32967	3137
23521	2243
28627	2723
2193	160
41142	3973
30358	2894
13946	1302
15973	1501
38079	3685
2715	186
15974	1501
12876	1183
14152	1322
21319	2036
42569	4115
2192	160
12541	1158
40343	3887
26079	2481
40342	3887
13588	1257
29270	2788
28185	2686
8110	706
3103	214
12540	1158
27339	2615
14153	1322
12877	1183
6560	542
13273	1220
23169	2212
37658	3632
20905	1987
32496	3098
53	10
19647	1876
38194	3692
31535	2988
23522	2243
3104	214
40341	3887
54	10
27338	2615
28186	2686
13587	1257
12878	1183
5268	422
14154	1322
37659	3632
6561	542
13274	1220
20906	1987
1301	95
9300	831
19648	1876
23523	2243
14980	1406
38193	3692
31534	2988
13586	1257
40340	3887
28187	2686
3101	214
39245	3781
12879	1183
6562	542
13275	1220
14155	1322
20908	1987
37656	3632
5267	422
33009	3142
15979	1501
26	6
20907	1987
9301	831
27006	2589
31533	2988
17890	1684
23524	2243
51	10
