actedby	actor
36422	365
17446	8479
41204	2591
7904	5854
6331	5101
31466	9540
11086	7192
15435	6987
22763	1452
3896	1862
5385	4501
28291	5581
7630	4349
21922	438
38745	9646
29695	350
41365	4250
37162	9664
13334	4167
16134	4005
19682	7264
41592	7354
21777	7520
6657	2180
2991	2773
17325	7075
12601	1506
42812	9557
34328	2763
2218	2107
1291	1254
15696	8400
38368	1906
9040	6415
30235	5410
31191	712
14134	8067
5008	1951
19243	6135
9020	6402
37643	7410
8802	4240
7438	4472
4034	3587
30570	1317
10784	473
2473	2328
26351	4624
35116	9121
33788	1108
30396	7121
42741	7788
2119	2019
21718	5366
7368	5602
34692	463
39711	1269
573	569
4997	4258
27293	2791
41287	2311
40295	9872
35384	7394
32699	392
23850	1662
29951	7520
18962	7208
23700	5837
32077	5810
26772	2390
13576	7914
19809	6150
34899	2574
34595	6151
8306	6056
14939	8003
25883	6653
40091	5224
3037	2808
3250	2988
13232	5570
26875	5677
31773	8364
31152	4739
36822	1344
35870	7715
25943	9671
7810	5815
23576	4548
25559	3895
1283	1249
3817	3442
16638	5430
15776	6309
18569	7823
3246	2984
14286	2122
17295	3818
8585	5682
38377	1965
820	808
16720	1194
22096	327
29512	4428
7071	5471
13680	5779
36059	6708
13326	4434
24403	9565
41496	4224
36819	5135
15588	1164
21992	9363
39901	9472
2570	2404
24367	9563
9017	5412
13883	7504
39514	6780
20915	6857
40241	157
7712	1813
16593	8583
42968	8418
12359	6039
779	769
22499	6902
13951	7823
33121	8677
42532	5814
37672	8902
25150	6263
16868	6044
35900	7844
38834	3209
12707	1542
17919	1939
35027	7510
23718	6407
38606	9717
16211	8058
36400	9222
31733	3572
27805	7282
6779	5326
8072	2819
31976	8410
32471	8590
33691	3876
26860	2242
9234	3641
3175	2927
26342	9687
34477	4807
35863	7726
4467	3916
32197	1719
12705	7668
31893	154
6209	2219
37029	9193
4426	330
9631	3171
35966	9915
10023	2742
21303	5468
35730	5193
26182	2842
2901	2693
8875	6328
27543	8057
25799	5012
5521	4585
14358	752
1221	1189
18534	7292
31588	4057
28407	6299
17976	2334
26645	5284
33124	1728
29336	9852
4312	3806
14019	449
39467	9905
28261	4615
17562	7706
2494	1268
23741	5961
27820	9474
31077	2244
3608	3282
14320	6920
39061	6432
22568	1407
42233	9801
5083	4312
12664	7652
41816	8476
17541	2136
32975	6566
19323	9037
30215	6176
7161	5524
10655	3442
23221	1914
32545	3369
35498	9506
2613	2440
4170	3701
6220	113
766	757
24141	362
28730	9822
39985	6482
18745	8935
11470	7235
23258	5523
39744	6976
23289	7815
9651	6662
41919	4462
17235	5514
28035	9353
4720	4092
27917	1409
3436	3143
30225	431
8286	2264
26838	1040
40302	3964
33457	4002
17386	4027
42696	6363
34786	815
38298	9863
907	889
11779	7239
13097	2388
20336	9181
31300	2163
25096	4282
41934	1042
12216	1771
27887	4315
23972	4730
41045	3964
18361	5002
15540	7552
32168	4309
17022	8632
3665	3329
5309	4444
3235	2973
33296	9822
34440	3376
6142	4992
1471	1421
18033	6471
6061	4933
14718	467
10327	553
21536	4092
40487	3352
22454	4306
6508	4155
18912	3768
7105	4788
22137	4535
22441	5507
352	350
5186	4367
36375	4505
20131	6020
241	240
17511	8707
17888	453
42382	9825
16140	7298
3019	535
1380	1338
23097	2379
7097	5486
36065	70
37791	1091
9366	4411
4996	1498
34129	6757
7132	5427
7476	5657
389	387
39610	4074
10664	3176
5073	4303
1829	1752
16071	8479
16160	1447
21715	6899
24919	4005
25955	9275
41154	3249
15124	8139
36658	7446
25510	7839
29978	7108
14511	3524
21494	9303
21873	4751
7586	5712
39492	5164
36102	3199
40144	9263
38751	5688
9375	2292
23112	5854
28060	2873
26598	8071
35898	7536
32929	8507
10603	5908
26892	5074
23885	625
4454	3905
4918	3435
10435	6981
38870	953
36505	1591
28219	2894
29595	6904
6521	5200
23012	9457
33620	7008
28527	7931
3473	3174
2737	2545
5993	4889
31464	4290
29657	9861
8949	6359
25914	5201
32026	5594
23598	7035
32847	6387
3911	3506
36569	2724
39170	3118
38187	6350
27578	4755
12845	7461
36669	1874
35937	4410
33425	1369
37685	4181
27153	4672
10399	6674
4123	3663
9407	6291
11141	7213
22909	6584
21781	7764
24705	4160
15002	8274
24793	8863
38043	8472
4346	3824
11965	1640
2835	2635
8154	5980
41463	3516
25614	3123
10562	2184
37321	9991
35415	9526
28025	4133
25861	1087
3315	3039
9896	1353
37421	5203
28848	713
5427	4526
38320	4229
14360	8120
37445	2318
35079	2611
37989	7902
17578	8723
38992	5817
6048	4922
6361	5117
4555	3489
2457	2313
333	332
38297	7733
27392	1659
1337	1298
36806	9420
33190	8276
13291	5159
34086	9960
39837	6596
33423	6868
23400	1791
13806	2776
3168	2920
25487	3275
3151	2905
7626	5731
33880	1607
40503	3611
33002	898
17110	8644
40361	4622
6086	4951
25384	9643
20481	5091
36615	8489
31591	7159
24119	9381
39214	2097
20490	9056
20983	9253
40087	7856
11325	4303
31559	2271
10177	6870
19844	2685
41169	4351
38719	4717
36484	3278
40859	9895
32178	5757
30350	8310
4181	3708
19064	392
34457	4499
38341	7264
4099	2937
20854	3860
28662	5239
7837	3860
3460	2225
14215	8087
23379	1025
17561	7611
15863	3010
37705	8926
899	881
29053	6745
6568	3840
38998	2709
27525	9150
10946	5274
14869	4535
20249	8077
7309	3157
38424	7991
25506	3873
10904	7135
41873	1931
28595	5357
2317	2191
29757	3274
13723	7954
18993	8975
6339	538
2782	243
41292	8453
26300	9072
19568	7463
34296	6609
29229	3294
7827	5825
31392	4598
39081	2432
6045	4644
12429	1112
41823	6873
21252	629
41382	2362
32753	757
17914	6872
37019	1691
25363	4016
13181	5979
7197	2098
11706	3878
6267	5067
14443	8143
30088	280
4862	4188
36554	4636
22587	402
40005	8839
26694	4932
361	359
2439	2295
10638	7045
3961	3538
14423	2858
7573	1694
42977	4622
9524	6602
7756	5782
17973	4222
9701	4443
20571	9209
3810	3436
16940	5094
20351	5271
33506	9283
12192	2816
2141	2037
3195	1803
1746	1676
10541	2529
19900	410
18451	8877
20023	3475
7885	1960
19462	7238
40824	2387
12117	7505
18108	8817
19957	5913
38260	9847
32664	4101
33977	6439
31665	7915
7103	4790
13513	4036
16050	8100
29130	7131
4823	2321
40928	2990
39534	4005
32041	3584
22080	4164
4049	3599
39582	17
21200	2159
40643	9591
36723	7183
13465	7339
32804	2086
26076	7162
22027	744
39957	6277
22903	6813
25690	3961
1322	1283
3502	3195
18792	7393
12596	869
8471	276
15110	3565
7471	5655
31707	4647
12222	7537
12212	5026
41069	4131
37351	7984
35302	8866
34712	961
42259	6185
12768	7685
17796	8759
30567	5528
26699	4237
24127	7981
26746	7780
35642	6815
35421	8240
2731	2541
2512	2362
12360	7571
30165	4362
1254	1221
33004	1298
22574	1419
955	933
22501	8137
31984	8574
9317	5146
19417	1353
26167	5334
3199	215
37083	4783
26412	6516
11237	4456
20324	1920
41186	2973
37497	7265
14756	8214
9425	2664
9358	1689
8397	6126
2617	2444
7134	5509
17329	7424
2889	2499
180	180
14031	8042
20396	99
21127	4987
33325	7760
20648	3045
3031	2803
864	849
20783	2588
14796	4333
27770	9634
25932	9670
25775	5502
22081	9374
24795	9600
11740	5525
24767	5909
2900	1176
39554	5589
10585	5755
17289	3800
33072	6445
28026	4588
39241	6353
33417	1337
28758	9081
30991	3895
33600	2888
35203	6435
19908	8184
3757	3406
23290	8841
22123	5970
16186	5926
1512	1459
12878	5639
616	611
27406	6368
22603	6432
32434	4410
8393	3488
29847	2454
953	931
29300	7273
16411	1305
13510	7896
37295	3699
15484	6092
22837	2390
39888	7174
23293	9481
29937	645
9394	5469
5033	4278
19241	4399
37782	7718
39791	153
35410	2804
15227	8324
32741	8858
15597	8371
33444	4981
5773	4751
80	80
18665	8920
26763	2378
8233	6016
8518	4079
41256	2813
5889	4818
26112	5394
7718	5764
17595	160
15488	6084
12775	1687
32653	414
22021	4514
9185	4650
12639	2171
37477	2728
29119	6951
15043	3780
12405	7584
21071	3771
41669	3957
9905	5449
7312	1881
5007	4264
10042	6817
28760	5283
28129	361
40771	8475
34928	9397
25692	927
18112	7233
15304	8337
36280	6338
28535	3788
5393	1722
42618	1231
26258	947
33259	8511
36117	2427
3219	2959
37476	3246
1715	1649
4646	4043
34996	5233
11069	6691
27597	2109
8085	5950
353	351
21839	231
34151	7266
38079	163
3187	2935
28604	8229
22046	4374
27356	3374
9707	6683
19638	4235
27693	5688
5567	4119
36815	8760
35584	7088
25659	7098
7399	5622
2133	2030
24754	5236
37222	4387
33528	8238
37038	9321
28915	8745
11707	3877
37483	163
24056	7454
18209	2834
12607	3382
42064	5590
13220	7478
42084	8892
39847	410
1700	1637
37026	4474
33267	5221
25721	2748
34603	3947
3883	3491
35473	4739
11251	2921
34200	6382
31525	7452
1164	1135
35405	1694
9982	6488
7986	2668
14196	8080
37020	9527
5468	2100
19549	9066
33568	3972
24497	3789
31015	8772
11999	2900
155	155
37052	7656
35194	5168
27264	6661
17069	4119
31231	2579
19001	7059
6476	3506
21343	3231
11601	7354
36432	362
15356	3558
39324	5863
10914	5203
29330	1707
3778	2015
22959	242
24961	4663
35905	5751
25638	7031
10999	7165
20833	7338
36628	9430
1973	1885
21058	1108
35728	8155
26560	31
3616	562
31853	6467
6358	3408
951	929
15708	8405
14190	266
37765	3072
28916	8322
10268	79
40917	9585
29269	3097
35178	5066
36238	3002
29559	187
6437	5160
36648	8147
14642	3400
41107	1895
34526	8187
34263	5934
5914	4835
14767	714
10239	6897
4294	3796
33744	8529
1655	1593
12824	7700
39274	5587
29952	1447
37898	117
2673	1466
2281	2159
42845	6773
40985	5845
25213	2084
13425	998
13700	7947
34358	2661
5214	4381
39477	9339
20709	1022
22877	9034
13378	3636
960	938
10687	4637
32696	4258
40238	8093
29636	7960
29312	3572
14997	3014
18490	3373
23412	7330
12072	572
9736	4086
3824	3152
24974	1945
6956	5405
17932	4164
10058	5696
38792	3836
17175	2738
26768	7978
19302	616
39891	7779
37733	9206
39555	9997
31997	6991
6709	5287
2686	2503
15928	8451
17051	1729
12257	1271
31881	9693
43021	9034
35134	32
17628	4187
28957	4174
33960	5106
29691	3937
6381	5128
42905	9651
28777	5128
5808	4769
25870	817
6649	2194
13171	5722
28177	9712
11732	3860
14343	2605
15247	215
2738	2546
36442	9950
15066	8292
19674	9087
3018	2794
27369	9421
12331	7564
21938	8247
1480	1430
21498	9304
13304	1321
23464	7918
36374	9697
18143	4228
27481	120
7485	2007
20643	5239
40224	5428
7528	5322
6334	5104
710	703
37188	9725
10244	1179
18770	8939
7967	45
28179	4844
34633	2745
27086	9039
41904	8569
23943	396
27197	3886
11254	7110
31386	4483
21686	8860
38270	2692
7080	5477
20126	7472
10783	7096
28754	1622
1345	1305
27602	1288
23286	3904
10188	2569
8116	1536
34455	714
40415	5560
36987	5314
9138	6454
25154	6380
41471	4318
37820	4962
24319	2125
40297	456
16392	8544
16688	2382
6639	5250
24572	9580
23462	6826
12372	7575
26974	3653
40407	1728
28557	5415
30211	1360
4180	3707
14782	8220
4812	4121
2925	2715
32044	5685
591	586
5221	4385
15313	8341
16225	1640
1764	1693
21159	1381
39091	6780
26760	1401
1966	1878
2972	2756
19066	388
5345	4474
36506	1590
15308	4136
24052	9260
16529	8572
6548	3775
29644	8736
33507	3531
32857	6805
38707	7477
12696	3555
27691	8099
19174	7392
2960	2744
967	945
37415	2083
30493	4340
18029	8800
26039	5349
26833	8838
39565	9914
3044	824
13789	7975
7571	4320
15904	1973
8646	2450
9435	6564
14408	77
37507	5640
16930	7559
33789	2262
24635	4757
485	483
35057	6861
11298	2998
40833	2153
34598	4827
2520	250
27962	8814
40315	5423
18608	8905
19814	9112
12737	5128
15332	8345
38289	504
14681	8199
10958	6344
21533	2619
20372	7872
126	126
32141	2531
18405	5441
8284	6036
19090	3232
11458	2580
29714	9452
23236	6865
2017	1923
6407	3733
35446	5879
13030	7370
16482	8565
30422	9484
41377	3345
24439	7587
42045	1999
26592	7818
23398	4852
37460	5376
29472	7028
21641	4224
38198	8412
40345	3577
16673	1744
6402	1615
13559	4789
9478	6576
2389	2250
3307	3034
19169	5018
22944	9455
7241	5551
10377	6952
16738	294
23035	9312
32733	8146
19817	7185
19114	7697
39681	4508
2297	2174
9413	4466
35976	4479
25160	453
11056	7186
8477	5119
28769	4197
41467	5641
41059	3531
37559	7684
14569	3716
30978	3897
34723	8031
14059	4543
39536	1812
31238	9907
15430	3836
41097	6403
13161	6697
10530	7017
28136	6218
36496	7930
20832	8523
31722	9764
5911	3321
20516	7770
35127	4534
1140	1111
40389	5342
1004	982
20321	4921
33438	2168
2407	2265
31489	4968
9537	4512
11838	6740
402	400
3713	507
15325	5686
35648	4840
4736	196
40247	7340
22266	8422
7381	5609
8083	5948
29901	4920
40042	6734
7428	3016
2123	2022
34529	914
20152	1445
1170	1140
22369	2035
39881	5327
5179	4365
11956	7223
15899	8444
19955	987
29466	7505
22231	9019
34772	7947
27110	8845
742	733
32590	681
14179	8072
27631	7278
22327	7210
37988	5493
5878	4811
13553	1357
38634	6588
25904	4751
33817	3854
26237	1702
8532	6185
18685	8924
20300	7459
17671	1649
20820	7334
41616	4977
33092	1147
29287	6407
26556	2495
12322	6100
21351	6192
42720	7258
30096	8692
4683	4069
28442	9643
12802	2543
1237	1204
15618	8380
30058	8587
13400	356
17790	1176
17709	7642
35011	5163
7800	5812
37088	4624
15746	2467
315	314
37842	2385
23202	9473
24278	6874
135	135
23924	9364
12426	7588
17166	3571
17383	2289
31342	7030
23189	1679
3813	3438
4452	3904
3254	2992
14003	3140
18160	8136
18554	5978
12058	5303
27669	4326
30462	4709
34789	398
8562	419
35243	9670
29975	7261
15223	8322
4075	3621
23254	4025
40036	6318
3660	501
14965	8262
9857	1413
14060	2487
36123	2772
15261	5242
9480	6577
17568	8702
33847	6661
26472	5935
23294	7878
10247	885
9412	3964
38047	5659
11375	6895
5787	2427
18957	2205
19315	9035
20576	4116
30770	7724
36331	5248
2151	2045
23876	7419
25972	7645
21867	4077
40744	1133
40146	4463
9066	6427
14167	6796
28501	6817
32016	3153
1123	1094
30137	9246
18111	7473
21398	7741
2165	2058
34954	2065
34095	9965
35020	342
34090	4770
14988	8268
38311	1608
11850	1722
28738	1607
27046	7141
25909	951
21008	4187
23944	369
30069	3338
40174	2575
37808	9992
9485	5857
29774	2032
26952	1080
26318	266
40033	7403
14872	3157
38542	9781
38220	717
36441	7308
14583	2587
28648	4634
35166	7858
33646	306
14841	4156
25425	9325
39373	1272
18537	8723
9233	6493
8227	489
4723	4095
11392	408
17894	5204
33199	7743
24229	3231
36562	4201
28307	4930
27042	3194
17445	8427
2484	2339
5454	2487
27709	4695
857	842
28949	8804
3324	3048
40390	1142
11586	7347
33940	2862
14269	2313
10628	1155
27335	9747
28559	9814
26574	9701
15766	5835
1843	1766
26780	9590
26642	5901
14746	3310
29356	2318
28457	7778
28905	7834
17872	7309
9033	6411
19838	8048
5203	4374
5673	4686
20899	7072
24419	7490
11993	7470
23890	9182
22653	2941
27428	9053
16982	2194
19875	411
27230	4369
5961	411
16602	892
21489	6126
18717	8930
37139	6783
18785	2405
40697	235
29048	8174
24334	6215
18676	8922
28302	2502
28128	3871
29828	6792
10804	1751
21497	23
32749	5443
7773	3411
19631	6768
22869	7429
22978	3151
32508	1310
1774	1702
16975	5083
25081	6995
22663	1452
30455	1922
19419	2435
31699	2135
4375	3846
38932	6834
27020	7685
38551	4184
36636	4435
17890	4777
32130	7448
21984	5541
6656	3346
9892	2301
17557	1463
22555	1447
32505	7667
32061	4455
10318	6930
34938	9961
24891	531
34900	1542
37187	116
25681	6673
30099	8462
11117	4967
37475	4066
3581	3256
7965	1654
5439	1150
11195	2032
15976	3640
7226	3612
11958	2806
35187	2186
36700	98
25122	3928
37104	3354
34699	7428
39216	7676
14433	8139
14453	1096
5618	1554
29606	4753
10505	7007
31217	2333
29448	960
6231	4932
16777	713
13716	5222
12828	5029
17457	4948
22220	4744
30549	4019
20685	4010
26967	7360
2691	2508
9750	6695
18132	1271
18760	548
22598	639
30690	2732
16857	6071
36055	1411
28476	4444
28397	2910
10103	6844
32192	9927
34429	8445
42242	9994
32598	9938
16739	2401
21525	9308
37902	5623
6765	792
27342	4674
39074	2131
9832	6720
2996	2776
27228	9137
23312	8132
18983	8978
31351	9910
11111	1863
6342	5108
35188	6439
8330	6078
37365	550
31807	9199
26502	4495
4155	3689
1206	1174
28866	6185
39262	6235
30229	9668
6401	3798
5701	4706
2312	2186
19337	9042
22305	872
38036	8234
25847	2928
12302	6031
30100	2671
41586	7686
23253	6318
15688	8179
38974	9144
39420	2026
29183	9659
1146	1117
3316	3040
39073	4460
25618	2328
19670	6787
22188	4938
34190	1424
31921	555
24826	8493
935	914
14891	6983
13481	2875
19961	3841
11660	7377
6944	5405
41889	4648
34862	2050
9087	6435
764	755
39532	6779
8774	6290
36122	5597
33566	9804
24057	4581
41308	242
27580	9767
17115	8349
35206	9218
34890	5753
15517	6095
42005	2249
37438	822
37172	9940
25446	8884
18201	3558
42119	116
31755	5361
29719	1267
1181	1151
17857	1101
36399	8018
6071	4940
34322	4393
23115	775
39446	4961
26547	2279
25684	5447
27104	5256
29981	9871
39096	7785
4361	1283
35572	1323
3910	3505
15582	8367
2627	2453
37580	706
18649	7809
21211	3545
15090	4055
34392	9218
12687	4739
13040	7206
20248	4819
18720	333
10897	2194
13661	6227
11839	1241
40896	2324
1498	1447
28509	8697
15521	6036
5846	2508
17785	8170
27725	9067
2472	2327
19334	9040
8082	5947
2332	2205
39928	2578
4789	4137
18507	5985
7961	4751
21484	6738
40538	8772
41899	3905
13867	2115
20410	5149
36840	5919
5747	4734
29776	391
10180	5014
30450	3739
11691	7386
23939	867
42742	1176
42170	8019
21728	4231
38638	1362
26126	8610
10052	3825
35423	8638
17896	3749
29759	9678
17937	3729
24629	2174
31528	5709
26591	1094
23120	2935
25989	9574
34511	6743
17093	8640
25473	7363
14038	7660
24539	9577
40398	2054
1828	1751
42804	5232
42088	1424
38418	9789
36259	179
23164	4475
12969	5151
29306	9009
34113	4056
42770	7163
41410	9351
41135	5866
24968	4921
26521	425
21080	2913
3938	560
31036	1787
196	196
14435	3411
30831	7517
25072	1409
37468	2325
41489	7862
30102	8230
29902	2830
18404	7011
24906	3753
3582	3257
41105	9549
6055	2960
27052	756
12066	4555
13407	2423
20740	1364
31084	485
123	123
36440	9019
38961	5055
28466	2838
4649	1405
14365	8123
2983	2766
10336	6938
39748	7093
34287	8923
1073	1049
26557	7702
27594	8243
3735	3386
21678	5978
19765	7998
16652	6496
21443	7856
35068	6713
12435	4342
690	685
493	490
30970	5550
26356	7026
37170	3153
1987	1895
13796	7977
36436	6893
22115	9083
23891	1775
9082	6434
20720	3084
10049	6613
2315	2189
313	312
41027	5459
37124	7716
1281	1247
25380	800
17492	6737
18674	8268
36177	2388
33505	8875
28781	4993
24893	1551
12537	7615
38142	2289
21697	2375
19004	1042
41247	3339
24	24
9578	3989
34346	1691
195	195
16649	793
20565	8086
28578	126
37496	533
30039	2837
28414	5092
9257	2181
5615	3545
35562	9778
4292	1619
508	505
21698	7171
16748	8603
33686	4613
28988	8734
12447	3440
10957	4610
16927	6049
40153	9205
33198	1562
885	868
26850	1047
35379	5948
37848	5428
8140	5435
42427	9975
2161	2054
16955	6087
11380	900
38173	2806
14719	1576
25433	1652
324	323
32952	3590
26344	7410
10995	4384
16148	7888
34875	6292
32162	2210
42956	8865
36749	6139
40173	2473
41859	4870
38186	2824
26103	8825
7474	1993
9927	6764
17242	5722
23423	6140
18085	6753
38687	4224
18131	4547
27826	7846
30160	9153
41344	1401
34451	2745
34637	9307
18544	8889
23950	9526
22241	5330
37011	3954
2265	2145
28094	1980
35959	6131
39334	2365
35709	778
11021	4864
32805	6420
25850	1693
9424	6558
17497	772
15996	6751
38876	7447
34045	5595
26124	4897
4557	3981
38519	6853
4494	3936
25898	694
7590	2930
14655	8187
12971	1946
2063	1965
24989	7137
42316	2978
33776	799
42104	493
28635	5015
20872	583
2511	2361
10925	4761
21000	4212
22088	7703
10455	4778
36650	9183
22857	5219
36350	9330
42027	6652
1951	1864
1193	1162
36719	8970
21932	7872
8640	6230
4786	4135
13979	8030
39812	1308
27670	7170
8212	1946
946	925
24070	3502
39880	6997
3966	3541
15459	6221
40576	4573
6932	409
28197	6963
4422	3368
18782	6484
39196	6289
17350	3506
3859	3473
30612	4424
32673	5015
39690	1855
39257	4937
26311	8627
41529	3522
36854	5339
26813	2641
18821	2611
18200	2835
22570	9418
19861	4886
31667	9259
40642	6997
5931	4847
22484	7404
12988	7761
1362	1320
31780	6837
28698	6773
9217	6487
40012	3123
16168	2237
36654	9654
16919	6037
41369	7118
20976	1870
15163	3611
42837	9949
19212	7174
40748	4729
17352	2627
18614	1731
29523	1487
25918	6160
20745	3812
41031	4022
37778	1073
32462	4244
30589	1792
23327	13
9827	4054
28650	166
10395	6961
8329	6077
17647	4629
35765	6414
16044	1538
28600	1217
26361	3142
18178	8561
36443	4659
24197	6991
16580	8581
32859	8650
14466	5371
31318	4648
26963	517
12728	4825
34841	7722
5541	1991
36896	89
17536	5553
16543	6936
26766	7844
34229	7957
26270	8040
41541	8171
7267	5568
11028	585
1037	1013
33655	483
667	662
7632	2818
30564	8607
37560	9394
3427	3136
39517	1940
26571	9291
19976	2834
21632	5548
22565	4814
1809	1733
42192	5422
29698	489
23757	5814
31700	6642
12857	7708
35311	3439
17408	3783
6599	1280
33388	4915
24973	852
7078	5476
12060	3820
7958	5881
28844	2152
19525	5820
388	386
36060	607
30179	7156
28605	5045
32405	8254
8936	6355
9437	3378
28616	1778
31451	8274
482	480
29625	2857
22791	6783
38406	6487
3077	2051
17302	6922
7248	29
2746	2553
20686	7229
28448	3917
21402	1359
41281	3964
23755	1894
25588	5600
35434	4753
35608	3584
5285	4429
19644	4242
8503	6171
1464	683
31144	8191
23231	8539
37386	1529
22719	9433
32988	769
11992	7469
34606	1517
23922	3698
16890	6068
30508	306
25595	521
32053	6314
38793	9891
30627	8178
29360	3699
14845	5482
23710	339
15363	3868
23782	4011
40397	2253
17035	8634
33773	9961
28757	4920
33413	3228
30892	2087
2491	2345
6134	4986
2077	1978
37574	7786
9334	6530
19893	2761
38829	6603
7208	3592
24018	1291
30334	9525
29831	4485
25068	335
17655	6317
19286	3550
25921	196
36898	7436
3833	3454
35360	6153
6252	5055
22004	398
178	178
18149	8829
27009	9728
24514	532
29852	2666
40709	5391
2774	2579
17862	8660
9456	1527
41727	3705
24231	6352
17088	7592
964	942
32202	553
1555	1499
5461	1272
29090	5985
19790	3502
12955	7748
9146	2121
42395	8681
11202	5586
31633	9413
10409	6969
8720	4710
39783	4754
25173	5868
11916	4317
3919	3512
5304	648
10021	6807
33275	7337
20581	4435
34876	4473
34075	5420
6353	5115
17062	8089
34533	2740
6505	2246
16759	8607
31546	6697
6447	2584
40327	9711
25207	1275
31748	4065
3654	3321
13456	4473
22442	6367
36487	9623
20386	8793
577	573
15640	8143
18952	7837
24350	5718
24288	7434
10621	7038
20143	5426
30734	8466
14847	6379
6612	5239
36694	6951
24567	8240
19883	7968
22871	2744
34383	9063
9405	938
5537	4598
18959	2386
40865	305
2814	2616
36763	901
8221	3925
22483	9407
38615	8913
19643	6358
21311	2589
39479	9512
41174	3877
34730	410
31675	8379
13219	7830
21199	4594
42760	2961
28861	9440
1536	1482
41576	485
30911	2816
25802	6683
19196	9008
3668	3330
38982	3577
24358	7695
14620	5717
39382	4772
16865	6079
32951	6382
32938	8320
36948	2647
24687	7917
32768	2624
31852	1843
13071	5842
25830	4721
5178	3974
22524	4157
6751	4651
17349	8682
18730	6954
11544	379
37276	9511
36504	1585
37645	8780
30571	7109
11280	6280
1312	1275
8760	6283
11403	2364
29928	7242
42094	8428
5634	4659
41462	1063
17544	2032
22862	6634
89	89
31086	2217
1387	1345
1260	1227
17203	5395
24528	1975
39903	1197
15340	7788
4957	857
39798	4161
32610	5405
12383	7576
24213	4838
21748	9337
33254	85
30428	9727
13324	1321
36844	3287
31507	2064
11816	5586
18365	1677
18037	4694
13589	732
23320	9169
25665	6037
40585	4895
37249	2778
4190	3717
9964	2728
5110	3995
22030	6380
12685	2507
4087	3632
42403	8835
24133	7311
6187	5016
32488	7216
2977	2761
23416	3718
27128	6340
719	710
40544	2860
36098	9620
21587	4914
37731	9504
26098	7763
38102	4818
24886	7139
5858	4800
17614	6948
19848	8226
27466	2401
6273	2186
41196	5382
16811	4805
1423	1378
40703	950
14504	8158
600	595
37374	463
14953	4340
20094	956
31123	9753
28682	2342
32588	7125
35706	2873
28483	2805
36646	7430
30904	6286
36208	8325
4684	4070
40559	8998
39620	6273
36389	95
29246	2385
20357	8199
1695	1632
40874	6749
10025	6809
21019	8448
35539	9840
8449	6155
24335	8165
41175	9866
22134	759
34048	8928
11854	1978
15659	6328
13088	5973
15595	1267
23457	5693
33619	5546
3082	2845
8367	6108
12280	7552
25270	215
27198	4202
5663	550
40340	2856
8890	3840
27567	350
9160	6464
12243	5306
18315	4197
30784	8027
26254	5074
22872	3999
4039	1153
26170	4425
20619	1538
32878	5397
42924	8869
7548	5692
5430	4528
22177	6115
5485	4565
26485	4650
15065	8291
33150	9320
15470	5957
3304	3031
9852	6730
13048	392
22427	3285
5942	4855
21067	4640
33745	6139
32563	215
8244	3974
6249	5053
10823	232
3055	2823
25474	317
13547	3117
38480	1777
7218	2555
11677	4555
8241	4723
25012	3906
13442	7880
26261	6801
25322	7076
32679	1287
9838	6723
31594	8515
215	215
10120	6851
39855	9319
38056	9661
34413	806
35795	4358
1228	1195
11219	7234
8401	6129
5883	4814
37909	9968
31860	51
26599	8896
23136	2851
365	363
15677	2407
17824	4928
22672	3121
23249	4019
19634	6795
37501	1660
6067	1364
21986	3611
21213	2194
23620	6740
16845	8623
29027	6109
15197	2036
1135	1106
13264	1844
42929	5131
17827	3945
17324	6304
41724	4392
27928	5346
24273	3932
9911	5777
23945	3886
42270	4807
7387	5612
23431	9407
12128	7511
40832	6992
1605	1547
7951	5639
7292	1972
24586	3822
12335	7565
42847	6762
40068	3991
25887	8630
33391	4513
38083	9228
31263	9215
4096	3641
11729	2796
34632	4527
19491	2627
3698	3357
37202	6601
1638	1576
11656	6936
27947	6586
40657	9400
12808	5882
36093	5866
24488	1386
31726	8527
25327	4404
11725	7401
16342	6743
24422	2809
40953	5840
6819	1361
10697	3669
40105	2119
12834	7702
2337	2209
6294	5082
6081	4946
24227	1001
42782	9900
5325	4457
35580	3100
7207	3589
22839	5717
17971	3168
38430	981
26053	4182
39700	3568
760	751
5437	2930
42907	2857
27888	457
2882	2680
35825	8147
7627	1785
2902	2694
33070	9155
6457	5172
6403	658
14463	4980
38310	9644
23599	7050
39341	3808
11653	7375
28551	7258
15691	7004
9646	6660
18861	7152
35687	4684
37920	5978
27754	4541
42648	428
18557	8892
38926	7368
3895	3497
29021	6633
25872	9666
35578	9897
42026	3807
20544	9208
33499	9027
28945	1292
12777	6185
13897	7922
20117	5954
32464	4718
26907	4858
25703	2369
12779	2383
22924	9454
41017	8357
29132	2937
176	176
31417	7607
14960	8261
15667	2101
17877	6279
17999	222
30786	9811
40182	9676
11274	7256
26134	8614
25612	8482
29669	9709
3912	3507
11606	7356
7511	4203
19301	6833
11351	1538
7966	5885
28486	9453
18475	4383
23872	1419
34148	1710
23992	9532
19717	8879
30046	6996
25016	2496
17672	8737
15385	1861
610	605
31219	5275
32329	9843
28520	6664
27316	1398
32144	6678
3421	3130
14246	971
10558	6782
38914	8175
32540	160
14640	204
35332	3904
2912	2703
22202	6797
121	121
11818	6165
7603	2923
11480	1899
20788	99
9290	6510
13454	7884
12121	2576
17327	4224
10136	2390
22809	6575
6126	2046
4008	3570
26312	4461
26614	7433
