roledby	actor
9004	6289
18519	881
41740	3282
41984	7360
30476	3320
1102	1048
17233	7396
28433	6753
10964	7062
33931	9609
26404	4700
2917	2612
37423	8141
34574	3528
3436	3081
14457	7449
2023	1881
38890	1827
15267	7646
33252	680
8835	6215
14479	635
24119	4439
14876	1912
23215	7647
4886	4117
37735	2729
26520	3467
31	31
13295	1593
16803	8541
24735	8742
10349	5241
1277	1213
19668	632
24734	8742
13266	7744
30787	3439
19583	8990
29277	9555
13572	5570
30247	5207
33563	5048
33296	7839
30255	3410
18333	5947
38464	7952
43760	1449
18121	5449
10844	4107
24093	7351
27794	8379
31312	7154
42429	8174
7396	5533
126	125
6540	5123
21200	4471
21188	7279
4252	3676
21482	9164
3288	2953
23675	8909
38147	8614
4412	3797
4040	3525
28732	5920
20920	9184
40209	8208
28760	4310
35301	4650
6722	5212
12789	4180
2770	2462
10820	6331
6609	4769
17882	3870
32418	2582
41370	6487
21421	6309
27599	4858
14178	102
7699	3923
27014	2395
9308	6426
23408	3419
9816	1495
37544	4965
28422	3947
20629	106
22163	1211
29919	5410
18901	6946
26511	4721
28952	6998
16113	4534
24102	5256
34784	1238
21256	5559
11173	7131
43482	8687
27573	2824
27935	8871
2540	2334
34192	8614
32124	3338
40717	4382
4179	3614
26928	9683
33774	4738
9346	6440
2556	1268
35071	2515
21904	2589
8807	2434
19099	1813
3200	2881
37272	7533
34070	1417
2741	1886
34869	4058
33970	4296
35630	7919
16625	4663
6263	4959
1693	1580
721	687
4329	3735
14451	5416
839	800
22883	1288
23002	2432
15461	3595
22101	9309
1241	1178
43923	3175
736	701
41755	5963
20091	7801
41426	8608
41333	7309
36726	3409
9016	4122
4594	3923
28959	1977
18439	8175
38699	8253
22474	449
13837	7457
34765	4849
14189	6844
3032	2632
5599	4540
19580	2192
30867	9510
8013	5806
27531	7583
26914	8806
34417	9261
33679	6644
21501	6552
2278	1777
30189	9639
24329	4483
20226	1457
10727	6991
28099	9751
4083	3556
42690	3711
17293	8148
24532	1798
24105	6669
23258	2149
30433	350
11012	4072
7888	49
15463	3595
2451	2251
27233	6199
16638	905
36693	9387
17130	7779
10336	5330
13694	32
33409	7837
1492	1402
10323	6828
7756	5686
36591	9969
21272	9221
41412	9803
32400	2809
34285	8048
21203	2636
14994	3406
21125	8086
30213	3831
29955	1066
13658	7856
42012	2081
1639	1535
6146	4881
19261	8690
39114	3148
29451	4466
26668	5118
38352	463
474	453
13922	6341
32719	1178
17386	6054
37225	1430
37546	4965
14372	8037
38045	4012
25379	7189
35062	3255
3615	3105
34487	9616
25459	9313
6211	4921
863	823
32286	9739
23073	1751
10686	6974
14153	7978
2239	2074
43160	5022
23876	3775
21355	2185
34346	8045
31779	853
3873	3422
41877	492
35713	8045
8716	4489
27778	3986
29428	6621
2936	2661
15263	6662
37679	2940
5899	1912
13505	7811
39912	8918
1526	1432
24272	8416
43566	7747
41264	4683
2105	1955
8850	5047
43456	7463
1268	1204
12538	414
16934	2048
19636	5789
1994	1854
9508	6500
13117	7136
15015	8183
20237	1900
9846	6635
37853	6117
19383	2142
25646	8376
28762	8694
22659	4252
27408	9723
8027	1541
13533	7818
25934	6120
15948	6033
33444	8589
9579	2942
25036	9052
18549	3862
41226	6495
35664	5084
23050	4788
42631	802
10513	6905
36708	8015
14340	8030
38515	3209
43148	1888
36865	8885
645	613
1301	1236
18848	7370
31421	9800
24806	355
35828	5743
8054	5831
27641	8361
21278	3352
6010	4793
33831	242
1073	1019
24995	6613
41493	9693
25728	5229
24798	1934
16023	2411
26717	7871
18844	4462
20640	1382
30276	6121
25751	1114
19731	7397
3664	3250
35259	2680
34274	32
15602	1571
22022	3634
6357	422
4914	4131
1468	1379
32943	1914
8702	106
25321	9590
43711	3919
40445	9226
31044	7943
39972	3417
40499	6567
4401	3790
13014	3555
725	691
43379	7096
7526	4945
42381	5426
14807	8140
14302	8020
19517	6764
16232	6532
41789	4882
42780	5295
29785	8304
16329	8448
39539	1035
17200	7284
40891	4246
3820	3379
31126	4276
24808	9499
19643	3571
120	119
5617	3281
9751	1001
19363	8262
24801	355
13376	5142
19442	3556
22333	4485
12759	7592
42257	6318
7346	5513
20906	8649
537	485
16381	8326
5020	4204
26335	4994
5044	4216
6707	2354
4887	1978
3121	2815
11736	7305
7368	5525
10011	6699
3101	152
16844	4745
30240	72
27054	8108
30813	4214
14562	8082
26183	8401
33821	9160
11394	1863
21616	467
30351	1177
4798	3592
3930	3457
16060	4111
19640	1849
503	481
35614	1283
1537	1442
42277	7270
27705	6130
38945	5165
4950	4156
15032	360
5812	3226
22971	1912
7022	5349
22518	9358
38807	2889
149	148
4086	3558
34026	6255
7665	5643
23977	533
29510	4993
27851	6411
43140	2826
18562	4282
12383	6929
10408	3794
29998	1127
29926	3603
11997	7389
29439	9820
6566	1055
42391	4941
36611	9081
1303	1238
25018	7237
16842	4745
38719	2289
31512	9162
25062	5940
36511	9697
36970	3726
7580	1703
20278	3479
36371	8240
26749	5091
14462	8054
34942	3607
9372	775
39755	7311
10126	6741
20834	9173
7226	194
1147	1088
12235	1150
21619	8324
36058	4500
26067	2145
4038	1752
6547	2994
34929	791
17291	3331
5151	2876
32252	667
16902	639
25344	9490
213	210
6558	3223
6904	5296
3743	3318
2708	2388
43053	5717
24793	557
21307	3812
19385	8957
23621	9457
5240	267
17631	7767
21747	8127
4976	971
22731	4465
29649	1428
5242	4324
20282	9100
19012	682
40141	2211
12992	7656
31513	9130
16431	2728
24106	8392
30698	8241
7422	3596
27704	1924
20314	8214
33620	4132
1832	1707
13494	7806
25345	9490
30951	398
3789	3354
36917	8053
10346	4066
21682	8280
8283	2292
25019	2588
33904	2322
20340	8052
8545	6070
9229	4034
18413	7364
19894	7291
16834	4745
37936	9566
6066	4828
1607	1507
23954	8292
42364	9666
40506	4577
32058	6743
41417	5747
31985	2168
29871	1506
40212	9832
26454	5332
21420	5063
33271	1920
23220	1693
13523	7815
14577	8086
5363	3678
19961	1353
30286	5060
11578	7260
12459	7084
41476	799
37504	4620
21695	4987
19607	4088
34858	9946
19464	2102
36925	9915
18696	6157
6403	5043
37923	6394
30235	7635
2578	249
43308	7028
12201	4366
23338	8939
32729	8482
12345	557
23165	1388
27853	2039
14694	8111
11676	6922
12958	663
42740	2387
630	598
35827	7388
20736	9161
12931	4204
18813	8087
6435	5067
29173	7778
33339	6730
28690	6224
22687	2789
3738	3313
3819	3378
34449	8479
7015	5355
11645	5524
37084	171
16522	8487
14617	284
30612	3802
34094	9803
23164	1388
33161	1833
3379	3031
20195	1877
43435	8710
41704	9965
14173	7982
28257	554
8671	2646
42723	6769
24583	418
33179	8963
9128	6337
18158	8540
13558	6305
11253	7159
18496	8791
40298	1391
26098	1677
12709	4400
35974	8367
1237	1174
43932	9557
29311	5351
3516	3140
18015	772
40568	5392
42653	9914
5419	1860
43410	9608
31084	9879
25849	9463
35456	9192
20342	4132
35034	3525
17184	8598
17427	3541
7102	5391
31824	3380
10348	5308
15329	7601
10777	2889
32579	8613
11260	7035
41045	2989
29701	4954
13817	7888
11236	7153
11187	2308
28412	7036
43541	9486
32995	6383
4806	1717
17401	6028
19714	9005
33176	6898
5838	4692
6657	5186
6266	4962
38916	2730
19602	5194
28051	9750
27617	2499
27543	4063
2263	2097
644	612
28604	5151
37416	4659
6336	4823
6241	3231
15418	1120
27533	487
2752	2500
23205	6868
36375	6459
20939	4024
41315	4201
34196	8615
7599	5611
41054	512
4188	3621
39017	7497
36921	3698
27395	1914
4526	3872
12581	6851
40652	9611
7196	1205
23437	5121
32730	489
1054	1002
32097	9510
24058	6822
20168	7653
41909	2387
39611	8223
31818	9281
4678	3981
19947	3461
39344	7708
2528	822
13407	5970
15397	6534
2743	2182
29632	1920
5932	2513
100	99
27389	4724
22721	2046
7066	4404
5502	4482
24087	323
2016	1875
40625	8273
31810	9905
3542	1654
13904	1357
17998	4870
40343	3805
29950	1538
29601	9356
31902	2783
11258	7047
28146	2668
10956	5735
20588	6620
35906	5233
23451	9448
40766	1265
19527	5397
23590	8759
8883	3899
15898	6048
38541	550
26985	5343
22810	7180
6812	5248
42108	8357
28335	5978
32743	9436
18852	8859
2131	1977
39278	4803
748	711
13652	7853
37502	5337
35544	5182
41432	4103
18778	678
28318	8416
2754	2502
36205	9888
18575	6545
21633	1780
36090	1651
33163	6258
6779	5235
11643	1538
27194	1151
9112	6326
21579	4190
43335	1476
26648	2170
43963	6770
26777	7497
36833	7717
32606	9281
40460	8450
491	469
4351	3753
24168	4736
18020	2689
28786	8659
17375	6082
11197	7140
2953	2678
25038	5485
43713	9415
27670	4846
4808	4063
22590	755
427	407
12162	5354
9114	6327
18437	6923
23130	1508
27064	8311
44127	9863
28049	6461
7693	3309
40321	8337
30088	7441
20392	1621
23835	9353
6345	4402
3293	2958
15315	1809
21555	8643
24039	5733
9563	5146
39488	1086
723	689
35224	4393
25720	5151
33156	3419
32002	2579
9975	84
35890	3651
40199	4444
33261	75
2446	2246
15824	4495
23526	4289
20280	9099
6817	5251
6317	4998
32477	2199
15542	5803
6810	1295
1163	1104
40552	3549
36144	2751
11430	4932
6992	1410
17417	3838
18313	4548
28697	333
8653	6142
15500	3861
9610	1985
8907	5156
18126	6743
41403	6904
15404	2141
15341	8260
22660	8649
41897	5404
19164	8557
41502	9990
29772	4729
6710	2858
13401	412
3439	3084
10333	6833
35065	8658
13721	2152
17504	8634
18724	3558
17369	6100
15976	3053
23737	2033
29734	2730
28018	9415
33786	3297
40554	3549
2374	2188
25414	4031
9035	4240
7761	5689
4877	4110
43458	8422
5949	3783
11034	7088
34208	709
30450	71
12509	3463
27711	4147
9426	3349
19883	666
15071	8203
23552	6163
31922	5671
11331	2629
8299	635
4489	3620
24611	8658
40671	4441
40346	4080
20336	3629
692	659
10194	2266
9301	134
20847	4663
42044	5840
31630	8326
11590	2998
285	266
33038	7029
5829	3470
10725	6989
20797	7591
17595	193
22734	1053
3229	2907
16048	7015
42758	4121
41663	1737
22726	4535
39057	5659
25734	2607
18761	8217
42382	7738
10857	5755
12688	6049
29902	9625
31501	7246
4735	4018
13341	4517
39636	1656
28414	6025
5016	4201
38416	2333
27410	7927
3941	2208
28926	3516
13555	7827
23152	1923
41775	8248
27252	4459
42990	105
13679	4365
39203	7768
12112	7386
19296	8938
6913	5302
10945	7057
6003	1705
35084	600
24256	1288
37173	8674
8021	4622
4636	3950
337	318
9038	6299
35394	577
22288	4896
23894	4254
4268	3688
14893	8162
35935	345
17914	4760
1858	1731
30746	5622
26473	7519
31926	4658
11410	7208
29398	5761
30413	4547
23901	8841
14365	339
10673	6966
5956	3855
24518	9311
22945	3199
20178	9079
1833	1708
21035	7697
15957	6071
25287	4436
14206	7994
38047	9990
15286	5847
37829	3907
30638	554
2232	465
9622	5603
8967	3496
25868	4775
33093	9219
625	593
7883	5742
28469	5553
43451	4428
13978	4092
35437	730
25002	9562
2107	138
29857	2535
41016	9336
38722	200
526	501
7608	5616
6272	4966
6570	5137
41758	10000
2549	2342
24854	7377
34669	9396
1548	1452
12755	2606
42498	2401
30725	9870
41952	5070
42509	4209
38799	7724
41063	1873
30153	4381
34360	4136
4289	3704
13076	6842
18045	6512
29365	9559
7292	5479
29139	9806
11967	6238
29800	9606
42764	7301
12865	4738
11324	7184
34771	2313
4075	51
30141	864
11604	2357
15683	8334
9753	6590
9158	2629
38256	5556
10703	6418
1610	1510
36416	4191
41070	902
6491	4061
34760	3619
35570	5256
9586	6533
41729	2987
20068	5826
34826	3229
42674	4825
30715	9348
19811	8672
21300	3211
23587	3151
41397	1660
512	481
22769	3551
39065	4137
13977	4098
2012	1871
24459	1299
24028	8526
40626	7052
23809	9471
30151	4381
1627	1523
36540	3904
22081	6002
19137	8906
24894	5602
3605	3207
39602	3681
10051	3464
26550	8081
39822	4272
26010	9100
13144	7697
6380	4671
29635	7834
39592	8391
25539	9607
24592	8697
25093	7604
41491	4611
1107	1053
22465	4882
23497	1881
8046	5825
5082	1049
35417	6743
19321	7393
24733	3678
8223	5895
11135	4621
25200	3392
15909	6086
21207	5213
29164	3917
20000	7901
20210	9083
38561	2253
31384	4437
30919	9875
35457	1848
43332	3237
24732	3678
40162	9554
10524	759
17700	8662
25700	9544
9483	2650
5412	4417
23150	9416
28237	3227
9126	6335
39446	981
36593	4282
42725	4444
5958	4762
34835	2850
6905	3264
12347	7479
24463	2489
1485	1395
671	638
20842	6263
30758	7108
20770	7989
16729	6136
18860	2941
1536	1441
38582	5700
14325	4137
11247	7155
28438	9292
14584	942
8640	6137
25695	5868
1124	702
4645	548
1945	1812
30155	4381
8007	5801
33980	2714
25326	949
2941	2666
13593	152
39793	5211
33742	7175
42623	6161
16753	8236
43363	4805
38859	8097
29075	9455
11048	7092
14201	7375
35201	9858
488	459
5729	4191
34990	9966
21431	4116
14953	3827
35776	6235
27227	3812
17250	628
43772	3897
10800	7016
3133	350
42750	9346
36658	3272
18203	635
7971	219
10570	6926
25399	8571
36206	7207
35460	202
35026	7408
39751	5527
25956	1946
44096	5618
13805	7374
26480	1265
12200	7448
14865	8155
8466	5284
38387	9985
25507	7042
43318	9046
3363	3017
36755	8335
19038	6449
8029	5815
8118	5851
21954	283
1393	1309
635	603
21129	4985
10001	6695
15273	6983
23086	9408
34973	5780
5351	4375
13439	1465
10025	1030
17343	6032
4304	3717
39299	4236
147	146
8338	5962
13283	1147
38670	5270
10651	6024
8954	1106
2283	2113
14889	6228
21613	3018
23380	1169
19491	7208
3510	3136
9333	1443
38885	7926
50	50
33075	4503
4824	4077
36674	9822
27181	1944
15017	8184
18476	8787
23881	5815
31758	9904
39954	1027
15555	3502
5362	2329
4413	522
13244	2575
41297	8358
15201	2295
15204	7121
37802	9878
9337	6437
41746	3295
31568	5251
29643	5522
24027	8839
24290	3062
37534	2091
18019	8227
24729	3678
42105	2016
2396	2207
6332	32
13042	755
15730	2792
13624	1673
3896	3434
18485	8791
24618	3617
34549	7654
34052	4217
1377	1300
32281	482
29000	2473
25112	5949
11393	7202
27943	8295
17544	7335
38542	7018
27660	7360
42505	4483
17649	3965
37755	7336
32490	6160
35022	7408
6134	4874
8896	6246
23173	1920
40796	5305
15281	8244
29927	1844
17613	8173
38362	3886
34761	2074
21659	2394
28132	1471
2734	2485
5406	4411
4216	3645
5634	1867
17578	8152
6487	5094
9247	6393
19002	7419
11154	7049
3504	744
20937	4119
27431	1775
8412	5709
13016	6479
7828	1982
1704	1591
25214	725
23603	5415
36715	3974
27001	8627
33699	605
27388	9717
23351	9379
33160	9932
5095	4239
32263	2231
10864	5755
35237	1744
23246	7709
41555	3015
36049	4157
42165	4826
4922	4137
35076	9529
41687	4055
38857	9966
32747	4179
41244	5284
20795	9169
32752	9923
23760	2694
33755	8894
2142	1988
480	459
29285	7144
40132	6008
24805	9545
2988	2706
2255	2089
23664	5518
39099	8349
40910	9974
2750	2498
2392	2204
21009	1448
2288	2118
40716	4754
39256	3594
25245	6722
42179	3557
7026	5360
7125	5399
1709	1596
10603	4281
24626	2219
9374	6451
37242	6611
19490	4637
5501	4481
34511	689
28591	365
32986	6383
31387	5582
30459	8479
39738	6113
26463	4019
17605	4946
36017	1340
26882	9501
39257	3594
6837	1684
12729	6958
18368	8771
32581	9601
40221	1006
32694	1665
43603	5395
5524	4497
28621	8728
1041	989
43461	3456
42937	7998
10977	7066
37848	8739
36053	793
6836	1684
10041	6706
10381	6852
12888	6879
19415	7700
35623	1150
8103	5846
41169	9901
31702	335
33226	8661
32744	8449
25474	4930
16716	8525
24391	4200
7654	5638
25012	7683
7511	4959
12597	6057
15609	6171
33787	91
9657	6554
5978	4773
28478	2611
12255	2502
4060	1888
4822	4075
14075	7952
34988	7024
12906	2113
5479	4464
24853	9547
24164	3149
17286	3331
26088	5131
15508	6948
42139	6291
12041	4792
6205	1979
15553	5493
7405	3640
21753	3833
31193	8258
28451	5700
11766	3859
2163	2008
1138	1079
29060	3591
41815	5933
42497	147
13997	1290
5389	2142
3386	2776
14305	6415
25049	9565
16128	2417
41402	4893
35311	9969
10735	4685
12479	5182
11731	1240
39669	6730
28793	4844
33081	6729
36870	646
39823	3520
35061	3394
43868	5485
5916	4744
6829	3858
5416	4420
14416	2489
12259	5396
29676	3753
28306	9769
22756	9380
5572	4524
21040	875
1009	959
28466	4314
28406	5722
26725	8961
23683	977
40824	1463
25377	1757
40857	9571
25262	7512
10090	6717
290	271
9752	3039
3091	1366
7587	5058
1457	1368
34300	2400
41653	8009
43397	2742
32511	2736
8163	5873
5098	4241
13237	7731
25508	4855
1092	1038
5500	4480
16699	1826
28112	5273
893	850
39596	6278
36082	2334
35124	832
31094	4822
8219	5896
25619	8213
24331	9508
9653	938
32096	2154
37292	8883
35815	6208
11649	7279
36887	5921
10952	4354
13250	7738
32227	5130
7750	3570
24385	9401
25586	372
12884	760
43095	9748
25405	1709
31743	4638
18353	18
11456	1680
9379	2691
41429	311
28094	2606
19422	88
5349	3847
12390	7380
3292	2957
42640	8171
31649	629
22496	2168
451	431
1840	1714
10437	1922
8218	5895
2973	1176
2961	554
40262	7159
39457	6942
2423	2231
32637	6171
39019	3592
30772	2462
9957	6682
24561	6383
19787	2215
34304	2767
35229	7583
38284	7295
34424	9609
28258	2703
22117	6015
2054	937
11617	4303
21167	8265
23068	9405
41124	4119
6122	4869
25836	4736
16675	5945
9145	280
237	229
6100	4850
7006	5349
3935	3461
24855	2305
29231	8770
25668	7815
42648	5736
42448	134
16586	8263
6131	4196
42023	9402
10779	1707
2480	2276
18745	2588
36376	9524
37001	7525
40105	2483
20776	8260
40463	2205
34982	4770
3083	2788
37926	9523
40036	1159
11052	4919
2764	2512
9452	6482
23822	3772
3914	3444
35985	8246
35549	8979
15878	6070
32336	2239
30710	9868
2073	1925
1077	1023
36364	7078
11886	4566
13942	7917
8044	5472
35965	8462
23217	4064
38430	5239
16406	6812
43452	1310
965	916
30531	7159
42577	5621
37228	6428
13068	7680
3784	3350
35687	3201
9462	6486
35193	7617
32858	1802
19670	547
2439	1394
16585	7870
17767	8668
42359	9872
26078	4804
8989	4843
7804	5713
14069	5613
37701	9636
4844	3807
23011	4130
19246	8930
19300	4555
29647	9604
13119	361
38918	4778
5963	3126
19245	5555
32805	8097
22913	2436
5651	242
40239	2944
10180	504
1937	794
11847	2027
14738	6632
24354	4981
8063	5833
18407	8779
41296	5380
37809	7051
30506	4866
40643	6347
1120	1065
42928	476
5348	4374
6967	5249
33000	3161
13638	3500
27969	8406
11011	6386
41418	8208
9697	6569
28598	7551
23606	879
20801	8424
26323	5437
34517	6280
33530	396
20405	2049
41345	3803
31986	609
743	708
14453	8052
31772	4191
7106	2293
43396	9606
25644	4716
37440	517
35857	4875
32268	8596
12506	3103
34010	1954
24078	6800
26783	7763
23053	4306
7003	5349
38048	9663
21527	9028
3984	3370
31259	2214
6831	5075
19922	1502
21891	9284
31466	7334
18597	3691
42106	3378
10802	2390
39918	8266
16669	4778
43003	4776
251	238
19193	4641
3112	2316
39031	9384
40490	9340
36292	1289
33113	9930
1144	1085
20146	5734
21709	1244
33372	6715
24996	5718
5798	4665
43322	2039
42133	8290
14141	4513
42047	1543
30689	665
40135	2500
19820	9029
9769	1576
883	840
26259	3575
821	782
28594	2036
44129	7550
41359	2020
38146	8278
33376	8621
43179	9990
17257	5723
24437	9517
31377	3868
7209	74
22876	9391
40685	8857
23670	4824
39471	5276
14509	1632
16510	8485
14799	3469
19270	984
19884	4332
25640	4316
39154	2289
4283	3700
16441	8464
16524	6473
3017	2731
16905	3463
4741	4021
20836	7282
32275	3967
17074	6241
21546	6331
13378	6681
18341	5261
12108	7386
42883	517
24867	9551
41675	3724
34578	9422
27890	5524
24646	7740
38269	2425
34253	32
37523	2809
4893	3290
1721	1607
10827	7025
15302	6628
37840	6295
33602	2588
30883	9246
20546	8437
6367	5024
30830	4663
30721	7261
40972	4567
42655	3785
40113	7188
35830	1115
21453	9230
27692	4868
20783	9167
37982	4764
6581	4998
3128	2822
39390	7809
32448	8379
752	715
21254	5222
2934	2659
27584	5074
25958	8863
26888	8559
9266	6405
25294	4436
14463	8055
14784	6464
34242	1389
33092	5084
6121	1352
26824	9570
8848	6221
6501	5101
14656	1477
40693	4705
13905	474
42844	9120
12927	7637
25005	3791
8133	5860
8078	5837
43368	2454
22532	8234
23069	9405
5469	4455
9475	6492
26059	359
18755	1489
38440	2323
15353	1338
19231	3921
27272	5081
18677	6157
20604	5200
41826	2094
16180	5816
36767	133
35225	8913
27632	3040
36950	3823
8249	3775
8274	1864
7150	4247
23198	2607
523	481
23850	8729
35293	4460
22061	2052
28262	7111
13515	1730
43736	5958
14693	5564
436	416
12071	5580
13574	6289
15373	3483
6409	1545
35658	2824
23087	2032
17193	5788
4256	719
42155	3848
31408	5410
41530	3514
12691	6090
8100	3193
31418	5248
12862	2050
17140	1043
21872	5885
41723	1979
31235	2014
40695	1137
27428	2212
34896	1696
28498	9131
29494	6703
43668	9207
11165	4613
14183	7985
16645	880
33528	265
27763	3222
16259	8432
25030	4827
25485	6112
17215	7811
9356	6055
14091	6045
4787	4051
22242	1273
28600	3844
21463	7072
16887	5633
17244	2223
20768	2202
29603	1373
14555	1389
42760	1573
19343	492
10969	5311
27008	266
27090	4162
11362	4653
36380	9253
27595	8533
18793	8853
1735	1621
30585	4511
15112	8209
3730	3305
14853	942
31449	6139
14434	2126
30170	9773
31864	3874
11703	5709
3222	2901
31536	6246
26518	5373
20007	7238
18579	1792
38486	5640
35693	7181
1426	1340
35986	1727
5427	3793
18005	7299
39133	6702
12363	4414
4879	4112
25166	9576
41974	6016
39046	8234
41298	4984
42423	9754
25848	1538
21662	7438
7640	5634
6446	3854
4312	3724
17295	7492
39345	557
15448	8290
37994	8815
25490	3449
43221	4333
35044	3087
6452	3015
38122	832
1284	1220
12690	6086
18853	7677
27456	9725
21237	718
22386	3190
11277	4384
7232	228
43135	5721
31232	2014
20107	2302
31506	4339
22988	5092
41384	4426
22692	6621
31518	32
7267	760
27021	5066
2736	2487
13066	7679
20504	9130
43427	8
17784	3818
39652	7126
30080	9758
28410	1793
42481	7069
20139	2806
42254	3547
7354	1722
39774	7477
1951	281
34454	16
798	761
20765	2202
1289	1225
22300	9333
21618	8552
9905	1150
43219	4978
25236	2083
32245	6331
37446	7524
22389	6300
29886	4272
6668	5192
6931	4273
6113	4862
1962	1826
29746	2300
33600	8858
23897	3904
6261	1364
27527	969
9064	3000
41995	8608
6431	5065
24632	5487
1699	1586
3630	3224
32023	3982
23250	9424
11365	1466
23957	4015
4414	3798
10106	2710
33868	4519
14230	1078
21781	2197
37137	7788
38054	842
42407	9582
33575	4810
12026	452
10785	5441
15825	4743
18805	6348
37479	1591
10501	6899
31988	2333
38223	8657
10021	2943
6212	4922
16299	8119
20555	6465
20860	5134
15718	2244
9768	4947
30014	3381
1524	1430
41748	2316
29758	3976
24667	7423
3085	2790
43295	9804
30051	9377
6961	5329
24085	9492
326	307
27126	9419
22835	6504
27896	4202
40288	2385
34810	6783
15767	8337
21101	3506
42864	4210
33524	5001
8964	1887
1418	1332
43167	4174
3124	2818
13615	837
23078	5049
37736	9470
17456	3543
38929	4051
3624	3219
32109	9049
40998	2830
15703	6550
41724	6997
412	392
34752	9907
3530	3150
35735	7711
32424	2992
278	259
44128	714
12293	7468
41807	7066
24576	9296
5152	401
14879	8159
28245	3677
14194	3700
16855	5865
12184	7440
24527	7345
29219	8511
8839	4540
18904	6277
26064	7729
36197	7054
1556	1459
3626	2136
20560	947
30066	2933
19878	9043
27759	5215
36653	7368
20534	6884
38678	3540
22484	6989
8962	1501
23407	4748
40783	2542
41107	3865
7493	5575
15820	2605
20335	9108
40932	1558
8289	5937
43	43
38214	6691
7020	5350
12146	7433
18550	4249
40295	7048
9534	520
22848	5800
34114	1165
21604	90
31049	8281
39443	6394
44076	5726
26957	1885
40197	5709
13256	7740
17591	8645
10600	3698
10119	3686
7795	5710
14370	6350
12029	1153
29470	4333
43064	5111
37955	9620
3981	3492
44055	2816
39845	9981
25822	3371
10891	7035
40803	6469
40279	8851
9955	6682
4197	3628
14949	3770
7376	5160
11400	4967
18077	2429
37711	2204
36775	1132
33708	4843
38676	3540
25583	5677
22553	2555
3134	41
6583	5141
27221	2799
4042	2188
20222	7460
29953	9846
41651	6779
30918	6424
39181	7346
3166	267
21304	5611
456	436
37968	8943
26946	947
3007	2723
3138	2828
37290	303
28388	3352
5770	1914
2399	2210
43595	1564
21196	9216
30027	9100
19190	6019
21163	8725
1459	1370
17111	6621
15562	3611
30769	7705
28118	6973
39346	5472
33921	5813
11484	1042
33934	1398
40577	5790
24571	387
31672	2816
12674	6039
35220	6578
10114	1413
31266	5369
32881	7925
18596	2568
33646	7335
34875	628
31465	2709
25476	7219
44054	5934
5031	4208
42100	6261
41664	1702
28684	7248
19662	2575
9291	4882
249	229
37252	1783
28913	3486
17202	8600
15481	5748
25965	4204
13734	242
3923	2902
11681	1158
39422	6487
5456	4445
15597	2036
3598	3202
23647	6251
33231	176
7019	5349
8471	6020
16274	2500
24677	3934
7660	3935
29679	8804
9391	6456
37993	1126
27390	8967
14718	6881
28652	1923
24190	6013
13731	242
20878	3643
27150	5796
26696	8111
10134	3039
15979	4864
40744	5959
40752	431
25325	6829
18650	3739
4211	3642
25736	1409
31974	4731
1761	703
4994	4184
12389	4916
13441	3750
20301	6240
13386	1050
13584	4162
35134	8969
21139	9210
35273	2683
5291	4348
12727	4427
41028	3040
5360	4382
13478	196
10878	5755
5446	4442
23855	9475
42797	3750
37375	1090
27975	7341
40757	843
29116	7980
28128	7839
13195	7711
5936	4753
16709	8137
23668	306
257	243
24250	8398
27559	2816
14318	8023
10747	1410
43559	538
5997	4786
21641	7381
36156	9724
13317	6680
10801	7017
41270	3895
17015	105
33656	4185
3159	2847
42983	4029
21784	4419
28686	6068
5317	3974
35862	7000
32179	4212
25886	698
4630	1573
5150	3895
27577	8335
22405	3213
7345	5512
1736	1622
5460	4447
34735	3535
32546	147
36328	3878
8287	1875
31677	3380
35633	9063
32754	7531
31179	6566
802	764
40822	1920
43626	2194
16590	2237
43627	9387
33707	6327
7252	5457
17197	2441
15091	639
42841	3127
1968	1812
26590	6699
12434	7509
8779	399
24228	2048
21488	2133
2466	2263
39829	4027
7005	5350
38548	9541
43062	9121
24795	8991
42104	3568
3000	2717
39015	7266
16004	8375
41209	4303
11439	7208
22665	8202
40452	5158
9076	4211
37686	2676
35587	4633
8193	5888
25594	9611
16254	3568
39197	3919
28325	6261
13180	7707
12701	7577
41242	6540
7004	5350
4899	772
15483	3712
22493	3350
5598	4539
17728	7008
29705	1664
23815	1820
27328	3478
4109	3378
20691	1149
26337	1213
27378	6775
40621	2214
7017	5349
6439	2193
36317	3380
7245	5452
35863	5565
41259	1401
1585	1487
18627	4166
24274	5944
42911	2892
39634	8913
730	696
7876	5738
30763	284
5702	320
9211	5768
43989	8099
19558	8986
4431	3574
29284	9814
32935	3138
14426	6729
16624	1330
2599	835
4078	3551
39267	7024
43302	9
37542	7891
32297	7452
10601	6938
24291	3058
43000	8510
31401	4150
25234	7223
24284	9492
14569	1368
19951	7680
20079	9063
36823	7712
29250	5769
39320	3971
30989	1375
29769	4331
41482	3490
37769	8345
785	748
5183	4284
10317	6823
28032	5484
26587	7278
10664	4404
26022	5282
42746	8397
16893	1798
19577	2192
15434	4526
14458	8053
11845	6840
5395	2162
42166	9955
11399	4503
42116	4907
41293	3914
23660	5138
30518	9730
41021	8399
32906	4546
17872	974
9296	4882
20510	9131
22962	4796
21066	3747
10327	6832
33485	8441
7895	56
20528	463
31808	1790
30117	6541
14844	3511
33537	4855
13642	7847
14755	3317
21422	2771
29124	6428
7833	2503
24928	895
21729	8435
7965	2039
27279	5165
11774	5174
32362	517
23743	3192
21373	3002
21627	3258
24252	8298
44144	9256
