actor	character
438	16901
566	11660
661	635
2709	5189
6648	17385
397	338
2442	1686
2893	2769
4584	9152
7824	22635
1707	22066
3739	9975
4000	4382
709	24808
1660	29582
7967	1059
6872	8227
7380	8819
1283	1210
6235	25849
4137	15684
6669	16160
9876	29662
898	817
692	8862
4112	846
1324	24648
5320	5881
6241	13014
4539	168
1362	9445
939	20468
8441	20435
6018	5
487	471
4797	23846
1168	1120
4858	3222
1159	8282
5605	6125
288	19578
192	9117
9456	72
8535	12809
8949	1706
1720	9148
7752	158
1887	11546
7679	1885
4819	20281
1141	16035
4213	4216
3678	26134
3438	11591
8510	5313
3869	12387
7068	22596
4744	20891
2429	2314
8507	24512
7315	28924
3848	17862
6317	29027
2983	2839
8434	31290
4967	5203
7483	21267
3895	4306
4554	5662
6927	1706
6771	8061
5613	30900
5877	6556
5448	6578
2668	7927
3118	2196
900	1664
6410	27862
9345	9037
2041	18285
3743	5512
8089	28196
6640	8039
6788	11
1778	1693
6490	7560
3698	29967
5630	17796
3362	5874
5932	7510
5406	1785
9498	18016
6072	6836
872	8534
3972	9103
6018	9052
5728	1883
3833	27077
6746	19452
6122	6891
8735	13842
1269	1198
2489	14642
2453	10600
6965	11941
9084	15311
7067	11410
9141	27364
6850	20919
2732	469
634	583
9196	1121
3720	21479
4512	1762
8303	5236
637	611
7551	1924
6704	7954
5476	11019
4243	469
6474	12321
5713	9940
4439	17974
1810	1725
7342	14534
4068	30982
3930	3859
7915	930
6066	13212
5051	402
3683	3574
2997	19639
2553	31025
7556	9750
6987	23153
7905	10748
6936	12951
1322	98
9860	29269
4638	23188
4137	5754
5115	13367
6052	3443
1509	2591
6	8746
2890	18994
8158	15796
7642	13871
1356	29222
3931	27559
1583	26930
517	4614
5899	22236
8476	19187
5700	6265
3787	4748
3642	3529
4481	444
6735	5594
9808	23218
3558	14179
8243	11719
5068	5331
5225	25136
9074	737
6190	7010
4234	3700
9209	4370
1652	10381
1275	1047
3245	30577
1659	1838
2192	2066
1242	1177
5836	1046
922	27710
5747	27070
5006	15983
905	7224
2877	7484
8017	25488
5351	4339
6357	23253
3246	31221
160	8706
2911	10938
9052	28614
3942	3875
8687	30972
7853	16986
5083	2078
3893	31157
2966	13356
7795	31132
7149	30756
9511	142
4076	30787
5146	5421
1599	13047
7150	20702
7530	723
4815	22899
7114	29602
1970	1868
163	20541
6627	20884
3606	5954
5568	6042
732	5323
4015	1126
1010	970
4391	4465
7450	3879
4627	168
8066	11161
501	23244
4184	24870
8465	12559
516	22358
3572	22050
5435	3854
5405	5833
9822	24775
3762	3656
9732	29518
2888	5718
7494	24516
8208	11598
1159	13343
5063	2813
6927	8314
456	168
651	18676
5412	7402
954	29355
7462	27992
5193	7106
7068	19782
6029	13267
284	14015
9535	21790
553	540
1457	4176
6648	26347
7502	29816
1826	27226
9641	19293
1383	1306
6318	29042
1338	96
2049	2356
9129	4794
6880	9186
5882	8874
6530	482
3726	28800
2184	26350
3707	3602
3729	9127
5242	6586
2809	15088
8147	27024
6397	7398
2011	1896
5197	5502
4809	5019
5078	2078
306	17674
833	1785
5242	99
6971	806
6504	7591
3281	4673
4458	9195
1894	265
6464	7515
7128	17843
3111	30395
1990	25877
7006	8464
2401	13112
8986	24407
8562	24846
505	496
4757	3056
5148	2732
4191	20765
8381	12294
5495	6551
5742	16302
3982	3920
5301	24676
5614	6138
1415	7674
299	304
4224	31112
31	7319
1742	14682
8802	29166
3711	13972
4845	26701
2991	5392
6223	13637
9269	16363
9319	16667
2898	17738
4160	4152
2992	23630
4829	1383
2222	30284
3317	11350
2015	3262
5426	27896
1726	29783
98	4343
8672	16254
5979	10472
8715	14821
3620	3511
5560	30057
4315	27712
4700	20255
5520	9222
7817	28689
1573	3880
2605	16869
8397	1055
9878	22744
5950	6655
5461	16089
9396	28142
1765	24115
2892	25889
9118	16021
6617	27844
5033	5290
6098	6860
1428	1775
5043	1002
7229	3920
7861	30000
7062	4794
1654	23380
4521	11189
1088	14616
6105	1756
6335	7307
3473	1501
8241	5534
7037	21799
1363	14207
1429	16588
5529	11675
4046	1537
4041	3999
8490	19278
1372	1878
5416	11135
3729	17446
1652	1571
3836	28485
1265	9448
27	671
8903	14495
9834	21829
7396	13134
4153	26711
9942	24772
7823	14565
6875	8234
3973	4041
5109	21792
8246	17014
1751	142
6186	13920
2039	12467
7273	1234
5	5991
7463	9545
7274	15306
3349	2078
8854	23247
3462	19580
9164	29752
2170	30553
2894	21301
1802	1715
1666	1587
7074	16355
4213	25511
2202	2809
8804	30685
467	723
4972	5208
5874	12067
23	15976
433	421
1069	23883
3029	2885
5118	1262
6870	9213
7045	28354
7793	22561
1927	2385
492	190
6919	8296
1597	1519
6433	23198
1291	18374
5308	27231
3392	18675
4214	4217
2227	16660
5781	17641
3699	27482
1004	4321
902	18684
6162	20599
9139	19176
2802	21679
326	19553
7892	15827
3513	806
6332	7623
5565	6893
9690	20664
56	4524
4194	2102
5355	21567
4300	20055
201	9081
769	5389
449	2548
7858	26028
3090	19229
6216	7065
430	5808
5898	278
2144	402
5782	857
7145	1894
5923	30032
6111	20574
6516	13759
1300	1223
3213	8995
4301	723
7576	5874
6330	1682
7210	12411
5834	28558
3659	10816
1396	1319
726	690
8710	20770
5319	19503
1361	6673
8288	11840
2392	2274
7429	921
7741	18813
2276	19732
4576	555
4836	5367
1887	5767
6361	2843
3823	3781
6360	7356
2760	472
3886	27534
2817	3365
6602	26438
3205	1144
5516	5968
2484	7931
7421	16736
9042	15046
7902	29174
1574	42
691	662
6691	21369
5172	5451
5946	153
3354	3195
3897	3826
6056	6840
2333	17179
3916	4364
1471	20720
2054	19304
8034	1233
1599	7828
3712	3315
4800	5003
4179	12033
7021	19239
909	10380
2597	12445
5373	17907
7996	2338
1868	723
8690	13640
2561	2447
9482	7539
4333	11650
2293	11887
5220	15756
7615	9942
6750	22457
1727	4443
1722	22823
2149	17392
5608	3061
2434	20123
1171	1120
8254	12646
9020	16780
4859	18686
1464	18216
4479	26582
3996	21999
7334	12789
4713	14562
5610	15623
5099	11433
9405	1681
456	9386
6809	9475
8924	30194
186	21395
2004	5
4088	2096
6145	29692
4772	19173
5312	8671
8334	12038
989	4688
472	29549
738	30242
8025	11048
7628	6549
4325	18284
9856	10954
5563	4370
4969	332
4622	4769
6671	1109
5755	8527
5563	6036
2152	17473
8951	3615
8586	16873
9436	30918
1293	2865
6610	16916
5626	15975
1059	1008
7589	9866
8106	11287
7867	12599
9682	2963
3241	24370
5445	21340
4249	11624
5094	843
212	19526
9364	27848
9458	29352
8975	6751
7217	27620
2235	2431
816	8225
2866	2034
2680	2555
4880	6114
712	21970
8103	15548
4004	18674
2970	2829
9065	16011
3037	11348
8427	334
5619	908
4231	8782
6665	26160
3330	3594
7924	19883
4169	4166
3657	28412
8881	29918
2081	25888
7069	8626
3438	30870
7003	25610
8858	14270
9287	16496
6010	29541
5243	27343
4225	323
791	12638
7896	6104
4080	15393
4510	835
8138	907
456	10795
6152	25684
264	4828
1169	17482
3250	3095
6386	8636
460	13416
7879	8819
3818	13559
3775	2732
7832	10508
3775	28511
9918	30411
5969	26724
5659	6203
7260	22786
1243	11481
9928	25797
3367	22127
5089	29170
8095	24133
5876	92
3354	2066
3326	14155
734	707
1449	31148
5855	11974
7632	23256
5089	9320
684	31068
3957	3890
7770	15941
7506	12717
8082	20760
88	84
8061	158
3967	1946
6309	7260
1351	13658
3473	8457
5052	17717
1991	3064
9683	28645
725	2638
4124	28324
7387	9336
2164	6069
5314	27260
1243	3240
7763	14570
4034	3303
6251	262
5728	11921
4034	7380
1714	5841
4555	28768
7457	12544
9388	25739
3418	3257
8394	2067
6517	6303
8685	17454
6697	8812
744	7383
7603	27900
1815	7493
8082	26632
2465	99
2617	26832
5364	5752
9661	25205
9609	18947
4503	1622
4488	3660
4719	28466
6514	26656
4435	27013
1153	17533
5877	26864
9713	8867
9308	27925
5110	5377
4080	2559
1981	1870
9501	24628
2049	1924
3938	3871
1687	25243
4444	4536
5600	3125
6564	2229
6509	18128
8643	28482
7265	23246
4272	22676
1440	1332
7	15074
6740	18071
456	440
9227	29997
2361	876
3442	17508
1080	5054
2479	2365
4022	23517
4332	9497
3817	12145
5800	26838
9364	23992
5359	9461
7986	24779
3788	21526
4103	4071
1440	7674
5642	24711
685	20674
6149	6917
9163	15707
2018	1903
6388	20619
8213	6281
4981	1696
5554	23519
1995	29915
5359	9464
8449	12497
2204	13692
5884	17199
6411	12071
9302	22456
4432	4519
7902	10736
7810	16007
7249	9004
1394	8891
9517	28721
4126	13872
537	18483
5893	6582
4880	12130
4157	17272
5653	28888
2973	6483
2268	2147
6669	15035
905	7248
6010	136
5855	6528
9133	23698
9691	24661
969	30798
8979	3064
4712	1047
1361	15480
7251	94
443	402
3042	9896
2032	14800
1120	21439
772	25112
4168	4165
4980	5218
4916	9081
6174	17773
5362	8129
5915	18167
7710	26831
7915	23740
4479	13482
9161	29456
4846	6997
4769	4961
3485	7199
5911	6611
6277	1611
9760	20764
1461	1378
752	721
467	12083
2032	32
8618	2907
956	15968
6414	20168
7843	84
2806	9531
7324	9199
8101	13674
7549	1704
7866	25813
3062	18103
4546	20437
5899	19147
675	647
9766	5258
7703	27928
3718	2034
6872	25418
455	439
971	471
8360	14151
4005	11216
4191	2102
942	11229
6381	23212
2937	20982
8354	149
7024	29938
3646	15156
99	24035
769	22535
4379	5990
4559	24306
7906	14807
9739	1785
6495	25409
9360	799
315	158
6526	7626
8102	11281
8150	17621
5894	15433
6127	15065
1918	1818
3505	3319
4027	13634
5580	11975
7984	21253
512	500
4023	5232
4089	12401
8079	18138
9498	26970
4739	26564
8098	1061
6853	21305
7261	1546
4369	28357
490	31268
7232	23
7459	15780
9882	22789
951	21189
304	5671
5989	3231
1513	11737
3996	27984
8517	22478
953	29626
1934	1833
8919	2078
1479	14531
9841	20915
1095	1047
6793	12643
323	7928
5300	14558
3234	5874
4659	26889
617	9239
4675	4826
4962	5197
1290	1224
9255	1126
101	21497
2046	31205
4200	18171
9192	15865
8534	30392
2868	749
7563	13262
3617	15899
7183	27080
5216	9434
532	521
7686	10124
9049	23411
5553	20956
3123	806
4181	4179
3287	29112
2806	18643
4570	12935
212	4717
2533	2418
1661	12064
5030	515
7018	22208
1364	23057
4203	6303
2688	26303
9309	22307
6202	3356
9249	16927
7602	30647
6900	15761
4383	9596
1007	2356
8390	17667
5784	6410
9876	22999
3687	10737
10	24360
7824	18843
3138	23951
775	3089
6117	17439
1759	797
1359	24694
1798	20294
4761	8759
3412	10869
2251	2132
4844	21277
2707	26376
5374	29244
5148	22692
5929	8555
5566	27453
4594	1761
9934	11531
5238	5575
4328	5971
5985	14417
1479	1395
5469	5915
8635	23700
2022	6583
1478	2102
3895	17453
5033	20662
5469	6593
1211	3211
1813	30727
6181	6995
1338	24065
4983	5223
317	19370
2064	25334
1965	26749
4860	16702
9936	24254
9664	21117
9550	28787
4361	4424
8164	11457
1540	15862
9279	16403
2927	2577
6414	16096
2456	2254
5786	11205
7602	15748
8538	27218
4642	4790
4793	18705
4648	9102
5159	1047
1875	9310
2213	2093
550	9105
2741	2617
1901	1806
8233	149
3281	3637
5648	27420
4479	2196
8389	1353
3828	25662
2428	550
8396	158
4893	14525
5807	8136
2188	8691
7615	19437
7357	7882
1420	16639
7280	84
6942	28240
4133	13720
8129	11366
408	9101
5111	17922
4590	30944
5957	775
3093	10307
768	168
6792	16776
3174	3020
9124	15514
1150	16418
1744	5839
3123	11024
9900	23108
9143	30567
5119	8866
2574	25870
4170	4168
9884	28327
234	18400
5351	1084
4671	3081
3726	3618
8476	8424
8229	4381
772	7911
2290	17232
2310	84
2063	1383
4358	30269
8428	23497
5612	29762
2106	1992
6218	21239
9494	21137
8674	13573
4130	17835
1856	3342
1348	23330
5498	13389
2133	16214
6824	17927
9268	19613
2272	26735
2308	8747
6781	8073
616	15016
499	25036
4306	9156
5491	11564
4368	9552
1648	1567
8992	31074
5038	5295
7960	1795
8720	26643
3517	493
4067	4036
6875	24178
342	2907
1571	2338
6672	7884
3016	5345
1557	1478
872	29211
4217	19754
9397	2078
9418	1058
213	205
8671	13558
8870	18390
5267	19811
2153	23550
4145	27268
5767	21581
7927	2034
7598	9896
2193	2078
215	29728
6575	7731
1271	9726
8773	19278
9061	1785
7256	9017
8173	2522
6757	8043
8314	13530
4786	7180
5731	25985
1860	28105
3568	21360
973	929
8689	18378
2829	7025
4453	19600
7486	15006
8589	24295
3316	7687
2481	27705
8705	18079
3508	25851
1608	1061
5108	23937
6296	16835
8248	32
5243	29237
9528	943
5841	6655
327	27356
1244	18694
2123	19100
3285	709
8729	13816
2194	2078
3374	5012
8263	12673
8708	5380
1256	1769
1707	11186
2008	18722
987	944
1206	555
9019	2648
3591	21396
5593	11630
9763	23862
6087	13285
4171	729
6487	7557
8064	12155
7427	752
9165	28733
2388	5759
6427	26334
8806	29946
6042	9737
8057	11439
1234	1167
5063	2078
715	13084
2280	26285
4382	4453
3503	9426
3000	31387
9965	29774
8531	20816
5759	6367
713	27660
3136	7131
6987	18810
2995	23429
5212	5528
1513	1429
8111	27167
9981	4794
9940	24413
1084	5522
1394	1317
5608	30186
3868	257
5591	6103
8311	24947
4921	4811
5632	22388
1921	5104
8170	2423
4781	1740
6569	1078
6025	6776
7008	1126
5022	5275
383	31146
951	3256
7881	26021
6137	29296
3622	16992
2194	18020
5553	22624
8980	14793
5505	23777
5719	20531
379	72
1916	1816
5256	26576
2689	2836
7291	92
6079	11045
477	27271
264	136
5052	26198
4706	4866
5119	2501
7233	2078
4431	713
3875	11022
9514	1878
2192	29933
7735	25442
5000	14938
5179	14878
4338	6680
5824	24559
892	22064
7082	10123
706	11627
4167	4163
702	674
4907	5135
3040	3226
4488	2989
9885	27255
5029	14879
2104	18123
810	5926
6479	15796
1732	25427
5222	1611
3289	9835
769	908
6291	26263
5864	26053
9307	16610
8947	14646
4203	12638
791	758
9451	9449
4454	9325
8252	17444
3096	20186
3528	9013
2940	13397
6630	11075
1899	23241
4616	6321
3814	27061
9717	20224
1326	98
8233	29465
9559	22112
6924	10435
2627	8082
831	8590
3519	3381
1649	1550
9434	17450
2343	6349
1217	16890
69	66
3061	2615
2440	2327
309	300
6947	8633
3774	5881
2916	20617
1150	5395
4505	13183
3154	31017
306	26837
8578	12965
2413	2294
6454	493
4705	28549
9720	20228
5204	5517
6521	29831
7764	23088
8111	11297
8146	17039
6887	250
9753	23284
2576	5810
7852	13961
208	232
3207	4253
440	9729
6795	8092
6635	15512
9079	22367
1463	725
2590	2472
698	19199
5752	25270
8427	29189
8232	11680
4291	5964
2054	10422
7033	30861
9100	30145
5507	3791
6483	20319
5815	20969
6505	7592
3722	29658
4099	1766
3574	21992
3123	19919
4819	3171
5697	23736
2783	3868
5086	10167
4964	23760
5570	143
5241	5579
197	191
872	3742
4028	12265
6681	22161
6549	22013
1439	20476
3373	9543
7135	8745
6596	3023
3880	3801
965	5708
6095	9739
6375	7372
8501	30153
4804	27988
4378	4080
7632	3315
3813	10043
6072	9744
393	390
7693	1550
3944	9591
4535	18732
2711	3626
554	22461
6045	20361
1891	2282
1462	28911
7373	18920
1544	17074
4663	28115
6372	27931
9415	12169
4468	30591
9418	26316
8704	13716
8713	250
1569	806
670	1783
6346	1385
7767	10322
3318	3160
9411	29225
2908	20602
864	855
1906	2958
6133	13040
337	9147
9448	282
2016	22871
6822	13012
3030	14710
2151	10324
4996	5236
1143	1093
3483	3328
8191	16898
6574	15278
7113	12629
8362	12151
3240	3086
1222	1158
1009	969
5395	13474
5437	5872
1458	16429
4586	20150
9011	14943
9812	21477
1992	1625
5016	102
2202	20047
7131	25002
3893	4291
6758	14748
6677	7891
6118	4285
8248	11729
2824	22276
543	14881
8913	16851
6818	8097
8422	30959
7530	28056
550	10036
3496	8419
5740	26087
9757	2078
9666	24360
2827	12754
6417	8746
8974	3064
8128	6303
6917	5020
449	433
7064	8609
6194	7020
8349	13394
4065	4034
9025	19286
1932	14322
2833	15618
2418	18694
6434	7457
212	29655
7246	23030
3609	13309
7031	19489
7132	22608
5951	6656
2612	2494
8785	17036
1186	15506
9259	29602
9140	22979
5027	9720
8296	12788
197	13230
214	206
2570	2455
2937	806
3802	3711
3919	11343
1936	4830
8736	20746
1131	22883
5249	469
6146	9202
98	17915
9006	17935
8136	11382
5594	16192
9324	25064
7005	15540
9149	15627
9460	28603
4754	29227
1310	8125
6171	1706
2611	14062
5352	9463
4451	2012
4541	7420
5152	20715
2459	1766
8758	17713
4526	13922
1163	10279
8540	13826
8153	645
4801	28763
4310	19644
2629	5212
7978	20264
3410	15947
4641	1052
4460	12418
6520	15279
7230	23895
3120	7805
2930	6283
55	310
2929	84
2833	2709
5877	29821
4393	6366
476	460
5170	10887
1363	107
7515	12050
8210	28899
3875	24489
4061	84
4714	22100
948	14741
410	8256
4309	12576
9761	31353
1337	439
3565	4260
1874	5966
4814	5026
9072	19961
4687	8257
2994	3705
8432	6632
9566	27246
4824	5565
8061	98
7712	10214
7518	26992
3585	3171
1485	1401
635	1052
8465	17630
4385	13462
8808	30615
172	29699
4721	9432
9008	26275
1792	22938
5579	6935
7773	11061
5096	7310
179	26763
6322	7288
9506	26255
6486	3710
5310	5670
2152	30854
5122	895
2006	7548
308	313
6441	10697
1024	979
1043	13064
2195	9121
4993	7003
5357	21568
7015	26450
3955	25990
8382	16638
8174	29282
9540	26169
2521	17146
557	20560
6809	142
2463	28045
7706	15980
1328	1252
195	19523
7248	9003
6444	7477
1674	1594
9254	22817
839	9290
9113	19980
5769	6386
4534	4653
9111	18895
8536	12810
2674	25524
3845	3769
8651	5979
9284	29876
7416	26168
8771	23143
3550	11532
8210	19566
8392	20271
4336	6188
5130	8402
7333	9225
2050	1939
8445	13955
3284	3133
196	4370
4406	4481
2126	5728
4516	17312
6328	29564
6823	18807
2234	2111
4264	25131
4737	19853
7390	9341
949	13642
604	587
4388	11691
8128	5177
4494	7470
4639	16066
5443	9979
7026	8513
85	1383
2299	1671
60	11636
3919	27421
9303	16590
4530	19261
4635	4780
2469	1924
853	21264
4037	24886
3312	835
7471	1084
2654	312
9510	18139
301	5247
2487	4662
6237	7235
1661	2034
9412	31037
3869	13017
7905	14914
2304	20347
5833	6482
596	3975
2104	28376
4774	7885
6057	6820
4186	1878
199	3385
6545	14078
1779	28753
8304	21855
2841	12051
19	11083
231	841
3657	4524
6819	3627
2141	10763
880	843
7490	1785
6123	10979
8546	26817
6724	9008
9214	192
3508	3365
7887	20365
6811	25024
9001	14897
6106	1287
5151	5426
685	2566
8923	25475
6164	6956
5487	5938
4498	25607
7829	10503
8005	5780
4629	1878
4311	29421
554	8706
5597	12444
3368	3205
5353	5746
5352	4339
7415	24276
2165	23906
2170	2060
721	2564
8150	26780
4811	4996
3818	7953
7346	20335
5288	21710
3792	3693
4057	18545
4344	7955
7314	9166
7400	16689
5293	24566
8973	17069
6891	8258
3286	3129
1139	15862
3958	21930
1541	1461
7771	10334
9636	27015
4506	5351
8223	28350
3194	25573
792	10962
1402	1325
8208	15325
2678	2348
706	6343
7152	8781
7640	13121
9490	4216
2448	21451
1351	22122
4983	23300
3072	14629
8931	9815
260	9267
236	6948
7426	765
138	135
6810	283
6428	23647
5631	6159
8398	2096
9690	1925
7719	10228
3932	18552
2026	21558
7192	493
9014	1518
196	20354
5473	5920
881	844
7554	9765
7716	30399
9826	19462
2554	2440
1411	1335
3734	19190
4802	19455
7078	5657
6467	18038
802	8826
6806	20002
3121	2829
6326	17475
6037	142
6669	17962
8115	18897
465	22865
5318	1831
3963	11425
8176	11502
2804	19330
5688	31212
1168	6408
3898	15437
8687	20948
4305	4356
7255	29509
395	17291
1636	496
8429	18854
2834	2710
3095	6708
2100	15681
147	18269
9537	23082
3597	13310
9207	15963
5457	6778
4182	11567
478	1356
3352	25833
8823	1074
6988	349
913	16269
6997	31348
5973	8504
5792	9520
3442	21073
7517	9651
4119	21739
3929	26534
1938	1837
7470	13396
5341	5709
4598	18211
6693	402
2309	23361
696	28700
2750	5011
3002	1500
7769	18990
4326	16976
731	22047
7741	24362
2225	3955
1086	84
8736	12515
5426	8483
8960	18311
4322	4224
6339	28077
5715	13973
6697	18543
2228	25047
4909	20901
8060	26689
3101	7468
195	2247
9665	2564
5469	19041
8593	8867
1428	628
5585	28472
6670	9642
8108	20004
5478	10992
2627	5657
5512	5531
7231	26411
109	3799
5078	3411
9428	18856
2427	4940
8026	15317
490	17492
4429	8530
3939	1835
5878	24921
2049	2477
3470	13745
8283	11824
27	30387
1410	6738
1159	19326
7016	21830
5944	18094
3158	722
421	717
9896	29241
3563	15240
1804	4810
2638	2517
3584	5725
4204	5447
7625	9973
4965	12340
2719	2596
2169	2059
7292	496
9092	15337
5084	5341
8795	19661
120	5781
7925	14094
2374	12729
6583	13321
518	507
2853	455
4124	6292
1053	1428
4928	3024
5593	6104
2381	10392
3827	22879
9424	21692
6415	17360
6559	20244
6791	170
4404	15420
7120	19021
3966	3904
1689	12427
8464	12557
6993	23104
1429	31
114	111
3840	11342
8669	6343
1140	4430
4327	5098
7936	30338
5822	2579
8952	1595
6708	30729
7555	4969
4949	1876
1422	25712
7969	30570
396	1084
1238	9081
5809	1772
1424	16956
6724	7987
9615	26951
8844	17660
5013	7734
5828	170
7747	28533
6380	964
3638	17487
5073	2078
7758	2385
2583	2465
1042	16960
4742	28641
3099	1472
3935	5447
9442	23785
3788	5348
8602	16110
3122	2964
9747	30143
7026	20000
1883	1790
6633	895
6278	20180
4728	4895
7815	17826
8634	27996
5842	27480
4068	22878
4781	4976
3487	3331
6450	11213
4867	6942
7421	1242
7024	25317
2130	20386
2153	8965
4169	6780
3683	15519
4571	30425
4729	4896
8218	23202
7473	3581
8398	5787
5097	25970
9616	23167
3705	136
3043	2901
91	402
2728	11610
7341	15592
8548	26829
4637	4784
9194	4810
7640	15104
6031	6793
2730	27198
2792	2790
7707	158
5739	4703
9324	27527
6352	918
7738	3859
3207	7359
1209	28714
7273	22038
8359	17902
5712	15359
7076	26267
5510	10967
6918	24179
7596	3604
1552	21613
4589	14575
4266	4304
5534	3744
9447	17226
5578	24153
3330	14889
6317	3411
7464	25795
173	169
1075	1028
5815	10662
2951	2305
6324	7292
8791	515
735	29399
5325	25236
4480	4575
9288	16505
4199	4223
9809	27736
7839	84
3699	22093
935	892
8529	27760
5236	2163
7740	1002
4770	19657
5000	107
1016	17197
588	8403
1798	5531
7117	17345
7453	4671
4386	25862
140	26944
5655	21613
5194	14842
5195	8657
4224	13580
1778	9620
4647	26439
9070	30254
2049	2537
2330	25755
9699	20141
1325	1250
2167	4493
7640	10011
5958	30760
3294	24089
3229	12573
4548	9687
9341	16789
3002	26747
3417	28598
4797	1759
4299	4350
3222	3072
1977	17065
6287	7197
4472	4564
2526	30580
9418	19993
3615	13305
5443	804
2872	7043
4360	749
7020	17133
839	806
2293	24546
3689	152
6800	8099
3560	17458
9236	9688
6177	19527
5702	8899
8619	21656
99	16489
2730	1835
2181	8048
4332	864
5388	5794
1652	2254
8541	21047
6942	107
3816	9898
215	84
4016	3967
5408	30775
6664	21511
3586	3478
6208	7051
459	443
4434	12821
9399	26045
3181	723
623	5531
5184	493
5517	5970
1173	5954
5641	26348
5385	445
1083	1036
2835	13727
8046	15235
944	900
8649	18137
4460	25624
9855	22189
3949	21873
8785	15741
4996	16578
1003	16113
1595	5660
4140	9856
2322	107
1941	10622
9522	28927
9417	17334
3543	2078
9066	30330
7155	10832
6394	27235
2147	2038
2305	1878
5383	13480
3868	25638
5688	11775
9262	3920
954	910
6852	12166
1787	1831
6016	9938
3688	23915
3823	12681
5757	6478
5833	7783
1484	19883
6106	9553
4144	7166
3471	6780
8421	2051
5583	6083
2378	5492
3002	10087
8818	14603
9782	26423
8386	7606
1757	27039
9413	2853
4966	1271
1783	26787
5911	26510
3176	8591
6039	13261
2167	25430
274	279
3391	746
529	26983
464	22258
6918	11383
6974	3064
9919	25639
2181	8524
8612	14154
5905	6600
4666	2012
2805	21491
332	10187
7827	15163
560	5083
2196	26345
9783	21017
2934	102
7106	8690
4641	4950
3618	472
8880	19189
3536	30115
6431	8500
8507	3241
4274	31174
2496	7295
9754	28956
1640	16970
6814	8114
4004	2196
6179	1766
242	4704
9409	12703
342	18322
900	19830
1447	15272
1758	27762
5572	13449
3384	99
2093	31189
1080	25301
2813	2196
9924	11921
7069	26374
7778	21476
3253	3098
7721	3179
7010	6551
6753	20931
9419	25414
8227	14077
8136	30403
3229	628
133	130
9742	17689
2438	23569
4266	25831
3603	10400
8648	29329
3399	3133
101	17845
2694	1127
6544	7656
7519	10050
77	74
4224	15148
2376	15613
4519	12944
3628	3518
4224	4231
1772	7368
8680	18882
3179	1759
6368	1287
2389	17209
456	31386
7438	206
4184	28315
494	478
3926	11060
3894	3821
1353	8100
6949	23928
1878	12370
626	5722
5953	584
3361	1697
1412	25707
5177	5463
725	9266
2306	26077
2576	4273
637	3050
460	6050
1316	22983
9873	22782
5493	3122
4450	6349
7278	20856
7836	10522
5556	6028
9499	1831
6163	29678
9992	149
5087	27819
5072	5329
5324	19977
9545	20696
7680	10110
3152	3627
2445	2282
4321	24229
6207	11862
7549	28720
3121	2963
9275	8723
9054	15141
2127	25629
2941	11464
4721	26774
2160	14945
8045	21822
7346	30018
3931	25231
342	346
810	776
4405	4480
9225	19449
8303	20491
1827	1742
2318	16046
1979	29790
9795	21332
2814	13752
568	1797
1623	18905
2899	2775
4648	21201
8603	16115
3534	27755
4418	33
9684	25259
6467	20256
3294	21991
7833	20053
5402	16557
4342	20474
3170	751
4796	18100
1506	13755
7840	493
1803	6404
9007	28186
287	292
5554	6426
5401	5809
1858	1314
4357	6703
5934	8484
7769	17899
5912	6612
3887	31164
1835	1749
8191	16589
6762	21611
2675	22386
792	759
1938	19211
8402	10380
1060	18876
8094	3857
5143	5
2473	1831
2591	30139
4803	4996
2875	10711
5043	402
4568	11302
6014	15190
3922	12935
9182	8706
6815	1286
2816	2692
5784	28103
8594	25672
4005	1926
4014	3964
91	3599
7085	18417
2940	30532
4727	386
9237	20029
6664	7866
9693	29645
7274	30935
741	7177
4539	11108
2090	19113
7631	16318
7376	2529
4361	18339
4172	28287
1525	4803
1332	18654
9458	22340
6759	26115
5850	23672
4904	23944
8475	21404
1910	15630
943	584
2725	2601
629	604
485	15281
6349	21343
2335	2202
8157	11814
8742	18433
1714	26502
8091	11237
8128	4381
8074	17349
2635	8867
3475	1084
8630	19678
1996	1876
9332	24076
7633	9338
6982	18878
2643	1286
3617	29937
870	11480
2997	24136
1785	10329
5200	15881
719	18772
4057	4026
936	1794
3274	806
7484	30472
5882	10165
7009	1772
2164	30112
666	15054
483	467
1060	1010
637	515
3677	3698
4521	2034
623	6534
3219	3069
6653	3171
2050	29902
5910	6610
5391	3632
3515	3372
8839	24326
6414	29947
8701	26481
2109	15863
5993	20071
122	1052
6403	7405
5624	15721
9438	486
4914	158
6791	12426
7365	1528
7001	26690
4958	2869
6792	5679
888	10780
971	11248
7098	8676
5496	1053
6421	7433
8582	26911
1037	22031
5321	5688
3661	3552
1544	1464
2334	13357
8730	17060
1417	758
7423	17122
9978	27258
3238	19026
8111	18811
3674	33
9755	20726
1285	51
1748	13501
4332	21843
8611	13141
9110	23128
6448	30397
4061	1629
5702	18127
4064	4033
7266	13674
6361	6657
3807	4063
7950	835
9471	19159
5475	17480
121	8263
4850	5070
8189	28843
2565	8912
6098	13235
7687	24135
4210	5793
199	1792
6350	10620
6103	19
776	745
1364	6783
1420	22190
9075	22700
1859	2237
9364	18299
9348	340
6061	13239
2663	278
7706	26331
5685	6248
7922	4786
3397	3236
8265	28874
4101	94
7274	30027
7008	25005
6908	9386
1096	25
8405	31232
5602	2045
8275	29261
6138	1141
1897	11923
6831	10794
9635	19230
