roledby	actor
6404	1350
11112	1998
5884	1552
1652	1140
7654	1291
13340	512
7003	1931
12228	1128
8948	1718
12223	164
893	733
8316	1604
16833	1308
2995	1394
12824	820
4009	1749
2133	542
1100	48
15625	1279
9338	436
4983	1856
4592	1698
9487	157
15857	843
1275	906
9550	798
14370	1669
10232	156
7677	1468
11735	1186
3132	1595
5304	550
3615	638
3825	221
1495	1063
2457	1053
11417	479
16721	167
4509	285
109	97
5002	1088
5432	1299
9479	1527
15055	1727
4331	1782
1058	839
3694	1699
1499	1066
2503	527
8290	1307
7400	1726
14696	736
1398	1015
13448	27
7455	1373
13864	910
7150	1731
13997	620
5193	1041
12641	1345
4782	1272
5659	47
3328	1119
16692	169
5774	193
11586	967
12061	1930
14650	1482
213	194
7915	649
15568	358
842	699
3538	1304
8660	135
11204	253
2628	813
12060	545
9801	1286
5082	1673
11814	1060
10670	1714
17293	551
1415	410
16284	925
2652	1125
15481	780
776	654
4686	167
7192	1090
2380	1418
8418	942
5076	324
1953	709
4954	1051
15175	1918
6822	273
11966	1181
4871	1466
3052	1579
15301	1272
8824	1194
14396	1808
14235	329
4092	1137
4727	1814
7481	155
9713	278
15563	358
1281	950
8817	24
10593	1891
3162	1122
10087	52
11927	1014
13125	1158
8573	836
12304	1606
15961	1422
6552	1936
13919	1019
1697	168
6009	1232
5421	1696
6807	1948
9800	1286
1457	707
4345	1355
10517	1235
8175	710
5600	289
5345	417
3424	1620
9035	1484
15179	255
15587	1961
14527	1238
980	792
14236	1971
12869	1854
5420	1696
1613	622
10630	1967
6435	369
14678	1739
6393	1552
7484	155
974	787
8441	1229
7170	1880
6402	1353
7224	357
2130	262
1844	1228
7539	1069
5415	1712
7038	1131
10511	731
5073	275
4804	666
3846	427
5037	1639
6708	387
11662	180
11233	1162
15805	946
6433	1033
11057	1569
15339	1338
8085	792
16537	1248
13576	1870
10142	555
8353	1390
597	520
2062	1311
5561	1557
12768	1146
3939	847
11216	1682
2309	1394
8513	1327
1710	918
15386	1940
9730	355
10899	257
14608	502
246	58
4511	1772
13118	220
11367	79
10521	1376
671	578
6300	725
6335	758
15383	9
13211	225
5402	1397
9891	172
3995	634
10885	190
16521	1627
9401	1910
4593	857
8496	1985
2399	35
10382	687
4586	1127
12929	1400
9406	1202
5336	1188
1927	549
11950	1282
12766	1225
6042	1151
59	58
11704	943
2265	344
5837	1012
3294	1627
6835	969
9112	71
8634	1476
3581	1676
16578	849
6986	482
13027	854
8714	485
16512	286
12646	1153
3206	1077
7761	1708
16230	1244
16205	1870
12411	991
2139	548
14529	721
7422	118
14796	1381
464	417
7573	1060
11350	1954
403	370
5546	1892
12169	1214
13671	1854
2425	1132
10972	1012
5473	540
15319	186
8435	793
462	415
10056	252
11381	1232
7243	444
16583	1931
9649	714
10031	1164
11940	595
3158	204
10464	1306
14537	198
10912	1071
2432	93
6601	1058
680	149
8785	1668
2777	1445
4344	528
1214	914
15182	84
12623	235
10500	633
14121	1279
5509	682
529	466
7305	1858
8324	1381
16297	1945
1951	284
8293	859
15464	485
13762	1378
5751	1793
14767	673
2617	768
3393	585
10401	1627
12134	671
7964	812
6729	883
16740	1185
6726	1183
14466	1725
10889	1209
13205	1665
4580	682
10977	1474
13755	908
13130	1559
8161	1171
15759	1901
7769	1141
3412	701
11319	1462
14587	1817
6727	1922
15896	532
1672	958
14614	1619
6006	474
8276	1870
1373	1000
10861	655
3911	1736
1700	1164
12439	388
7540	1071
14368	690
16533	270
14419	1949
4280	1093
4637	1151
1330	977
8563	394
1836	51
2117	149
3962	1716
585	512
5232	1874
10948	1528
14657	420
10295	41
12631	34
2182	399
1416	1023
834	693
2963	137
17002	566
10649	432
17202	373
11531	1652
3266	1479
11373	1709
13640	1804
8031	1887
9839	222
6553	692
3902	488
31	30
2950	1109
9521	557
10202	914
6258	39
10360	784
14644	1564
2453	1437
6483	1628
8904	848
13217	1491
4671	1149
4012	1243
5486	1029
15272	1408
7957	836
13963	1643
8756	1276
10048	286
7620	767
15974	182
8248	1021
8570	1150
15553	261
9602	1900
10283	1372
11315	754
12383	197
3409	1642
6757	466
13642	1700
6946	1952
16136	1218
14173	1744
4845	699
2824	1518
2770	244
2763	31
7853	97
11991	1506
7419	1512
1242	929
1099	857
89	77
14526	23
12598	1828
7126	293
4984	396
14204	1144
15241	757
2780	70
4876	1366
16080	1163
16059	1741
5671	1164
3630	717
15313	186
888	343
830	691
8157	803
12948	540
14454	698
4707	644
3976	1246
2365	317
878	724
13065	231
13897	952
9997	1576
4414	412
3521	60
4762	1280
10242	77
7599	411
4327	1664
10023	85
10735	854
14289	1822
7968	1702
5125	726
4462	1427
3769	12
2782	70
8896	789
16117	743
10034	384
4302	570
15526	445
9174	1962
15617	413
11002	1811
1066	843
10353	376
12775	587
6000	1765
16611	528
4874	816
11441	1026
1981	1281
4415	382
3532	976
7874	600
11178	641
7826	1356
14208	689
8676	1537
3670	801
1193	906
13024	161
11244	1630
598	521
11466	331
12103	346
7309	1674
142	129
4988	396
7321	428
9170	549
2063	1312
14915	628
13525	1240
4854	826
13648	1088
12724	183
12403	1609
16110	1252
11274	709
189	172
15812	1053
16888	1159
15726	1743
2730	28
2851	17
2581	1294
9560	84
57	56
1917	244
12963	1692
17060	488
2281	1387
12023	83
2266	496
8201	1155
8397	1809
11488	1342
3491	256
2909	1357
13093	1400
1960	1271
10723	1398
13624	682
13679	291
16174	427
1727	57
13335	1785
13995	624
15050	50
4979	1001
15887	356
12612	1655
2069	1191
8889	1982
9902	473
11853	1229
435	177
11532	26
10064	1092
11188	380
16957	238
5980	262
15650	878
4	4
731	620
3485	1661
12049	131
16468	320
6648	745
13220	757
7803	590
17217	647
6361	13
10220	656
2101	782
9494	543
870	716
5305	714
11727	1126
8966	147
16467	320
15455	1805
2821	1517
8746	1656
6984	1230
4119	1761
8534	159
16156	1018
3236	1246
10372	1493
6958	1806
9462	1612
636	552
16705	884
10017	518
5942	1449
8656	676
12220	127
8061	1533
14940	1868
509	452
10186	1561
13095	712
11304	543
5260	1656
11788	1659
8205	410
8981	577
15602	189
6101	1197
8058	1882
4755	1401
10673	1118
739	626
13086	1148
15763	1670
14084	1661
5739	1092
14252	1699
3764	1185
6408	615
3184	284
1634	1133
10738	722
17230	452
16974	771
6540	1286
14611	184
12882	1533
8194	1138
10877	1528
8783	1499
11137	41
3043	1576
10532	1495
3915	323
8454	892
14445	1668
14234	1516
1393	1012
6775	634
16437	1767
14539	201
6374	1929
11507	1281
11880	1263
3702	1702
4668	1516
9175	1776
4494	306
6925	1884
2775	1507
643	557
14607	501
5629	190
11871	409
6991	1199
14680	585
15894	396
8407	942
15233	1867
10676	1855
1597	454
10658	1322
2932	1273
11468	110
10066	1816
12154	1271
14470	326
12306	1648
141	128
4052	1127
12095	634
6255	1750
13442	915
9493	544
703	447
2486	944
13123	732
6441	1291
8356	1385
7867	1126
11737	1526
14520	1211
742	629
15583	1220
6992	1193
5855	1558
17024	1980
14656	1690
12122	1960
28	27
8289	1126
6581	305
11760	208
3312	396
2456	420
8387	199
4372	430
10486	1970
876	722
2650	417
7543	330
13014	693
5272	140
5521	1877
16693	180
13706	1250
11033	584
9712	1957
13967	1335
4844	1836
3824	353
14554	348
11148	451
2899	511
9315	1766
10784	1032
16173	1846
10447	1702
10606	396
3710	693
9796	535
3980	548
151	109
11521	966
3355	276
8246	1963
5005	1857
14076	1885
3917	1738
11709	943
6263	484
15448	670
3635	1406
6174	568
1268	942
5229	1194
14886	222
5768	1004
8428	1456
14071	270
3610	615
1749	918
1186	276
3524	725
13260	311
1044	834
6599	1011
16102	750
3627	343
9043	1065
6594	1363
4817	29
3404	788
8008	911
6891	1536
9680	1181
15355	1541
6309	1090
15295	1813
4837	1266
3526	1669
11518	745
9899	475
11538	199
42	41
6843	1667
11782	1516
10407	664
16861	1959
895	456
10900	997
11686	911
4757	820
9365	757
5613	185
8626	565
15888	1067
5864	713
3382	560
1240	423
13756	1485
2857	980
15042	321
14698	21
1211	912
7115	450
15977	580
11142	1495
14225	1445
6280	1835
9715	1050
545	477
2557	1462
15785	1376
11336	304
4127	560
5147	251
16074	1166
11081	1018
14492	1343
4724	1571
11565	1986
3397	304
2316	623
7756	405
955	26
8129	318
13666	877
9973	1139
4743	635
1445	1038
16847	198
15127	736
4553	827
17011	1862
14765	1739
12232	155
14206	311
3827	1462
4777	700
2230	271
17136	277
7478	1813
4279	701
5480	1849
9542	1111
1189	902
14412	159
14371	1118
14158	1999
11599	1663
13672	698
5205	1062
6795	1049
11526	748
6377	812
9747	101
14873	182
5840	661
14022	1929
6054	452
8485	1749
9785	807
14331	1439
5682	771
546	478
3488	113
7920	1979
430	390
1938	364
1133	875
7001	1228
15439	631
16339	1347
8767	53
3349	1412
1519	761
14319	667
7098	1601
12853	359
9107	1100
4826	1590
6943	924
7155	1873
4103	1763
7464	1876
8127	239
168	154
2087	676
2714	546
3431	804
17172	1132
13645	1780
9094	77
15917	1864
10906	648
11688	1906
11787	1672
6515	127
8933	390
9458	1768
11397	386
8777	1757
13286	1952
15541	1725
1093	855
13052	1099
11435	1065
8528	527
11208	255
1761	1183
2917	452
15719	145
2839	42
3377	652
265	244
7635	683
9213	1440
306	237
3791	1535
5766	788
3874	1607
3810	1719
6099	799
9023	1188
11283	228
15978	1999
14011	881
13059	335
16798	462
15208	446
490	92
16376	335
15599	1723
6293	940
9524	709
9308	908
16005	1226
16097	1153
2569	991
2566	117
15111	543
7492	1131
17306	39
2007	621
2699	572
10526	691
2255	869
8366	907
2539	939
10674	1987
7406	243
13439	595
4445	255
16029	1444
13667	1854
12350	1990
5042	1382
4752	1817
8163	1687
15665	1969
2388	531
15011	57
7297	600
10445	709
11812	1459
4324	891
8322	1127
1943	1262
14177	1171
9060	999
9391	41
11911	1388
2710	329
17102	615
8262	1339
867	714
9026	572
9714	1631
4245	593
14074	1351
10454	764
16261	957
1743	962
2402	1424
7847	1004
2216	1370
9868	1372
7151	1113
15228	969
4614	862
13234	206
13654	1804
318	290
16121	1416
3551	1054
10044	384
15428	552
15214	915
16745	1964
7483	1884
16753	1952
13581	609
13421	1421
13141	537
188	171
4605	1678
1237	927
3520	1668
427	71
1856	1234
15854	671
8210	898
11640	1859
6039	1151
9021	546
4672	765
9816	493
10395	1878
7770	444
9847	388
7140	1396
7613	1194
12643	871
9669	609
9679	733
6026	1908
2197	958
3641	1688
16191	365
3883	624
7270	1600
3950	1740
15016	1155
6741	1801
15794	70
14184	889
1305	963
7101	1877
13238	206
15045	502
14651	735
5637	1171
1306	175
10394	1943
2046	1305
14715	1857
4828	1375
9544	1095
9947	128
12012	83
2675	1115
13858	68
16791	221
16511	1090
2674	1102
10640	986
3285	726
7779	1004
6674	899
498	2
8682	77
6299	185
9225	854
2325	1239
7960	1563
16378	1846
13502	1432
9654	1812
11909	1975
10197	1655
8495	119
16190	417
14132	234
2336	557
4093	667
8735	230
16421	1321
15952	1858
12379	1332
4212	938
10238	1192
8267	1859
7108	186
8249	1513
13376	1230
9688	1786
14727	308
10879	270
6253	1297
3755	365
10457	566
12011	83
11423	64
14491	1179
7567	1957
6277	810
15201	1574
15115	1963
13843	1853
10759	1918
12396	1695
15758	1939
3284	863
8881	1620
10497	252
3275	809
2751	513
8738	1086
8197	1523
12567	30
9177	794
10022	1874
1422	889
9615	495
13926	1238
783	660
12521	955
10028	518
11960	1539
12075	860
1155	620
15286	160
9437	1533
12126	43
5430	759
364	333
12252	1172
6641	1524
3683	1190
437	394
11119	1841
9653	1812
16244	582
14927	1857
14209	754
12392	151
9652	950
14949	180
5220	299
495	442
15605	1147
6578	1085
15466	1948
12312	202
16384	1471
12386	950
12116	1024
3946	1436
6276	417
9476	1650
13899	1891
2998	1566
8145	1126
15831	1502
166	152
8922	1489
14293	1841
13048	1004
16417	1586
5660	1517
8128	1307
11085	964
14853	1989
14092	87
5904	639
10844	1018
10211	500
11228	71
3873	86
3187	1005
8297	416
10514	1227
11946	984
12776	1633
2322	921
4442	1215
10633	1338
5748	1507
16937	644
12723	1685
14815	140
419	382
7924	1609
9633	932
130	117
10250	1904
3271	318
15682	512
558	488
13568	1972
9514	1846
15321	811
349	320
10515	1227
4689	1751
11994	1763
11654	1862
155	141
938	763
7778	1974
2603	422
11772	101
12296	1868
10850	1905
6098	630
7876	465
14560	460
9484	758
105	93
11941	170
13939	676
8884	985
6012	1489
17316	555
2779	1009
9019	546
16115	1941
2892	651
17146	183
12400	758
3921	368
6821	1650
8476	403
845	496
809	371
13802	1481
11949	984
2243	111
7104	30
1001	806
6412	1501
15755	1222
13699	1083
6927	109
9154	1203
7755	1782
12967	1057
8288	1729
1246	931
7011	473
8539	500
9197	1358
15615	1937
4188	742
7533	1589
15031	916
9563	232
4809	12
15322	1608
16299	381
2206	1365
1259	937
8937	586
12619	1011
4629	1683
4030	1751
3493	400
7143	1937
16256	522
7772	447
11010	1292
14871	983
10357	1775
6463	1909
11511	24
15535	697
10137	559
13206	411
2404	1395
5403	1443
6800	1872
7375	493
5209	1123
417	382
4319	772
3044	1069
1331	672
9897	276
10656	127
6471	313
5718	456
689	504
9132	895
12033	509
12757	1536
1277	948
9799	452
10869	267
11865	1668
10857	714
4922	52
9293	1562
4619	336
3391	925
11840	424
12578	369
9194	1358
3696	32
3910	622
10154	1688
698	596
6784	981
3426	1301
5417	655
13541	825
7796	696
10307	677
6688	196
9451	965
12741	1354
4448	1325
16915	1638
9744	108
11342	67
13836	1822
3721	1704
1439	7
6487	444
11563	1006
3756	1710
5034	1506
14831	1857
6395	1549
11714	1439
13354	631
15142	1482
14894	1671
2256	377
10997	731
13705	1679
4728	1569
334	305
13532	274
10690	875
11851	362
9268	1259
10484	342
7023	419
14483	1363
12747	538
3126	872
16586	372
1388	1008
7852	142
4237	1396
6766	1320
11474	882
11915	1684
13392	1773
6802	1947
7061	436
13796	223
5091	810
7922	1669
11581	827
14345	1987
5853	1859
11243	972
14045	1740
4232	127
10641	497
9378	766
8858	440
15589	795
10130	1450
73	58
2544	946
5640	1897
8186	1982
10683	725
11009	747
197	180
12955	963
12191	669
6967	1878
9390	971
5090	810
16216	1425
221	202
4229	584
15862	1492
14484	1488
646	559
13342	1766
13209	1630
16984	1122
8488	1668
16934	677
4573	1550
14070	1179
14047	1740
2297	578
688	35
2504	1023
4125	676
4412	984
10465	895
11024	1664
6295	1648
10404	937
12259	1981
8695	891
11660	157
4360	1016
12427	1454
7269	1073
12565	157
453	408
5109	238
14736	1554
9322	1081
4887	475
7470	253
14046	1740
13767	1001
14164	1630
7147	324
13896	588
1609	730
3029	981
8098	127
10760	1424
11069	1960
16438	1010
14115	1968
2846	428
3343	622
8604	1289
2814	255
13856	1590
14681	1668
7368	90
13481	436
1590	567
9231	1567
12849	1667
483	433
9517	733
2548	906
9618	486
5859	13
10304	657
540	119
14889	1082
5449	1292
13182	1924
4411	984
8700	377
13149	1766
5094	810
14048	1740
16169	1375
15840	1502
7228	370
11826	788
7398	1714
1886	1241
8928	234
10944	305
13213	1189
16490	1944
15151	1450
2247	1380
9950	1855
1729	1169
7133	1196
4197	286
273	251
4036	1383
2308	499
10144	849
8530	1591
10594	1453
10932	1395
3899	618
3743	375
16162	1742
12370	1231
8765	1432
2377	589
13136	43
4401	1466
9127	651
10986	1250
1324	529
1110	155
12248	1191
11574	1182
608	530
4720	1569
10121	773
122	109
11028	239
11945	986
6797	1945
12387	1607
5169	1870
12885	639
6661	437
8766	1432
13255	844
12254	1734
6123	992
4033	624
15443	180
13388	1564
12800	216
2700	574
2940	471
16274	119
13487	482
4638	1403
9259	1017
14969	897
14154	752
6970	410
15950	531
15965	1024
6049	1598
8244	803
17262	1882
2369	452
17043	1976
15402	1702
4215	98
3135	130
485	435
13669	1258
4419	245
9051	1629
5065	798
3151	904
12891	1469
8725	1530
8939	541
8730	898
11643	695
4564	784
211	192
7394	1227
11761	1206
13644	722
6549	189
17282	941
7327	214
9052	1395
6108	1029
10096	481
8071	988
6416	650
5225	874
8116	624
4021	1750
4479	725
2484	1418
11160	987
2923	1538
13620	496
14971	628
16869	1030
2028	1297
14872	1646
5454	1479
5874	430
9857	1962
2499	782
17249	314
16834	1962
6375	37
6587	1073
3193	420
9412	1137
5213	1431
3105	1036
16508	915
11403	791
12058	1936
6863	514
4633	575
6930	1750
13074	1551
3466	791
1209	54
13821	1148
13325	779
11885	1529
1737	655
11162	987
2001	1040
13764	1396
12902	1338
9234	1685
14440	66
10703	347
11769	1529
4840	1236
6814	1594
11099	1822
533	114
6058	1270
14726	1968
12457	1363
858	708
17233	1584
7703	588
8979	357
17193	1079
5626	1729
175	160
6068	1921
6625	1938
3230	652
16632	1888
8475	1243
13882	13
15728	1983
8670	266
3270	1385
12471	1624
6014	57
4177	220
11185	487
11684	752
13511	1512
8286	1105
7745	1585
6705	1942
16053	836
8613	1342
10317	1913
6289	1927
1797	883
543	476
2113	445
8540	1022
14884	1510
2018	691
6763	1743
3666	1484
16893	939
16225	1676
5590	1134
7453	1638
7754	1364
3413	1644
7641	83
11155	987
2818	1324
5754	13
10209	1598
12167	171
113	101
13310	442
1171	892
13327	425
5883	1359
880	184
14844	1856
11896	421
1821	1216
11557	1100
5516	1312
9443	238
6401	1547
14604	828
474	426
588	514
9831	741
3677	888
8569	592
4677	1756
14562	1690
5138	1277
14712	1796
9938	12
13070	493
13969	1800
6830	573
17156	1470
16227	1300
16007	1225
14798	883
14242	886
6806	349
8183	1034
6120	992
6865	1825
1645	120
7930	671
16823	1196
12718	1617
4615	1780
6252	502
2920	864
6168	735
4309	139
3079	784
10479	505
14086	1768
795	47
8256	1075
11648	1955
7190	592
13404	1026
1581	1110
6640	1920
7449	1846
2396	1182
6668	757
15095	780
7504	754
12516	1413
13807	764
5669	359
1347	985
9005	1990
9470	400
13057	69
1079	535
4669	1810
14377	581
214	195
15868	1950
16613	321
736	623
12198	95
10609	972
11018	1956
12716	1617
15738	6
3514	1166
3332	984
9059	1501
14647	1566
12456	804
13299	1942
9426	9
13781	1875
13042	974
1121	269
662	571
15781	1469
12569	1731
17274	1623
14471	1519
13240	1216
5367	316
7662	201
6700	852
1047	749
2982	906
16842	1252
691	591
7196	289
12714	1617
16570	1416
7496	1383
16078	239
6250	1252
3597	1646
17051	1213
16595	560
1874	1237
2120	14
749	597
14730	893
15662	782
11628	224
10403	886
12424	523
11199	455
13606	1865
9651	1164
16079	239
7431	225
13548	1093
977	789
17219	927
14146	1357
16485	1987
12354	526
12712	1617
13073	1413
10989	37
16128	1373
7721	998
3020	28
11734	1670
16334	1944
15789	1222
1873	1236
3178	58
13870	832
9471	1901
7545	129
8004	696
16697	830
10004	182
14446	1696
5341	1617
2290	684
4527	1799
3609	1184
6218	1407
12710	1617
9557	1552
13638	1082
8213	1008
6356	417
10592	660
7120	1605
1509	1072
6907	1795
15091	1832
2020	1294
1864	580
1250	404
1447	1040
13792	656
17227	917
3013	1433
12325	638
4996	26
7786	143
7931	1914
9853	1964
17065	1243
2400	937
12118	1832
5826	1726
908	744
13761	740
12508	1894
16075	239
484	434
3793	1661
11811	555
14824	1292
17012	214
5208	780
10116	1993
2712	114
8233	1560
16927	125
5392	369
631	549
554	485
16606	2000
8856	841
3675	769
7267	1815
3952	528
9453	988
3731	1357
9140	360
287	264
2754	61
4072	163
6704	47
16909	586
13418	1299
14053	1740
8221	1879
2458	456
11195	755
8606	157
9693	876
2268	432
1235	926
4167	1766
9116	898
3906	1735
11694	1616
11294	1296
14365	1819
1208	341
811	677
9822	818
4960	1426
11522	826
2394	1274
15430	1616
12462	206
5556	153
7841	1946
9335	1459
9832	1366
5143	1408
1434	120
499	444
4074	1670
10835	527
1202	909
6621	1857
7711	1248
13943	14
9187	173
13377	18
4673	640
7534	1067
14515	1503
12717	1984
491	439
14056	1740
5668	906
2225	1374
5571	316
16280	832
14195	657
1453	1045
17243	1216
16751	63
11690	1711
14055	1740
7788	1084
13835	870
16550	1010
16657	1909
11887	264
6786	1374
11147	1946
13253	167
15445	1900
3262	1398
1454	1045
3181	1606
9729	1540
2306	1393
9243	1778
15425	1537
799	25
8401	491
7564	1221
4666	599
298	273
5342	1746
8503	1605
3895	620
2622	1470
5906	166
12627	465
7805	1825
15760	763
10854	1155
13450	1185
143	130
14785	446
5892	370
13695	717
3661	403
6196	12
16209	1425
15871	395
2805	328
14464	812
12274	670
14323	66
1341	794
12807	1711
7014	1715
15032	1502
15654	1079
12994	1981
14155	1519
13367	860
6650	353
4489	783
3561	324
6935	499
10722	1070
10557	410
8975	363
17055	113
8624	1110
6657	1677
2303	1393
9316	343
4111	280
3929	1307
582	510
2797	848
7783	815
12372	836
4535	1760
12711	1984
10279	1873
10008	189
9136	1515
11663	1675
3333	1347
10957	474
16988	802
14770	97
13012	231
3213	1362
7041	25
7679	727
16107	789
15159	1799
15927	136
9285	1481
7858	1323
14585	359
12799	943
7308	416
9594	1484
7750	1974
4082	732
4270	1307
6221	1793
15773	252
16896	509
1273	945
6745	202
8916	1858
17218	1048
7315	1858
13506	946
559	489
8628	1897
13267	69
3264	40
8578	1575
4504	777
241	222
13028	1575
10525	1967
4025	1296
6938	1337
10107	679
12832	1266
2785	413
6343	1706
3809	1428
206	126
13951	1995
6340	66
4056	535
1167	613
95	83
2050	405
6613	984
7252	576
12076	1485
17220	577
14472	808
16584	1842
11567	733
1198	92
8193	327
8944	1704
10798	1581
12854	866
6751	1898
14988	874
11154	1497
3656	1312
8214	1154
14623	793
16193	1190
5250	120
307	281
1558	1098
12942	1309
9937	1189
10076	201
22	22
6611	984
7064	786
4094	818
6111	1271
4901	591
17063	1197
10308	527
3234	978
9855	23
3062	1137
7702	1223
3528	350
12374	882
12059	111
6836	1259
459	159
802	380
13185	1444
7049	112
14002	1374
11106	746
16694	1797
12880	1311
16530	28
13934	1480
4821	1832
2506	1455
1676	1153
12479	1207
10777	1450
970	784
1041	833
6496	1502
9097	941
5203	260
3453	1652
6735	1278
15145	1478
9827	1239
16546	781
2189	1360
10126	861
14632	910
10530	555
13716	1012
13422	901
297	272
13565	1175
8172	62
7580	1105
4180	1273
10746	765
16868	1361
6249	188
14553	1189
17083	1174
10140	519
10274	1105
6980	1841
16990	1728
14543	1619
12635	1360
3833	1724
8654	1928
16300	1123
2421	1428
275	252
16911	1267
6603	1593
9291	540
15833	920
15305	1149
4959	1852
8413	906
5098	771
11061	1668
8601	1055
5214	341
1317	301
1752	1179
10043	611
9810	1660
607	529
6532	1233
11962	1210
14275	634
10868	196
4740	632
12034	667
11050	691
3637	1687
4223	1233
2166	817
13617	23
13229	558
4938	1849
6643	1835
8565	177
8771	1497
11047	631
1021	747
5388	369
5978	1754
5293	856
10599	969
3128	1302
12184	667
4628	381
12704	1617
6707	170
502	447
13106	527
5331	1291
4428	1403
1670	1149
2643	1404
7146	1176
5713	1438
10839	410
3224	1615
10832	1324
11325	127
11934	1944
3699	1701
11313	1246
15300	1465
7255	1729
9576	1283
12856	1216
13273	825
16863	720
16189	1455
5929	936
5494	1455
11172	1216
15433	445
10995	525
17021	450
17052	1245
4744	245
5240	99
13712	1455
11341	1036
11169	987
17061	1325
5227	102
2127	436
6352	1507
12827	540
11213	309
17255	1366
12055	591
16638	1811
7177	249
14952	1797
12449	1591
3779	1438
144	131
11168	987
11712	821
13033	1272
5496	1115
10872	1392
11517	302
12829	1343
7062	1315
15260	1089
2447	487
1758	627
2483	432
5492	1455
11340	755
14197	1656
5055	415
7855	605
5987	411
3711	1703
6191	12
10384	646
13436	828
13256	416
11462	45
849	701
7097	1252
10315	1973
709	234
8740	1719
13570	1944
4478	1126
10434	1362
7642	1141
4710	1138
16700	265
10756	1412
7825	540
947	427
1160	890
2233	916
2555	143
3778	183
7593	1073
2345	1406
2329	222
10973	1714
13577	1869
8422	245
15838	920
15281	176
13786	388
15454	412
11925	1142
524	463
16718	165
15836	916
9775	49
6193	12
7869	1308
16061	1742
10150	1799
7816	199
16829	1506
5443	1711
7037	373
14188	936
14965	1986
4164	126
1088	852
5770	122
11102	1431
12701	1617
1271	942
9766	1315
11101	1828
10117	28
1890	1057
791	80
15480	605
12307	1953
17178	1254
5758	127
7036	373
14951	582
4482	555
15643	809
9492	1935
12625	461
4547	1665
1872	749
4453	317
14773	387
14729	1246
5687	527
15067	453
13505	923
9485	575
13962	287
13675	982
6219	511
11040	1349
2414	638
4853	1655
2618	1468
16355	245
13819	1714
11847	1463
10324	37
1470	28
660	53
65	61
9339	1329
8260	1219
5923	1016
3741	728
16425	1919
12166	188
2722	139
9700	1668
1117	354
2470	1443
4152	1766
10439	1012
7633	1685
3850	168
9955	1203
16492	1592
1875	749
2015	899
177	162
8200	1506
13909	1200
12998	1067
8484	337
13960	779
1178	273
2972	1163
165	151
12865	162
12749	1197
2260	357
7230	1496
2314	1353
9210	58
10280	1625
12706	1984
15660	569
8924	129
274	29
1473	436
14941	187
8204	38
8096	441
12158	1936
12936	119
7672	1335
1717	57
9403	1320
10971	1714
4701	446
2685	481
6867	1659
6831	1889
17174	1079
2068	252
5547	421
8836	183
14105	1270
16232	517
8866	1121
1225	919
16011	1397
6305	1767
10474	757
7434	1408
15422	1087
15345	427
7579	266
760	640
4798	226
4926	685
13151	1125
3835	1725
4684	164
7347	755
5727	869
5695	1527
3754	1505
1224	919
15051	1587
9663	1305
3238	1620
664	573
14902	1467
5459	956
3783	183
396	364
10449	1308
3975	1357
11959	575
11434	273
15973	760
15279	1255
6285	1701
6202	343
10836	474
14823	371
2159	620
16146	603
7905	369
7833	704
4069	322
9129	641
5201	254
15100	1459
8532	1493
3974	1357
2115	434
8178	1225
4193	1143
7578	305
4306	567
15555	1368
11150	85
13616	1309
10293	1392
14679	30
3173	387
2138	704
8666	1621
16404	1210
11090	1645
5355	1847
5808	1649
3174	605
10448	391
7572	781
15388	1590
5827	1848
1591	1116
1629	1129
14299	1853
15566	629
2410	1352
13271	1049
14754	1080
7201	1217
6756	966
6557	28
10099	344
6783	1438
11670	1623
16529	1496
16635	1251
4813	46
14695	797
11819	1123
14166	1995
13499	259
3848	1727
2040	1297
1000	805
3063	1582
3133	904
2764	1503
16499	1057
12429	553
14453	1588
6623	986
10080	1225
14109	100
12384	808
678	584
9746	896
7263	103
8247	1524
10292	173
16593	1446
9711	1318
13972	496
5142	1402
5907	443
4427	385
14628	661
16871	1994
7295	179
11071	176
2737	488
12196	1426
7371	1665
7856	1658
13549	1011
6122	401
1530	558
5585	744
2500	1451
14278	1790
6022	708
5676	402
7186	557
14911	388
1562	1100
7929	1626
12531	524
2990	1564
620	538
14311	780
2852	576
6328	1337
7741	1443
8558	179
7402	85
3487	1662
470	423
4284	1292
1899	912
2163	27
13020	1934
2605	881
13687	1088
6808	1935
11675	865
17164	115
12458	805
794	666
15550	685
1858	513
5812	1068
76	66
3500	1582
14673	394
5174	591
5195	747
10513	1318
5135	935
623	541
2035	1177
11682	859
9171	1603
4278	1543
6186	1183
10215	596
3300	433
5956	1647
3513	209
2624	1471
14200	941
9774	777
13284	1999
12530	1708
5835	1789
6113	628
12618	512
1444	1037
9953	968
3399	1596
4732	77
1015	815
13034	1580
13906	147
10476	1609
7089	459
16343	720
3033	315
568	497
4699	397
1572	1063
13214	1705
5755	1442
17037	1798
966	781
16894	454
7565	1757
231	212
14450	1903
487	436
6849	817
11777	1458
16320	1905
16021	980
71	66
9836	60
4877	1666
1759	1182
7093	411
9609	322
12961	1981
10077	821
8807	1909
9969	457
11419	1444
4822	1833
11202	1341
16210	1436
7916	1932
5020	602
16116	1963
3959	1512
6079	1705
5132	1866
1620	790
1060	251
5032	69
17263	1185
16996	1905
16742	840
4750	592
11060	1465
7645	1489
8531	1975
9896	649
5624	1151
184	155
391	360
1757	1182
13029	570
10348	555
16743	462
10235	482
2339	1404
2807	244
2945	36
1665	716
587	161
