actedby	actor
15404	1485
9076	1725
15430	760
6562	6
12179	90
13795	61
5382	421
3233	1345
10114	511
14438	1908
1914	1278
5386	1578
4961	1724
2836	245
2306	1417
12780	209
6529	1661
10063	1402
15704	957
5755	1520
434	408
10796	1832
14632	490
330	315
16256	322
5794	1448
8832	132
15841	1535
13349	1958
6451	1712
6766	1931
298	285
16730	1490
12504	1856
8185	1933
14389	1846
6511	759
6851	459
4299	1273
14963	535
1562	1052
1875	1258
4413	1663
13254	1953
5907	384
8736	1355
14304	1666
14338	117
14226	845
2098	27
8793	842
11401	143
13213	1811
16388	362
15137	1907
12521	1420
8470	1656
7797	221
16070	789
14198	736
4687	914
10614	1904
10893	1306
9198	373
10845	789
5210	579
3150	1032
6354	320
9231	784
837	709
16194	972
5021	1871
6863	1877
5155	534
2224	387
9505	602
14610	736
11402	44
10494	1458
2806	651
13729	992
14102	1119
6426	251
9449	1981
9264	1012
2546	813
7707	206
7421	1844
13071	1512
16000	859
3549	713
4972	957
14384	1567
236	229
6149	417
3697	724
16600	1018
9946	1096
15009	1381
13115	1125
16176	1964
4731	1840
3856	862
13408	68
4375	1781
10318	1207
6607	1667
8505	1499
4088	786
950	212
1542	1112
6275	1078
9472	1426
729	143
4578	238
15015	820
12986	1511
2539	1469
16062	1801
14871	591
8064	1204
9502	1660
9143	827
13986	1532
4070	1559
6041	1276
13223	740
35	35
9282	1326
9226	912
1061	598
13020	535
14490	58
3184	1624
12164	1603
7330	1735
16438	1862
4255	583
11649	1763
3933	800
4995	671
8033	1104
9101	655
6864	1425
7135	945
11442	734
14820	1900
15260	1738
14922	180
14536	1587
7145	1227
11023	707
6822	1330
1736	1194
3113	1101
5710	1548
10598	232
4106	907
11163	636
11980	604
5193	1052
15447	1727
13813	1826
1343	1003
9241	1256
9984	1423
12722	739
16038	798
2426	1451
10493	1673
5987	1564
9675	1636
9017	908
14152	1482
10627	776
11010	67
4017	432
7870	239
12405	563
3504	406
12388	703
6450	1788
6721	1806
11870	127
5007	1470
10735	929
13620	548
5887	1536
6365	1280
12198	765
9025	343
987	234
4171	888
5577	1793
4829	1855
14279	967
9236	1668
14170	1255
10257	417
2236	1393
7822	1593
2867	509
14901	1087
4240	736
1783	570
2337	1352
5507	718
5609	655
10253	189
11508	1007
8738	546
15493	805
2596	59
25	25
15802	307
785	675
4414	1700
8346	1907
4478	418
11097	1998
12806	1487
1200	923
9970	1631
12641	390
8860	214
15463	230
15337	221
10783	1824
3747	1729
9737	681
11437	1861
16726	1989
1696	1175
421	396
13124	1944
15727	925
1560	792
1725	585
14732	1026
1759	1209
2233	1393
15336	371
6731	228
128	126
4969	460
16316	1159
10586	796
2702	945
12872	897
8939	722
15407	531
3852	1599
3049	1587
12905	1055
936	777
6483	1182
8806	730
13174	496
7282	1067
9617	430
2317	531
6308	497
11424	213
5990	1565
11045	259
14577	485
7727	239
12336	1375
13142	597
2289	1413
6221	1270
16221	1240
5357	1533
9678	1408
3471	1061
2427	1452
6640	1134
9657	1747
4785	997
11012	278
10731	1210
5167	73
12413	1948
11405	606
1342	1002
12864	1187
7886	440
4508	944
7907	659
10229	680
15710	1906
4307	541
2156	1362
8674	1602
11138	882
10223	442
13325	1546
3075	1601
16654	158
15434	580
1418	1045
7617	1820
12649	338
12274	995
13932	1626
2262	237
15298	917
15295	871
8043	823
8049	1034
1972	866
4878	1858
5548	410
8276	1148
2534	766
8158	234
1279	967
4425	14
3913	634
9813	773
9636	1018
11106	1981
2597	371
3800	1666
5457	1225
2809	1533
9751	346
16676	924
11905	200
13597	570
6144	1719
7377	915
14645	514
6749	482
12853	1999
11040	1709
9107	1497
9133	1940
1110	880
2850	849
11219	957
15849	1380
8154	838
8373	425
9838	1069
4558	1780
12192	732
1357	1011
6211	1285
3900	233
8238	974
10760	173
7275	1169
5334	1243
2805	439
13106	859
2956	1576
10855	672
11565	1834
14185	906
4038	1766
1572	622
13508	1384
7243	1643
2747	1520
15485	822
9540	661
4244	1009
9755	1844
2226	1105
6598	1435
16311	1691
9280	1940
12170	29
12656	1148
4230	537
12094	834
4549	165
7737	1208
255	248
12352	317
4817	1852
13845	1444
12247	936
5478	844
6664	1614
12650	579
15350	2000
2253	1397
2955	469
9796	640
2296	1127
13634	1633
8500	1714
1411	1039
5249	1710
623	557
9579	28
12218	60
15875	948
370	353
11349	167
5898	1529
11	11
11764	1827
4401	119
15857	580
3393	737
12458	1533
15449	1800
3599	1701
1021	198
8906	1935
10952	228
13931	829
8236	876
11871	1938
5788	1319
3553	1678
15382	93
5878	1490
5391	153
11030	168
7268	358
4095	98
2886	1163
9272	949
11043	446
12755	1444
16697	1319
5669	142
14927	670
5510	402
13861	1747
1368	1017
12278	1898
4131	1760
14512	579
16607	130
15378	141
12039	1056
12146	1792
15568	542
15766	1148
13652	234
191	188
8206	1370
13231	291
8589	1474
9938	1904
11369	794
304	290
2640	1055
2246	623
2914	466
9322	1059
11179	848
14157	801
13918	1208
8241	1294
11576	1684
9602	1639
2390	874
14193	343
5229	902
10147	494
5903	1922
14604	1887
12090	953
10268	1017
14785	1569
13889	1316
1814	580
4198	1779
8324	1978
15217	123
14405	1226
6178	993
11663	775
11857	1451
7837	565
15504	1913
400	380
4933	1864
14709	299
14098	1189
3869	20
7030	138
4366	306
6998	570
16432	670
7959	1886
8269	908
4005	1761
13614	1694
15223	991
4775	1813
3868	20
12209	1921
2719	308
14380	594
3288	1197
14761	1255
5962	1737
12987	1667
9033	1944
5401	1720
10209	1459
4284	864
7721	737
10863	1843
5820	1765
15760	1052
8224	500
1255	953
9573	1310
3562	1694
7724	824
8311	1357
6768	435
4473	1678
15435	1999
13291	1809
10234	96
808	636
5110	956
7428	299
12991	1124
9286	306
10532	1291
1949	397
9513	57
15909	213
16033	761
7162	649
12568	1716
4428	1603
2842	1120
14068	790
4479	1806
6063	1601
8005	1252
5782	1913
14366	516
12883	1965
5905	646
14402	1383
1493	558
5241	877
9111	1308
7996	1882
16382	699
4065	872
13901	1542
886	468
6357	864
1464	1068
16531	620
4268	1011
1144	894
895	751
736	638
6010	1025
7685	605
4613	1176
1035	841
4321	1325
14816	555
2675	1501
14195	265
10733	695
1011	280
16133	1416
427	402
7654	1053
3819	1739
1182	912
14136	478
6741	934
3506	1314
14779	532
1274	175
3394	400
6078	1189
770	664
14975	1539
13332	1875
1873	899
6722	1062
4563	274
11451	249
11758	1472
7125	213
11826	110
1576	154
12026	149
2386	1439
10807	1535
1744	1201
9841	1217
14071	1467
7647	1480
3465	407
7461	351
1688	1170
12400	1603
12040	326
8296	657
3292	1640
12631	168
15220	42
2509	530
8411	1133
5199	1847
16277	198
16157	1569
2565	1176
10557	198
14448	239
1990	1132
6705	768
13505	373
2028	854
12847	1143
14500	1034
13199	1780
6018	1521
13887	1145
16009	1412
12614	974
9577	112
15288	456
14978	1335
8534	1083
9942	6
15749	1939
9254	1219
12297	1617
1	1
15576	752
205	200
8372	1517
5714	389
661	458
12080	169
16298	1361
6815	410
8098	1836
11769	1832
14162	945
8267	1774
8826	883
3492	1627
6907	324
8148	1138
14635	1864
2451	264
9701	1117
5968	1579
11301	404
15498	1533
16178	662
4837	1001
11499	1461
2466	944
2505	1294
12200	762
9917	1596
16632	857
13695	1021
10626	1528
16001	622
11934	450
10685	978
106	104
6199	919
10245	1641
11621	656
11519	1800
4101	1773
2613	1492
2782	528
7621	1941
32	32
2666	879
10485	761
15604	131
16628	1586
13756	1613
13305	1281
13498	754
1153	900
6856	493
7173	118
11123	745
1772	1216
9983	41
5033	1729
3949	1756
2184	1073
2540	1470
2807	1179
14277	1546
14482	1513
16130	898
3999	419
12501	563
1336	282
14294	1842
8053	1604
6033	1349
14408	585
15705	1078
4788	1670
14752	1678
6321	1011
4917	798
5809	1739
5223	747
14705	686
9777	955
5105	819
8797	1153
15372	1355
10652	501
12118	836
15174	764
10370	786
1585	160
6440	899
15982	1813
14121	1717
12124	1205
15027	694
2482	1462
4178	567
869	733
8634	646
14560	1472
12815	351
16098	35
1162	904
5708	1359
12566	1718
8922	693
3951	552
11952	1648
12687	1634
3570	801
6388	983
7483	1386
9631	1292
12154	1894
7796	150
9506	230
14386	187
3685	966
2495	109
6341	582
8654	751
15190	1930
4277	779
2099	619
9106	1320
5147	1097
2229	1075
9725	205
229	224
14717	689
14579	1960
3391	1563
512	468
10647	1721
4498	1455
11131	1619
14165	1565
9889	1959
4446	133
9007	819
13587	954
16657	672
8024	1099
14004	770
2878	1550
9136	1122
10821	1859
7981	1698
8417	1253
9203	211
1918	54
13753	1137
16131	150
13780	766
5198	302
8515	1026
3545	1116
6104	1090
4465	1359
4133	835
10895	1032
15273	1962
7911	363
7009	1794
7216	826
13788	1956
2101	817
4982	231
4966	1256
6826	786
15920	455
6340	1387
9578	656
4621	1401
14936	512
12643	1413
10674	731
2790	1530
8710	42
9162	709
16700	996
13786	98
7367	471
2425	782
5966	517
13122	1972
12916	992
12062	481
2728	1516
5840	12
15669	1097
2840	127
7196	594
8440	1685
90	89
7276	1969
11746	634
13318	1001
1458	1063
3865	72
9161	1768
3989	1763
13394	1853
4583	1720
7094	303
15069	1506
13677	848
10738	1668
13512	287
6585	1650
7704	735
3425	725
9421	70
6523	551
9118	859
16466	1913
11716	1679
9978	770
13013	154
4509	391
504	462
16325	515
1178	781
5402	150
169	166
4250	867
15	15
12927	41
1334	998
15113	671
10405	1595
3960	1670
8466	1315
13436	1389
8463	933
8542	1848
4929	48
5984	1563
3832	1740
10076	1319
2209	1386
4887	1859
16458	534
5360	1411
13952	900
5735	1731
3327	1301
9662	1921
16719	811
1183	913
14564	1426
993	818
10103	868
7335	209
7885	519
6647	406
5535	502
14933	412
16532	619
5292	1479
6953	1675
16690	1026
6678	1628
7442	1253
9089	955
12099	649
648	516
9447	135
11047	699
5268	759
13851	1562
12540	1487
5254	1712
1645	628
1808	513
8861	1274
16372	1724
6382	1937
9181	276
9217	1846
2352	1132
6342	1151
8644	1489
8598	1185
6325	778
1934	1285
391	372
1847	1249
10678	1342
12055	1798
2899	1562
3281	479
5421	1518
9479	807
3905	959
6048	1297
1922	1281
10347	1202
10802	1896
15228	533
7952	1812
4427	883
7858	625
8188	892
799	685
8945	1565
13133	495
13011	990
7985	803
4006	1209
5688	1693
2183	218
6142	388
12931	1092
2915	1085
4530	570
14520	1502
592	532
4008	718
1843	365
2947	1574
1490	1081
11994	1432
14258	1191
4496	381
15024	980
3445	763
3699	1717
2428	1453
7569	1154
4851	1857
185	182
7264	1309
3810	1434
1595	121
1919	218
9570	979
1979	1302
11591	1195
10589	1546
14903	606
13777	1633
7653	1872
13697	1171
8773	951
15121	1639
937	778
12293	1439
7878	586
3751	1557
2	2
1124	308
14809	684
2611	1424
4405	455
4918	309
7390	1899
8858	779
12983	901
7849	1751
8901	1497
7061	597
11542	1191
4996	251
4007	554
8920	1876
3138	1567
14688	1543
13515	14
14641	1123
7427	1529
1571	614
6952	1090
12432	1216
5977	1662
13639	1076
11252	345
12096	1905
4926	1054
887	234
9188	575
12965	170
2225	1390
9787	1936
2713	1511
13748	1971
12936	319
1807	273
4188	763
6060	265
12415	1647
7735	1081
11406	105
11784	1721
11100	227
4193	80
4806	1310
4759	591
11038	1320
13636	1430
9235	1702
10285	56
10350	627
795	658
9695	520
15016	1076
7921	1629
2118	1357
8175	1229
5728	1686
13526	1346
5291	166
12511	1256
11438	1879
16357	432
1358	1012
1129	889
8811	1229
9183	1214
2396	1443
13310	1215
15053	1763
3040	572
10682	974
9628	210
15671	1986
3032	1594
12128	1513
15392	32
12757	226
3178	1050
13210	1796
8713	1556
11027	783
5169	1240
2085	1344
8425	377
554	502
5285	568
242	235
207	202
15603	1986
7473	496
14231	1246
1170	908
8691	1825
3420	1584
4385	485
8836	390
4938	1055
7840	441
12028	1852
16638	316
1155	901
9055	109
15544	1353
15172	835
4528	126
5961	380
3749	484
16460	1867
8212	1393
12269	152
10481	697
14076	1118
3456	436
8768	402
11239	367
8871	1817
10316	421
2900	568
6758	226
12826	683
14483	460
4523	1739
6774	473
13090	993
15278	1052
1662	919
1868	549
2607	13
2735	1231
1132	625
565	511
2609	1491
3419	1667
15402	408
2445	1326
6843	1851
5346	107
66	65
4927	521
6777	1715
8059	1127
4306	1000
228	223
15305	916
2481	275
12855	1952
8065	1234
1224	936
16412	1736
2787	1229
12041	283
10372	1926
9116	667
11233	1540
6161	1641
9668	1253
2572	26
6011	1268
16286	416
13158	713
944	418
15981	606
2255	1239
12770	1229
3857	1368
5803	621
13912	1387
11985	1965
13732	519
2618	574
8032	1150
5144	1817
1004	342
13370	1714
11760	1824
12416	1646
7120	952
15359	1896
8279	390
10204	1939
2600	980
15622	1918
3104	1610
13820	1960
12823	1705
14058	1905
982	811
605	542
4943	316
12077	180
12534	1744
11945	1918
16326	1673
13744	85
14212	721
15667	537
2190	357
10075	1728
11288	1320
5606	388
11796	423
14264	868
16059	928
9149	1383
4113	1252
2970	1122
7551	1825
6135	1316
9750	250
3690	503
2697	70
8237	1605
888	746
402	381
10127	1012
5921	1923
3858	1744
10818	1495
15518	1742
13713	241
16086	551
1568	730
12280	1360
7744	932
5336	1739
1552	1117
14547	1642
5370	1150
9740	286
111	109
16018	1931
10158	1547
10907	1874
5159	641
12104	805
14518	943
2311	988
15398	441
16389	311
5146	663
16463	81
12494	883
16627	60
6139	230
8847	895
9075	560
14885	1699
2820	1535
9593	469
1535	1108
7982	1926
4421	1378
3411	286
16107	1028
3698	1444
2921	1465
13337	388
12830	610
10321	642
1308	827
5957	922
15901	366
10414	1592
13036	1062
12993	807
14573	1830
14245	1952
12618	137
8994	1481
14575	1841
11007	1756
16233	309
15074	1419
16011	788
2107	1352
9002	1562
11646	1506
1271	867
889	123
9146	238
2525	69
7210	1511
14603	1148
2054	86
10596	238
7236	1688
9318	1058
10942	1200
5687	112
659	398
1680	61
7553	1533
6853	1955
8970	576
2137	805
10683	535
3222	729
13679	684
8657	726
13802	666
610	547
10521	202
6027	400
16152	1623
1762	490
12264	1011
16257	273
7042	1962
15627	538
1536	958
15269	122
8572	1637
410	71
1287	916
10553	426
13739	1445
2263	1401
11946	408
15226	1527
14786	1149
12345	1349
14435	1063
988	813
10597	1746
13363	34
6942	1495
7603	1978
2298	427
2574	1478
1402	559
7847	959
4795	924
6733	410
14339	649
7072	1787
12852	1368
13685	1775
12839	1236
3080	605
2757	816
12428	214
10816	133
15816	1220
16250	944
2485	1125
2851	1360
8001	1219
12544	199
934	74
10153	895
15899	184
12994	796
4842	396
13990	806
13706	733
6680	863
1081	769
15509	1735
1381	1023
13413	59
10042	347
12791	641
14897	582
457	156
717	626
12035	1538
15736	280
5534	564
7253	1968
13400	1024
945	784
13143	709
14220	1214
3476	1641
6490	1183
10736	276
15335	1554
12526	1886
13401	1833
8878	1532
6236	159
8519	510
1665	838
10479	1862
1830	1240
4618	1817
2154	706
10139	451
2353	115
16349	1531
7495	1874
12262	244
12740	918
5871	1553
6561	1945
8882	1474
15238	1670
2032	392
9108	1288
5117	84
13180	1691
12093	820
5001	994
3968	732
1573	617
14501	825
13018	979
11526	1113
15919	1655
8555	1242
11611	1362
3771	1733
2893	509
6467	648
9918	302
7232	155
4635	379
3083	427
10413	1008
4636	942
13767	1620
4870	1702
4846	396
3247	1632
8924	1751
14446	1230
4627	1578
14211	354
10080	1865
13935	1998
9069	1010
8658	997
6	6
11801	572
1278	966
7029	1600
407	386
2892	1558
6890	1311
5946	284
5817	79
11816	401
2072	1264
6685	1786
2627	329
7197	1802
301	65
12349	1070
5114	1611
12560	1241
14798	238
14242	582
9963	1671
7741	679
2464	367
11605	986
2181	664
2585	1417
11624	947
15884	119
8723	174
7024	1270
5420	744
11982	1328
4057	220
2668	513
5738	1616
12157	632
6738	1610
9717	1664
2069	1337
1966	387
15128	1141
14931	608
4686	485
2222	305
7915	1445
9122	948
10588	648
6455	441
8557	1654
6613	817
7163	636
4170	831
7924	1034
435	33
14361	1543
8183	1244
5228	448
12651	1385
2015	1317
637	567
1832	1242
7784	316
4604	1727
9992	657
13088	1812
4124	1776
9373	348
7988	1524
10960	845
2538	1077
16023	1923
13561	1864
10092	937
665	587
2500	602
14449	55
14930	898
5758	1021
1451	50
3976	718
5124	687
15456	376
15833	1500
918	765
11085	483
12042	1695
12199	1113
12004	1203
9018	1991
15189	897
2890	250
6612	1128
9914	1034
4086	1661
14230	1467
1593	1133
584	525
8513	1496
4168	785
11723	656
11068	446
3311	879
154	152
5999	1857
1416	772
2624	671
10567	190
43	43
6713	1575
13296	679
3455	1027
668	35
7128	493
16197	184
4543	694
1908	682
803	651
7362	375
14459	1676
10018	1174
13648	1936
5789	1334
6915	1873
11643	607
8936	422
12548	1601
3946	1380
16584	102
5414	541
14034	545
7261	381
13803	1831
15431	182
6730	1878
835	708
2438	969
14214	1796
5476	129
16168	49
10237	473
13482	969
8581	1912
15819	1951
11523	1807
15540	917
4362	783
4004	867
2026	876
2683	1505
7088	413
14394	1587
5255	1085
10041	376
10457	970
13572	901
1426	1051
2983	301
3070	1499
10749	939
13253	1191
12493	540
4035	1407
4781	1588
3337	1188
1293	973
6601	524
8397	1659
14854	1915
6441	1634
9446	1105
1883	260
6270	1522
6280	739
7137	765
7620	600
2567	59
5948	1420
443	415
13896	372
1263	628
16047	112
13047	482
10858	1464
9546	195
5083	99
6866	30
4229	1785
11699	1508
12670	1511
1600	1134
1306	183
9812	1125
14477	1644
1577	9
11785	671
4541	640
15826	1471
5916	1008
462	431
7954	1008
2100	1349
4791	1461
1915	697
4312	366
7582	1804
4287	512
8776	853
11461	600
3386	1661
6796	1065
6134	66
2730	947
5694	1212
14207	771
4914	1007
1098	872
5866	1340
7976	1892
4466	1546
11463	648
16629	1447
5485	370
16592	1019
7606	1081
11129	1013
11039	1818
3356	443
2067	1336
8260	527
4426	1167
16688	1355
12248	1264
9820	1627
11737	21
3251	1412
6704	479
13069	1770
16645	197
3541	1688
10918	1586
9414	1748
7012	576
1028	242
9688	59
7798	1338
12064	543
4056	1768
8820	1149
14092	263
14064	121
14067	1416
4615	1328
12100	758
10312	409
8918	1109
10714	1666
11192	74
114	112
14884	1514
12958	1849
7006	946
8285	282
9165	1612
7584	1521
13993	1488
2057	1332
15324	1687
890	632
11188	1023
9324	746
264	255
1885	1263
3843	1741
5607	1409
3738	429
14038	283
534	484
9621	1474
6617	768
5661	1750
5072	894
8998	273
5099	1385
204	199
2879	1551
11432	1929
12437	637
8600	1053
8642	515
4353	72
9078	251
4200	891
8462	1086
11873	164
6729	520
5964	377
9028	912
11741	785
4948	771
1764	1212
5833	452
10357	1118
4190	284
16691	1525
1106	574
11218	1002
14145	737
7198	1464
7211	1213
5899	813
297	284
728	634
2115	1355
14598	1963
3135	242
12381	693
11788	912
12483	1131
11659	1590
2283	260
13257	1679
1227	171
2823	1357
13919	639
3429	350
9574	1528
14932	521
1151	502
12765	1370
2458	1460
14698	585
9528	60
8342	570
4885	885
12330	1528
11182	745
8934	430
11469	1726
4011	676
16642	927
11225	1277
14177	677
1834	1057
10901	398
3904	934
6028	229
15102	1470
8281	1268
4502	541
865	729
2193	765
1242	946
14367	726
6084	1927
6880	1528
855	725
1952	1114
5189	417
4713	551
6922	1631
14650	1469
8416	1681
6256	793
13831	667
12635	231
16451	1980
1318	989
7116	268
16369	669
15776	1944
6090	1648
16398	99
4357	406
4109	584
15103	831
13630	1698
3028	445
2985	1583
15270	1253
6567	66
8876	937
354	337
9560	1372
5988	568
12727	899
9451	1162
12882	1920
8262	1591
10436	1090
14630	660
16535	624
14944	481
11117	1640
13265	1398
7766	1751
13398	1998
7722	1201
3254	391
16114	1318
805	689
15770	731
6406	1920
2114	433
11714	719
16064	1615
12007	1236
15354	532
8815	323
11311	1825
320	305
4916	1198
11228	981
15146	1666
2855	1463
16417	1728
4386	1781
9802	774
13166	1395
11865	1187
9974	1959
8055	1444
105	103
7242	611
5431	1348
9155	1819
15240	850
16415	802
9068	757
121	119
1348	1006
15537	1067
455	426
12291	1153
8393	1721
15242	1397
3761	1732
4018	1725
2344	293
2257	1398
11959	1389
331	316
6360	1085
3090	284
9457	1811
16094	1346
13136	1177
7669	1609
16224	1139
7706	1885
10100	1923
3876	621
13792	460
5539	940
622	556
345	328
12005	1913
10261	258
3201	728
15461	1925
2447	116
8181	674
16661	1517
13366	1008
14112	1437
10618	334
16274	162
1896	1270
3387	1564
171	168
8068	1105
14651	576
16585	608
9803	753
16346	271
7526	593
11035	224
8249	1328
10220	602
651	578
995	643
16200	1221
5497	514
3573	1697
10403	757
11983	694
1331	997
6030	337
13267	236
3444	79
12735	1124
5171	1575
9904	596
15530	1166
6939	421
3277	1446
7854	1970
16027	479
8305	1240
11726	860
8147	702
10305	1415
7779	1694
10334	1524
10961	268
16712	775
11531	123
3510	615
10958	1578
7875	365
9642	1855
1107	877
2019	1319
7169	581
16514	1336
4976	1526
6472	170
11572	1388
16731	992
4191	977
1627	1148
9514	818
15054	329
3472	486
13627	1202
15250	495
5274	440
10120	660
9406	1318
11249	1426
9896	383
6297	1935
11628	1988
4025	1066
8802	1963
15494	804
16575	1830
7730	1347
4438	1343
1712	1183
5023	591
10324	986
9158	326
12422	395
10758	1018
16729	1949
4391	1797
9746	1582
12443	1125
8232	1572
2997	1072
802	688
5492	20
11092	943
11350	911
6207	916
15314	132
6597	1106
5230	369
7349	1677
12033	1607
1215	931
3062	1065
10771	306
13635	1968
9256	695
13762	1044
6812	1444
3550	230
1137	623
2670	1294
9656	220
8563	836
16427	688
981	810
11325	765
9961	250
13163	531
2861	360
3721	221
8830	226
2848	443
13304	714
450	422
235	228
9397	1238
10441	1890
6748	424
9967	1873
3906	1505
10984	1173
10624	1860
3320	39
11805	1271
8631	847
7899	803
983	402
8801	1991
10027	181
16158	1884
15266	1480
4512	1439
11216	889
13028	1038
3614	110
13863	1704
1191	918
6338	1248
14822	1100
10437	1675
13385	1139
11651	1620
13076	578
8877	1232
119	117
9708	1664
5389	809
963	746
3422	60
6633	1013
784	674
3716	413
7285	1873
5011	581
15786	1498
4905	429
5009	527
2492	1344
11738	895
824	700
283	272
8956	1778
11096	483
6494	1412
11073	504
2309	806
13128	274
2112	502
1469	519
42	42
8077	1796
14168	1908
14156	407
1622	925
5595	122
11900	150
6093	1681
8722	49
9604	1787
14202	973
14665	84
7611	532
11372	513
4204	1052
5894	1358
3186	1128
4968	1673
10126	159
705	615
2453	1300
10193	496
7002	951
15316	834
12201	1217
10198	731
3879	1099
3776	618
15620	360
4840	1366
5845	745
5626	1113
8537	1966
9383	1786
2075	1339
9496	1248
11557	421
1078	272
1902	1272
1209	423
1058	850
1920	1280
7161	586
8138	491
15808	1910
11366	1406
5432	229
8603	1620
6162	517
5216	84
16203	1293
541	490
101	100
11095	1558
5451	1470
10299	391
11098	273
4909	883
13093	875
12466	581
5329	794
15468	1397
1545	393
1769	990
16602	1917
13345	316
13031	1022
13840	1178
5618	241
6554	1844
3321	1178
6913	180
14851	945
5010	1868
9312	1735
6956	289
6072	810
6665	959
7378	305
3359	204
10803	1383
15579	256
11018	1954
14823	1791
4434	784
7439	995
13496	714
13015	853
8364	866
2096	1237
6120	1762
7943	539
16175	669
5380	1620
548	496
13405	746
12630	1437
11170	1996
4060	1273
15596	423
11728	604
9476	945
2866	413
16128	1571
15521	1313
673	546
4364	582
11315	1266
3889	47
13996	1022
5960	1287
4556	1751
1020	835
14898	1896
5624	1417
8579	303
691	602
758	658
3714	14
14204	1364
11625	970
6106	946
13532	1347
8058	1259
15501	650
13666	1357
5734	155
5931	319
432	407
14874	1165
16549	106
3042	1343
8383	125
4740	478
6614	750
12929	914
15078	189
4813	701
13237	991
1964	1296
3651	18
7781	1928
6992	791
2818	745
1103	874
6521	466
8271	500
8377	299
1837	1243
15436	1561
4525	998
4194	142
7829	792
3001	1587
6067	1306
4235	1336
13121	1478
13554	929
9376	1181
12373	938
15410	900
4666	1822
8258	367
15322	194
16116	1157
2635	1251
1324	992
12887	1977
5311	540
3877	1368
11704	1098
5885	1513
4128	67
11389	1126
1250	951
4452	758
7888	1126
10746	1960
2617	572
5348	577
5925	264
2336	615
9507	1707
10429	1983
10880	474
1889	711
3814	94
3439	1304
6974	105
15917	1098
12559	1690
6584	1782
12951	243
3203	729
14467	183
15361	742
6353	1580
14027	334
14453	1797
6247	225
12774	658
12585	633
4443	1114
11977	1252
16172	1455
4715	1287
1447	896
2008	1313
13689	1951
11107	1401
8114	1001
5086	1645
5516	771
11009	1036
6589	1573
9784	1351
9795	60
5404	499
9990	1456
7279	1463
11058	365
9461	365
15842	1918
1121	393
7812	1540
11907	387
2173	999
6294	1179
8905	5
10851	1261
1333	691
10199	1978
13346	1926
5206	1841
7851	620
2519	561
2287	1411
1410	1038
4399	1567
4939	939
12441	162
4868	1819
13452	1902
11780	900
418	394
5947	689
4884	1016
12321	1349
13618	1789
3625	1706
8444	932
6151	675
10780	1472
16421	1496
15091	1937
3519	1353
8909	1358
15178	1964
13001	1456
630	563
14530	502
3687	1535
1810	69
4771	1727
15271	352
9331	176
7686	1620
14743	1089
11203	1904
11132	110
5886	195
483	447
1693	1173
5754	1743
8853	273
16318	780
1143	893
3530	717
4739	1666
15384	136
10202	738
4296	365
1434	28
16492	1243
10865	382
3148	1312
110	108
13582	1732
12538	808
5564	1007
6343	1153
4272	63
15846	1210
2017	798
10121	156
15950	1298
4915	18
2706	1178
3729	1724
12606	1580
6205	1501
16580	758
3895	1749
11395	1476
1954	899
7185	1408
15960	1946
16576	1988
14757	523
14159	420
1831	1241
16206	1102
1452	1060
1558	1120
40	40
12490	133
12571	1067
3715	1721
13927	1029
9521	1235
12536	653
14967	1855
11878	1128
2664	803
3853	287
12119	2000
3379	1201
9319	1426
1087	154
3257	276
12449	533
14648	204
721	526
11600	595
10282	1316
11215	1734
10087	397
9001	387
2863	526
1301	979
12069	1582
14498	61
16384	238
10673	1789
5364	701
10329	435
10492	794
3790	619
11407	826
16546	39
3180	922
2964	488
16595	1309
6903	1937
5825	1503
5918	859
7188	636
3194	1434
2456	1459
16179	1086
14661	349
6954	1465
4463	1552
411	388
7950	535
6213	1855
7848	331
10641	414
7191	1089
10892	682
3341	459
14612	308
12850	1875
14870	1122
1991	130
15341	561
5749	1325
16660	1184
2059	1334
5301	1420
5884	1921
11193	1700
16161	1416
4783	1786
4747	1842
15118	1621
3241	623
6526	1020
1880	730
11521	886
15203	1176
7396	333
9908	305
3283	1402
7259	802
15733	1557
14511	1433
7138	1774
7895	1345
6110	261
7595	988
14147	1537
8953	576
11937	657
11308	1996
7016	846
2972	606
9736	384
8474	1685
8783	1943
6762	1620
15532	127
9167	795
10642	1303
12925	836
1302	980
6242	457
11665	169
281	44
4285	1339
13548	1033
1225	7
2213	321
2659	110
428	403
7411	668
7402	313
15499	1504
693	604
6225	1033
7594	226
6418	148
15790	759
12726	429
6457	1810
6951	1375
9648	1844
14466	1986
34	34
10982	1126
15437	129
16393	836
11122	1250
12130	1947
10129	1689
12283	1483
859	185
9215	1916
11918	1942
6430	1094
3291	410
9323	1025
14410	270
9269	649
715	624
8045	1410
16651	1326
10964	1393
11708	1305
14662	255
12282	633
2891	1557
15517	1059
16284	745
9865	1919
12875	1227
4355	555
3309	1120
3773	1324
3375	1658
12448	1858
15572	1373
2530	1467
9328	180
6639	1043
11322	533
14526	1104
8321	756
11747	1166
6229	1895
14270	471
1340	1001
13470	1079
2965	1579
9554	1969
11774	1590
14470	897
7920	1611
2216	433
7027	1342
15702	59
12758	952
16374	467
7170	1512
16211	695
3708	1233
11893	963
3107	700
766	65
15843	198
9034	1537
4527	276
16022	744
14496	301
1707	1181
13251	1083
7811	884
688	601
10387	347
15205	1177
8214	1886
14107	580
16444	1585
15605	1742
15795	1520
3116	1612
3828	614
14225	66
14192	836
