charedby	movie
9974	1684
16747	2804
4986	853
1391	232
395	61
1727	276
10	1
6166	1055
3769	638
2897	487
6199	1060
5746	983
11724	1960
1027	163
2179	349
14880	2515
16076	2690
1759	279
2709	450
7142	1223
1004	160
15856	2647
6068	1041
10401	1763
6332	1082
10292	1744
4014	679
6007	1035
9975	1684
1392	232
2451	407
12749	2123
1728	276
3768	638
11723	1960
2898	487
1758	279
2178	349
14881	2515
5747	983
1003	160
9320	1566
7143	1223
662	100
15550	2603
12161	2028
6189	1059
1006	160
11752	1963
12748	2123
12099	2017
14515	2451
1393	232
1001	159
8811	1496
297	43
2454	407
11729	1960
3410	580
661	100
11753	1963
10159	1718
1005	160
6188	1059
9762	1638
12160	2028
12747	2123
12098	2017
1394	232
2140	337
2453	407
8810	1496
1008	160
377	59
6187	1059
13702	2300
3810	641
11754	1963
660	100
11728	1960
5953	1022
9761	1638
12746	2123
12097	2017
10443	1771
3309	558
8724	1481
6004	1035
310	45
6580	1113
15552	2603
2141	337
2456	407
11727	1960
1007	160
376	59
12162	2028
11755	1963
5493	936
3811	641
12745	2123
12096	2017
9760	1638
11529	1931
8723	1481
6003	1035
311	45
4989	853
2455	407
15551	2603
6581	1113
16881	2824
12744	2123
12095	2017
380	60
10445	1771
4102	702
2307	378
3812	641
3413	580
169	25
15851	2647
6679	1133
13704	2300
6061	1041
4057	689
6109	1047
11490	1924
6582	1113
7603	1298
3310	559
8620	1467
950	148
3800	640
8108	1391
16880	2824
12743	2123
12094	2017
381	60
4103	702
10444	1771
3813	641
15850	2647
13703	2300
3414	580
6062	1041
1009	160
8621	1467
6678	1133
6583	1113
7602	1298
6108	1047
2308	378
3308	558
382	60
15193	2556
10447	1771
7678	1316
12228	2035
16883	2824
12742	2123
3411	580
8622	1467
13706	2300
4555	776
4400	754
6584	1113
11912	1987
383	60
10446	1771
3312	559
16882	2824
12229	2035
12741	2123
6060	1041
4556	776
13737	2305
3412	580
4056	689
13705	2300
8623	1467
3311	559
7604	1298
6585	1113
12936	2158
11790	1971
10702	1810
11179	1880
11064	1860
587	93
15957	2666
663	100
13158	2189
1799	284
4229	724
3148	523
13528	2258
16379	2740
16668	2785
14665	2476
8225	1414
9255	1557
5921	1015
599	95
12923	2157
2060	325
8847	1502
12937	2158
664	100
11063	1860
13157	2189
586	93
9999	1691
11178	1880
11791	1971
13527	2258
4228	724
1798	284
10701	1810
16378	2740
16669	2785
14664	2476
832	129
8226	1414
11504	1927
5920	1015
9254	1557
15956	2666
12922	2157
15959	2666
665	100
13156	2189
12934	2158
1350	223
11177	1880
3146	523
11062	1860
10704	1810
8846	1502
15840	2645
16111	2701
585	93
1797	284
2552	418
14667	2476
13526	2258
833	129
9260	1558
7905	1348
16666	2785
1898	298
597	95
5923	1015
12925	2157
11329	1900
8223	1414
10368	1759
15958	2666
1389	230
666	100
13155	2189
10703	1810
8845	1502
11061	1860
12935	2158
16110	2701
1796	284
2808	469
3147	523
584	93
8224	1414
9261	1558
14666	2476
13525	2258
14399	2424
9256	1557
598	95
16667	2785
12924	2157
5922	1015
11328	1900
5570	957
10644	1805
583	93
8844	1502
16916	2827
16375	2740
12928	2157
13154	2189
1352	223
1795	284
9251	1557
5925	1015
11327	1900
12927	2157
12788	2129
3001	497
16713	2795
16664	2785
8229	1414
1662	268
1896	298
11720	1959
4072	694
9262	1558
16898	2824
13524	2258
582	93
10645	1805
300	44
13153	2189
16917	2827
12933	2158
5924	1015
8843	1502
11326	1900
1351	223
9250	1557
12926	2157
3000	497
596	95
12789	2129
16665	2785
11721	1959
4071	694
1897	298
9263	1558
16899	2824
13523	2258
1663	268
10700	1810
16377	2740
581	93
301	44
2614	432
16918	2827
8842	1502
11325	1900
13152	2189
12786	2129
16662	2785
9253	1557
16896	2824
4981	851
8227	1414
1660	268
14663	2476
13522	2258
9264	1558
14661	2476
580	93
2613	432
5571	957
16919	2827
12929	2157
5926	1015
8841	1502
11324	1900
16376	2740
302	44
12787	2129
9252	1557
16663	2785
3002	497
16897	2824
4073	694
1661	268
14662	2476
13521	2258
8228	1414
9265	1558
13520	2258
13238	2207
9266	1558
13343	2224
6725	1142
14513	2449
14874	2514
16660	2785
7418	1270
6957	1191
7127	1223
1384	230
303	44
14205	2382
16672	2787
11323	1900
14289	2399
5674	971
3211	536
11798	1971
2182	349
13362	2230
2612	432
16710	2795
11076	1863
13239	2207
1810	287
14875	2514
14122	2372
13342	2224
6724	1142
6958	1191
16661	2785
1383	230
7929	1354
9267	1558
15527	2601
6983	1197
7126	1223
14204	2382
1146	193
11322	1900
304	44
9498	1590
14288	2399
5675	971
6723	1142
13363	2230
2183	349
6727	1142
14511	2449
4070	694
13341	2224
1900	299
6984	1197
9268	1558
7928	1354
16711	2795
6959	1191
11722	1959
14872	2514
7129	1223
5672	971
14287	2399
305	44
11321	1900
10011	1693
2180	349
11796	1971
14512	2449
14873	2514
6726	1142
13572	2270
13340	2224
16712	2795
9269	1558
7927	1354
6985	1197
7128	1223
306	44
14286	2399
5673	971
16915	2827
2181	349
10010	1693
3210	536
11797	1971
8421	1441
1388	230
8221	1414
10366	1759
14870	2514
962	153
232	29
11501	1927
16074	2689
2064	325
8145	1402
14398	2424
9089	1535
1902	299
7123	1223
16977	2844
7414	1270
8790	1491
12413	2074
10827	1824
11489	1924
15842	2645
5379	913
11060	1860
14285	2399
307	44
2447	406
11794	1971
8146	1402
11500	1927
1387	230
10367	1759
14871	2514
8222	1414
1901	299
9870	1662
14397	2424
16075	2689
7415	1270
11488	1924
262	34
12412	2074
11795	1971
10826	1824
15841	2645
10012	1693
1390	231
14284	2399
7122	1223
308	44
7125	1223
12921	2157
2062	325
8143	1402
14396	2424
1386	230
230	29
11503	1927
16072	2689
15955	2666
6637	1122
964	153
12416	2074
7416	1270
13360	2230
15844	2645
10829	1824
309	44
11792	1971
15261	2568
2061	325
9087	1535
7309	1254
7124	1223
12920	2157
2063	325
9088	1535
8144	1402
16073	2689
8220	1414
15954	2666
231	29
11502	1927
14395	2424
1385	230
7417	1270
12415	2074
963	153
13060	2174
13361	2230
15843	2645
10828	1824
12414	2074
11793	1971
15262	2568
5842	998
15260	2568
9086	1535
14603	2468
7130	1223
12738	2123
14450	2434
1204	204
6638	1122
9061	1530
965	153
8555	1459
2338	384
3208	536
16685	2792
16921	2828
5841	998
5025	859
7131	1223
9085	1535
14602	2468
966	153
8556	1459
13359	2230
1203	204
6639	1122
9062	1530
3207	536
4558	778
16684	2792
7132	1223
9084	1535
14605	2468
5024	859
2189	349
10824	1824
2759	460
8552	1459
1202	204
3206	536
967	153
9063	1530
8553	1459
15847	2647
16687	2792
13975	2342
14604	2468
7133	1223
9516	1593
11719	1959
2188	349
10825	1824
5023	859
9083	1535
15672	2620
2758	460
7729	1321
6906	1175
14848	2505
12739	2123
14849	2505
9064	1530
3205	536
14919	2526
1201	204
8554	1459
5330	907
15846	2647
16686	2792
16269	2726
7728	1321
2757	460
15837	2645
5022	859
5545	951
5431	922
2187	349
9515	1593
651	99
9757	1638
13382	2237
7316	1254
5432	922
13977	2342
6987	1197
16689	2792
4630	788
3204	536
3441	584
1200	204
229	29
2756	460
7727	1321
9756	1638
6720	1142
14201	2382
9514	1593
15838	2645
13383	2237
5430	922
2186	349
16688	2792
6986	1197
16924	2828
13976	2342
7315	1254
3203	536
228	29
6721	1142
2755	460
14601	2468
9759	1638
14202	2382
13384	2237
2185	349
15839	2645
9513	1593
7314	1254
16923	2828
13979	2342
15529	2601
227	29
3202	536
13358	2230
6989	1197
6722	1142
14451	2434
14600	2468
2754	460
2184	349
9758	1638
14203	2382
13385	2237
7519	1288
9512	1593
650	99
16922	2828
13978	2342
5840	998
7313	1254
6988	1197
5433	922
15528	2601
9060	1530
3440	584
13357	2230
3201	536
16895	2824
5562	957
973	157
1667	268
5335	907
7312	1254
7518	1288
6195	1059
3141	523
394	60
2753	460
5561	957
7311	1254
1666	268
5563	957
2868	480
974	157
5336	907
10537	1786
8840	1502
3102	515
6194	1059
16894	2824
16090	2696
1665	268
5564	957
7310	1254
10538	1786
5337	907
5338	907
16893	2824
4632	788
3101	515
392	60
8219	1414
5565	957
4631	788
1664	268
2790	463
6196	1059
10539	1786
5339	907
16892	2824
3100	515
393	60
5331	907
16268	2726
10558	1789
289	40
2791	463
4348	741
5566	957
9065	1530
4349	741
16891	2824
8550	1459
390	60
14607	2468
3145	523
5332	907
3237	548
288	40
10559	1789
11819	1976
12069	2012
9066	1530
16267	2726
16091	2696
5567	957
16890	2824
391	60
2792	463
8551	1459
14606	2468
3144	523
14609	2468
287	40
5333	907
3238	548
5568	957
2869	480
9067	1530
13529	2258
4061	691
1349	223
13847	2324
588	93
3143	523
5334	907
3239	548
286	40
3209	536
5569	957
2337	384
9587	1608
3142	523
14608	2468
10204	1729
10638	1805
15729	2627
10554	1788
7617	1300
9852	1658
5250	896
8160	1403
14291	2399
8235	1414
9272	1558
13514	2258
14679	2476
16805	2815
14379	2420
8581	1462
10639	1805
12619	2107
4756	805
10203	1729
10555	1788
7618	1300
9853	1658
12092	2016
14290	2399
11742	1962
1265	213
14678	2476
8236	1414
9273	1558
16804	2815
8580	1462
10556	1788
13516	2258
9651	1619
7615	1300
9854	1658
10202	1729
12093	2016
14293	2399
10274	1742
13339	2224
16803	2815
14719	2485
14677	2476
11123	1871
8237	1414
9270	1558
9650	1619
11632	1945
11122	1871
7616	1300
10557	1788
9855	1658
10637	1805
14292	2399
8161	1403
13338	2224
10275	1742
14676	2476
15728	2627
16802	2815
8238	1414
9271	1558
13515	2258
13164	2189
4879	827
9856	1658
14375	2420
9653	1619
10208	1729
15299	2572
14366	2417
8239	1414
14675	2476
4659	793
16775	2810
10551	1788
13163	2189
14376	2420
9857	1658
9652	1619
10207	1729
7909	1350
15298	2572
14367	2417
14674	2476
6640	1122
8584	1462
4658	793
16774	2810
6691	1135
3727	629
16270	2726
4548	775
7619	1300
10206	1729
12073	2012
10552	1788
14672	2476
14673	2476
14377	2420
8583	1462
9274	1558
14368	2417
16271	2726
7119	1223
16773	2810
9719	1631
3726	629
13165	2189
4549	775
14671	2476
9654	1619
10205	1729
10553	1788
9275	1558
14378	2420
8582	1462
9655	1619
16272	2726
7118	1223
13160	2189
12794	2129
12597	2101
2054	325
11710	1959
14923	2526
7173	1227
6167	1056
4230	724
16351	2737
12071	2012
2192	349
14670	2476
4875	827
9642	1618
7288	1253
11778	1970
11711	1959
12795	2129
2055	325
14922	2526
14714	2485
6168	1056
16350	2737
12357	2065
4379	750
12072	2012
2193	349
7174	1227
4876	827
2020	320
9166	1549
7289	1253
13388	2237
9641	1618
11332	1900
11777	1970
14921	2526
2056	325
15472	2595
11712	1959
7005	1202
16353	2737
4232	724
10059	1703
4877	827
16354	2737
13162	2189
14620	2470
13387	2237
2379	391
14920	2526
15471	2595
2057	325
8230	1414
8959	1517
11713	1959
13080	2177
16352	2737
8020	1370
4231	724
4878	827
12070	2012
13161	2189
13386	2237
9511	1593
7287	1253
1268	213
14717	2485
4870	827
8021	1370
5429	922
3928	660
6719	1142
14353	2414
16801	2815
8958	1517
9099	1535
13571	2269
5575	960
8231	1414
11714	1959
14622	2470
8678	1477
12790	2129
16590	2774
13981	2342
14295	2399
2377	391
11633	1945
11121	1871
11634	1945
4871	827
1269	213
8022	1370
14718	2485
3927	660
6718	1142
12932	2157
2051	325
8957	1517
16800	2815
13983	2342
8232	1414
11715	1959
5574	960
14621	2470
8679	1477
2378	391
5130	879
16591	2774
14294	2399
13982	2342
2050	325
12791	2129
11120	1871
4872	827
8023	1370
14715	2485
12358	2065
11635	1945
5577	960
5427	922
8233	1414
8956	1517
11716	1959
1266	213
12931	2157
2052	325
14624	2470
12792	2129
9640	1618
11331	1900
2190	349
13638	2282
12930	2157
12359	2065
14716	2485
4873	827
1267	213
8024	1370
16920	2827
5428	922
8234	1414
8955	1517
11717	1959
5576	960
2053	325
11330	1900
11779	1970
12793	2129
14623	2470
13980	2342
11718	1959
4874	827
2376	391
2191	349
264	34
14044	2364
7120	1223
9096	1535
3167	530
11708	1959
6232	1063
6952	1191
13987	2342
5426	922
10542	1786
13245	2207
5341	907
6045	1041
263	34
2786	463
3166	530
9095	1535
7121	1223
6951	1191
11707	1959
9733	1632
5425	922
11706	1959
6046	1041
13986	2342
5342	907
13244	2207
10543	1786
266	34
6234	1063
3169	530
5132	879
643	99
9098	1535
6950	1191
12771	2127
16589	2774
7308	1254
6043	1041
5424	922
13985	2342
13243	2207
9148	1546
16087	2695
12685	2118
10540	1786
14928	2526
644	99
12772	2127
265	34
6233	1063
5131	879
3168	530
11709	1959
9097	1535
13242	2207
6044	1041
5423	922
13984	2342
7307	1254
9147	1546
9410	1575
14929	2526
10541	1786
5340	907
818	122
2789	463
6666	1130
9092	1535
16566	2770
9730	1632
14721	2485
12773	2127
268	34
2767	460
16089	2695
291	40
2059	325
13402	2242
13078	2177
10546	1786
15473	2595
6956	1191
15510	2597
14926	2526
5422	922
9499	1590
14612	2468
6665	1130
9091	1535
9345	1568
12774	2127
267	34
2381	391
2766	460
14720	2485
13248	2207
2380	391
13403	2242
16088	2695
1075	173
290	40
10954	1842
15474	2595
13077	2177
6955	1191
6042	1041
9344	1568
10547	1786
2058	325
5421	922
15511	2597
14927	2526
6954	1191
9094	1535
9732	1632
6668	1130
12775	2127
14611	2468
1395	233
2787	463
2769	460
4777	808
10009	1693
1074	173
10953	1842
13400	2242
13247	2207
15512	2597
14924	2526
10544	1786
4199	719
7925	1354
9731	1632
9093	1535
6953	1191
6667	1130
14610	2468
2788	463
14045	2364
7419	1271
12776	2127
2768	460
10952	1842
13246	2207
13401	2242
3430	584
10545	1786
14925	2526
4198	719
7926	1354
13079	2177
4197	719
8706	1481
2762	460
3431	584
16274	2726
12623	2107
649	99
7734	1321
10643	1805
8707	1481
9059	1530
7610	1300
9717	1631
1190	203
5820	997
1191	203
2761	460
3432	584
8705	1481
12622	2107
16273	2726
10642	1805
6239	1063
9718	1631
6669	1130
7733	1321
10548	1786
12621	2107
1655	268
4656	793
3433	584
8704	1481
16276	2726
5518	942
14374	2420
3434	584
2765	460
10209	1729
11030	1854
9090	1535
10641	1805
4657	793
10549	1786
1654	268
5411	918
12620	2107
16275	2726
14250	2393
8703	1481
2763	460
2764	460
3435	584
10640	1805
9716	1631
16278	2726
4551	775
16659	2785
8702	1481
14563	2460
13301	2215
1657	268
13241	2207
4069	694
2162	347
7730	1321
13159	2189
6236	1063
13517	2258
2148	341
3436	584
645	99
7614	1300
13507	2253
16277	2726
4550	775
15514	2599
13240	2207
1656	268
9149	1546
970	155
2149	341
6235	1063
13518	2258
646	99
11031	1854
3437	584
7613	1300
15515	2599
14668	2476
4553	775
2760	460
1659	268
8578	1462
7732	1321
2164	347
8310	1428
4051	685
7612	1300
6238	1063
647	99
13519	2258
3438	584
14669	2476
15516	2599
4552	775
7199	1235
16279	2726
4068	694
1658	268
8579	1462
7731	1321
2163	347
579	93
7611	1300
5821	997
2147	341
3439	584
648	99
6237	1063
10594	1797
11073	1862
14162	2376
7357	1260
17017	2849
7280	1250
14247	2392
7022	1204
7447	1273
3767	637
2263	367
5822	998
16020	2675
2041	325
7719	1320
13441	2246
5452	925
12941	2160
15013	2535
6001	1033
5944	1020
7509	1285
1376	228
17018	2849
560	91
14163	2376
14248	2392
16413	2746
7021	1204
11074	1862
7446	1273
2264	367
5823	998
5623	963
8670	1474
2040	325
12940	2160
13695	2295
13440	2246
15014	2535
17015	2849
7282	1250
10596	1797
14160	2376
5552	953
13539	2262
7020	1204
7445	1273
11075	1862
5824	998
2260	367
2132	333
7507	1285
11205	1885
2919	490
14161	2376
15820	2645
10595	1797
17016	2849
7281	1250
14930	2526
7444	1273
2262	367
5825	998
907	142
16021	2675
2261	367
7508	1285
14847	2504
11204	1885
3949	665
7852	1335
5826	998
16410	2746
11968	1993
4278	730
79	17
8242	1415
3289	554
7443	1273
5620	963
5479	930
7851	1334
5949	1020
5554	953
15821	2645
5096	877
563	91
5948	1020
13746	2308
8771	1491
2045	325
2742	455
5827	998
11969	1993
5399	917
7442	1273
78	17
8243	1415
5478	930
15822	2645
5553	953
3712	625
7850	1334
5947	1020
564	91
5097	877
2044	325
2743	455
7441	1273
4276	730
16989	2846
17019	2849
77	17
16412	2746
5828	998
8240	1415
15823	2645
14164	2376
5477	930
5622	963
5450	925
561	91
13696	2295
5946	1020
5098	877
2043	325
2740	455
7440	1273
16772	2809
4277	730
8241	1415
76	17
16411	2746
5829	998
831	128
15824	2645
5621	963
14165	2376
5476	930
5945	1020
5451	925
562	91
5099	877
2042	325
819	123
9963	1682
2741	455
4064	693
16587	2773
8775	1491
11124	1872
12827	2133
9859	1660
5550	952
16932	2830
5475	930
8246	1415
9382	1572
5396	917
16987	2846
4841	822
9383	1572
12826	2133
16588	2773
8774	1491
16931	2830
5551	952
4063	693
5474	930
8247	1415
5395	917
16988	2846
16930	2830
16282	2726
5473	930
12825	2133
11260	1894
8773	1491
16281	2726
5398	917
3287	554
8244	1415
9380	1572
13995	2348
12824	2133
5472	930
13699	2297
8772	1491
16745	2802
16280	2726
16986	2846
3288	554
5397	917
9381	1572
8245	1415
16654	2784
12823	2133
1360	225
5471	930
11128	1872
7284	1250
2130	333
8779	1491
16741	2800
11403	1912
16653	2784
5415	921
5470	930
16743	2800
12822	2133
1361	225
15010	2535
4067	693
3232	544
2131	333
11127	1872
4353	743
7283	1250
10597	1797
12821	2133
16742	2800
11402	1912
8778	1491
16656	2784
5393	917
11126	1872
4066	693
1178	202
15011	2535
14249	2392
5394	917
8248	1415
11401	1912
8777	1491
12820	2133
16655	2784
11125	1872
5392	917
8249	1415
4065	693
15012	2535
1179	202
7023	1204
8776	1491
16740	2800
7169	1227
11400	1912
5547	952
9863	1660
11135	1873
14634	2473
15101	2544
15102	2544
7659	1313
12137	2024
6775	1155
3716	627
332	48
16657	2784
5419	921
1740	277
5546	952
330	48
9862	1660
14635	2473
11136	1873
11859	1981
5027	861
15103	2544
6774	1155
12136	2024
2400	394
16658	2784
5418	921
3715	627
331	48
1741	277
5549	952
11133	1873
9861	1660
12894	2148
12139	2024
9389	1572
11255	1894
15610	2607
15104	2544
370	55
3718	627
5417	921
11590	1937
5548	952
14633	2473
11134	1873
9860	1660
12893	2148
9388	1572
11256	1894
11970	1993
15105	2544
12138	2024
15611	2607
3717	627
5416	921
16777	2810
2921	490
3790	639
6770	1155
5127	879
13024	2170
16477	2758
15191	2555
16478	2758
7560	1292
16739	2800
336	48
5697	977
6771	1155
15106	2544
2403	394
9387	1572
11855	1981
6655	1126
5390	915
2922	490
2920	490
7620	1300
11132	1873
11628	1944
5128	879
16476	2758
13023	2170
16738	2800
15190	2555
5696	977
335	48
9386	1572
16776	2810
6654	1126
969	154
11854	1981
15107	2544
5028	861
11858	1981
7899	1343
13438	2246
13022	2170
5129	879
1743	277
11629	1944
5695	977
1742	277
16737	2800
6653	1126
3714	627
334	48
15108	2544
2401	394
11857	1981
6773	1155
9385	1572
13439	2246
3950	665
5694	977
333	48
16479	2758
16736	2800
15192	2555
11856	1981
2402	394
6772	1155
9384	1572
2735	455
3922	660
15616	2607
7171	1227
2048	325
6479	1101
17010	2849
7185	1230
16473	2758
5817	997
5449	925
3951	665
8494	1451
13436	2246
5123	879
7722	1320
4275	730
74	17
7897	1343
339	48
3921	660
7172	1227
2049	325
13027	2170
7184	1230
5124	879
8493	1451
13437	2246
5818	997
5448	925
3952	665
2199	351
7898	1343
7723	1320
4274	730
75	17
14238	2389
2046	325
3920	660
338	48
2129	333
7187	1230
5819	997
5125	879
16475	2758
13026	2170
11832	1976
13434	2246
7188	1230
5699	977
72	17
12857	2140
4273	730
15816	2645
7720	1320
2047	325
13990	2344
7186	1230
337	48
6478	1101
7170	1227
13435	2246
13025	2170
6477	1101
16474	2758
5126	879
930	143
8495	1451
5698	977
73	17
7896	1343
12858	2140
4272	730
7721	1320
15815	2645
11206	1885
2739	455
3926	660
1873	294
15612	2607
6440	1094
7726	1320
13901	2329
11139	1873
11257	1894
931	143
15818	2645
23	10
12859	2140
11830	1976
12566	2096
5445	925
5200	891
4271	730
70	17
13432	2246
8490	1451
5212	894
17014	2849
11207	1885
2738	455
3925	660
15613	2607
11258	1894
13902	2329
15817	2645
5120	879
24	10
5444	925
4270	730
71	17
11831	1976
13433	2246
7189	1230
17013	2849
5211	894
11208	1885
3924	660
2737	455
7724	1320
15614	2607
11259	1894
2266	367
7448	1273
5121	879
11137	1873
17012	2849
7080	1219
15071	2542
8492	1451
5447	925
14021	2356
11209	1885
5969	1026
15615	2607
7725	1320
11138	1873
3923	660
2736	455
15819	2645
15100	2544
2265	367
5122	879
12567	2096
17011	2849
7081	1219
5446	925
13431	2246
8491	1451
1409	237
10071	1705
15074	2542
5614	963
9840	1656
5836	998
11630	1944
5469	930
3591	605
8	1
13508	2254
15831	2645
5213	894
1364	227
13798	2316
1365	227
15880	2655
5214	894
13451	2246
1874	294
918	142
10070	1705
16010	2675
12862	2140
15075	2542
10072	1705
5613	963
5083	875
3590	605
5837	998
15832	2645
9841	1656
5468	930
13797	2316
8818	1499
15881	2655
15004	2535
5215	894
7646	1307
1875	294
13450	2246
9	1
919	142
13593	2277
12861	2140
13349	2227
5082	875
5834	998
10073	1705
5612	963
8250	1415
15072	2542
13453	2246
6	1
9842	1656
7844	1334
5216	894
1876	294
12860	2140
11056	1860
4320	738
916	142
9259	1558
13594	2277
5835	998
13509	2254
5081	875
5611	963
15073	2542
8251	1415
15830	2645
13799	2316
7	1
9843	1656
3690	622
13452	2246
10890	1834
1877	294
5217	894
11055	1860
13595	2277
4321	738
917	142
9258	1558
6543	1109
3595	605
7865	1338
15835	2645
5610	963
8049	1378
5080	875
7662	1313
496	78
8252	1415
11958	1993
15078	2542
914	142
16700	2795
9257	1558
15884	2655
11589	1937
4322	738
8781	1491
11130	1872
15007	2535
13596	2277
6542	1109
12817	2133
8549	1459
5218	894
3594	605
15836	2645
780	116
8253	1415
7661	1313
16670	2785
497	78
15340	2576
915	142
15079	2542
11959	1993
11180	1880
15885	2655
4323	738
8780	1491
12816	2133
8151	1402
15008	2535
5219	894
7350	1258
13597	2277
6541	1109
15833	2645
8819	1499
5467	930
7660	1313
15743	2632
14501	2446
3593	605
5838	998
912	142
15076	2542
781	116
8254	1415
4324	738
12819	2133
11587	1937
8783	1491
13598	2277
6540	1109
15882	2655
15005	2535
15834	2645
14502	2446
5839	998
3592	605
11957	1993
913	142
3149	524
15609	2607
8255	1415
15077	2542
782	116
11588	1937
15883	2655
4325	738
13599	2277
12818	2133
15006	2535
8782	1491
11131	1872
12813	2133
8785	1491
14808	2496
11864	1981
9003	1523
16704	2795
910	142
783	116
9116	1540
9104	1536
12396	2069
2568	422
8256	1415
7666	1313
16078	2692
12939	2160
968	154
12812	2133
8784	1491
15773	2637
11271	1894
16733	2800
14809	2496
5328	905
16703	2795
4054	688
9002	1523
11865	1981
9105	1536
1410	237
784	116
911	142
9117	1540
7665	1313
12395	2069
16079	2692
12815	2133
11270	1894
16734	2800
8150	1402
9005	1523
14568	2463
11862	1981
16702	2795
5327	905
785	116
7664	1313
9102	1536
12394	2069
13792	2316
1411	237
9114	1540
11140	1873
8787	1491
6545	1109
16735	2800
8786	1491
5326	905
12814	2133
9004	1523
16701	2795
11863	1981
786	116
5619	963
13791	2316
1412	237
12393	2069
9115	1540
9103	1536
7663	1313
3596	605
6544	1109
5950	1020
14804	2496
6768	1155
5325	905
1369	227
11860	1981
2564	422
8789	1491
9864	1660
767	114
9112	1540
13794	2316
821	123
16708	2795
14532	2455
5618	963
14585	2465
7669	1313
11861	1981
14805	2496
16707	2795
823	123
6769	1155
1368	227
5324	905
3789	639
2565	422
8788	1491
766	114
9113	1540
9865	1660
822	123
13793	2316
14533	2455
5617	963
9101	1536
16706	2795
6766	1155
14806	2496
4055	688
9001	1523
3788	639
10835	1828
5323	905
12811	2133
1367	227
769	114
13796	2316
12810	2133
7381	1263
2566	422
7668	1313
14534	2455
5616	963
16705	2795
5951	1020
6767	1155
3787	639
14807	2496
9000	1523
1366	227
5322	905
13795	2316
768	114
7380	1263
12397	2069
2567	422
7667	1313
5615	963
820	123
6480	1101
10708	1810
14303	2401
1786	281
16238	2720
2405	396
4570	781
1273	214
866	133
7212	1238
11829	1976
9377	1572
11267	1894
6765	1155
11129	1872
3785	639
4289	732
16394	2741
10707	1810
15339	2576
6481	1101
16239	2720
4288	732
1274	214
4571	781
865	133
7213	1238
6764	1155
9376	1572
11268	1894
7349	1258
3786	639
1920	303
10706	1810
16709	2795
5119	879
6482	1101
15338	2576
864	133
4287	732
1271	214
6763	1155
4572	781
15998	2673
3783	639
9379	1572
11265	1894
10705	1810
6483	1101
15337	2576
863	133
1272	214
4286	732
6762	1155
15999	2673
3784	639
9378	1572
11266	1894
4573	781
4759	806
11824	1976
10032	1696
5117	879
770	114
11141	1873
3780	639
3781	639
1277	214
14569	2463
9373	1572
5483	932
6761	1155
4285	732
11263	1894
9006	1523
9867	1662
4758	806
11825	1976
5118	879
3212	537
771	114
11869	1981
1278	214
11868	1981
3782	639
6760	1155
4757	806
4284	732
9007	1523
9868	1662
11264	1894
11826	1976
772	114
9119	1540
14305	2401
1357	225
9375	1572
11867	1981
9008	1523
9869	1662
4283	732
11261	1894
1275	214
16019	2675
868	133
4053	687
11827	1976
10709	1810
7377	1263
9118	1540
14304	2401
9374	1572
1276	214
11866	1981
11262	1894
11828	1976
867	133
1356	225
9009	1523
16017	2675
9967	1682
8546	1459
17020	2849
7849	1334
2034	325
15606	2607
13953	2337
398	62
1359	225
11586	1937
2258	367
11967	1993
15828	2645
15607	2607
7378	1263
8046	1378
13446	2246
1	1
14504	2446
11820	1976
10068	1705
16018	2675
9966	1682
12142	2024
8545	1459
565	91
2035	325
397	62
1358	225
11585	1937
2341	386
2257	367
10067	1705
15608	2607
15827	2645
7379	1263
11966	1993
13447	2246
8045	1378
14503	2446
11821	1976
12141	2024
16015	2675
6359	1084
13304	2217
8548	1459
7218	1238
9965	1682
11584	1937
2036	325
15604	2607
6307	1076
11965	1993
15826	2645
13081	2178
14506	2446
11822	1976
13448	2246
17022	2849
8048	1378
17021	2849
9839	1656
11387	1906
2037	325
12140	2024
13303	2217
8547	1459
11583	1937
15009	2535
16016	2675
5482	932
9964	1682
15605	2607
13952	2337
11964	1993
14505	2446
13082	2178
11823	1976
10069	1705
7219	1238
2259	367
15825	2645
8047	1378
13449	2246
8147	1402
11057	1860
16390	2741
862	133
15602	2607
10034	1698
7216	1238
7845	1334
11582	1937
16013	2675
2038	325
8542	1459
16234	2720
15083	2542
8541	1459
80	17
5890	1010
8042	1378
5	1
13442	2246
6484	1101
16391	2741
5833	998
11963	1993
8148	1402
15603	2607
11058	1860
11962	1993
7217	1238
7846	1334
1270	214
11581	1937
16235	2720
16014	2675
2039	325
15082	2542
6485	1101
17023	2849
4	1
13443	2246
81	17
4319	738
14507	2446
7449	1274
5832	998
11269	1894
15600	2607
11059	1860
5830	998
909	142
11961	1993
16011	2675
8149	1402
7847	1334
8544	1459
16236	2720
7214	1238
9969	1682
11580	1937
82	17
13444	2246
16481	2758
8044	1378
3	1
15081	2542
11631	1944
16393	2741
5831	998
2256	367
10066	1705
908	142
15601	2607
399	62
11960	1993
8543	1459
16237	2720
16012	2675
7848	1334
7215	1238
9968	1682
13445	2246
15080	2542
8043	1378
2	1
15829	2645
16392	2741
2255	367
16480	2758
16446	2753
11530	1931
14336	2411
14909	2524
14309	2402
6728	1143
8444	1446
9327	1566
2363	389
15869	2651
4366	745
14514	2450
1693	271
11575	1937
13252	2209
55	17
14942	2529
12902	2151
2362	389
8347	1432
10219	1732
4990	853
6366	1084
9917	1672
3581	605
1370	227
8981	1521
14337	2411
