roledby	character
11161	8967
9846	7958
5450	4606
16810	13147
10875	849
13189	10509
29491	22039
1236	1158
20827	13774
4352	3743
1828	1661
20355	15693
3064	2687
25686	1283
26585	18404
25586	19305
10384	8379
24995	18921
20794	16009
22961	4495
25425	13625
17221	7970
23842	18150
1559	1435
29934	22353
4811	4080
25205	19058
5443	4599
14851	1712
29557	22095
8186	6675
2466	2195
22455	17158
17908	13935
9890	7998
2877	2544
2504	2224
20986	16155
11035	7945
3053	57
16788	13136
16789	13137
27226	20450
25834	19493
9378	7611
16834	13160
25235	3625
235	228
4644	3949
16115	2119
2728	2420
23897	7499
28157	21125
9145	7446
17363	5235
1144	804
15497	12184
24041	8817
25821	19482
5569	4712
20266	15627
12903	10294
8825	7199
1917	1735
23158	17648
15349	2658
18026	14031
20327	15674
20055	15490
1121	1054
15900	12477
24934	18880
20588	15869
16847	13173
18863	14609
16179	12675
3499	3072
29308	21899
23732	18063
25948	4204
28489	490
29435	21996
12909	10300
1130	1062
19836	15328
21420	6984
27569	1055
12129	9724
22375	2582
29648	22161
16801	11621
21650	2070
1005	952
22753	17365
7324	6004
15682	12320
20485	15801
9621	7792
2491	156
10393	8386
11444	9196
11336	9109
7583	6215
24470	1169
10604	8557
24466	18571
29841	22293
25996	19610
3870	3366
7626	6248
21418	6982
23648	18009
29489	22038
801	759
26095	19687
10607	8560
15909	12485
13262	10565
13580	10812
22161	16947
20811	16021
10613	8565
17683	13767
6524	5404
4753	4032
6202	5187
14773	11664
23188	8351
27107	20364
14916	11772
26766	20124
9858	7968
12348	6401
7187	5913
13162	10484
6801	5628
13769	1652
16225	12710
19087	3867
29029	21693
1732	1591
26086	19678
3105	2724
15259	12005
11378	9143
23476	17893
10508	8485
15753	12379
12136	9727
9769	1676
15975	12529
17951	4364
25581	19305
15730	12360
20719	11756
28625	21434
20573	15856
3605	1471
4378	3766
18210	14161
28939	21643
6942	5737
18760	14535
18303	1406
22040	16866
27592	20726
3597	3157
9624	7792
3914	3403
19288	14918
2535	196
24431	18547
27625	20747
29694	22199
18633	14449
11691	9381
2879	2546
18625	1811
28150	21121
8138	6635
14663	11588
2872	2539
4544	3871
23956	18232
19788	15295
26770	1856
14313	11350
23876	18171
9100	7408
3207	2815
17138	7373
27288	20493
7793	6384
5335	3197
356	337
1062	1007
17648	13737
30061	22448
17866	12327
1770	1613
6973	5763
23364	17799
10307	8323
16290	12765
25213	19064
5892	4975
9801	559
7259	1343
10936	8798
7378	6050
13665	10882
640	607
21340	795
22898	9916
26470	6979
9629	7792
16718	13097
8571	6995
18128	7298
7401	6071
3340	2933
1820	1654
4985	2951
22251	17016
13428	10698
7163	3549
325	306
3561	3129
20120	15526
6730	5571
21704	11536
35	34
5427	208
4054	2658
18663	14471
10183	8222
9968	1311
1838	1670
23510	17915
26926	3414
682	648
17217	13419
8081	6588
21157	16264
15991	6810
11238	9029
4089	1564
23725	18059
7617	6240
14054	11177
22913	2180
8211	6694
26267	19801
8062	6577
22908	17474
15509	1674
16996	672
21520	526
13287	10587
4460	3809
25945	19573
6732	5571
6525	5405
81	80
28363	463
28061	2851
2340	2086
24899	18854
28078	1269
7352	6029
29230	8799
19834	15326
13254	10559
11421	9176
15580	12237
2255	2010
24350	16439
269	254
16226	3705
28212	21166
3480	3054
5054	4270
25807	19473
15387	12102
22211	2368
18631	14447
4086	3538
10065	8125
5249	4428
19943	1457
22638	17284
14042	415
27832	20908
8267	6742
19896	15373
4428	49
27897	20951
15231	3213
29159	21792
21824	16704
24137	18360
20239	1712
23062	17575
17200	3146
17300	168
7289	746
19303	14931
26543	19965
18148	14116
23692	12376
15153	11941
14875	11737
15186	4085
22006	16839
12289	9818
15483	692
11398	24
29930	8471
439	416
3106	2725
27153	20396
14492	11472
18259	3853
23379	17805
18942	14666
2026	1818
7304	5992
15071	11881
18776	4263
20324	15672
29633	22151
6802	5629
21043	411
10812	8711
14590	11534
9917	8023
3769	3296
6660	5510
16910	13221
6719	5562
14673	11595
22576	17242
18774	14546
4069	3524
2147	1915
12295	9819
8900	6431
9551	7739
5165	9
11679	9373
17914	13940
18752	14528
2411	2151
26699	20067
24406	5645
10199	8233
21235	2872
2203	1965
6824	79
5834	4928
24171	18383
29931	22351
27841	20915
6906	5709
1474	1358
19267	14903
21074	1844
22847	17437
29850	22301
8697	7100
18389	14279
28285	21210
12848	10252
29910	22337
12720	10147
18719	14509
8826	7200
9939	2617
12867	10263
29289	21885
29198	21822
11879	7560
25910	19544
11400	9158
7224	5940
17466	3251
4246	3651
6770	5599
14040	11167
14957	11800
19183	14723
24901	18856
26846	20190
22292	17046
18418	14306
834	790
12700	10132
12710	10139
28505	21368
28271	1214
24834	18806
6785	5612
29492	22040
1085	1026
7265	5970
22930	43
3290	2891
20737	280
5034	4254
15393	12107
24490	12195
5263	4441
13433	10703
21970	4274
5180	564
772	733
12041	9665
302	284
27097	20359
6578	5449
8604	7022
18106	2284
12685	10119
4849	4114
434	411
4427	496
26099	19690
11405	2119
7171	5903
11348	9120
1544	1422
207	202
28908	21617
26972	13149
28272	1214
12649	10089
1093	1033
12357	9864
10115	5892
7430	6098
23006	9067
3873	3368
2635	2341
271	256
19128	14798
6699	5545
13098	10445
14503	1654
17180	13396
16848	13174
20464	1724
25053	18956
8964	7310
24591	9493
4321	3718
19930	884
16641	13036
27078	20349
24981	18909
14649	11575
3463	3037
12950	4348
26813	20162
19926	614
9067	7380
28732	21498
6142	5146
16023	12560
18379	14273
234	227
8489	6925
569	540
11001	8847
8703	7106
27136	20381
6137	5141
18844	14594
21128	16250
25978	6808
21260	890
21479	16482
5234	4413
29732	22228
19336	423
1398	820
5987	5030
23836	18145
11052	8886
20567	15852
10493	8475
4073	1566
5143	4342
14070	11186
1568	1442
27486	20638
20087	15509
9255	7525
5837	1745
20724	15965
2857	2525
12800	10210
30233	2119
8109	6609
24154	8048
22663	17300
8269	519
19661	15212
10443	8430
11251	9042
4474	3821
20232	15598
11062	8893
11956	9599
21161	16268
20028	15467
1073	1015
626	593
7038	1032
27005	276
11970	9611
16315	4981
8245	6725
2792	2474
17055	13308
24420	18543
16671	13059
24249	18438
4647	3634
20311	153
11435	9190
3586	3149
26687	20061
26006	19620
8918	7275
22738	17355
23745	18075
17239	13437
25105	18976
30173	22532
7242	5954
13090	731
19025	14716
4890	1197
256	245
25397	19191
10417	8406
27510	20661
745	708
28566	21397
5172	2368
5516	3707
16218	4191
26576	19987
24307	6249
4217	3636
29858	22309
8188	6677
17763	6202
15431	12133
27209	11419
4960	4198
3985	2891
11095	8922
1862	1690
21845	16720
10184	8223
6729	5571
29213	21836
19939	15402
6438	5347
14000	11134
16672	13060
17460	13606
166	162
21165	16272
9544	7733
8780	7164
1513	1393
12554	10021
11968	9609
19681	15227
20680	15937
22988	17522
21256	3219
20979	6575
23850	18156
16556	12971
11156	8963
18843	14593
8074	239
12132	9725
1324	1227
22790	7
17394	13556
15828	12429
29226	21845
30069	22453
29976	22387
23036	17562
12879	10272
4417	3786
10670	8609
17462	13608
9879	7987
10226	8252
9105	7411
15892	12470
13648	10870
3827	474
18806	10802
25299	2605
13449	10718
22680	17312
28469	21343
16667	13055
30133	22498
3255	2859
28790	21531
21508	16506
1441	1326
8284	6757
22031	740
20574	15857
10602	8556
2088	1860
2014	1808
21774	16674
22488	17177
15871	12456
23710	7130
21854	16726
3371	2956
22953	9212
8786	4364
3591	506
24430	6962
20556	3583
22035	16861
18507	14371
16961	417
19829	15322
3223	2829
20686	3385
18542	519
23317	17769
30257	22584
29939	22358
14237	11298
4048	3505
17790	13846
7485	2377
4559	3883
5100	4302
18176	2364
5689	4815
13788	10965
4117	3559
22959	17501
15165	11949
19962	1717
26666	20050
25011	942
9269	7534
3317	2912
13402	10678
16520	12939
29199	21823
23905	18192
8108	6608
16204	12693
6652	5503
22058	16879
24741	18752
25983	3821
3981	3458
3440	3015
22762	17373
12799	10209
17887	13921
3727	3265
27287	20492
558	529
17867	13907
18715	417
13173	4774
24432	18548
11536	9262
24644	8784
15796	1782
7122	719
11986	9623
17445	13597
7658	6277
6260	5226
27582	20716
20261	15623
22974	2385
15191	57
28637	1065
3740	3275
19666	15215
28812	21549
20236	3742
21799	16688
17124	66
2235	1976
8126	6624
12713	10140
20933	16116
14963	11803
22012	16844
7490	6142
696	662
3268	2871
4346	3737
18436	13069
29700	22202
28612	10768
6768	4513
29220	21840
7120	719
10990	8837
10891	8768
26619	20018
24756	18765
23623	17998
18342	14249
5115	4317
29941	22343
26408	132
29600	22132
26887	20215
22297	17049
17506	13641
10569	8535
5862	1025
19020	14716
29871	3974
13441	10710
27918	20969
27969	21003
14620	7896
24445	18556
25197	19052
19447	15036
1367	1262
16559	12974
19948	2167
21744	16656
10656	8598
431	408
28589	21413
24097	2611
11666	9363
28710	21481
10653	1065
16058	12588
17591	13694
22677	1564
8682	7087
24311	18484
6583	5454
22960	703
2578	2288
7767	6364
8152	6647
14421	11420
18747	52
15273	12012
29101	4620
24979	18907
20002	15444
22343	3772
10202	8236
20168	15546
7756	311
5218	4398
7922	6477
20491	15806
4841	4106
1100	1039
9336	7584
11636	9336
30259	995
16271	10425
3213	2821
14871	11734
11278	9065
4265	3668
5497	4650
28760	1674
8812	311
493	469
15134	11926
4713	804
5998	5036
21311	1689
18695	230
15879	8930
6076	5090
14357	11380
23094	17593
14442	11440
19058	14747
25152	19015
22649	11465
9576	7758
21388	16423
8831	7203
17401	13562
19124	14794
1614	1483
15239	3864
10073	7812
22391	17104
17708	1065
20613	4452
6422	5334
1808	1643
28592	21416
26396	599
23914	18200
23503	17911
2655	1718
21568	16542
21593	16560
9044	7363
25973	1854
11785	9468
10139	8179
25021	953
14881	11742
9680	7841
26305	19826
2496	2218
24305	18481
28814	21551
13940	11086
25165	19026
9143	7444
1721	1580
20188	15560
18459	14335
10088	2876
22955	17498
9299	7558
9040	153
2430	2165
22789	17395
1844	1675
9961	8045
5438	4594
29534	22075
25901	19541
9309	7566
12947	1034
1853	1110
16857	13182
7168	5900
29302	21895
16303	12775
20475	15793
17164	1081
9540	7729
16256	12737
14310	11348
5872	4957
25422	19207
9082	7395
3706	3246
1846	1677
16707	13089
3990	3463
29431	21992
7006	5785
24024	18280
27612	20740
26517	4637
17477	675
20247	15609
6486	560
20882	1055
21066	16207
336	317
28296	21221
21909	5599
22146	1390
8260	6736
11474	9220
8696	7099
6280	5242
29211	21834
14356	4222
9445	7655
3504	3076
18131	950
5823	34
28365	21267
22681	17313
25364	19163
28960	21652
29168	21800
14126	34
12969	10348
5096	4298
13157	466
26404	19897
9025	2322
15132	11924
16334	12798
15001	11832
24860	18824
16217	12703
18831	14584
3679	3225
28800	21539
19897	15374
12074	9688
11682	9375
12543	10013
28392	21283
16434	12869
11684	9376
6147	4970
7175	5906
7080	1478
17899	13929
2594	2303
6967	5759
13827	11004
26149	19718
20886	1055
25375	19172
10358	599
4926	4054
12726	10151
5168	4356
15270	358
30275	280
28574	21405
29443	22003
1984	1784
7806	6394
26621	20020
19854	15345
27962	20999
13141	10471
6166	5163
29183	21813
8827	7201
4587	3907
27890	20945
5548	4696
24604	18661
8753	1311
25329	19133
5476	4629
13286	10586
23083	17590
10381	8376
5826	941
231	224
20100	15516
13500	10758
12182	9752
5571	4714
13740	10933
19040	14733
12006	9640
28920	21628
3498	3071
4074	3527
3955	3438
19816	15314
15427	12130
8191	1564
3913	3402
19403	15002
19008	14707
270	255
16383	1856
14608	11546
6179	5171
4859	4120
11747	9437
13491	10751
2967	2612
16335	12799
47	46
16190	12685
1841	675
15524	12198
22647	1564
1178	1104
1315	1219
9827	196
23590	17968
6453	5357
10843	8732
20136	2601
15488	12176
28086	21077
12826	10233
14640	7371
19118	14789
23165	17654
9110	7416
22087	1669
22437	17143
23248	3181
5679	4086
8162	6655
12576	10036
13297	10597
21819	1314
24969	18902
29919	22343
27182	20420
24193	18397
10352	8356
17412	3783
18898	14639
2960	1169
27098	20360
27714	20813
6378	5305
24073	1887
7831	6415
12406	247
12990	10361
6943	5738
27766	20861
18245	14184
3521	3093
15637	12284
23172	17661
23246	17717
11332	9106
24131	18354
2120	1890
25677	19377
16107	12623
30119	22486
25007	18933
4919	4171
28682	21466
27917	20968
24671	18705
6044	4005
14003	11137
18896	14637
6875	5690
28825	21560
16719	1214
26509	2070
28207	594
26453	6965
14962	2047
19207	941
17528	13657
25489	19250
24013	3154
12373	9875
6820	5644
27970	21004
24265	14733
4123	3563
17032	5797
7853	6432
2386	2128
1455	1340
28126	4772
5227	1940
17875	13911
26900	1296
18661	1469
14600	11542
12154	4085
18355	14262
7789	6380
9461	2835
20193	15565
12008	9642
23303	17760
12085	9698
9517	7711
13815	10992
88	87
4347	3738
18840	51
25416	19201
28204	21161
1212	1134
6674	5522
9361	7597
18403	14291
29181	21811
17757	13820
28709	21480
8020	6544
19028	14722
23662	18018
11939	5763
3470	3044
11167	8973
14229	11291
8667	7075
14742	11644
15142	1760
10052	8116
19177	14840
19912	12038
22687	17318
15513	12192
9181	7471
17636	890
27635	3012
26467	19926
10144	8184
28297	21222
18662	5586
28759	692
16195	12687
28707	5064
16097	12613
13080	10429
30157	22522
7407	6077
14737	11640
4459	3808
24332	18497
8118	6617
7914	6471
21533	16517
24227	18422
788	747
5824	4337
21271	16344
30218	3344
18402	14290
14074	2601
12113	6355
10983	901
7779	6374
19451	15040
5117	4319
29268	21870
9650	7816
26294	2605
13829	899
4363	3754
18664	6385
12902	10293
19424	2672
23256	17725
10230	8256
9995	6061
400	380
13859	7467
13780	10961
8841	7210
24190	316
15739	2363
18447	1073
22643	17287
3857	3354
20822	16023
3338	2931
11793	8712
11028	1343
11331	415
29459	22015
4253	3658
4536	3867
13996	11131
19546	15128
11920	9569
2296	2047
12013	9647
5068	4278
17927	13952
532	504
1855	1684
25851	11396
1037	983
17814	13867
12856	10258
18063	14058
13950	11093
15080	3813
2688	2383
7822	1324
25612	19326
29267	21869
4021	3489
24424	10606
20032	15470
28195	21154
13519	10772
29968	22380
1188	1113
9345	7588
19236	14812
2937	2595
12565	10026
26614	20013
742	705
24232	18426
4356	3747
29624	22145
15260	12006
17846	12327
25977	19598
19521	15106
3343	2936
2771	2460
27114	6039
21464	16468
22081	16890
26039	19646
17069	3032
29333	21920
337	318
19773	3126
16130	12639
1779	1619
8069	6581
5149	3625
10841	8730
14008	11142
6799	5626
1148	1078
15420	12124
7954	6503
23344	17785
19582	15157
12197	978
22887	17461
15547	12215
19495	11229
9547	7735
22273	13087
25067	18963
3462	3036
2104	1874
29737	22233
5806	4908
16564	12979
7098	5847
5512	4665
9943	8034
22444	17149
11459	9208
6905	5708
13979	11117
15485	12173
29164	16320
16765	13130
21229	1729
11420	9175
23334	17777
15036	11859
20107	12774
23356	17793
21059	13219
11809	710
10135	8177
26016	3013
5106	4308
25674	19374
17836	13887
10067	8127
457	434
142	140
20961	16138
20694	8946
22926	17486
315	296
13779	10960
22186	16964
25626	19338
25624	19336
17963	13982
23862	18148
25699	19395
10445	8432
10858	8747
26791	20144
24287	18467
24730	18745
26050	19655
27111	6039
727	692
11962	2145
16605	13007
20460	15780
24938	18883
11108	8928
3732	1562
24726	18741
9175	493
23027	17554
11048	8884
18670	14475
6451	3550
7159	5894
12308	9830
13851	15
21561	16536
5076	4282
15538	12206
105	104
5738	4851
26753	20117
25967	604
19860	15348
12516	9987
23220	17696
25720	19414
3391	2974
15136	11927
9790	2385
28875	56
11123	311
2744	2435
17985	14001
15378	12093
13517	3197
11347	9119
9409	1055
22620	908
24467	18572
6752	550
14987	11822
4663	3964
13415	10686
12611	8180
17738	11225
30191	1485
22729	7196
2850	2519
20682	6899
15851	1833
29836	22288
14129	11224
12040	54
5147	4343
23788	311
28055	21055
2111	1881
23982	18250
18044	1451
17373	13536
24310	18483
9045	7364
10378	8374
21221	4460
28531	21375
18109	14093
11952	9596
2490	2214
28463	21337
29603	22134
29449	22008
3915	3404
22890	17464
5673	4801
26158	19725
25940	19569
5358	4520
20180	15554
3505	3077
6074	5088
17512	13647
5082	4285
17734	13803
1208	1130
24613	18666
18998	14704
10002	1566
18513	14373
20458	15778
909	858
10993	3126
22539	17215
23913	18199
10598	8553
26422	19908
15817	12419
27989	21010
3548	3120
27313	10324
15665	12304
19010	14709
23143	17635
11766	9453
29102	1801
807	764
27095	20357
14367	11388
5455	4611
24925	18877
13927	11076
4898	4155
16068	12595
19511	15096
11206	766
10134	8176
10028	8095
29894	22332
24903	18858
14277	11325
21304	1696
25942	19571
21327	16381
15690	12328
13196	10515
18992	14702
25207	269
23900	18189
20978	600
405	384
4993	2812
1009	530
3839	3343
4650	3954
15283	12022
1316	1220
22229	16997
21775	2095
24760	18768
6833	5653
1852	1682
18638	14454
19428	15019
8175	6666
25038	2055
4431	3793
18092	14080
23398	17824
24664	18698
16746	13118
7432	6100
2703	2398
27899	20953
7211	5930
1549	1427
26828	20175
26200	19753
20090	15511
16781	13135
21103	16229
14462	11456
29098	21748
12439	9924
7036	5809
3805	3316
21175	16282
17749	1197
22942	17493
23003	17537
4832	4098
3230	2836
14866	7796
16540	12957
19998	15440
2689	2384
4026	3493
16947	13237
24799	9406
15939	12505
11200	8994
9543	7732
23812	18123
24143	18366
25106	13237
27066	20340
7387	6058
10603	2112
16948	13237
22443	1515
27925	20974
5270	4447
29918	22342
24791	10189
14413	11416
13879	939
13184	10504
11698	9388
11063	8894
17003	8817
28495	21362
19452	15041
27894	20949
792	751
20074	15504
12868	10264
10630	8578
25412	13625
13553	10797
23365	17800
17937	13961
22689	17320
2511	2229
26526	804
17889	467
13764	10950
2493	2216
4764	2828
16247	12728
18852	14602
26968	11638
12318	9838
23940	4956
22256	12185
29535	22076
13695	10902
15208	11972
32	31
4177	3603
29851	22302
6292	1169
12639	288
28611	2504
7783	6378
28161	505
4329	3726
22187	16965
21421	16437
29549	22087
15823	12424
23405	17830
28117	5775
21130	16251
561	532
29372	15387
29072	21729
7064	5830
9318	7573
11075	8906
23251	17721
16351	4222
20565	3576
12647	1041
1990	1788
21070	16209
13336	10616
15706	12343
22779	17386
7302	5990
20823	16030
3410	2991
3989	1086
27682	13086
9395	7620
1519	1399
27840	1647
1262	1180
28548	21383
12029	9658
22666	17303
24126	18349
4426	3791
6960	1602
18088	1871
281	265
11140	8949
12697	10130
12536	10006
3039	2664
29869	22317
28980	21664
12750	10171
25642	18554
25140	19003
6082	5096
7010	5789
25887	19533
18304	14227
5919	4991
15638	12285
4137	3576
19630	15191
24278	18461
26059	19661
29043	21702
21803	16692
5703	4825
21232	1729
22699	17325
26717	20083
22510	17194
15322	596
3669	3215
12699	10130
20814	16023
24849	18817
17152	13379
18635	14451
2854	2522
702	668
10221	25
16703	6053
21468	16472
18365	14266
18415	14303
27711	20810
19103	14778
10333	8345
3079	2701
3969	3448
21185	16291
984	931
997	944
19583	15158
15809	9781
9049	2257
16258	12739
24446	18557
11	11
12380	9879
15657	12299
28781	16019
2886	2552
25090	6983
8454	6895
7701	6316
15096	11898
13087	6845
20974	16147
18314	3756
25991	19605
19102	14777
8011	6536
5224	4404
22238	17004
28605	21424
8801	7182
15873	12458
6964	1602
12256	9794
12224	9781
3651	3199
9886	7994
13245	10550
20952	3603
660	627
1107	1044
24610	496
3819	3327
12285	1554
26251	19792
1606	1475
10332	1111
22209	16983
28434	21317
24221	18417
5869	4955
17415	13572
1412	1300
17060	13312
19289	14919
20896	16080
29570	22108
22269	17026
24090	18331
8409	6856
13918	11070
17919	13945
19240	14882
13458	10726
19505	15090
19319	1564
23216	17693
21403	6966
20244	15606
28643	21441
16955	13237
25585	19308
7419	6087
25233	19074
6261	5227
19701	15243
25252	19089
20427	15750
3546	3118
22151	16937
25971	19595
22440	17146
4114	3557
11975	1517
15081	11885
21218	675
6222	1485
3016	124
3128	2745
1182	1107
804	762
3129	2746
7206	3126
29452	22010
5561	4704
6178	5170
22307	17052
7541	6182
977	924
27991	21012
69	68
24509	3625
2351	2095
3957	3439
13602	10830
22288	17042
27115	7011
15274	12013
7100	5849
4989	4220
8059	6574
6711	1760
16345	12808
7282	2284
19362	14974
13420	10690
11715	9405
3762	3291
18319	14238
24025	18281
18572	14409
13914	11067
15847	12442
9778	7910
17973	13992
8888	7251
18773	580
17232	13432
19370	2851
7981	6519
7115	5860
7369	6042
11753	9442
3301	2900
21852	3360
16990	13269
3159	2774
29416	21982
242	233
9563	1745
28043	21048
25707	19403
20616	15889
15689	12327
829	785
4711	4004
7597	677
13256	10560
6900	5705
14787	11674
22862	17446
16568	12983
13939	11085
23120	17615
23610	17987
4032	294
28692	21471
17552	13674
19326	2572
7568	6202
25789	18366
4215	3634
26627	329
12020	9653
30031	22424
22239	1214
22223	7970
30009	22407
4297	3697
15316	12048
3687	3230
3964	3444
16277	12753
11299	1451
3579	3143
10885	689
28721	4348
19655	15207
22155	16941
7008	5787
17812	13865
8533	1257
22515	17196
22287	17041
736	699
12517	9988
27712	20811
9818	1844
3818	3326
5155	506
7692	6307
15882	1746
25855	19505
19462	15050
23838	18146
13963	11102
16472	12901
12541	10011
25680	19374
3356	679
30131	22496
3123	2740
30155	22520
28898	21608
18327	14241
20340	15681
20988	147
28758	21519
16017	12554
26729	20095
1812	1647
28442	21321
21587	11397
6694	5540
1136	172
28346	21252
2278	2031
6556	5432
11615	5054
11606	1457
8887	7250
20641	2877
17799	13854
21135	16254
29388	6513
15330	12058
13313	10606
24923	18875
11504	9243
28741	6138
12984	10357
7657	6276
2951	2602
17541	13664
6315	2309
17766	13828
2555	2267
21084	16220
21621	15958
28897	21608
13622	10845
20866	1055
2347	1841
24079	18324
24773	18775
26580	19989
27461	1073
11487	4585
4847	4112
1939	1750
25900	472
3418	2998
6234	5210
21073	16212
305	282
8024	6548
9535	7725
8948	7300
2461	2191
27874	20935
26555	19970
8115	6614
3950	3434
27408	20583
24783	3385
200	195
7945	6496
13887	11053
6847	5665
20104	15519
8995	86
17826	13878
5645	3251
23739	18070
4391	411
24989	5722
20869	16061
25995	19609
10860	8749
8275	6749
16571	203
11353	9125
17220	13422
18775	1494
13956	11092
21090	9
2807	2487
4258	3662
18875	14619
23915	18201
1419	530
11319	9095
7666	6285
14513	51
22207	16981
26258	3013
18617	7373
20860	1055
21577	16550
1042	987
5159	43
7140	5878
2225	1985
27194	20428
13268	10570
6485	5377
22289	17043
8970	7315
18810	14570
3452	3026
4976	4210
5649	4780
28394	21284
12846	8945
3491	3065
13423	10693
14078	11191
21266	16339
14290	11332
17495	13635
19375	14985
23200	17681
14094	11199
15386	12101
21184	599
11919	9568
15305	6810
12103	7246
14637	11567
24239	18432
5638	1087
15507	1381
29525	2944
8645	7057
15271	3539
28585	1324
13130	2944
13722	468
8106	6606
17075	3043
7969	6513
16895	4836
29835	22287
25110	18979
8968	6159
21272	16345
28189	21151
7167	5899
7009	5788
29579	22117
11116	1599
29619	22140
23603	17980
27349	20539
2306	2055
13640	10862
19115	14787
15688	12326
3183	2796
17202	13407
15843	3126
25682	19381
16461	12893
13296	10596
14677	11596
28082	21073
17063	13314
1039	985
12174	9748
4357	3748
28356	21261
23312	17765
17809	13862
8557	6981
15013	11839
29351	21936
21396	16427
11338	9111
2017	1810
30151	22516
16279	12755
24472	1885
8002	710
19890	15367
7276	5977
4812	4081
22965	17504
24040	18295
27006	20294
8522	6956
7567	6201
548	519
8935	7288
23731	316
6561	5436
4278	3680
7752	793
18518	1833
23811	18122
11056	2993
306	287
10844	8733
3243	1033
18076	14066
28527	20793
1006	953
29601	120
12853	10255
16432	12867
23011	675
26405	13087
22074	5843
29716	22215
19523	15108
2692	2387
16015	12552
20746	9602
28424	21308
1408	1296
19742	6980
12097	3496
3061	2684
26605	20004
5085	4287
29097	21747
2611	2317
5368	4530
779	739
4249	3654
14389	530
15680	12318
18853	14603
24738	2592
22821	1010
24718	2601
14337	11364
23671	2834
4011	3480
28135	21107
17750	13814
8437	4222
27623	20745
3625	530
4397	18
18879	14621
27247	17738
20059	15494
4366	3756
14994	11828
10859	8748
13800	10977
2133	1903
318	299
11600	9312
5137	4337
22051	16876
27205	5240
1377	1268
522	494
27305	20508
26844	20188
28196	21155
14374	11394
1270	1187
3638	2927
25241	19080
7017	5796
7745	6349
17557	43
6331	5261
358	339
6874	5689
26212	19762
24069	18317
4024	3491
1627	1495
20868	16060
17328	13498
28664	21456
2173	1938
27452	20620
8950	7302
4410	3782
15709	12345
7156	5891
6560	908
290	272
28198	21156
29396	21966
19327	14947
2316	2063
573	544
8610	7028
3571	3139
30055	22443
2124	1894
20563	15851
720	685
19769	15283
22126	16919
27552	7959
13518	10771
26946	20255
6354	5285
21301	16369
16422	11793
709	675
28869	2945
2855	2523
3264	2867
4298	3698
5167	4355
3695	212
11021	8862
29347	21932
7345	6022
23474	17891
10758	8669
7012	5791
13442	10711
20592	2838
23091	766
5803	4905
18940	14668
27378	1782
26174	19736
27204	280
11042	8880
21012	16175
5207	4387
11366	9134
23361	17797
17719	13794
7184	5654
28245	1119
23274	17733
16498	675
25400	19193
818	774
26151	19720
16824	13154
26295	25
26726	20092
3632	3185
5664	1562
27007	20295
26831	1119
12954	10335
16749	13120
19920	15387
22422	17132
27892	20947
13635	10857
20518	15828
23461	17879
386	366
13300	10598
13964	11103
16172	43
2525	2242
7951	6501
8837	7207
10280	8300
10835	8728
27372	20558
22464	17166
29517	22059
182	178
25056	4222
23840	18148
5148	594
18666	2843
25493	19254
5499	4652
8263	6738
30071	22455
20243	15605
6956	5751
25955	19582
23714	10113
10561	8526
1561	1437
5514	4667
1245	1167
20073	15503
8433	6878
20674	493
87	86
26820	20168
17582	6114
9136	7438
14061	311
15729	672
570	541
17140	13370
10576	8542
15346	12069
15158	11945
24000	13919
13152	10479
13164	10486
22608	17267
16070	12597
8406	6853
5295	4471
28164	21131
15068	1978
13288	10588
25691	19389
14563	11511
19778	15289
22493	17180
4722	4010
26888	20216
25117	18985
17882	13917
7496	6148
14331	545
3345	2938
29778	22256
13310	10606
6861	5677
16463	12895
28036	21043
15472	12164
3104	2723
26606	20005
1096	1036
18536	14384
27234	1169
15475	12166
18595	14424
21065	16206
6685	5531
29796	1478
28247	21190
26799	20151
8884	7247
22280	17035
300	282
12625	10073
25828	19488
17756	13819
8883	7246
19254	14894
24681	4956
21536	16519
6975	5765
21919	16777
21570	16544
20723	15964
29074	21730
28999	13105
3666	3212
10558	8526
23182	2205
13948	11092
14947	11792
29465	22020
22561	56
12271	9807
29341	21926
1893	1716
6151	5154
27668	20778
11117	8933
27242	11455
3877	3372
15870	12455
27751	4771
10182	8221
2069	1843
28214	21168
8438	6882
21469	16473
11314	9093
13372	10648
1221	1143
27168	20411
8579	217
9310	5808
11479	9224
1013	959
28451	21327
5091	4293
20875	1055
29445	22005
23791	18104
10515	8491
12589	3496
20224	15591
10145	8185
29357	21942
14203	11268
2541	1169
2574	2284
26707	20073
14302	1898
14458	11452
25671	19371
23746	2385
19557	15138
14131	2943
6940	5735
11130	8943
23614	17990
23249	17719
26785	20138
12583	8509
12566	2368
1410	1298
15411	908
21946	899
4135	3574
766	727
21190	16296
11304	9086
12802	10211
12537	10007
20113	1657
21132	25
21673	7261
13645	10867
21028	2788
11627	9329
3875	3370
28330	21237
6555	5431
22995	17529
17299	13477
27373	20559
27264	20474
1706	1567
19538	15121
9999	8075
11193	506
15945	12509
1799	1634
13083	10432
17090	13334
27861	1517
28502	21367
17563	1566
20001	15443
17828	13880
27483	20635
28156	21124
22584	17249
28440	21320
15029	11852
21384	16420
21988	16825
11252	9043
3068	2691
24416	6723
15419	12123
28910	21619
6111	2661
11707	9397
8333	6797
12177	453
3379	2963
8613	7031
25129	18993
5873	4958
20612	15886
10464	8450
11773	9459
16104	12620
26987	20278
28215	21169
21853	12500
24361	18506
18374	14269
7298	5988
25192	19048
21344	16391
