movie	actor
2519	2191
3405	3654
3206	1023
706	3359
3070	2192
3025	4538
293	2026
899	2733
1264	2970
911	3033
2516	3908
1270	4492
1085	3237
641	1129
1331	2088
783	3730
3330	3659
1265	4488
2351	67
532	2595
1847	1557
1851	4881
522	2938
442	2735
2081	4056
1433	4399
2908	3801
588	3150
546	475
66	623
522	2936
75	685
31	287
1353	1270
1080	4064
1620	2889
349	2342
587	3141
3302	1238
3063	4184
315	1384
3258	3672
2926	2693
2181	790
619	3261
2675	3592
1146	2421
2449	1052
3002	4105
3172	4356
2107	4480
2313	1489
2998	1154
3517	2074
3277	3620
39	21
2644	2532
3446	953
2393	1217
3060	4015
3476	1649
1350	804
2592	1016
416	755
431	1188
1967	1724
3103	1390
315	2153
410	2628
334	1983
2041	2430
1103	4038
948	4030
3232	452
3002	4754
1486	4023
1020	4200
3109	4123
1835	4872
482	2842
1654	2042
2309	3558
403	2405
113	950
2564	2915
1939	981
833	2804
2396	3846
2447	491
3140	4562
2880	207
3182	3556
2980	1285
1710	2022
1800	3576
2448	2921
1744	4551
2283	2465
2624	4972
30	201
1024	4199
2974	1002
1156	217
216	295
3507	4119
2024	4505
1486	2893
2112	339
150	1298
2022	4239
1912	924
2391	1168
1360	449
152	1312
3239	1445
3400	2898
2396	1808
2984	301
2507	1994
2538	1348
3012	4809
855	3883
2815	1407
2564	2914
747	3620
1130	3743
1484	2802
2459	4288
2649	4940
2041	1457
529	2533
821	2679
522	1316
1171	556
3129	582
18	64
2259	2236
755	597
2716	1026
458	2098
2887	1508
1910	1535
2581	4743
1693	3098
1954	552
1103	2699
705	3535
3110	3112
1806	4502
464	2782
3149	1409
1227	2093
1779	2722
520	1435
1088	1150
1304	3791
855	3882
874	1110
3473	1746
3359	558
349	2346
1960	1266
3113	736
2746	4470
2106	4006
3571	4790
576	147
1976	1201
1859	4384
3576	4346
589	1846
235	633
3583	1455
3113	1204
837	931
899	2168
890	2209
2057	208
3385	1922
1695	1383
3123	4872
526	277
173	920
2468	3171
3204	1830
2136	4267
1040	1460
1360	3899
702	2675
1591	2572
2662	3345
558	44
2971	4227
3423	4678
25	142
1914	3109
392	2357
3372	4373
2113	4459
2244	320
387	1794
778	2691
214	1615
546	3020
1681	1464
1880	4002
842	1613
798	2389
2186	2017
2213	4378
2278	3232
325	838
2244	3858
2981	702
1929	2722
1482	4660
1151	3581
2753	3579
2245	1370
2710	867
929	4004
1710	724
2249	841
1098	1308
123	1067
3342	1110
151	926
996	2542
2982	2255
1754	1158
1550	418
816	3800
2293	3297
917	1462
2232	396
3473	4223
3046	40
1808	2488
2344	4317
1967	2521
1722	1217
222	714
1964	3388
3105	1851
3342	4368
925	2693
516	2625
3029	4681
3276	4054
2498	4075
247	1133
2146	281
2850	3040
1218	1377
1060	4253
196	1542
90	781
1105	186
1912	1469
1960	1011
1527	1529
2819	1294
1264	3676
1675	4598
1505	921
3436	889
677	3477
748	625
1404	2491
442	828
1271	1709
3547	3186
1260	3564
1585	3053
259	1810
1976	2498
587	885
3440	2484
347	2323
1637	4777
2918	2857
2560	617
581	3129
1184	4414
2757	3575
1633	4575
1264	2663
3479	2964
1339	2089
106	909
2589	4545
944	2622
1946	213
929	1915
119	1046
89	772
3546	4637
1273	3137
1675	1436
2390	2907
1718	2280
3063	2079
1072	2058
824	2844
2315	58
1478	4658
1073	4264
741	909
2754	3645
2390	4068
1532	2060
1645	1009
269	1174
2563	4046
1932	1331
934	2665
928	4003
1957	1625
1885	53
2717	3792
3280	3883
2745	4556
1554	776
415	2675
947	1715
779	1011
159	1340
147	1058
720	3555
2165	4144
557	3061
1902	1883
1304	1754
1893	4695
3172	4092
1896	839
1107	3174
353	2374
3496	2701
2584	2069
1111	4129
128	1100
3409	3587
52	525
894	193
1107	15
1357	2243
293	2022
3366	3501
1542	4389
934	1852
2564	974
1261	3012
2476	459
1110	3650
3325	4510
963	3989
2824	1658
301	2084
219	1646
129	122
1272	2400
1836	3026
3277	686
1847	4586
18	62
2173	2600
1855	1680
1404	4600
3290	1527
2620	2078
2341	2724
181	1476
2488	2932
3118	343
2545	1196
2006	2521
628	2700
2045	383
2677	2132
1447	3543
1708	4812
2344	4315
963	4054
2697	1203
215	1617
301	443
2521	2135
2521	1205
2171	2874
1357	2731
328	2211
2479	337
2645	4345
2393	1341
140	1223
2733	374
2902	4555
2148	3743
1061	2003
435	2717
3451	1723
1913	1392
1360	1514
1005	3377
1075	4268
3231	4043
1099	496
202	1571
3111	4474
1400	1407
735	2629
1781	1941
1731	3819
197	740
706	3065
2262	4960
2749	1236
247	107
2917	1924
2508	4152
3103	3846
936	916
4	21
3474	143
1156	268
1110	157
30	221
614	2550
1678	1903
529	1033
184	1482
2095	743
1477	1783
1018	4196
1744	4823
1997	211
601	943
2437	4889
1005	4166
1356	3292
845	3825
1409	3756
781	3725
319	2167
1376	3410
1658	970
1567	1430
122	844
954	548
720	2554
457	2767
597	975
1693	3960
3451	2857
894	3186
451	612
1042	1924
3297	2289
1946	2859
3088	830
343	974
2166	2399
1888	803
562	807
705	3537
1006	550
3118	4045
3503	3177
369	1007
1215	3644
332	2229
2605	961
1247	1863
2443	448
1465	2375
1768	2708
1875	3777
2538	827
1218	24
654	3212
3357	2100
96	835
2512	3586
2147	2098
3557	1797
366	2420
619	3232
2273	1413
136	1216
2220	584
831	2740
444	662
1808	2602
747	866
1219	4090
888	534
3178	352
1700	109
2364	2089
2061	4389
2513	321
341	2276
2479	3005
3518	4195
2193	4614
3276	485
25	146
3361	3305
3062	2707
1166	4046
2105	2419
2276	3216
1234	3306
915	2296
3302	1009
3134	1782
941	3300
2987	2988
250	1305
1394	3088
2341	666
3405	891
451	62
3402	395
271	1886
678	2744
2717	1695
2326	2973
3282	2212
2989	2977
3476	441
1380	1538
822	3822
1013	4071
3299	1093
194	1410
1376	2225
779	3719
1299	2296
2376	1970
1907	4597
1107	4317
1788	4850
91	811
1663	4191
1669	3946
2674	2666
394	1381
2004	2217
2369	830
2873	1702
2477	1972
3020	4762
520	2545
838	3861
2610	4227
271	1891
2592	3334
3586	1597
2699	3802
1808	1838
2971	4154
3365	3518
1221	25
3430	4113
615	3218
1916	3416
3260	642
173	1430
601	3189
733	3577
1954	3070
2800	4848
973	3289
2242	2434
1314	3315
2198	1153
3302	84
143	1237
262	1824
1676	4605
111	938
2836	1150
143	1240
2142	298
2888	2043
633	3375
2663	265
3194	309
1872	1047
1264	1133
1105	2752
982	319
3526	4878
954	1788
1931	3300
3484	3469
2148	3471
122	1057
191	1513
2675	4196
1196	1452
1475	1700
262	116
561	3066
2450	337
100	868
2004	4500
3001	3384
200	466
106	908
2194	1688
816	2783
3024	3830
594	2876
629	484
3490	3668
3194	164
2895	4356
689	1986
1156	3471
2660	3045
2495	4277
829	3090
411	176
1589	144
1816	2678
1861	76
1982	915
1608	3080
2997	808
531	2969
910	2092
81	719
2893	2747
770	3603
3028	4757
1062	2518
3318	1443
1238	3221
2286	3748
319	2168
91	816
2375	629
3385	917
375	918
3241	4647
705	2904
1926	3323
754	2917
2331	4906
2614	1805
3553	346
952	111
2298	2400
293	615
600	1204
3120	2866
2058	4733
948	4029
509	2515
3225	1389
1379	2718
1678	2675
1474	4128
1510	1707
728	3565
2188	4924
1005	4163
199	1412
135	1199
1861	2418
2277	1499
3523	4444
1844	4877
307	2112
587	2893
3588	2994
1857	1580
3070	944
2105	4848
2021	118
3496	1257
2081	3613
266	1838
182	1478
1167	1392
1606	2302
1095	3978
1336	3905
1637	2055
1556	2046
1677	3965
2186	1671
2268	1489
2836	484
1161	2517
3554	4886
529	2964
976	1991
1765	4835
1140	2261
289	1991
3254	1098
857	365
3586	4659
357	2387
248	1738
352	1713
3523	432
2875	1691
2246	3124
2265	2924
3224	2354
1270	209
2165	16
1396	4234
1233	2610
1171	2489
762	1141
576	3112
1628	1682
2748	817
2740	3701
680	1528
2170	3471
1360	2041
520	2929
1804	4853
348	1280
2030	3308
1763	1536
312	2138
2368	156
1775	4842
1380	1072
280	1957
1130	4352
389	2507
2091	2323
253	1774
105	231
1883	4080
2208	926
1363	2269
1979	2344
2568	3869
109	920
784	3105
2396	4441
2374	3758
2888	25
869	1438
1578	4715
1669	4758
1289	3715
1569	1687
2171	2790
2270	2917
3520	877
3338	2209
2587	1423
3501	2907
2493	1369
2956	2037
2985	2970
3494	3042
2813	2016
60	599
3385	1536
2722	2000
2683	1010
1069	279
2459	4081
223	1654
655	3406
96	841
850	1504
444	2114
3181	567
1086	4281
472	2806
2092	2784
2586	4973
1953	3567
131	1168
2304	4790
2984	2335
1349	4552
1835	242
747	2163
1576	2346
1433	3569
780	2777
3369	1220
1524	3054
797	88
1840	3898
2291	3385
2270	613
3344	1288
1400	4516
629	3348
629	199
3136	1735
2173	4880
2920	4720
411	2644
1598	4756
1287	3193
136	1205
2275	1991
1225	2529
1184	44
3155	1656
739	3600
1594	4552
798	2274
3129	2526
1953	4909
874	1069
1020	1186
1182	1573
2107	759
2375	733
352	2362
2361	3862
899	618
295	2044
337	2263
3116	1071
1556	2042
3178	4859
2452	2702
546	2562
229	1137
1228	2118
1080	2989
3101	4028
2351	993
2975	3864
3462	3329
3044	2232
288	1980
128	1013
366	1855
3446	3395
2832	2537
3507	2228
2035	495
3163	596
410	2605
482	1857
2753	1749
1421	3345
766	1118
2373	3175
1955	4825
2578	1101
1279	1722
2728	3987
3265	3028
1478	4016
3346	4343
2491	683
3444	1456
888	3078
2145	152
3015	4460
560	56
700	1382
2512	4224
2050	4520
262	579
1934	457
973	3240
467	2379
1356	3267
755	2048
2391	4464
2679	452
1422	2744
862	3880
492	503
2316	712
1918	2694
619	3252
1882	1246
386	88
3498	2917
971	1268
2727	773
118	1005
2381	4977
3149	4158
29	183
392	519
1252	1469
1226	4451
1167	1007
2401	2023
3300	196
1156	4389
1143	1598
2501	4554
1400	3362
393	2548
1948	4357
119	1043
749	1749
1172	4022
1628	1251
3342	3530
2857	1040
1911	3896
2152	4698
1852	3882
2069	3339
2334	3733
789	3751
2674	3745
266	1026
2468	3316
1449	1775
555	1061
1449	913
1950	1302
3250	3335
2242	3067
3464	4857
2884	4633
964	403
2173	4117
3418	4436
629	3351
578	3115
1950	4753
2163	534
1125	580
2348	1331
3407	3972
623	3314
165	1388
19	72
372	1919
1258	1660
1983	1045
1098	2461
278	1944
1237	1916
1411	2335
961	231
2304	1467
2030	3306
2774	1453
653	3397
2327	584
25	151
2192	4207
2220	90
37	413
96	842
3563	62
619	3243
3555	2929
3507	4239
1477	897
43	469
24	122
2584	2648
1357	1741
1594	699
3553	3191
660	211
2649	1644
1167	1643
348	224
973	3256
2951	2738
2538	445
3140	2087
2730	4121
534	2992
1775	2144
1507	4327
1149	4360
2781	362
1775	3616
1778	587
2739	4979
1685	2189
1563	3746
2687	748
1541	4701
1233	2256
976	1994
3549	3676
861	2482
2459	3062
1038	4116
2170	4169
3058	255
3476	2152
2237	2783
2728	2985
266	1545
1676	4688
2504	4012
720	3434
1956	4086
147	1283
2920	3324
1487	882
2722	679
2280	4855
3	13
156	916
1606	3759
3347	4736
2313	2693
2443	3969
1101	3308
259	1804
34	320
285	580
1317	2292
2492	319
2462	262
3441	4101
1248	4474
729	3571
2723	2919
2736	2194
2228	1320
973	3268
1291	1190
2476	2407
2081	2301
2563	3432
3325	4515
2009	2225
2952	3180
1642	3948
1467	1808
2459	3890
2245	2497
529	346
1575	2483
3232	456
2926	638
262	1828
3310	714
1397	679
2299	3793
3548	2852
2142	1719
2953	3323
2504	3201
3548	2620
1386	1841
3557	4783
33	319
1079	3844
3411	1880
2157	2196
3301	666
3139	96
1576	2722
529	1118
3484	2333
1576	774
2726	2345
1884	679
2285	3539
749	2033
1105	4303
2259	1712
1127	1953
590	3167
3166	1394
1127	4162
949	4037
3037	935
1005	23
274	1920
196	1539
923	1669
303	2096
2512	4188
2315	3000
1235	1627
2233	3766
444	1456
3191	2807
2560	4609
1075	2055
89	775
2951	1670
366	2415
655	3412
328	462
731	1254
1260	2360
2275	1218
1960	4365
2677	4471
572	3107
2516	808
1105	4304
822	2168
1395	2211
1585	1429
847	2710
1943	974
1872	840
1136	4359
3574	2625
2865	4968
936	598
911	1052
1125	1969
3549	4771
2917	3687
3121	3337
918	3972
3283	232
2749	307
785	396
1972	1465
936	730
1121	2285
613	3211
1626	3859
2546	3109
301	484
2265	231
1808	2621
2614	3877
1134	1908
2194	2563
1020	4201
2476	76
1662	4562
619	3236
301	2083
1763	2810
2381	2820
34	331
1588	4403
3547	637
3496	3435
1625	3210
802	1236
494	2871
2061	3877
2422	2486
2118	4557
853	3880
3116	3939
1493	3823
205	1584
2672	3778
1264	3531
135	1190
1779	2805
1675	3432
3191	1407
2220	895
922	1590
2084	4667
411	25
1835	219
2092	2366
1379	4
2797	3425
3462	2542
1276	1292
1860	3848
321	2199
727	2303
2690	3625
283	1965
2044	2705
2380	3308
702	1278
2987	3900
2803	4983
173	1440
3264	2296
3015	977
1653	52
1484	4664
1019	2109
140	1226
921	2484
926	3992
784	698
415	54
2061	3861
3231	2020
276	1933
2586	4810
2373	4085
3302	3420
3035	4931
3012	3113
2767	3981
2687	988
2566	3563
1248	4471
123	961
392	1427
3503	2966
289	691
1505	4541
3161	4850
3068	293
218	1635
2188	3581
2479	2193
3271	1157
253	1780
56	546
2566	1304
2242	67
1304	1079
1453	1507
2584	947
1327	2434
1190	4418
1469	2642
1156	2335
173	1426
776	2755
3006	1324
1831	3737
1331	4374
2940	3833
3025	1955
842	2421
824	1583
3503	4326
2560	4226
285	1974
1004	760
702	3433
1380	2755
578	1770
3365	2499
555	2084
3294	3849
1808	1035
1849	2491
3429	2499
171	1410
119	1045
1877	960
1489	3286
1598	283
2617	4030
393	2544
554	1693
3116	2379
802	439
413	2469
2836	3654
2360	1837
3516	1511
1163	2780
1480	3308
3110	3615
3588	1285
3272	2955
864	1248
2302	3687
883	3927
1879	3929
472	170
1524	2841
145	1250
36	370
2757	3569
2192	3019
1937	2554
928	1535
1238	3266
625	1019
2699	3542
563	2153
1915	3179
1274	3637
29	175
2890	1046
2428	312
2435	4718
2016	2851
3414	83
789	346
3088	2029
1004	1256
3149	4153
201	1565
1803	3593
2813	2047
354	2377
1333	4543
1754	3505
3096	771
2948	1035
30	244
1958	4427
6	27
115	265
2477	1933
1248	3505
896	3763
1297	2510
444	2747
1950	4908
1235	2082
1880	4531
1679	4011
464	2787
2217	2837
2199	952
1421	3774
3295	1455
2277	795
2710	1803
3118	513
2641	4387
3197	2982
3359	589
366	1043
3131	3993
2517	1236
3479	4287
3395	4458
332	2240
33	316
176	53
310	1054
2173	300
2911	2430
3015	3325
255	1794
3474	5000
882	946
3444	4826
131	1165
658	779
2851	1209
2195	2028
2662	1550
1972	812
1349	4108
1051	2751
1267	3386
2540	2044
3302	746
2315	3377
131	1162
1149	211
1297	2314
2931	4995
3206	1627
837	3856
1235	4000
829	3755
2573	2513
410	2612
1855	4884
1366	443
1683	1722
2801	4872
2808	1337
2553	4728
644	717
749	1563
1195	759
550	2220
3411	1816
3129	1475
288	1454
1995	2174
1960	703
2396	3134
2882	3595
1069	2150
1196	4429
3240	2451
2069	4372
1405	3915
1543	1583
783	11
539	485
2282	584
311	2136
2886	4765
3343	2746
293	2035
248	1735
415	1888
3348	634
1080	1867
627	1717
1034	4230
529	892
2304	1611
2457	1069
276	1936
1683	4584
3279	632
3008	4943
1607	4386
628	1552
1776	3753
3347	1842
1892	754
2895	3026
2452	2662
687	804
1233	1896
680	3483
728	3568
1578	443
2376	3121
116	975
34	337
1516	3761
1872	1058
1218	1715
30	265
3039	1550
2426	4725
1156	3130
1888	4456
2679	1245
147	1284
1588	3942
1149	1819
2401	2851
2356	3859
2856	3025
1671	451
1892	4892
3467	1385
3423	4285
3078	3540
948	3919
3365	4724
767	3676
1415	4412
1512	928
1243	4467
1396	2502
1835	799
2405	3525
2785	2022
3575	2291
119	1042
628	11
2289	3801
389	2511
1235	239
41	463
1144	1295
343	2289
250	1660
619	3231
3064	2969
227	1671
2396	4232
2824	1041
973	262
3391	1081
1397	4592
1433	3975
1542	2766
1270	3331
3573	1582
338	2269
1849	3062
1898	1396
3500	3384
3186	1831
1313	1257
457	1583
2730	1402
621	230
2491	3098
2800	1350
3446	3450
2441	4624
2766	1112
2291	1843
1641	4426
1798	4805
468	774
3278	2438
1010	2090
2015	2756
2188	2702
2879	2318
811	1104
3401	3549
2926	1225
2226	3604
2727	443
2818	3112
3279	2004
147	1280
3396	1021
315	2155
2351	3824
31	277
2425	994
809	3475
3030	500
2188	4913
2244	1593
1635	3154
25	144
315	2157
899	3421
413	499
2614	1915
1353	2858
1226	3765
2690	1886
1408	4605
2402	2928
1468	2415
145	1244
404	2450
3526	1050
825	3828
1449	499
2663	2574
3123	3803
2392	843
1029	4038
2796	4905
2265	1433
2560	3676
839	88
3492	4962
1421	3933
2221	1218
2895	4111
1859	4113
2827	438
3297	3723
1633	1368
1379	1540
415	1131
635	1946
3275	868
1584	1543
3399	2481
1025	1230
293	2018
37	398
2560	3459
2758	3436
976	584
1749	4381
3046	4814
947	1137
1037	4181
2055	2496
1896	3693
2910	4362
2563	1861
435	2712
1982	2972
2492	3376
2927	4282
907	3958
3035	2144
1469	424
1704	1899
3466	4697
2456	1555
999	2717
932	2472
1444	2164
629	3073
3100	2946
1815	3429
1990	1603
2749	4104
619	3242
2272	2338
1659	2065
1788	456
3247	1384
2303	3318
1946	199
148	1289
769	3680
64	610
2033	397
2283	777
3202	4858
3173	4965
145	1245
1643	3365
2503	1012
1356	3290
911	2178
3186	1428
1415	880
3548	634
870	2047
1636	4773
1902	3407
2624	1685
911	2529
2070	2831
1332	3666
1439	3379
1513	4220
3000	1513
2818	4455
351	2360
3503	2531
1997	229
719	2550
269	1028
913	542
2145	4947
2230	2948
461	1136
797	2308
1745	221
3331	4915
1930	2478
3229	3202
332	2242
1292	2317
24	119
909	1962
128	1114
1333	3616
2807	664
131	1146
1134	1431
316	1131
1617	3797
770	3692
2563	2904
733	3574
2291	1838
2542	4307
2348	2793
3170	4798
1067	547
254	1791
2220	2129
2061	4136
2898	420
2609	2444
802	3778
150	1303
1663	4793
2062	3300
75	676
2033	4655
703	3521
2620	4253
3302	3711
3295	2977
3070	1072
3546	2657
2530	287
2425	2523
335	512
2459	3826
848	2293
947	4028
692	2297
2575	2245
23	103
2430	3449
1036	2719
1896	3029
131	1158
3075	295
1665	1717
1870	3195
971	3067
1347	172
47	500
1410	2283
2447	2231
3240	2478
307	2107
1907	4896
1409	515
503	2297
56	541
3260	2329
3446	2433
414	2673
993	981
1861	1315
780	3721
332	1074
128	67
3573	4286
474	2810
999	1781
520	841
3157	2169
3549	2612
1350	4413
1672	1201
1421	1377
84	339
3110	597
3429	515
3259	2072
2646	786
3590	4072
2748	3458
2748	2939
3468	2161
1950	1174
2587	2813
3250	2982
529	2954
982	1175
624	1393
996	152
2508	4162
3199	2459
1691	4529
1429	3393
778	3711
250	1755
2901	3368
953	4042
1017	231
682	603
2891	4181
862	1094
3433	4562
1199	4430
2972	4042
3479	2026
2931	2807
1252	3140
2515	355
128	1112
1238	3254
702	1131
1044	4242
751	3639
1990	852
332	1483
622	3309
648	1059
702	2677
1726	2366
3195	1798
2831	4782
668	3458
1238	4076
351	556
685	1631
2211	989
2351	973
2626	2314
1996	3201
2687	2547
54	529
2771	2961
58	562
3326	558
528	2952
1296	1504
2120	3481
1710	3833
901	3953
541	377
2722	4698
3236	2860
93	824
2897	2676
3547	4098
3229	3959
2714	2962
3297	1404
24	121
2049	2021
513	2872
1676	2475
1105	4305
2275	1986
3271	882
3237	1531
3017	1191
2822	4998
3272	2791
2173	3931
2748	999
347	2321
1777	3401
3311	4528
1855	1111
3258	835
1936	116
136	515
667	3446
2774	3006
3444	4493
1587	4117
2439	1298
3167	2147
769	3682
971	3703
1284	1669
3075	2335
259	452
3491	4542
1676	4801
1060	615
1380	56
850	1605
1130	880
1006	4168
2351	1911
2743	3548
259	1812
1335	4210
285	1972
1523	3143
2388	1665
3426	1716
1886	1738
3330	4844
3391	1431
3194	2959
1606	3650
769	766
1761	4019
2402	2674
3543	2314
2530	4958
2807	2485
842	3867
2481	1853
1637	236
2373	2224
2415	2603
3210	319
1362	4044
1090	2231
529	789
1647	828
2690	450
1419	4614
1680	1470
2917	3553
2022	2971
1831	3026
401	2574
2148	3106
2428	1811
2497	3911
861	2752
1573	3118
2193	3935
1478	1197
3197	1039
1356	3241
1848	2896
2228	4469
562	3078
508	2904
478	2823
2720	2155
3116	3557
3533	4600
483	2844
1244	1964
1893	1917
2298	3705
1743	1928
824	3659
1775	1340
2723	230
1103	1204
1725	2424
750	3542
2073	967
2754	3319
2015	1951
911	3963
3346	935
2367	1475
922	2180
2277	1276
1757	3376
3385	4990
975	2272
3096	3879
3129	125
292	1389
1517	607
1763	4834
2117	3610
1468	2925
170	1403
2780	1541
2236	36
2819	1506
2969	4987
96	848
2895	2762
2217	3819
1333	4544
1523	4518
1971	1751
2617	761
2798	1148
37	400
3136	1734
2108	2826
2658	3641
2575	4988
822	3813
2917	635
266	1835
514	586
3129	4241
2443	4628
2829	2101
3098	2244
1637	2745
28	171
2748	4809
1662	663
1259	1481
2386	4681
2557	3169
315	2151
1356	3254
1671	1820
408	2593
2574	2485
2617	64
442	2182
171	883
832	2693
1449	918
2173	3329
654	548
1060	911
1248	4475
2516	3783
1907	4479
894	2939
1725	2894
1406	2199
678	3163
3533	751
111	936
1666	281
3197	1034
955	2259
2452	4594
3013	3987
1143	1845
2196	4146
1525	4127
3103	4441
171	236
366	444
2723	3450
3430	2521
1165	398
1067	3032
84	747
1999	1703
1127	4345
52	524
3282	3086
1493	4671
1957	3438
3203	2865
95	830
1968	1386
764	2731
3323	1511
84	742
2566	1430
531	135
1156	285
2822	4797
3500	3340
1252	1809
792	2166
3129	554
702	1137
1718	1390
2992	933
754	1533
1182	245
2276	4871
1655	3610
1713	268
2808	3008
744	2944
2045	2145
343	2291
705	1602
1986	2233
827	2552
3573	4392
555	3049
2459	3878
1566	1011
3397	3564
2165	4046
3411	3720
3399	712
658	1361
1814	2078
1005	657
431	867
769	800
2049	2014
2498	594
130	1143
2653	4229
822	1119
2221	768
1537	1434
2780	90
601	2563
2242	4533
3221	1269
3265	2898
1566	616
2061	1207
385	2487
702	1098
1508	1406
2554	239
216	1448
1312	4521
2338	2873
2866	1718
3546	818
2081	401
3347	4692
347	2326
1505	2434
2244	4709
3363	181
784	40
2602	1082
2240	768
415	2408
848	2745
2694	166
2147	2423
1663	231
312	2141
958	1047
1942	1313
1791	956
2283	1509
1753	3584
1870	1232
1454	118
1138	2763
2531	3471
3300	1291
196	1543
853	501
1915	3937
3395	4821
1635	3109
3492	4091
2830	4892
2002	4694
568	3089
3453	2013
3463	2817
1379	2609
2610	4689
2819	4834
3331	3078
91	427
2807	4940
1238	3271
3468	4879
1060	4252
3590	4471
3260	1624
105	378
2739	4607
2269	4196
2774	2906
629	3352
1190	4419
683	3492
2043	3169
1525	3641
40	459
451	81
1125	1197
655	3076
2546	3416
357	2389
2021	4888
3009	1806
3436	854
705	2872
2319	837
200	1560
2021	2540
1932	521
1409	3698
899	2325
2170	4952
2133	3708
3041	486
947	2679
3172	847
366	2137
2249	2623
1642	1979
375	345
2081	4060
2613	1119
3186	4798
3342	2737
1398	3559
1234	1727
2104	1455
3116	995
3346	4992
2393	131
1666	3529
854	2159
1657	3859
1396	4589
720	3557
493	57
906	433
360	2395
2861	4699
118	1004
1172	2225
1525	925
3229	479
1955	3140
2714	310
3312	424
1265	3823
1882	1584
1010	4186
3538	4896
1963	3018
2899	4627
266	301
3013	2080
6	26
1445	262
668	946
2378	904
1549	4559
3470	4648
1835	2738
1455	3446
1784	4075
1025	1747
2991	850
2020	1784
2298	4148
680	1304
692	3507
2508	4311
3029	832
3479	1121
3425	1899
1421	4619
2466	2468
2315	4162
293	2028
3191	1480
2662	4374
1557	4717
2717	798
38	434
545	2317
939	4016
2658	2342
2513	790
386	83
1546	1018
1294	1157
1258	3962
260	1818
1745	4712
1149	1065
1469	771
3407	255
359	2184
1235	1509
118	1026
2639	2053
1815	1270
1905	1731
1371	4456
1314	1106
2044	326
2848	3832
3518	4298
1292	2004
2428	876
3258	4925
2929	1199
870	2299
3241	4913
2717	1657
267	1851
2687	1159
820	280
97	852
1491	4539
792	1828
2049	4145
2291	1285
1939	3921
1237	3758
2675	4367
911	3027
56	540
1731	695
887	2748
2208	736
1783	4844
529	1044
990	4106
259	1805
81	725
131	1147
3033	827
66	625
1478	2306
1105	4221
1040	4235
188	1501
1287	3121
2566	1721
2729	2265
941	693
1849	1009
1946	231
2104	4269
2931	3846
334	2250
629	3346
2645	3493
2667	1944
3070	1974
3346	2727
3136	1737
1608	2310
1937	1217
143	1235
685	1620
115	959
3292	678
410	2622
1887	9
131	389
2036	3219
1312	2780
140	1225
324	51
3089	3076
1005	4157
1232	3865
1882	2923
2515	513
2937	1284
3045	4232
883	2348
948	766
415	1138
1392	3494
535	1874
3368	3126
1003	485
2098	120
1024	4211
2589	887
1421	703
91	799
1110	1836
1103	4296
3347	1003
386	1268
2992	1886
1219	3069
2040	2789
833	3467
1033	4228
3494	1615
1641	4487
2381	4909
3007	4923
2961	3800
3509	4782
3194	3901
3492	345
1182	1052
3329	3414
1816	2687
1985	1241
3557	2075
1645	4638
2414	2973
1252	1938
3557	621
2748	2015
1542	2056
901	3638
2200	4059
781	3726
2001	2199
172	777
1415	4610
2807	3163
1994	298
2602	4632
30	199
1926	1189
473	2594
743	3615
3204	4391
3393	591
34	325
839	998
2211	2542
913	3968
1835	2736
3228	4229
749	3596
1787	1786
1622	658
1666	2136
2931	667
1439	598
145	1253
2102	4944
377	686
3087	2310
3241	3009
1350	4557
2584	81
280	900
1358	2731
2188	4647
1510	918
968	1840
2455	4523
529	1638
2456	1898
2749	1159
1941	1078
2438	3240
2570	1511
1128	901
3182	4252
338	2264
501	1654
375	1018
2302	2416
3393	3136
492	2380
3292	1949
2984	2258
1907	4106
2819	4055
1095	1857
812	2647
2380	125
1604	4758
218	1639
2926	4455
256	1022
502	2883
1134	4357
2898	4170
1675	4004
2229	1103
939	2328
1638	286
2516	4771
2223	4764
271	1894
3174	2000
3548	1954
1487	1771
1034	4229
629	914
1344	1235
277	1940
2430	1005
37	407
3266	3355
3088	4105
1746	1567
546	3030
3123	3213
407	2296
2277	4775
1787	2935
1868	2919
2273	397
1405	3738
3026	464
1671	4284
1720	3675
2040	1064
712	1336
3289	522
600	3182
871	896
253	1772
1958	2056
1914	472
915	3969
1428	4628
393	1236
2488	1437
3046	767
578	1198
1218	2905
3085	3418
1577	2910
310	2120
3475	1004
3547	1078
3065	1684
127	64
3131	3998
1542	1084
933	139
1249	4476
1297	2508
3401	1241
1025	2031
707	3541
2540	2040
514	1600
231	1685
2044	325
1138	2838
1885	4728
2760	4860
1374	2072
375	1695
2963	858
117	990
1525	3393
413	2660
3241	1006
2962	3383
3359	564
689	537
2095	644
1651	1072
1655	2984
2558	4904
2148	1527
2068	2592
2507	1164
1238	3291
3406	4460
1493	2481
2608	4957
750	3636
2555	4044
24	107
3081	4790
2779	793
3113	1679
2962	3894
2901	3650
644	2099
2519	2680
1637	956
2226	4094
2930	753
1540	3661
1941	1804
2370	495
1677	2509
1238	4077
870	1797
2926	78
276	1926
1493	614
2245	1014
3168	3734
3418	4323
626	3329
3272	1226
3245	3454
840	44
2429	2568
2836	3326
2971	1233
1284	3138
629	3345
991	1184
3354	3080
1625	2341
3399	1047
2318	3054
2193	4555
3241	4704
307	1766
1923	799
1316	2838
216	1632
529	2956
1774	4838
2616	1809
2663	3945
2455	4107
453	2758
2553	1886
3503	1766
3208	758
2058	4199
2726	1082
3271	2333
2061	4558
