movie	character
2020	13580
3320	21065
2265	269
2903	18678
1238	8434
2861	18482
2240	14728
1997	13444
390	3069
1598	10791
531	3886
3118	19789
1154	7930
1005	6987
1524	10264
2790	18125
3149	6996
1401	9583
3028	19316
1542	10370
1744	11612
3109	19711
366	2913
1569	10561
3374	21375
664	1946
2006	13491
1542	10376
888	6099
1866	1833
1883	12553
2367	15539
2847	18419
118	1061
1525	10278
2436	15981
2054	13770
3357	21275
1341	9
2006	13490
2499	1856
1172	600
3237	20448
341	2685
1724	11554
3405	21498
3025	19307
1159	7965
2254	14846
2626	17179
1353	9154
2927	18810
2522	933
34	327
2748	17869
2878	18551
3291	20897
461	1197
2550	3976
271	2140
1783	11860
1790	11909
1376	9368
60	596
619	4432
2992	19155
1524	10270
327	2590
1854	12359
95	855
1505	10149
1847	12285
1606	10845
907	6174
2259	692
347	2755
1847	12283
58	573
3429	21612
1118	7659
1926	12913
1229	8334
3475	21934
1149	7922
2767	17995
221	1792
1216	8221
1265	1190
3149	6976
2279	15008
147	1354
1238	8413
2560	16769
996	35
34	340
2057	13789
997	467
774	5408
1977	13330
2217	988
677	4890
3294	20909
347	2758
2748	17886
668	4855
866	5982
2749	692
2893	472
1906	12743
1745	11650
2988	19120
1127	530
910	6190
3518	22200
765	5347
743	5219
2346	3202
964	6559
148	1064
1304	8817
320	2527
2026	13626
1095	7500
305	2418
58	566
2519	16541
2390	15695
2661	79
1397	9556
838	1621
331	156
1137	7843
1034	7207
3279	20789
331	2254
1463	9885
96	871
1304	1689
1656	11124
2001	13472
3292	20905
2195	14474
2824	18298
3103	19688
332	2619
746	5227
1678	2161
874	6025
1264	8612
1289	7088
719	5089
571	4127
1734	11596
3217	20346
2651	17256
2515	6234
2268	14909
1754	11683
3462	311
3318	21052
320	2550
2616	2208
1080	7448
797	5574
1905	12716
1566	10537
681	2780
3182	20048
1128	1745
1675	11254
2676	17448
30	235
2481	8219
2639	745
501	2109
926	6322
2931	18838
2087	13953
1562	10511
2521	5102
2560	16770
1347	6608
1530	10302
2242	14746
3507	22151
2998	19190
3430	21633
291	2287
3266	20661
619	4408
1651	1692
168	1488
406	3179
1356	9224
3206	20291
2010	13513
2917	18753
2483	16272
131	1222
2920	2795
632	4624
1824	12118
1890	12605
3505	8713
1933	12998
1764	7796
2396	15784
173	1557
762	5328
1314	5919
2030	13645
776	4655
1599	10804
2218	14585
293	2329
2531	16622
321	2575
2226	14655
936	6399
2563	16809
2970	18964
3164	19962
734	276
2367	1169
329	1676
25	160
3176	20000
3191	20141
1270	8639
2645	17224
315	2492
3246	10784
316	1197
3498	22071
3380	21388
635	4656
1190	8098
1808	11978
2508	6974
1640	11024
2081	2962
2233	1811
453	3468
3194	20162
933	6372
101	909
2170	14343
3348	6045
1105	7558
2455	16136
3359	21296
2024	13613
2367	6892
3402	5064
1946	13066
1339	9048
3547	22318
170	1457
422	2360
2730	17738
619	1940
2164	14310
3501	22098
976	6694
247	1896
3206	6761
3054	19465
3168	19976
1997	13448
2498	14549
2945	18900
2888	18589
2818	18258
2008	13493
715	5077
1587	10704
1111	942
2376	15597
959	85
1540	10357
2971	18967
1950	13095
1336	9036
2902	18671
67	333
1678	6919
2745	17851
3503	1094
3453	21817
3028	19314
828	4932
43	478
2513	16480
1546	10420
1532	10305
3480	21979
1342	9076
658	546
1360	830
1318	8911
1318	8912
539	3931
1745	11642
1196	8126
3581	7226
3407	11455
23	102
980	6756
1445	1567
773	5403
3200	3414
773	5400
3567	1652
118	675
2753	17933
973	6640
291	2286
551	3770
1809	12006
3118	19792
654	4714
1095	7492
2205	5813
1415	972
2088	13958
1906	12727
372	679
823	5745
1983	79
2519	16540
341	2695
1608	10874
465	3526
3453	1724
571	4137
1793	11915
2543	16656
3480	21985
192	941
2254	14845
1401	9587
2878	18555
3517	22180
1182	8060
2282	15051
822	5729
2662	17313
976	6711
1655	11118
958	580
2303	15208
1107	490
49	508
1779	11819
2897	18643
1860	12392
2739	12202
1972	13301
395	3133
312	2467
797	5572
3391	21418
933	6380
1199	8135
2351	15466
507	3736
118	1063
58	568
135	1258
280	2214
515	519
1025	7154
520	1451
3498	22079
2223	14627
996	6867
2785	18101
15	47
2640	17210
1238	8427
778	5452
252	1960
620	4458
3031	19330
2305	230
2842	16213
2815	311
2842	18404
603	4333
952	580
2477	899
3437	21668
3547	22317
1638	3447
2585	16902
2211	7134
1995	13416
995	6843
1969	1696
2550	16690
2150	1745
3204	1214
590	4257
1388	9489
1622	10905
3318	5354
135	1256
3203	20249
3282	20848
3129	143
1091	1689
1584	10637
2663	17338
34	357
754	5290
2010	13526
1238	8438
2975	19029
2906	18707
557	4054
284	2228
2217	45
234	1846
40	450
1955	11638
2351	15462
1525	7
467	3538
1680	11345
1292	638
1583	10633
1421	9747
205	1713
668	4841
201	1693
348	2778
421	3338
3186	20092
3297	20920
1952	13113
1859	908
2226	7970
3113	19752
381	2997
29	185
2244	4100
173	1554
1546	10428
3200	20241
20	77
2513	16486
1237	8403
366	2896
1788	11898
2563	16808
310	2455
1906	12726
3503	4777
563	4107
1444	4255
979	6738
2848	18422
1238	8408
349	2796
1836	601
1331	8988
2236	14707
1676	11274
3565	22464
2674	17407
3197	20218
1105	7567
1950	13089
173	1547
1710	5775
1950	87
1905	12710
2068	13850
925	6309
2303	1729
432	43
1818	890
2760	17954
1028	7184
1005	6976
773	5407
3103	6433
692	294
1600	9738
1967	13234
1960	4836
3166	19970
2430	15946
1125	7718
1830	12130
2909	3304
341	2688
1987	13398
2687	1064
1587	10697
162	1470
621	4460
2748	17888
122	1099
853	4023
1376	9378
1956	3742
870	6000
1225	147
260	2038
157	1419
3294	20913
2428	15916
2859	18471
1722	11534
2300	2365
266	2062
2808	18223
1105	7589
754	614
3347	21227
3342	21196
1457	9872
1404	9614
304	2416
2694	17555
3446	21742
845	719
2782	480
1640	11023
1244	8498
3136	19894
1990	787
3007	13625
600	4296
2316	15279
1285	1526
813	710
332	2628
2440	4690
2726	17700
1125	7719
1566	10531
2917	18754
615	962
197	1665
1637	11006
3517	22183
3365	1742
2971	6979
1060	7353
3271	10189
1918	6685
1710	5920
1235	8378
2897	18642
3116	19786
843	5861
2716	17639
38	424
3282	20852
3420	21564
887	6087
3437	1381
529	3853
1543	10398
2552	1554
1233	8360
2777	18043
917	6246
2474	16209
2764	17969
3024	19301
37	407
3279	20782
762	5329
1955	11623
1854	12363
2422	15892
973	6618
3496	22061
1546	10408
1105	7570
3532	22251
1040	7248
70	658
1685	11373
926	7
3308	908
660	4807
320	2542
716	5086
3180	20036
3271	20689
397	3140
2321	15321
3084	19566
178	1573
134	1244
2780	18075
3036	19354
928	6334
1776	557
2153	14261
2906	18690
1505	1567
1433	9788
2233	13826
2699	984
607	4346
341	2694
1776	1516
2446	16059
1280	8692
702	3312
291	2283
320	2533
3557	22399
1292	8767
317	2501
1128	1457
1671	49
3285	294
617	4374
254	1996
628	4546
2974	19024
868	5985
3470	21895
1028	7174
707	5050
961	4255
689	4959
3539	10813
2519	16528
3229	20408
2255	14849
2286	15091
3039	474
2654	17278
118	1071
541	3943
1584	10642
2244	14758
1396	490
3280	11927
2268	14910
479	3600
2376	15600
1028	417
1803	7896
778	5448
2802	18183
985	6798
1344	9087
109	960
1763	5963
1371	9330
2015	13562
2515	16497
3229	20406
850	1457
3401	4686
324	2585
1949	6053
271	2149
2173	5763
1915	453
1350	9127
1210	8175
2417	15157
381	2999
2276	14969
2395	15766
173	1548
1892	12612
3284	311
3001	7374
521	3793
1955	13145
3399	21453
1688	11391
271	2131
1541	10358
3448	3603
410	3221
3523	1615
49	512
1271	8662
2550	16691
3422	111
1416	9717
1788	11888
882	5625
369	2936
1553	10467
1223	2835
2353	15493
3367	21350
151	1392
2617	316
1664	11173
1644	1457
3330	21126
182	1592
209	1743
22	92
1815	12066
1006	7000
2030	13642
2276	14994
2418	15878
1426	9772
2917	18747
1670	6159
1675	11255
1876	12509
3407	21518
705	745
1729	6515
3204	13149
1137	6831
438	3379
2055	13788
820	5684
1954	13135
1243	8495
2244	1048
775	5424
861	5941
1546	10430
2303	15200
218	1781
1035	7216
1883	5297
1812	12014
1779	11814
2624	3312
560	4069
117	1035
1831	12147
2610	17031
3550	22367
413	830
570	80
973	6605
522	3804
936	6401
2293	15158
1468	9927
3322	21066
1175	8046
2545	16661
3197	3340
47	502
2226	14660
1681	11356
1510	10171
1304	8821
491	3662
1694	11413
2714	17613
389	3051
2696	17559
293	2318
196	1652
268	2092
2895	18621
3113	19745
3154	19933
3397	8627
3018	3541
589	4242
2523	16570
1287	8739
1815	3474
926	6319
1332	9001
1831	12137
2824	14967
1314	8856
3228	20380
3210	20314
3444	21694
863	5973
22	97
2061	13808
2527	1718
1469	9954
3241	20484
91	817
2676	17433
3342	21195
113	994
128	1154
1655	11116
2740	17825
2560	16760
24	142
2194	1021
1519	10225
2783	18087
3518	22199
1622	10912
1347	9099
1411	9690
2674	17413
551	4009
2754	17939
1110	4300
1779	11815
954	6503
3339	21178
2163	14282
520	3789
1957	13174
343	2713
1107	7605
1542	3425
2654	14053
1627	10923
1001	6928
2626	17180
1002	6931
3276	20757
22	94
1775	11778
2492	530
97	886
3294	20908
1097	710
1097	7506
619	4415
3343	57
464	3520
1779	11455
2009	13500
1913	12804
1655	11123
2023	2751
2770	18006
3100	19666
127	1140
1542	2962
277	2201
2392	15737
3341	4054
423	3340
36	375
1280	8704
396	942
3258	3625
3185	20075
189	675
1778	11809
2683	17483
2736	17792
446	3448
2535	16626
1028	7178
36	392
2033	3882
435	3371
933	6377
947	6450
2647	17230
2513	16482
244	1878
3395	21430
3101	19670
1020	1456
1836	2872
1070	3815
2973	18997
3420	21558
1388	9504
2663	17335
3232	20418
2142	14194
845	2593
575	4163
1676	11285
2153	14263
3068	19515
821	5698
1004	1741
3241	20505
1274	8677
833	5809
1584	10640
1815	12079
997	6888
1334	9025
816	5668
1941	13043
1041	7269
975	6680
1534	10316
1336	9033
1356	9221
824	5761
3330	21118
1031	7193
1672	83
949	6468
1065	7375
3591	172
821	5712
798	3603
3566	5231
2730	15281
1143	1369
2220	14600
443	3432
1808	11994
1718	11490
356	2841
209	604
253	1973
971	6587
2142	14191
822	5730
289	2047
3523	2465
3329	4772
3506	22140
1720	473
2521	16555
3241	20491
1946	13061
1764	11732
2935	11342
2870	18522
105	933
1059	7346
3068	19517
1670	11227
2170	14344
3484	5559
413	3277
30	230
891	6104
1105	2184
1774	11761
2184	14413
284	2229
216	1759
555	4035
1425	1381
2743	17843
3113	19749
1733	2962
2729	4067
1708	11459
2715	17621
1622	10909
2748	17870
3518	22194
1914	12809
2857	18459
103	912
1711	11472
2489	16305
2009	13505
307	2447
1731	11578
3321	101
1262	8598
1688	11389
1816	12091
2515	16502
1422	9750
562	4098
545	3969
2194	14469
2262	14884
2210	14528
2584	16896
2785	18108
3267	20669
3129	1110
115	1017
3134	19875
812	5649
1720	11508
81	726
2418	15875
2188	7373
1115	7649
1019	7100
3573	22489
2246	14803
2926	18806
1314	8841
3258	20594
2621	2851
1121	1729
2492	16320
1386	677
1955	5788
550	4004
2779	1253
1421	9735
392	3091
2481	16263
725	43
2394	15748
3300	20948
1366	9321
1356	9237
1478	10028
2061	13826
2069	13854
3263	4490
1015	7071
1140	1564
762	5335
2486	16293
2481	16259
2886	1654
2974	19017
3157	19942
3498	22075
3238	600
1248	8536
1035	7224
3591	22602
2894	5833
2992	19150
2439	15987
341	2691
30	217
3189	2945
1995	13422
1831	12131
1099	478
2004	13477
747	5242
411	3250
749	2318
3050	800
683	4922
1594	10749
2396	15791
2531	16623
1167	8007
698	1169
2217	14574
2836	18390
68	639
1421	9733
415	3309
2129	11229
2428	6899
2479	16252
1470	9977
1815	12061
1579	10617
2244	14751
2926	18802
2082	43
1021	7131
1985	13386
2496	16339
415	3317
1666	1403
1739	11600
1822	2676
1824	908
119	1084
3553	22379
775	5411
572	4141
27	178
1663	11166
640	4678
2663	17343
1564	10525
19	71
3012	19230
334	124
3200	20242
1163	7979
1331	8987
1941	13046
1449	9840
2070	13880
1450	9850
775	5432
704	3779
577	196
3160	19948
2748	17858
603	4334
1842	12256
3590	15507
2560	16768
3451	21794
218	1783
1550	10459
929	311
3588	14
3116	19773
1415	156
1149	7920
1731	11573
2961	1086
3129	19837
3254	20570
1688	11386
1235	8391
1146	1485
822	2377
1013	7054
2276	14995
207	304
1356	9207
1469	9971
1928	34
269	2119
135	1251
587	4223
1008	7019
754	1718
2082	13934
1972	13294
1237	8402
1855	787
152	1399
1675	1119
1903	12682
2270	14929
2790	18136
1917	12839
3426	3
1659	10473
2443	16035
3496	22062
3295	14591
128	1153
1835	12190
1468	8180
743	1016
2268	5101
438	3381
3306	21003
1062	7368
2185	14418
1397	9555
320	2547
111	981
576	294
3116	19783
1915	4345
2384	15659
2542	16645
3397	1742
841	5837
53	530
2649	17240
30	200
2231	14680
3418	21546
2587	16921
1528	10300
3096	19652
1549	10441
529	3232
1864	2360
894	6108
415	3307
658	4780
1787	11881
821	5686
909	6184
2388	15677
3484	22003
1318	8921
192	1625
1677	11317
1849	12312
2777	18044
392	3100
2450	16117
1032	7200
604	4341
1425	673
3302	20957
3068	19518
3588	1742
3452	21797
2092	13994
2181	1205
1070	7404
884	6059
161	1449
1653	11099
600	4303
2228	14668
2749	17909
3064	19505
223	1802
2331	3155
871	6006
3330	21132
798	5590
1325	8959
2554	16718
1193	3377
1846	12275
1192	8114
3442	21689
1350	9128
3231	20412
1095	7488
2376	3742
2302	15188
2492	16
850	423
2565	247
926	2098
1903	12699
980	6753
3176	20016
1314	8871
1019	7106
619	4406
1372	9354
3012	19228
3093	19629
1188	8092
1237	8405
3323	1269
2078	13904
520	496
1637	10971
3395	6272
1130	7770
293	2324
782	5483
3519	2070
2363	8222
2953	18928
253	1981
1878	933
2351	15490
1550	1764
2288	15103
1584	10646
1607	10864
2676	17428
1749	614
2386	15669
3050	19449
2136	14173
131	1207
1983	13373
2740	17828
532	3897
2135	14165
3088	19613
1883	12561
984	6796
3	9
925	6313
1439	9804
2388	15673
3545	22299
2888	3548
2045	1337
2210	13490
664	4823
1722	11531
3492	22043
1815	12077
1706	11451
2304	599
2359	11026
2998	8219
131	1208
3190	20130
1887	12590
2502	16377
1957	13163
2045	13723
1226	8313
2719	17653
678	716
3104	7374
40	454
2893	18615
1242	1257
2480	5559
2690	17540
755	5306
3103	19697
2327	15353
3204	11622
1903	12693
1617	10888
1218	8239
3280	20801
405	3173
2711	17607
2465	16188
1869	1746
1486	10063
1238	8455
1808	3217
327	2592
75	704
1849	12322
2779	18053
1916	11536
3240	20463
820	5685
1396	9538
2136	1187
820	5683
3393	21422
2081	13919
2318	15293
1004	6961
1787	11877
2516	16517
921	6270
259	2013
669	4861
3399	269
2211	7931
3297	1399
1020	7129
629	4583
2688	17514
1484	8180
2739	17803
3063	19488
971	6590
541	3954
870	5996
2472	16207
1105	7568
3200	20235
317	196
415	3312
1894	12623
320	2551
852	3549
680	4899
3540	22282
3547	22325
2767	1922
3479	14439
2987	19115
2550	16694
106	948
134	1242
1047	313
1347	9111
3428	21606
1297	8781
1244	8086
1926	7079
3224	1034
176	1563
2104	1214
3533	316
2699	17573
3441	21673
339	2681
3219	604
477	3569
2195	14476
478	3596
749	2321
1140	7853
887	6085
1642	11046
3385	21398
3049	19447
2587	16919
1357	9253
516	3776
89	787
1808	11985
520	3785
2315	15261
3176	7475
1844	12258
1566	10530
3237	20453
83	748
36	366
824	3037
1575	1071
3406	6138
117	1045
3354	21265
1000	6926
91	808
654	4741
2507	16417
1587	10690
1154	7933
1109	7633
404	3168
3449	21774
1653	11102
2923	5980
2199	14497
1238	8459
2716	17638
2211	14534
3354	6642
2286	15090
2441	16011
2082	13935
1389	933
140	1289
2210	14525
1409	1467
71	673
1681	3454
601	4322
1562	10508
2396	15802
123	1112
990	6810
1845	9869
1477	10019
1154	1844
2080	13915
148	1370
555	4038
2784	18094
1676	11284
2044	10958
2963	18956
3280	20799
1546	10421
1580	10628
654	4727
357	1033
2468	16192
65	629
482	3622
3566	22468
59	589
593	587
2468	16200
1996	13432
326	716
84	756
2658	17287
949	6475
629	4568
353	2827
2887	18584
245	1889
2726	17704
1218	7552
715	5075
2513	16487
694	4972
2045	2055
3444	21697
592	4273
1423	1093
3407	21512
2211	14533
2653	79
749	5267
2585	16900
2353	15497
3460	21843
1024	7147
1783	11862
3268	7330
2928	5843
3305	2257
2835	18376
3088	11544
1810	1041
1671	11236
2150	14242
2868	79
2624	17167
3170	19986
3162	19957
1379	9437
1112	7645
995	3579
3194	20183
2822	18269
2399	15818
2150	1841
1416	9716
91	830
1815	12078
1356	8123
1787	11879
2006	13486
2049	13732
1469	9948
588	4047
2265	14894
2396	15800
2961	951
50	515
3516	22176
677	4891
1339	9050
1867	12445
1105	7575
2298	15173
1608	10877
2272	14939
1542	10382
1640	15
1731	11579
910	6193
1408	9654
1076	7425
964	6563
590	1621
3507	22150
2859	18475
442	3391
1780	11822
411	3128
561	4079
1953	13124
1835	12174
1482	525
785	5524
789	5546
1421	9736
1099	7521
2006	13485
1184	8087
2079	13910
1168	8020
2391	3275
249	1923
2238	14714
2674	17384
2988	2167
1416	9720
1848	12299
3182	20056
251	1953
660	1562
3549	22352
1358	6183
58	565
145	1319
1709	11461
276	2193
1115	3498
1918	12854
1941	13032
2674	17374
2890	3625
2321	8220
2152	14252
2869	18513
2857	18460
2605	17000
17	56
2748	17856
1076	7434
1839	12240
2318	10042
1380	7934
82	744
3342	1119
3182	442
1167	7999
3330	21111
2979	43
1388	5078
1730	1712
1845	12273
3557	22401
1180	1635
944	6435
1908	2385
3385	21406
3307	21006
201	794
1534	10315
2908	11521
2864	18494
1233	8361
1218	8241
409	3190
533	3912
902	5843
1111	7641
629	4582
681	4920
3196	20202
2952	18924
649	4704
411	3244
621	4462
3191	20135
1838	1406
3129	150
3586	4913
1310	2609
3498	22080
748	614
1347	9117
539	2582
2395	15759
1932	2503
2923	18784
1095	7499
2514	16493
3553	22376
2305	25
1799	11932
2055	701
1946	9908
30	239
1270	5813
1217	3893
3488	22018
1195	8118
3446	21731
1237	8401
1731	11574
2258	14866
2681	1381
1284	8726
1960	13219
332	710
2499	1696
535	3356
2931	18835
1020	7123
589	4254
1594	10752
2800	18175
413	3276
2931	18858
1772	11752
2145	14215
3418	4803
2779	10113
1356	9247
2739	17814
85	769
1907	12750
2730	17736
131	1209
732	1314
2458	85
3048	566
2550	16698
1468	9940
91	813
1300	1674
625	4504
2090	10165
3503	22132
37	401
353	2822
474	3558
2152	14254
1573	10596
2149	14239
133	530
1270	8648
2765	17992
3341	21179
1287	8738
561	4085
2618	17072
1546	10409
971	6586
995	468
3407	21520
224	1812
2491	16307
1220	8263
1592	10742
6	26
1927	12933
2220	14589
216	1773
354	2834
1838	12221
140	1291
2563	16786
2516	16511
1356	9231
2134	14153
1321	1599
3526	15410
3185	20073
872	6009
3221	20359
1117	7653
2263	84
1181	8059
1870	12472
377	2967
1890	12609
1238	8421
933	6378
3479	21953
131	1202
1095	7501
250	1946
131	1229
783	5495
115	1014
2645	17220
1210	8163
1010	7033
1598	2128
96	878
3271	20687
2566	16843
601	3154
3575	22502
33	307
2557	16731
1215	8215
2675	17419
769	468
1069	7402
1280	8700
3233	20425
1334	9027
2282	15044
1872	12483
1995	13418
821	5711
1168	8012
2507	16424
2774	12376
10	37
671	4868
3523	22223
200	1110
2687	17503
2709	17595
586	4211
2857	18457
1940	13028
1463	9886
2381	15642
2731	17756
1214	8183
569	4116
3385	21399
2286	15087
3520	22212
2226	933
1067	7391
766	5350
1520	10236
869	1063
2217	14580
2877	18546
253	1983
350	2047
2245	14794
1594	10764
802	2872
973	6628
3129	19863
2674	17394
3259	20603
2291	15139
2754	15344
1678	11331
1284	8721
1371	9338
1775	11776
2363	15521
1353	9164
70	668
3318	672
1163	7978
485	3632
3168	19977
1932	12989
1127	7731
973	3756
3556	22390
3029	19323
2117	1311
2727	17715
464	3515
2188	3145
2259	14872
2450	16109
649	4703
366	2912
2757	10132
3239	20457
541	3634
3114	43
2610	17034
1687	1593
2413	9307
1628	10928
2233	5584
113	993
2531	2504
3557	22428
2260	14877
833	5810
1192	8107
3426	21600
1430	9783
660	4796
3134	19872
2411	2367
550	4005
1104	7546
2224	14636
2232	14692
1004	6960
1883	12551
2459	16170
2111	14077
84	84
1798	11924
3027	19312
50	517
3503	22108
1783	11844
1906	12729
1818	84
1971	13286
2743	17849
269	2093
2326	15349
2694	17553
3328	21101
685	4944
1926	12928
3012	19218
1787	3802
2098	14014
3237	1705
782	1634
2045	13718
3070	19533
1701	2709
1225	8301
2610	1777
784	5506
2961	3197
392	3086
1781	2369
3194	1119
2519	16539
1978	13351
1235	8392
3401	21469
2797	18164
2396	15777
2516	16514
2975	329
770	5382
1076	7428
749	2292
1679	637
2548	13157
2990	1674
2621	17124
418	3334
2211	9406
272	2160
3533	22260
280	2211
92	843
2550	16692
2790	18126
1701	11442
2197	14484
1280	8703
560	4072
1383	794
3086	19585
2226	14657
816	5663
1466	9901
578	4176
978	6732
615	3494
2283	4590
3410	21524
3318	21056
3576	22529
739	5189
992	6826
508	3747
2196	14477
529	3872
2865	15270
2112	14081
392	3082
1954	1311
2270	14925
223	1801
668	4097
2327	15356
749	2322
3103	19699
3352	21257
3282	20829
2699	17568
1998	13453
2459	16173
1980	25
3147	19920
1663	11162
1361	2026
1225	8304
654	4745
2388	1614
1415	5980
1512	10187
3500	22090
528	3831
2851	18446
25	170
1869	1655
3103	19696
164	1477
2515	16504
2507	1526
823	5744
1971	13291
1720	11507
2818	18255
1923	12897
2871	18523
3110	1793
3258	20593
627	4537
1411	9685
821	5689
2662	17311
2798	18169
2944	18896
555	4034
1955	11628
1251	8543
1379	9443
1443	4314
619	4438
3282	20815
619	4385
842	5846
968	6575
1787	1984
2295	5799
1813	5559
838	5833
1695	2224
1906	12724
2396	15775
2038	43
1525	10280
118	1076
120	1097
1101	7529
581	4192
2021	13595
2504	5509
1998	13450
1347	9095
2446	1055
3025	147
557	311
3325	21076
1466	9904
3194	14136
1429	9780
1314	8849
2123	14129
301	2399
3451	21790
266	2061
3394	411
1080	7442
1677	11310
2897	1919
1478	2368
3452	4956
735	5163
3030	11674
1663	415
2519	16530
2354	15499
1902	12672
1023	7139
803	5616
902	710
410	3199
464	3513
410	3192
319	49
2498	9534
896	5386
822	5718
1478	10032
2494	16322
1579	10618
1336	9042
850	5889
2173	14375
2589	16932
3346	21215
442	3409
2061	13809
2348	15450
928	6327
482	3607
201	1694
2289	675
2492	4289
973	6666
556	4050
3238	1169
320	2525
1855	12370
3160	19953
1594	10767
1783	11848
2975	19038
2428	24
3475	21930
2687	17504
1219	8260
2592	1296
3037	19360
573	4151
3282	20838
1247	899
81	733
3204	11638
1127	7728
1784	6723
1853	12351
1713	280
2747	17854
3423	21580
2676	17438
2697	2795
2934	18862
1720	11511
331	2611
749	2319
2715	3176
1493	10109
1793	849
1388	9488
2020	13585
1014	2368
1453	5836
1894	12624
2736	17782
3140	1669
1280	1841
1952	13117
1270	8653
2523	1676
821	5701
497	3695
2739	17804
1003	6936
1356	9208
2171	14364
3246	20534
3187	3339
1869	12460
1971	13279
1403	9594
2098	14017
2288	15102
3262	6112
1606	10831
521	3794
700	1231
206	1716
1597	10786
973	6610
1956	13161
660	4810
2687	8423
2321	15319
1622	311
1321	8933
973	6660
973	6623
984	6797
299	2374
3539	3603
81	725
2232	14696
1307	716
668	4856
1763	11719
1433	9786
3056	2504
1930	12959
2735	17780
842	5843
2092	13988
846	5864
1099	7517
2276	423
1828	12122
1086	7466
345	147
3302	20978
971	6585
1534	10318
3340	4337
332	2641
2944	18897
319	2516
1903	10687
3176	20022
749	2304
2952	18921
2973	18996
96	862
728	5121
1926	12918
3043	19383
3573	22488
1238	8461
2609	17024
3182	20054
864	5978
3246	3149
2498	16358
863	4023
128	1152
3588	22567
173	1527
3120	6053
3070	19532
764	5339
1835	12171
1374	9359
1318	1357
1879	4054
1325	8953
1239	1650
145	14
857	5923
3101	19674
3282	20812
1967	13241
584	4207
2242	14735
911	6223
762	5326
2305	15244
2193	14465
1675	11258
347	279
3085	19581
1700	11432
2861	18488
1677	11319
1397	9565
624	4493
1946	13065
3503	22116
784	5520
1397	9554
2730	17744
546	3993
2525	16584
2945	6039
1333	9018
3118	4047
1322	8946
2983	2504
29	189
2069	13862
1359	9266
1135	7809
2351	15471
2233	5355
2459	16157
1080	7443
2498	16359
964	2095
3028	18774
773	5405
3526	22234
2444	12751
1093	599
1122	7685
392	3093
1218	2021
1958	13212
3302	20995
1720	11509
273	2168
2181	14400
1741	1593
3282	20824
928	1615
3498	22077
676	4886
3258	20585
3214	20334
2211	14541
3149	19927
1399	9568
2989	19123
2097	14010
2515	4931
1107	7604
2762	17962
1852	12344
2453	16133
3013	19237
776	5437
2088	13957
2587	16912
1926	313
366	2915
293	2323
2208	13222
808	5639
2283	15057
1146	7900
2283	15056
874	6015
1687	7799
413	3295
45	490
619	4397
2486	16286
59	586
266	2063
2906	18696
3575	22508
1883	12567
2080	13913
2150	472
2114	14098
1060	3944
2082	13930
2521	16550
3136	19896
1857	543
2674	17388
75	700
2233	14698
266	2057
6	28
3096	19647
1499	10124
1006	7002
147	1337
739	5182
2957	18935
3356	496
30	258
1967	13249
1462	9881
2356	2788
2774	18031
1724	11553
1233	7713
1972	3
3176	20014
5	25
3260	20611
2057	13790
2459	16167
769	5376
1960	933
2526	16590
2898	18659
822	5723
358	2857
1127	7298
239	1696
3083	19563
2688	17517
1047	7308
1592	10741
3456	21830
2265	14890
2645	17226
1228	8327
703	5000
753	5287
1977	13336
3590	22584
1321	4636
78	718
2043	5365
1288	530
327	2591
1839	12239
230	153
1570	7089
2390	15684
386	3028
464	3517
1815	12045
1677	217
1380	9462
95	853
2621	17132
1148	7908
857	3548
44	482
529	3241
821	5690
2865	6986
2825	3496
1851	12337
248	1911
68	645
1491	10101
2739	17805
2494	16323
1353	9166
681	4919
1356	9225
813	5659
3015	19264
3395	21434
128	1055
1156	2851
2092	13991
2785	18100
30	227
720	5091
2574	16863
765	5348
2554	16720
109	957
1183	8081
1594	10746
230	1669
2931	18850
619	4439
2408	15158
1327	8973
1647	11073
1724	11552
1838	12224
3348	21241
2213	1494
373	2210
1944	13052
948	6466
3557	22426
3283	8558
3229	20398
2676	550
739	5194
2807	18207
442	3430
442	3417
2293	15152
442	3415
1977	13349
34	333
998	6900
630	4613
1482	3625
1165	7988
2220	3149
3365	21332
1470	9980
276	2189
3176	20002
272	2158
3157	10750
1723	11546
1743	3764
10	36
1936	3549
1118	908
2923	18798
3448	21756
3054	474
360	2504
474	3563
1919	12866
655	4752
3470	21896
2793	18150
1666	11189
312	2466
718	5088
2902	465
1025	7165
520	1457
1788	11899
3258	20582
2976	19043
1172	8032
1366	5054
531	3881
996	6870
2180	530
2875	18539
315	2494
3087	604
92	841
2551	1554
3195	20195
377	2646
633	4229
2396	15793
1330	8984
546	3986
2015	13565
1781	1485
2022	2952
1477	1959
2687	17493
2754	17943
1409	1689
2975	19034
266	2064
1004	4191
25	152
705	5038
1347	5599
974	3356
3011	2053
49	513
2917	18755
136	1265
531	3888
50	521
739	5181
754	5293
247	1907
387	3048
2148	14233
23	100
30	264
2680	17463
1746	11658
1262	8596
882	6049
874	6017
2688	17521
1745	11649
352	25
1252	8552
442	3387
442	3394
348	2776
3548	22335
3272	20727
531	3877
157	1413
1173	8040
253	1978
1930	12960
1877	8868
3447	21748
802	1729
1669	11222
973	6668
1637	10975
1814	12035
2681	17466
2378	15607
1675	11266
1916	12831
769	5363
3342	21184
1052	7335
2971	6983
1121	7667
501	3705
2923	18794
862	2372
1708	11460
377	2970
2609	7088
2215	14552
2618	17075
